Date,ODA/PTEA_USD - Value,ODA/PTEA_USD - Not Found
1980-01-31,225.179901123047,
1980-02-29,233.094497680664,
1980-03-31,226.833297729492,
1980-04-30,221.806793212891,
1980-05-31,229.611206054688,
1980-06-30,235.409301757813,
1980-07-31,222.291793823242,
1980-08-31,226.039703369141,
1980-09-30,209.747604370117,
1980-10-31,203.662796020508,
1980-11-30,223.570495605469,
1980-12-31,216.251205444336,
1981-01-31,217.375503540039,
1981-02-28,222.843002319336,
1981-03-31,221.718597412109,
1981-04-30,216.140899658203,
1981-05-31,208.204299926758,
1981-06-30,199.407897949219,
1981-07-31,186.554901123047,
1981-08-31,175.421600341797,
1981-09-30,179.874893188477,
1981-10-31,192.573501586914,
1981-11-30,201.105392456055,
1981-12-31,201.766799926758,
1982-01-31,202.758895874023,
1982-02-28,207.366500854492,
1982-03-31,194.976593017578,
1982-04-30,186.466796875,
1982-05-31,186.907699584961,
1982-06-30,183.512603759766,
1982-07-31,175.73030090332,
1982-08-31,178.13330078125,
1982-09-30,191.339004516602,
1982-10-31,201.458206176758,
1982-11-30,197.798492431641,
1982-12-31,211.577392578125,
1983-01-31,216.846405029297,
1983-02-28,205.250106811523,
1983-03-31,197.776504516602,
1983-04-30,203.640701293945,
1983-05-31,200.686599731445,
1983-06-30,187.414703369141,
1983-07-31,193.830200195313,
1983-08-31,200.444107055664,
1983-09-30,214.487503051758,
1983-10-31,260.255401611328,
1983-11-30,347.844909667969,
1983-12-31,361.094696044922,
1984-01-31,428.754486083984,
1984-02-29,372.073699951172,
1984-03-31,367.201507568359,
1984-04-30,353.665100097656,
1984-05-31,355.450897216797,
1984-06-30,317.707794189453,
1984-07-31,287.614685058594,
1984-08-31,293.126312255859,
1984-09-30,341.716094970703,
1984-10-31,361.888397216797,
1984-11-30,343.127014160156,
1984-12-31,325.732604980469,
1985-01-31,315.326812744141,
1985-02-28,279.722198486328,
1985-03-31,243.01530456543,
1985-04-30,219.117202758789,
1985-05-31,165.589004516602,
1985-06-30,164.067794799805,
1985-07-31,156.439804077148,
1985-08-31,158.754699707031,
1985-09-30,161.907302856445,
1985-10-31,173.459503173828,
1985-11-30,177.516006469727,
1985-12-31,165.456695556641,
1986-01-31,180.18359375,
1986-02-28,188.803604125977,
1986-03-31,201.502304077148,
1986-04-30,201.215698242188,
1986-05-31,188.891799926758,
1986-06-30,175.509796142578,
1986-07-31,176.259994506836,
1986-08-31,190.679992675781,
1986-09-30,202.759994506836,
1986-10-31,207.320007324219,
1986-11-30,206.259994506836,
1986-12-31,194.809997558594,
1987-01-31,197.779998779297,
1987-02-28,184.050003051758,
1987-03-31,183.199996948242,
1987-04-30,149.529998779297,
1987-05-31,144.149993896484,
1987-06-30,134.050003051758,
1987-07-31,153.25,
1987-08-31,158.350006103516,
1987-09-30,160.210006713867,
1987-10-31,184.910003662109,
1987-11-30,192.410003662109,
1987-12-31,207.029998779297,
1988-01-31,212.320007324219,
1988-02-29,193.699996948242,
1988-03-31,191.660003662109,
1988-04-30,184.289993286133,
1988-05-31,170.759994506836,
1988-06-30,166.289993286133,
1988-07-31,146.199996948242,
1988-08-31,148.119995117188,
1988-09-30,164.589996337891,
1988-10-31,181.339996337891,
1988-11-30,192.639999389648,
1988-12-31,195.759994506836,
1989-01-31,193.029998779297,
1989-02-28,181.690002441406,
1989-03-31,178.0,
1989-04-30,171.830001831055,
1989-05-31,169.100006103516,
1989-06-30,176.809997558594,
1989-07-31,193.729995727539,
1989-08-31,184.0,
1989-09-30,214.740005493164,
1989-10-31,261.529998779297,
1989-11-30,235.309997558594,
1989-12-31,254.330001831055,
1990-01-31,252.929992675781,
1990-02-28,211.289993286133,
1990-03-31,192.600006103516,
1990-04-30,194.809997558594,
1990-05-31,187.020004272461,
1990-06-30,181.490005493164,
1990-07-31,189.789993286133,
1990-08-31,174.550003051758,
1990-09-30,185.25,
1990-10-31,220.199996948242,
1990-11-30,228.600006103516,
1990-12-31,219.949996948242,
1991-01-31,236.190002441406,
1991-02-28,200.350006103516,
1991-03-31,184.740005493164,
1991-04-30,182.039993286133,
1991-05-31,173.487503051758,
1991-06-30,163.710006713867,
1991-07-31,152.346099853516,
1991-08-31,162.122497558594,
1991-09-30,174.291198730469,
1991-10-31,185.853500366211,
1991-11-30,197.070007324219,
1991-12-31,198.630004882813,
1992-01-31,175.276901245117,
1992-02-29,162.506301879883,
1992-03-31,165.436996459961,
1992-04-30,192.865097045898,
1992-05-31,211.216506958008,
1992-06-30,201.557098388672,
1992-07-31,206.409194946289,
1992-08-31,221.060592651367,
1992-09-30,221.012603759766,
1992-10-31,200.792007446289,
1992-11-30,203.638702392578,
1992-12-31,235.122497558594,
1993-01-31,239.494293212891,
1993-02-28,203.55549621582,
1993-03-31,190.477905273438,
1993-04-30,177.748901367188,
1993-05-31,172.858596801758,
1993-06-30,166.67170715332,
1993-07-31,165.194396972656,
1993-08-31,166.612197875977,
1993-09-30,180.02099609375,
1993-10-31,196.487197875977,
1993-11-30,182.199996948242,
1993-12-31,186.301193237305,
1994-01-31,164.453201293945,
