Date,ODA/PCOFFROB_USD - Value,ODA/PCOFFROB_USD - Not Found
1980-01-31,162.559997558594,
1980-02-29,162.0,
1980-03-31,169.890014648438,
1980-04-30,162.899993896484,
1980-05-31,174.059997558594,
1980-06-30,169.010009765625,
1980-07-31,147.940002441406,
1980-08-31,132.049987792969,
1980-09-30,124.959991455078,
1980-10-31,125.489990234375,
1980-11-30,116.359992980957,
1980-12-31,118.540008544922,
1981-01-31,122.129997253418,
1981-02-28,115.480010986328,
1981-03-31,113.920013427734,
1981-04-30,112.929992675781,
1981-05-31,108.379997253418,
1981-06-30,85.2300109863281,
1981-07-31,88.25,
1981-08-31,90.3900146484375,
1981-09-30,88.8800048828125,
1981-10-31,98.510009765625,
1981-11-30,106.329986572266,
1981-12-31,104.519989013672,
1982-01-31,106.010009765625,
1982-02-28,115.629997253418,
1982-03-31,112.829986572266,
1982-04-30,106.670013427734,
1982-05-31,102.970001220703,
1982-06-30,102.85001373291,
1982-07-31,99.5700073242188,
1982-08-31,103.790008544922,
1982-09-30,112.0,
1982-10-31,118.269989013672,
1982-11-30,123.14998626709,
1982-12-31,128.760009765625,
1983-01-31,124.709991455078,
1983-02-28,122.14998626709,
1983-03-31,119.989990234375,
1983-04-30,120.420013427734,
1983-05-31,122.640007019043,
1983-06-30,120.549987792969,
1983-07-31,121.010009765625,
1983-08-31,120.89998626709,
1983-09-30,122.10001373291,
1983-10-31,130.339996337891,
1983-11-30,130.380004882813,
1983-12-31,134.209991455078,
1984-01-31,134.5,
1984-02-29,137.190002441406,
1984-03-31,138.880004882813,
1984-04-30,137.579986572266,
1984-05-31,146.279998779297,
1984-06-30,143.670013427734,
1984-07-31,138.320007324219,
1984-08-31,140.109985351563,
1984-09-30,142.049987792969,
1984-10-31,135.010009765625,
1984-11-30,135.470001220703,
1984-12-31,129.130004882813,
1985-01-31,127.89998626709,
1985-02-28,124.670013427734,
1985-03-31,124.019989013672,
1985-04-30,123.25,
1985-05-31,121.410003662109,
1985-06-30,120.540008544922,
1985-07-31,107.290008544922,
1985-08-31,106.809997558594,
1985-09-30,105.109992980957,
1985-10-31,112.480010986328,
1985-11-30,128.029998779297,
1985-12-31,153.399993896484,
1986-01-31,172.220001220703,
1986-02-28,163.320007324219,
1986-03-31,169.790008544922,
1986-04-30,157.529998779297,
1986-05-31,142.559997558594,
1986-06-30,125.790008544922,
1986-07-31,126.420013427734,
1986-08-31,135.170013427734,
1986-09-30,163.799987792969,
1986-10-31,148.579986572266,
1986-11-30,148.670013427734,
1986-12-31,126.019989013672,
1987-01-31,113.809997558594,
1987-02-28,110.450012207031,
1987-03-31,98.2799987792969,
1987-04-30,101.170013427734,
1987-05-31,105.690002441406,
1987-06-30,98.2300109863281,
1987-07-31,92.5,
1987-08-31,94.7999877929688,
1987-09-30,99.4800109863281,
1987-10-31,103.829986572266,
1987-11-30,105.760009765625,
1987-12-31,104.049987792969,
1988-01-31,103.190002441406,
1988-02-29,104.089996337891,
1988-03-31,99.8200073242188,
1988-04-30,96.6000061035156,
1988-05-31,94.9400024414063,
1988-06-30,94.1499938964844,
1988-07-31,85.3900146484375,
1988-08-31,81.5799865722656,
1988-09-30,89.9800109863281,
1988-10-31,95.239990234375,
1988-11-30,94.1300048828125,
1988-12-31,102.170013427734,
1989-01-31,102.829986572266,
1989-02-28,96.5505065917969,
1989-03-31,95.6099853515625,
1989-04-30,91.7300109863281,
1989-05-31,92.0,
1989-06-30,84.5499877929688,
1989-07-31,65.7799987792969,
1989-08-31,59.3499984741211,
1989-09-30,60.6599998474121,
1989-10-31,53.8300018310547,
1989-11-30,53.2299995422363,
1989-12-31,52.1500015258789,
1990-01-31,50.5200004577637,
1990-02-28,51.2999992370605,
1990-03-31,57.6800003051758,
1990-04-30,57.3899993896484,
1990-05-31,55.0299987792969,
1990-06-30,52.3800010681152,
1990-07-31,51.4700012207031,
1990-08-31,55.0999984741211,
1990-09-30,57.0900001525879,
1990-10-31,58.0499992370605,
1990-11-30,56.7900009155273,
1990-12-31,57.0400009155273,
1991-01-31,53.9199981689453,
1991-02-28,52.4599990844727,
1991-03-31,52.1300010681152,
1991-04-30,52.3800010681152,
1991-05-31,48.25,
1991-06-30,47.0999984741211,
1991-07-31,46.4390678405762,
1991-08-31,46.6101989746094,
1991-09-30,48.1064987182617,
1991-10-31,47.4781799316406,
1991-11-30,51.6877784729004,
1991-12-31,51.4295234680176,
1992-01-31,49.4381828308105,
1992-02-29,43.2173690795898,
1992-03-31,43.0595245361328,
1992-04-30,42.3504981994629,
1992-05-31,38.7895011901855,
1992-06-30,38.0695457458496,
1992-07-31,39.5995445251465,
1992-08-31,39.9242858886719,
1992-09-30,42.3880958557129,
1992-10-31,45.4968185424805,
1992-11-30,49.0722236633301,
1992-12-31,52.0868186950684,
1993-01-31,48.1324996948242,
1993-02-28,48.2510528564453,
1993-03-31,46.859130859375,
1993-04-30,45.5071411132813,
1993-05-31,46.9085006713867,
1993-06-30,47.6486358642578,
1993-07-31,50.3938102722168,
1993-08-31,59.2909088134766,
1993-09-30,63.4243469238281,
1993-10-31,60.0490493774414,
1993-11-30,62.5320014953613,
1993-12-31,62.9466667175293,
1994-01-31,60.9142875671387,
1994-02-28,62.2505264282227,
1994-03-31,66.4621734619141,
1994-04-30,72.6384201049805,
1994-05-31,96.0476226806641,
1994-06-30,113.307716369629,
1994-07-31,164.649993896484,
1994-08-31,162.679565429688,
1994-09-30,182.952850341797,
1994-10-31,170.089996337891,
1994-11-30,155.309997558594,
1994-12-31,130.477142333984,
1995-01-31,132.719467163086,
1995-02-28,135.217895507813,
1995-03-31,146.831741333008,
1995-04-30,145.473678588867,
1995-05-31,141.886367797852,
1995-06-30,129.534088134766,
1995-07-31,120.88842010498,
1995-08-31,131.282608032227,
1995-09-30,116.413497924805,
1995-10-31,114.153633117676,
1995-11-30,112.78800201416,
1995-12-31,94.7236862182617,
1996-01-31,91.9940032958984,
1996-02-29,100.176467895508,
1996-03-31,91.9880981445313,
1996-04-30,91.4523773193359,
1996-05-31,92.1022720336914,
1996-06-30,86.4625015258789,
