Date,ODA/PZINC_USD - Value,ODA/PZINC_USD - Not Found
1995-01-31,1154.8095703125,
1995-02-28,1030.67504882813,
1995-03-31,1021.69567871094,
1995-04-30,1059.13891601563,
1995-05-31,1036.61901855469,
1995-06-30,1007.77270507813,
1995-07-31,1028.05505371094,
1995-08-31,1015.47729492188,
1995-09-30,988.025024414063,
1995-10-31,980.431823730469,
1995-11-30,1033.1904296875,
1995-12-31,1017.15789794922,
1996-01-31,1019.69049072266,
1996-02-29,1035.83337402344,
1996-03-31,1063.25,
1996-04-30,1043.94995117188,
1996-05-31,1036.54760742188,
1996-06-30,1009.40002441406,
1996-07-31,1000.52172851563,
1996-08-31,1007.95239257813,
1996-09-30,998.976196289063,
1996-10-31,1002.71740722656,
1996-11-30,1044.31433105469,
1996-12-31,1036.54760742188,
1997-01-31,1086.13635253906,
1997-02-28,1178.15795898438,
1997-03-31,1254.34216308594,
1997-04-30,1240.02270507813,
1997-05-31,1310.125,
1997-06-30,1354.97619628906,
1997-07-31,1517.02172851563,
1997-08-31,1650.625,
1997-09-30,1638.28576660156,
1997-10-31,1276.67395019531,
1997-11-30,1171.15002441406,
1997-12-31,1101.26196289063,
1998-01-31,1096.25,
1998-02-28,1043.19995117188,
1998-03-31,1046.75,
1998-04-30,1096.17504882813,
1998-05-31,1060.36840820313,
1998-06-30,1007.59521484375,
1998-07-31,1043.5,
1998-08-31,1029.05004882813,
1998-09-30,999.636352539063,
1998-10-31,941.363647460938,
1998-11-30,965.950012207031,
1998-12-31,961.578918457031,
1999-01-31,931.75,
1999-02-28,1017.6,
1999-03-31,1028.79545454545,
1999-04-30,1018.175,
1999-05-31,1039.92105263158,
1999-06-30,999.909090909091,
1999-07-31,1071.22727272727,
1999-08-31,1129.69047619048,
1999-09-30,1192.93181818182,
1999-10-31,1147.97619047619,
1999-11-30,1146.38636363636,
1999-12-31,1185.23529411765,
2000-01-31,1178.575,
2000-02-29,1098.25,
2000-03-31,1113.0,
2000-04-30,1132.52,
2000-05-31,1154.07391304348,
2000-06-30,1116.19090909091,
2000-07-31,1135.91428571429,
2000-08-31,1172.55217391304,
2000-09-30,1221.67142857143,
2000-10-31,1091.61363636364,
2000-11-30,1058.68181818182,
2000-12-31,1059.33,
2001-01-31,1032.7,
2001-02-28,1021.58,
2001-03-31,1005.62272727273,
2001-04-30,970.138888888889,
2001-05-31,937.961904761905,
2001-06-30,896.928571428571,
2001-07-31,853.304545454545,
2001-08-31,830.031818181818,
2001-09-30,799.51,
2001-10-31,761.739130434782,
2001-11-30,774.345454545454,
2001-12-31,757.970588235294,
2002-01-31,794.195454545454,
2002-02-28,773.47,
2002-03-31,819.995,
2002-04-30,807.57619047619,
2002-05-31,768.25,
2002-06-30,769.422222222222,
2002-07-31,795.013043478261,
2002-08-31,748.809523809524,
2002-09-30,756.17619047619,
2002-10-31,755.086956521739,
2002-11-30,764.566666666666,
2002-12-31,794.261904761905,
2003-01-31,782.3181818181819,
2003-02-28,785.635,
2003-03-31,790.304761904762,
2003-04-30,756.725,
2003-05-31,776.1,
2003-06-30,790.6428571428571,
2003-07-31,828.4847826086957,
2003-08-31,815.1949999999999,
2003-09-30,818.9204545454545,
2003-10-31,900.0804347826087,
2003-11-30,914.2125,
2003-12-31,976.757142857143,
2004-01-31,1015.8880952380953,
2004-02-29,1085.7875,
2004-03-31,1101.7956521739131,
2004-04-30,1028.9125,
2004-05-31,1030.957894736842,
2004-06-30,1018.8409090909091,
2004-07-31,988.0840909090908,
2004-08-31,976.7738095238095,
2004-09-30,980.0022727272727,
2004-10-31,1066.9285714285713,
2004-11-30,1100.2045454545455,
2004-12-31,1182.1214285714286,
2005-01-31,1245.525,
2005-02-28,1323.08,
2005-03-31,1373.9285714285713,
2005-04-30,1297.7857142857142,
2005-05-31,1245.5075000000002,
2005-06-30,1273.0977272727273,
2005-07-31,1196.8333333333333,
2005-08-31,1300.7227272727273,
2005-09-30,1396.6477272727273,
2005-10-31,1483.202380952381,
2005-11-30,1610.6363636363637,
2005-12-31,1819.325,
2006-01-31,2091.75,
2006-02-28,2219.725,
2006-03-31,2427.645652173913,
2006-04-30,3068.33888888889,
2006-05-31,3544.6428571428573,
2006-06-30,3197.59090909091,
2006-07-31,3320.7380952380954,
2006-08-31,3339.96590909091,
2006-09-30,3394.059523809524,
2006-10-31,3829.6022727272725,
2006-11-30,4378.61363636364,
