Date,STZ_stock_Open_average,STZ_stock_Open_max,STZ_stock_Open_min,STZ_stock_Open_volatility,STZ_stock_Open_change,STZ_stock_High_average,STZ_stock_High_max,STZ_stock_High_min,STZ_stock_High_volatility,STZ_stock_High_change,STZ_stock_Low_average,STZ_stock_Low_max,STZ_stock_Low_min,STZ_stock_Low_volatility,STZ_stock_Low_change,STZ_stock_Close_average,STZ_stock_Close_max,STZ_stock_Close_min,STZ_stock_Close_volatility,STZ_stock_Close_change,STZ_stock_Volume_average,STZ_stock_Volume_max,STZ_stock_Volume_min,STZ_stock_Volume_volatility,STZ_stock_Volume_change
2016-07-17,164.162,165.58,162.74,2.8400000000000034,2.8400000000000034,165.752,168.13,163.5,4.6299999999999955,4.6299999999999955,163.648,165.49,162.25,3.240000000000009,3.240000000000009,165.304,167.66,163.12,4.539999999999992,4.539999999999992,918088,1263248,680854,582394,154489
2016-07-24,165.292,167.66,163.15,4.509999999999991,-3.9799999999999898,165.9,167.87,164.01,3.8600000000000136,-2.6599999999999966,163.65200000000002,165.77,161.75,4.02000000000001,-2.210000000000008,164.57999999999998,166.32,162.97,3.3499999999999943,-1.6899999999999977,831913,1264515,527914,736601,273261
2016-07-31,163.74,164.94,162.91,2.030000000000001,-1.289999999999992,164.336,165.6,162.94,2.6599999999999966,-0.6099999999999852,162.728,163.62,162.01,1.6100000000000136,-0.7599999999999909,163.192,163.93,162.63,1.3000000000000114,-0.8499999999999943,816774,948541,632873,315668,-72587
2016-08-07,164.446,166.47,162.73,3.740000000000009,2.269999999999982,165.862,167.43,163.0,4.430000000000007,2.960000000000008,163.75,165.07,161.51,3.5600000000000023,3.3100000000000023,164.812,166.11,162.65,3.460000000000008,2.859999999999985,706489,826678,569563,257115,171074
2016-08-14,164.996,165.43,164.41,1.0200000000000102,-0.4300000000000068,165.59199999999998,165.9,165.45,0.45000000000001705,0.21999999999999886,164.39000000000001,164.96,163.31,1.6500000000000057,0.21999999999999886,165.106,165.5,164.47,1.0300000000000011,0.5,718839,1056964,598046,458918,-89657
2016-08-21,166.32,166.85,165.71,1.1399999999999864,1.1399999999999864,167.322,168.68,166.62,2.0600000000000023,1.950000000000017,165.736,166.03,165.32,0.710000000000008,-0.010000000000019327,166.208,166.69,165.59,1.0999999999999943,-0.18999999999999773,754191,868908,586425,282483,-8917
2016-08-28,165.57,166.12,163.87,2.25,0.2400000000000091,166.614,167.89,165.13,2.759999999999991,0.9599999999999795,164.766,165.74,163.51,2.230000000000018,-0.060000000000002274,165.76000000000002,167.0,164.05,2.9499999999999886,0.19999999999998863,789617,1247877,546625,701252,-127785
2016-09-04,165.89249999999998,167.0,164.34,2.6599999999999966,-2.6599999999999966,166.53,167.49,165.21,2.280000000000001,-2.280000000000001,164.4025,166.3,162.35,3.950000000000017,-3.950000000000017,165.185,166.85,162.35,4.5,-4.5,972810,1282418,744267,538151,491672
2016-09-11,163.382,165.15,161.81,3.3400000000000034,2.8000000000000114,165.198,166.94,163.15,3.789999999999992,0.9399999999999977,161.954,163.0,160.51,2.490000000000009,0.17000000000001592,163.976,166.47,161.31,5.159999999999997,-0.2599999999999909,1297625,1744897,822338,922559,731110
2016-09-18,164.89,166.13,163.77,2.359999999999985,1.1200000000000045,165.972,167.32,164.17,3.1500000000000057,1.9699999999999989,163.774,165.51,162.24,3.269999999999982,2.799999999999983,164.794,166.63,162.68,3.9499999999999886,3.9499999999999886,988029,1320872,711400,609472,-609472
2016-09-25,165.214,166.0,164.69,1.3100000000000023,-1.3100000000000023,166.65,168.68,164.96,3.719999999999999,1.7700000000000102,163.986,165.51,163.1,2.4099999999999966,-2.3899999999999864,165.4,166.49,163.67,2.8200000000000216,0.9099999999999966,1106958,1659720,911886,747834,747834
2016-10-02,169.15200000000002,172.93,165.83,7.099999999999994,5.100000000000023,170.118,173.55,166.46,7.090000000000003,5.469999999999999,166.738,168.22,164.79,3.430000000000007,2.9099999999999966,167.966,171.03,165.51,5.52000000000001,3.3300000000000125,2230054,4498620,1240390,3258230,510711
2016-10-09,169.776,171.06,169.04,2.0200000000000102,-0.5300000000000011,170.694,171.82,169.61,2.2099999999999795,-1.8899999999999864,168.796,169.8,168.24,1.5600000000000023,-1.410000000000025,169.87,171.24,168.94,2.3000000000000114,-1.7800000000000011,1048699,1309689,849501,460188,-418747
2016-10-16,168.168,170.0,167.3,2.6999999999999886,-2.509999999999991,168.514,170.4,167.53,2.8700000000000045,-2.8700000000000045,166.404,167.16,165.59,1.5699999999999932,-1.0999999999999943,167.212,167.41,166.97,0.4399999999999977,0.28000000000000114,1045960,1517220,688955,828265,-565888
2016-10-23,167.554,169.07,165.73,3.3400000000000034,-2.3200000000000216,168.478,170.1,167.59,2.509999999999991,-2.4799999999999898,166.554,167.97,165.34,2.6299999999999955,-2.4799999999999898,167.174,169.57,165.63,3.9399999999999977,-3.549999999999983,1066945,2020990,585786,1435204,981938
2016-10-30,164.138,166.9,159.67,7.230000000000018,-6.940000000000026,165.154,168.5,161.02,7.47999999999999,-7.47999999999999,161.964,166.17,157.91,8.259999999999991,-8.259999999999991,162.786,167.12,159.59,7.530000000000001,-7.530000000000001,1455701,1781820,931383,850437,702891
2016-11-06,157.18800000000002,165.56,151.02,14.539999999999992,-11.319999999999993,159.89000000000001,167.86,153.05,14.810000000000002,-12.969999999999999,154.786,164.96,146.9,18.060000000000002,-12.150000000000006,158.33,166.55,152.39,14.160000000000025,-13.54000000000002,3950771,7633921,1466139,6167782,834587
2016-11-13,152.172,154.74,148.6,6.140000000000015,2.9399999999999977,154.52,155.74,153.0,2.740000000000009,2.740000000000009,150.964,154.05,147.44,6.610000000000014,6.610000000000014,152.734,155.16,147.94,7.219999999999999,7.219999999999999,2456409,3453096,1517529,1935567,-1559333
2016-11-20,156.2775,157.75,154.55,3.1999999999999886,-2.089999999999975,157.41750000000002,158.19,156.52,1.6699999999999875,-1.4799999999999898,154.7525,155.85,153.94,1.9099999999999966,-1.8499999999999943,156.2225,157.39,154.57,2.819999999999993,-0.9699999999999989,1266690,1742210,593988,1148222,-1148222
2016-11-27,152.626,156.08,144.9,11.180000000000007,-11.090000000000003,153.906,157.16,148.64,8.52000000000001,-8.52000000000001,150.262,155.91,144.0,11.909999999999997,-11.909999999999997,150.91400000000002,156.27,145.34,10.930000000000007,-10.25,2375661,3604043,980892,2623151,1660589
2016-12-04,148.512,150.97,146.18,4.789999999999992,4.789999999999992,150.87,153.62,149.09,4.530000000000001,4.530000000000001,148.118,150.97,146.18,4.789999999999992,4.789999999999992,150.134,152.82,147.98,4.840000000000003,3.9399999999999977,1614589,2010703,1262582,748121,-435093
2016-12-11,154.89,156.91,152.83,4.079999999999984,4.079999999999984,156.502,158.18,154.26,3.920000000000016,3.920000000000016,154.492,156.66,152.58,4.079999999999984,4.079999999999984,155.644,157.77,153.41,4.360000000000014,4.360000000000014,1561902,2441245,1097017,1344228,1344228
2016-12-18,153.104,157.72,149.3,8.419999999999987,-8.419999999999987,154.028,158.32,150.67,7.650000000000006,-6.8799999999999955,150.646,156.62,147.25,9.370000000000005,-7.6200000000000045,151.692,156.77,148.74,8.030000000000001,-5.980000000000018,1943943,3201269,1247279,1953990,-333387
2016-12-25,152.155,153.68,151.0,2.680000000000007,2.680000000000007,153.09,154.12,151.74,2.3799999999999955,2.3799999999999955,151.6675,152.88,150.57,2.3100000000000023,2.299999999999983,152.64499999999998,153.74,151.14,2.6000000000000227,2.170000000000016,967511,1145241,757397,387844,387844
2017-01-01,152.425,157.15,146.99,10.159999999999997,-8.019999999999982,153.76999999999998,158.35,150.07,8.280000000000001,-5.240000000000009,149.9925,156.26,144.0,12.259999999999991,-6.909999999999997,152.23250000000002,157.99,146.75,11.240000000000009,-5.310000000000002,4979376,10511832,1991448,8520384,2450493
2017-01-08,149.042,150.0,147.71,2.289999999999992,-2.289999999999992,149.90200000000002,150.9,148.5,2.4000000000000057,-1.210000000000008,148.132,149.1,146.71,2.3899999999999864,-1.75,149.064,150.27,147.53,2.740000000000009,-0.9900000000000091,1962877,2152805,1721698,431107,-408205
2017-01-15,151.3525,153.65,149.54,4.110000000000014,-1.75,153.0525,156.75,150.34,6.409999999999997,-6.409999999999997,149.7575,151.29,148.32,2.969999999999999,-2.969999999999999,150.97,153.73,149.59,4.139999999999986,-3.6499999999999773,2376516,3708594,1560563,2148031,-1734834
2017-01-22,151.53,153.78,149.1,4.680000000000007,-1.0,153.20000000000002,154.61,150.0,4.610000000000014,-3.6599999999999966,150.228,152.7,148.0,4.699999999999989,-2.0500000000000114,151.516,154.09,148.92,5.170000000000016,-2.630000000000024,2410197,2790487,1899522,890965,242644
2017-01-29,149.904,151.76,148.0,3.759999999999991,0.539999999999992,150.542,151.93,149.36,2.569999999999993,0.8199999999999932,148.282,149.0,146.99,2.009999999999991,1.7800000000000011,149.258,149.85,148.34,1.509999999999991,0.7299999999999898,1604621,1793903,1290696,503207,105183
2017-02-05,152.03799999999998,155.12,148.88,6.240000000000009,6.240000000000009,153.922,156.43,150.12,6.310000000000002,5.789999999999992,151.606,154.04,148.38,5.659999999999997,5.659999999999997,153.506,155.73,149.77,5.9599999999999795,5.679999999999978,1647086,2347769,940231,1407538,615758
2017-02-12,156.162,158.15,155.11,3.039999999999992,2.789999999999992,157.85999999999999,161.78,155.82,5.960000000000008,5.960000000000008,155.44,157.27,154.0,3.2700000000000102,3.2700000000000102,157.484,161.32,155.49,5.829999999999984,5.829999999999984,1759564,2435208,941395,1493813,466016
2017-02-19,158.70999999999998,160.73,154.06,6.6699999999999875,-6.599999999999994,161.18,162.48,160.57,1.9099999999999966,-0.5099999999999909,156.245,159.33,153.28,6.050000000000011,-5.5800000000000125,158.185,160.2,153.6,6.599999999999994,-1.240000000000009,2840452,4422453,1161143,3261310,2236123
2017-02-26,158.788,160.09,157.86,2.2299999999999898,0.25,159.45,160.65,158.57,2.0800000000000125,0.3900000000000148,157.786,158.97,156.7,2.2700000000000102,1.200000000000017,158.68200000000002,159.61,157.8,1.8100000000000023,0.9599999999999795,1459993,1918715,962092,956623,-551943
2017-03-05,157.202,158.7,156.45,2.25,-2.0600000000000023,157.754,159.14,156.75,2.3899999999999864,-1.5699999999999932,156.126,157.51,155.11,2.3999999999999773,-1.3100000000000023,156.948,157.8,155.79,2.0100000000000193,-0.2400000000000091,1249970,1460672,989988,470684,-382613
2017-03-12,159.704,162.77,156.61,6.159999999999997,6.159999999999997,161.12199999999999,162.92,158.45,4.469999999999999,4.469999999999999,159.114,161.34,156.16,5.180000000000007,5.180000000000007,160.684,162.12,158.39,3.730000000000018,3.3600000000000136,1480227,2301041,1030240,1270801,1049643
2017-03-19,163.178,164.48,161.81,2.6699999999999875,1.009999999999991,164.468,165.88,162.78,3.0999999999999943,1.5600000000000023,162.496,163.22,161.32,1.9000000000000057,1.3600000000000136,163.62800000000001,164.61,162.55,2.0600000000000023,1.509999999999991,1257878,2345695,814804,1530891,336813
2017-03-26,162.626,163.75,161.46,2.289999999999992,-1.0200000000000102,163.612,163.98,163.02,0.9599999999999795,-0.5699999999999932,161.792,162.54,160.96,1.579999999999984,-0.9199999999999875,162.862,163.69,162.07,1.6200000000000045,-1.6100000000000136,1118873,1288911,820854,468057,-59272
2017-04-02,165.386,172.0,161.71,10.289999999999992,9.930000000000007,167.612,175.43,162.07,13.360000000000014,12.439999999999998,164.322,170.29,160.53,9.759999999999991,9.569999999999993,165.342,171.77,161.4,10.370000000000005,8.710000000000008,2578496,5960213,1205428,4754785,1301796
2017-04-09,170.4375,171.23,169.88,1.3499999999999943,-0.8400000000000034,171.07750000000001,171.87,170.18,1.6899999999999977,-1.6200000000000045,169.2625,169.71,168.44,1.2700000000000102,-1.2700000000000102,170.1325,171.27,168.95,2.3200000000000216,-2.3200000000000216,1269574,1453419,1030780,422639,-94600
2017-04-16,171.532,172.47,170.0,2.469999999999999,1.6099999999999852,172.548,173.17,171.1,2.069999999999993,1.7800000000000011,170.558,171.45,168.71,2.7399999999999807,2.6599999999999966,171.862,172.95,170.12,2.829999999999984,1.9699999999999989,1112751,1342628,966392,376236,-349876
2017-04-23,172.24,173.0,171.0,2.0,-1.8700000000000045,173.068,173.61,172.17,1.4400000000000261,-0.7900000000000205,171.142,172.55,169.7,2.8500000000000227,-2.200000000000017,171.93,173.03,170.48,2.5500000000000114,-0.4900000000000091,1327084,1978442,1074217,904225,9434
2017-04-30,174.444,177.95,172.82,5.1299999999999955,4.949999999999989,175.92600000000002,178.66,173.19,5.469999999999999,5.469999999999999,173.354,176.22,171.84,4.3799999999999955,4.3799999999999955,175.22,178.51,172.07,6.439999999999998,6.439999999999998,1095196,1520950,538764,982186,685880
2017-05-07,178.418,179.43,177.79,1.6400000000000148,-0.46999999999999886,178.978,179.85,178.14,1.710000000000008,-0.9799999999999898,177.278,177.7,176.93,0.7699999999999818,0.46999999999999886,178.344,179.52,177.57,1.950000000000017,-0.950000000000017,972824,1149372,606988,542384,-542384
2017-05-14,181.0,182.7,178.6,4.099999999999994,2.8499999999999943,182.52,184.24,180.35,3.890000000000015,3.890000000000015,180.094,181.52,178.29,3.230000000000018,2.7700000000000102,181.39000000000001,182.94,180.28,2.6599999999999966,2.6599999999999966,1420740,2515123,1043701,1471422,-151320
2017-05-21,181.624,184.69,179.6,5.090000000000003,-3.4000000000000057,183.002,186.06,180.81,5.25,-3.2399999999999807,179.638,182.79,177.26,5.530000000000001,-3.299999999999983,180.98,184.14,178.83,5.309999999999974,-3.2099999999999795,1810056,2984052,582957,2401095,-630067
2017-05-28,182.4925,185.72,180.03,5.689999999999998,5.689999999999998,183.8475,186.46,181.29,5.170000000000016,5.170000000000016,181.64249999999998,184.17,179.49,4.679999999999978,4.679999999999978,183.18,184.77,180.51,4.260000000000019,4.260000000000019,1199151,1577655,758281,819374,-658246
2017-06-04,184.31199999999998,185.01,183.82,1.1899999999999977,-0.4200000000000159,185.21200000000002,186.55,184.31,2.240000000000009,-0.46000000000000796,182.504,184.26,180.95,3.3100000000000023,-1.5900000000000034,183.86599999999999,185.83,181.0,4.8300000000000125,-3.509999999999991,1132270,1474163,716844,757319,757319
2017-06-11,180.142,180.82,179.22,1.5999999999999943,-0.4899999999999807,180.904,181.37,179.9,1.4699999999999989,0.10999999999998522,178.45,179.5,176.21,3.289999999999992,3.289999999999992,179.954,180.88,179.14,1.740000000000009,1.740000000000009,1280860,1975137,785731,1189406,-866310
2017-06-18,183.536,184.49,180.89,3.6000000000000227,3.280000000000001,185.062,185.77,183.71,2.0600000000000023,2.0600000000000023,182.822,183.69,180.13,3.5600000000000023,3.4099999999999966,184.202,184.57,183.28,1.289999999999992,1.289999999999992,1021282,1174060,853177,320883,-74106
2017-06-25,188.294,197.33,181.31,16.02000000000001,9.659999999999997,189.3,197.41,182.71,14.699999999999989,11.669999999999987,185.958,193.03,180.46,12.569999999999993,10.689999999999998,186.99,193.73,182.28,11.449999999999989,11.259999999999991,2779975,6167244,1187451,4979793,1910037
2017-07-02,193.1825,194.29,191.41,2.8799999999999955,0.15000000000000568,194.6225,194.81,194.51,0.30000000000001137,-0.0700000000000216,192.05,192.86,191.06,1.8000000000000114,1.1800000000000068,193.2325,193.92,191.73,2.1899999999999977,1.7900000000000205,1082512,1450460,723504,726956,-245580
2017-07-09,195.38400000000001,197.55,193.65,3.9000000000000057,2.4799999999999898,196.596,198.46,194.08,4.3799999999999955,3.5,194.392,196.53,192.5,4.030000000000001,3.6299999999999955,195.876,198.32,193.82,4.5,4.5,1014386,1591995,736197,855798,-178124
2017-07-16,197.806,198.53,197.0,1.5300000000000011,-0.8299999999999841,198.952,199.89,198.18,1.7099999999999795,-0.9599999999999795,196.54,197.0,196.0,1.0,0.5600000000000023,197.744,198.52,196.6,1.920000000000016,1.920000000000016,1325879,1817734,707862,1109872,-1109872
2017-07-23,195.222,196.54,194.24,2.299999999999983,-1.759999999999991,195.968,197.09,195.1,1.990000000000009,-1.200000000000017,193.872,195.52,193.02,2.5,-1.4099999999999966,194.42,196.0,193.38,2.6200000000000045,-1.4099999999999966,1368912,1636366,807819,828547,-477345
2017-07-30,194.19,195.1,193.23,1.8700000000000045,-1.170000000000016,195.15,196.31,194.45,1.8600000000000136,-0.35000000000002274,192.732,194.08,191.71,2.3700000000000045,-0.7600000000000193,193.694,194.75,193.04,1.710000000000008,0.46999999999999886,1263999,1746772,744105,1002667,-784215
2017-08-06,194.648,195.25,193.65,1.5999999999999943,1.3499999999999943,196.272,197.71,195.21,2.5,2.5,193.85999999999999,194.98,193.01,1.9699999999999989,1.9699999999999989,195.076,195.65,194.68,0.9699999999999989,0.6800000000000068,904765,1036547,774042,262505,123755
2017-08-13,197.706,199.0,196.66,2.3400000000000034,-0.3900000000000148,198.856,199.34,198.4,0.9399999999999977,-0.07999999999998408,196.66,198.09,195.89,2.200000000000017,-0.3300000000000125,197.884,198.7,197.08,1.6199999999999761,0.6899999999999977,827959,941309,775647,165662,-165256
2017-08-20,197.78199999999998,198.41,196.73,1.6800000000000068,-0.7299999999999898,198.796,199.79,197.62,2.1699999999999875,0.8400000000000034,196.376,196.94,195.96,0.9799999999999898,-0.05000000000001137,197.358,198.32,196.73,1.5900000000000034,0.19999999999998863,803636,1267506,418197,849309,-13115
2017-08-27,198.892,200.55,197.28,3.2700000000000102,2.0500000000000114,199.97,200.8,199.08,1.7199999999999989,1.4699999999999989,198.036,199.4,197.12,2.280000000000001,1.079999999999984,199.23,200.23,197.88,2.3499999999999943,2.3499999999999943,1221874,1937476,715925,1221551,-343488
2017-09-03,201.6575,202.96,200.12,2.8400000000000034,2.039999999999992,202.805,203.75,201.2,2.5500000000000114,2.3600000000000136,200.01749999999998,202.16,197.81,4.349999999999994,3.1899999999999977,202.0525,202.52,201.09,1.4300000000000068,1.299999999999983,1198976,2059993,814806,1245187,-228147
2017-09-10,204.118,204.6,203.35,1.25,1.1500000000000057,204.738,205.12,204.47,0.6500000000000057,0.0800000000000125,203.526,204.11,202.78,1.3300000000000125,0.5,204.10999999999999,204.62,203.4,1.2199999999999989,-0.29999999999998295,1141094,1398954,812492,586462,383441
2017-09-17,202.526,203.92,201.4,2.519999999999982,-2.1200000000000045,203.25,204.95,201.98,2.969999999999999,-2.969999999999999,201.342,203.24,200.26,2.980000000000018,-2.5600000000000023,202.166,203.9,201.02,2.8799999999999955,-2.0900000000000034,848654,1200569,645481,555088,-91766
2017-09-24,200.196,201.98,199.2,2.780000000000001,-2.6299999999999955,201.11599999999999,202.36,199.91,2.450000000000017,-1.660000000000025,198.398,199.82,197.32,2.5,-0.7399999999999807,199.922,200.61,199.3,1.3100000000000023,-1.160000000000025,1276320,1906835,628151,1278684,625606
2017-10-01,204.186,211.75,199.56,12.189999999999998,8.890000000000015,205.88,213.4,200.79,12.610000000000014,7.539999999999992,202.276,207.39,198.44,8.949999999999989,8.109999999999985,203.794,210.11,199.08,11.030000000000001,10.76000000000002,2769524,4951911,1776910,3175001,-240538
