Date,Direxion Daily Latin America Bull 3X Shares_etf_Open_average,Direxion Daily Latin America Bull 3X Shares_etf_Open_max,Direxion Daily Latin America Bull 3X Shares_etf_Open_min,Direxion Daily Latin America Bull 3X Shares_etf_Open_volatility,Direxion Daily Latin America Bull 3X Shares_etf_Open_change,Direxion Daily Latin America Bull 3X Shares_etf_High_average,Direxion Daily Latin America Bull 3X Shares_etf_High_max,Direxion Daily Latin America Bull 3X Shares_etf_High_min,Direxion Daily Latin America Bull 3X Shares_etf_High_volatility,Direxion Daily Latin America Bull 3X Shares_etf_High_change,Direxion Daily Latin America Bull 3X Shares_etf_Low_average,Direxion Daily Latin America Bull 3X Shares_etf_Low_max,Direxion Daily Latin America Bull 3X Shares_etf_Low_min,Direxion Daily Latin America Bull 3X Shares_etf_Low_volatility,Direxion Daily Latin America Bull 3X Shares_etf_Low_change,Direxion Daily Latin America Bull 3X Shares_etf_Close_average,Direxion Daily Latin America Bull 3X Shares_etf_Close_max,Direxion Daily Latin America Bull 3X Shares_etf_Close_min,Direxion Daily Latin America Bull 3X Shares_etf_Close_volatility,Direxion Daily Latin America Bull 3X Shares_etf_Close_change
2016-11-13,379.95,379.95,379.95,0.0,0.0,393.47,393.47,393.47,0.0,0.0,368.25,368.25,368.25,0.0,0.0,375.05,375.05,375.05,0.0,0.0
2016-11-20,390.25,390.25,390.25,0.0,0.0,399.74,399.74,399.74,0.0,0.0,390.15,390.15,390.15,0.0,0.0,395.0,395.0,395.0,0.0,0.0
2016-11-27,376.0,376.0,376.0,0.0,0.0,379.44,379.44,379.44,0.0,0.0,376.0,376.0,376.0,0.0,0.0,376.0,376.0,376.0,0.0,0.0
2016-12-04,418.5,418.5,418.5,0.0,0.0,421.25,421.25,421.25,0.0,0.0,417.85,417.85,417.85,0.0,0.0,417.85,417.85,417.85,0.0,0.0
2016-12-11,368.4,368.4,368.4,0.0,0.0,368.4,368.4,368.4,0.0,0.0,355.9,355.9,355.9,0.0,0.0,364.13,364.13,364.13,0.0,0.0
2016-12-18,362.45,362.45,362.45,0.0,0.0,371.85,371.85,371.85,0.0,0.0,361.7,361.7,361.7,0.0,0.0,368.25,368.25,368.25,0.0,0.0
2016-12-25,400.25,400.25,400.25,0.0,0.0,400.25,400.25,400.25,0.0,0.0,390.55,390.55,390.55,0.0,0.0,390.55,390.55,390.55,0.0,0.0
2017-01-01,443.2,443.2,443.2,0.0,0.0,443.2,443.2,443.2,0.0,0.0,426.5,426.5,426.5,0.0,0.0,426.5,426.5,426.5,0.0,0.0
2017-01-08,459.8,459.8,459.8,0.0,0.0,463.0,463.0,463.0,0.0,0.0,453.85,453.85,453.85,0.0,0.0,460.52,460.52,460.52,0.0,0.0
2017-01-15,472.2,472.2,472.2,0.0,0.0,484.95,484.95,484.95,0.0,0.0,472.2,472.2,472.2,0.0,0.0,484.95,484.95,484.95,0.0,0.0
2017-01-22,534.25,534.25,534.25,0.0,0.0,539.0,539.0,539.0,0.0,0.0,532.59,532.59,532.59,0.0,0.0,536.2,536.2,536.2,0.0,0.0
2017-01-29,534.65,534.65,534.65,0.0,0.0,538.05,538.05,538.05,0.0,0.0,527.3,527.3,527.3,0.0,0.0,533.41,533.41,533.41,0.0,0.0
2017-02-05,538.75,538.75,538.75,0.0,0.0,569.79,569.79,569.79,0.0,0.0,538.75,538.75,538.75,0.0,0.0,569.79,569.79,569.79,0.0,0.0
2017-02-12,585.35,585.35,585.35,0.0,0.0,592.94,592.94,592.94,0.0,0.0,561.08,561.08,561.08,0.0,0.0,586.8,586.8,586.8,0.0,0.0
2017-02-19,593.25,593.25,593.25,0.0,0.0,593.25,593.25,593.25,0.0,0.0,573.34,573.34,573.34,0.0,0.0,574.2,574.2,574.2,0.0,0.0
2017-02-26,565.02,565.02,565.02,0.0,0.0,580.69,580.69,580.69,0.0,0.0,565.02,565.02,565.02,0.0,0.0,575.75,575.75,575.75,0.0,0.0
2017-03-05,530.65,530.65,530.65,0.0,0.0,530.65,530.65,530.65,0.0,0.0,519.4,519.4,519.4,0.0,0.0,519.4,519.4,519.4,0.0,0.0
2017-03-12,554.95,554.95,554.95,0.0,0.0,554.95,554.95,554.95,0.0,0.0,551.25,551.25,551.25,0.0,0.0,551.25,551.25,551.25,0.0,0.0
2017-03-19,537.0,537.0,537.0,0.0,0.0,544.47,544.47,544.47,0.0,0.0,537.0,537.0,537.0,0.0,0.0,544.47,544.47,544.47,0.0,0.0
2017-03-26,567.8,567.8,567.8,0.0,0.0,574.62,574.62,574.62,0.0,0.0,555.4,555.4,555.4,0.0,0.0,568.5,568.5,568.5,0.0,0.0
2017-04-02,565.4,565.4,565.4,0.0,0.0,585.13,585.13,585.13,0.0,0.0,565.4,565.4,565.4,0.0,0.0,568.35,568.35,568.35,0.0,0.0
2017-04-09,557.12,557.12,557.12,0.0,0.0,560.31,560.31,560.31,0.0,0.0,527.55,527.55,527.55,0.0,0.0,527.55,527.55,527.55,0.0,0.0
2017-04-16,531.85,531.85,531.85,0.0,0.0,531.85,531.85,531.85,0.0,0.0,530.85,530.85,530.85,0.0,0.0,530.85,530.85,530.85,0.0,0.0
2017-04-23,522.95,522.95,522.95,0.0,0.0,541.2,541.2,541.2,0.0,0.0,522.95,522.95,522.95,0.0,0.0,541.2,541.2,541.2,0.0,0.0
2017-04-30,523.0,523.0,523.0,0.0,0.0,545.3,545.3,545.3,0.0,0.0,523.0,523.0,523.0,0.0,0.0,545.3,545.3,545.3,0.0,0.0
2017-05-07,579.0,579.0,579.0,0.0,0.0,610.6,610.6,610.6,0.0,0.0,579.0,579.0,579.0,0.0,0.0,602.6,602.6,602.6,0.0,0.0
2017-05-14,455.2,455.2,455.2,0.0,0.0,468.0,468.0,468.0,0.0,0.0,447.8,447.8,447.8,0.0,0.0,466.8,466.8,466.8,0.0,0.0
2017-05-21,472.8,472.8,472.8,0.0,0.0,485.8,485.8,485.8,0.0,0.0,472.8,472.8,472.8,0.0,0.0,481.8,481.8,481.8,0.0,0.0
2017-05-28,457.29,457.29,457.29,0.0,0.0,460.4,460.4,460.4,0.0,0.0,452.0,452.0,452.0,0.0,0.0,457.14,457.14,457.14,0.0,0.0
2017-06-04,467.5,467.5,467.5,0.0,0.0,467.5,467.5,467.5,0.0,0.0,457.6,457.6,457.6,0.0,0.0,457.8,457.8,457.8,0.0,0.0
2017-06-11,451.8,451.8,451.8,0.0,0.0,454.4,454.4,454.4,0.0,0.0,445.0,445.0,445.0,0.0,0.0,453.93,453.93,453.93,0.0,0.0
2017-06-18,436.04,436.04,436.04,0.0,0.0,436.84,436.84,436.84,0.0,0.0,431.25,431.25,431.25,0.0,0.0,431.25,431.25,431.25,0.0,0.0
2017-06-25,457.6,457.6,457.6,0.0,0.0,468.2,468.2,468.2,0.0,0.0,457.6,457.6,457.6,0.0,0.0,468.0,468.0,468.0,0.0,0.0
2017-07-02,474.2,474.2,474.2,0.0,0.0,474.2,474.2,474.2,0.0,0.0,461.8,461.8,461.8,0.0,0.0,472.0,472.0,472.0,0.0,0.0
2017-07-09,560.8,560.8,560.8,0.0,0.0,573.8,573.8,573.8,0.0,0.0,560.8,560.8,560.8,0.0,0.0,572.8,572.8,572.8,0.0,0.0
2017-07-16,583.6,583.6,583.6,0.0,0.0,583.6,583.6,583.6,0.0,0.0,572.0,572.0,572.0,0.0,0.0,572.0,572.0,572.0,0.0,0.0
2017-07-23,575.0,575.0,575.0,0.0,0.0,583.8,583.8,583.8,0.0,0.0,575.0,575.0,575.0,0.0,0.0,581.6,581.6,581.6,0.0,0.0
2017-07-30,608.66,608.66,608.66,0.0,0.0,620.6,620.6,620.6,0.0,0.0,608.66,608.66,608.66,0.0,0.0,614.4,614.4,614.4,0.0,0.0
2017-08-06,580.6,580.6,580.6,0.0,0.0,607.8,607.8,607.8,0.0,0.0,578.0,578.0,578.0,0.0,0.0,599.8,599.8,599.8,0.0,0.0
2017-08-13,618.4,618.4,618.4,0.0,0.0,643.8,643.8,643.8,0.0,0.0,610.8,610.8,610.8,0.0,0.0,642.8,642.8,642.8,0.0,0.0
2017-08-20,697.4,697.4,697.4,0.0,0.0,700.0,700.0,700.0,0.0,0.0,686.8,686.8,686.8,0.0,0.0,688.0,688.0,688.0,0.0,0.0
2017-08-27,699.4,699.4,699.4,0.0,0.0,715.97,715.97,715.97,0.0,0.0,689.0,689.0,689.0,0.0,0.0,706.6,706.6,706.6,0.0,0.0
2017-09-03,751.6,751.6,751.6,0.0,0.0,751.6,751.6,751.6,0.0,0.0,715.02,715.02,715.02,0.0,0.0,720.03,720.03,720.03,0.0,0.0
2017-09-10,749.8,749.8,749.8,0.0,0.0,766.8,766.8,766.8,0.0,0.0,735.2,735.2,735.2,0.0,0.0,764.4,764.4,764.4,0.0,0.0
2017-09-17,761.2,761.2,761.2,0.0,0.0,768.0,768.0,768.0,0.0,0.0,756.0,756.0,756.0,0.0,0.0,757.4,757.4,757.4,0.0,0.0
2017-09-24,698.8,698.8,698.8,0.0,0.0,711.4,711.4,711.4,0.0,0.0,696.43,696.43,696.43,0.0,0.0,704.8,704.8,704.8,0.0,0.0
2017-10-01,729.6,729.6,729.6,0.0,0.0,732.1,732.1,732.1,0.0,0.0,713.4,713.4,713.4,0.0,0.0,730.2,730.2,730.2,0.0,0.0
2017-10-08,742.8,742.8,742.8,0.0,0.0,752.0,752.0,752.0,0.0,0.0,734.6,734.6,734.6,0.0,0.0,741.93,741.93,741.93,0.0,0.0
2017-10-15,733.4,733.4,733.4,0.0,0.0,733.4,733.4,733.4,0.0,0.0,710.8,710.8,710.8,0.0,0.0,710.8,710.8,710.8,0.0,0.0
2017-10-22,660.2,660.2,660.2,0.0,0.0,678.0,678.0,678.0,0.0,0.0,645.6,645.6,645.6,0.0,0.0,676.2,676.2,676.2,0.0,0.0
2017-10-29,626.0,626.0,626.0,0.0,0.0,628.06,628.06,628.06,0.0,0.0,582.0,582.0,582.0,0.0,0.0,608.6,608.6,608.6,0.0,0.0
2017-11-05,603.4,603.4,603.4,0.0,0.0,603.4,603.4,603.4,0.0,0.0,582.8,582.8,582.8,0.0,0.0,586.2,586.2,586.2,0.0,0.0
2017-11-12,587.4,587.4,587.4,0.0,0.0,613.8,613.8,613.8,0.0,0.0,584.0,584.0,584.0,0.0,0.0,612.2,612.2,612.2,0.0,0.0
2017-11-19,632.8,632.8,632.8,0.0,0.0,634.6,634.6,634.6,0.0,0.0,629.0,629.0,629.0,0.0,0.0,633.34,633.34,633.34,0.0,0.0
2017-11-26,560.4,560.4,560.4,0.0,0.0,568.2,568.2,568.2,0.0,0.0,553.11,553.11,553.11,0.0,0.0,562.0,562.0,562.0,0.0,0.0
2017-12-03,554.0,554.0,554.0,0.0,0.0,554.0,554.0,554.0,0.0,0.0,540.6,540.6,540.6,0.0,0.0,549.0,549.0,549.0,0.0,0.0
2017-12-10,560.8,560.8,560.8,0.0,0.0,574.0,574.0,574.0,0.0,0.0,546.02,546.02,546.02,0.0,0.0,548.2,548.2,548.2,0.0,0.0
2017-12-17,609.0,609.0,609.0,0.0,0.0,612.0,612.0,612.0,0.0,0.0,598.21,598.21,598.21,0.0,0.0,602.6,602.6,602.6,0.0,0.0
2017-12-24,640.4,640.4,640.4,0.0,0.0,653.8,653.8,653.8,0.0,0.0,639.21,639.21,639.21,0.0,0.0,646.0,646.0,646.0,0.0,0.0
2017-12-31,730.4,730.4,730.4,0.0,0.0,755.76,755.76,755.76,0.0,0.0,721.42,721.42,721.42,0.0,0.0,755.4,755.4,755.4,0.0,0.0
