Date,ATVIStock_Open_average,ATVIStock_Open_max,ATVIStock_Open_min,ATVIStock_Open_volatility,ATVIStock_Open_change,ATVIStock_High_average,ATVIStock_High_max,ATVIStock_High_min,ATVIStock_High_volatility,ATVIStock_High_change,ATVIStock_Low_average,ATVIStock_Low_max,ATVIStock_Low_min,ATVIStock_Low_volatility,ATVIStock_Low_change,ATVIStock_Close_average,ATVIStock_Close_max,ATVIStock_Close_min,ATVIStock_Close_volatility,ATVIStock_Close_change,ATVIStock_Volume_average,ATVIStock_Volume_max,ATVIStock_Volume_min,ATVIStock_Volume_volatility,ATVIStock_Volume_change
2016-01-03,36.948,38.05,35.79,2.259999999999998,-1.259999999999998,37.318,38.09,36.8,1.2900000000000063,-1.2900000000000063,36.193999999999996,36.98,35.43,1.5499999999999972,-1.4399999999999977,36.706,37.62,35.71,1.9099999999999966,-1.9099999999999966,11369254,17867264,8412722,9454542,-513391
2016-01-10,35.852,37.48,34.31,3.1699999999999946,-1.5899999999999963,36.594,37.83,35.35,2.479999999999997,-1.2999999999999972,34.94,36.53,33.51,3.020000000000003,-2.280000000000001,35.699999999999996,37.12,34.86,2.259999999999998,-1.3000000000000043,17943978,53119744,6984474,46135270,3783598
2016-01-17,34.980000000000004,35.52,34.53,0.990000000000002,-0.44000000000000483,35.585,36.2,35.06,1.1400000000000006,0.5700000000000003,34.34,34.82,33.46,1.3599999999999994,0.11999999999999744,35.085,35.92,34.56,1.3599999999999994,0.7700000000000031,7347329,8859547,5843582,3015965,758268
2016-01-24,34.804,35.76,33.63,2.1299999999999955,-2.1299999999999955,35.308,35.87,34.88,0.9899999999999949,-0.9899999999999949,33.82,34.83,32.55,2.280000000000001,-2.0800000000000054,34.542,35.3,33.79,1.509999999999998,0.09000000000000341,11261018,20543854,5502524,15041330,11961377
2016-01-31,33.512,34.6,31.77,2.830000000000002,-2.830000000000002,33.746,35.26,31.8,3.4599999999999973,-3.4599999999999973,32.32,34.43,30.39,4.039999999999999,-4.039999999999999,32.736000000000004,34.67,30.53,4.140000000000001,-4.140000000000001,12552227,17559834,8704679,8855155,8345374
2016-02-07,29.084,29.69,28.41,1.2800000000000011,-1.0300000000000011,29.99,30.72,29.04,1.6799999999999997,-0.8500000000000014,28.242,29.49,26.49,3.0,-1.6400000000000006,29.264,30.52,28.12,2.3999999999999986,-0.5999999999999979,21128505,42849840,14216661,28633179,25765736
2016-02-14,29.2625,29.88,28.56,1.3200000000000003,0.2900000000000027,30.005,30.35,29.65,0.7000000000000028,0.7000000000000028,28.8275,29.32,28.55,0.7699999999999996,0.09999999999999787,29.485,30.19,28.88,1.3100000000000023,0.7699999999999996,12625274,15564925,8244215,7320710,-4027832
2016-02-21,31.425,32.38,30.44,1.9400000000000013,1.379999999999999,32.11,32.62,31.77,0.8499999999999979,0.03999999999999915,31.091666666666665,31.88,30.24,1.6400000000000006,1.3999999999999986,31.675,32.32,30.73,1.5899999999999999,0.35999999999999943,8403753,10578978,6306913,4272065,-4272065
2016-02-28,31.868,32.0,31.73,0.2699999999999996,0.10999999999999943,32.114,32.4,31.84,0.5599999999999987,-0.379999999999999,31.202,31.51,30.71,0.8000000000000007,-0.6099999999999994,31.72,32.21,31.19,1.0199999999999996,-0.4800000000000004,6979265,8292781,5454899,2837882,-1353469
2016-03-06,30.986,31.51,30.7,0.8100000000000023,0.5100000000000016,31.444,32.03,31.05,0.9800000000000004,0.5500000000000007,30.714000000000002,31.48,30.37,1.1099999999999994,0.9699999999999989,31.078,31.52,30.78,0.7399999999999984,0.5399999999999991,7315239,7754692,6527104,1227588,-7455
