Date,SPDR S&P 500 High Dividend_etf_Open_average,SPDR S&P 500 High Dividend_etf_Open_max,SPDR S&P 500 High Dividend_etf_Open_min,SPDR S&P 500 High Dividend_etf_Open_volatility,SPDR S&P 500 High Dividend_etf_Open_change,SPDR S&P 500 High Dividend_etf_High_average,SPDR S&P 500 High Dividend_etf_High_max,SPDR S&P 500 High Dividend_etf_High_min,SPDR S&P 500 High Dividend_etf_High_volatility,SPDR S&P 500 High Dividend_etf_High_change,SPDR S&P 500 High Dividend_etf_Low_average,SPDR S&P 500 High Dividend_etf_Low_max,SPDR S&P 500 High Dividend_etf_Low_min,SPDR S&P 500 High Dividend_etf_Low_volatility,SPDR S&P 500 High Dividend_etf_Low_change,SPDR S&P 500 High Dividend_etf_Close_average,SPDR S&P 500 High Dividend_etf_Close_max,SPDR S&P 500 High Dividend_etf_Close_min,SPDR S&P 500 High Dividend_etf_Close_volatility,SPDR S&P 500 High Dividend_etf_Close_change
2016-04-03,31.9,31.9,31.9,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2016-04-10,32.29,32.29,32.29,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2016-04-17,32.21,32.21,32.21,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2016-04-24,32.76,32.76,32.76,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2016-05-01,32.26,32.26,32.26,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2016-05-08,32.23,32.23,32.23,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.04,32.04,32.04,0.0,0.0
2016-05-15,31.6,31.6,31.6,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2016-05-22,32.25,32.25,32.25,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2016-05-29,32.75,32.75,32.75,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.75,32.75,32.75,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2016-06-05,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.01,33.01,33.01,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2016-06-12,32.81,32.81,32.81,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.88,32.88,32.88,0.0,0.0
2016-06-19,32.18,32.18,32.18,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2016-06-26,33.55,33.55,33.55,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2016-07-03,33.35,33.35,33.35,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2016-07-10,34.54,34.54,34.54,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2016-07-17,34.53,34.53,34.53,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.67,34.67,34.67,0.0,0.0
2016-07-24,34.23,34.23,34.23,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.23,34.23,34.23,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2016-07-31,34.26,34.26,34.26,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.09,34.09,34.09,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2016-08-07,34.53,34.53,34.53,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.41,34.41,34.41,0.0,0.0
2016-08-14,34.5,34.5,34.5,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2016-08-21,34.75,34.75,34.75,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2016-08-28,34.64,34.64,34.64,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2016-09-04,34.81,34.81,34.81,0.0,0.0,34.81,34.81,34.81,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.9,33.9,33.9,0.0,0.0
2016-09-11,33.91,33.91,33.91,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2016-09-18,34.33,34.33,34.33,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2016-09-25,34.28,34.28,34.28,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.34,34.34,34.34,0.0,0.0
2016-10-02,34.06,34.06,34.06,0.0,0.0,34.15,34.15,34.15,0.0,0.0,33.76,33.76,33.76,0.0,0.0,33.89,33.89,33.89,0.0,0.0
2016-10-09,33.79,33.79,33.79,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.48,33.48,33.48,0.0,0.0
2016-10-16,33.68,33.68,33.68,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2016-10-23,33.4,33.4,33.4,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.48,33.48,33.48,0.0,0.0
2016-10-30,32.69,32.69,32.69,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2016-11-06,34.07,34.07,34.07,0.0,0.0,34.16,34.16,34.16,0.0,0.0,33.88,33.88,33.88,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2016-11-13,34.94,34.94,34.94,0.0,0.0,34.94,34.94,34.94,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2016-11-20,35.24,35.24,35.24,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2016-11-27,35.34,35.34,35.34,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.09,35.09,35.09,0.0,0.0
2016-12-04,36.47,36.47,36.47,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.41,36.41,36.41,0.0,0.0
2016-12-11,35.45,35.45,35.45,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2016-12-18,35.12,35.12,35.12,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.07,35.07,35.07,0.0,0.0,35.16,35.16,35.16,0.0,0.0
2016-12-25,35.07,35.07,35.07,0.0,0.0,35.07,35.07,35.07,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.86,34.86,34.86,0.0,0.0
2017-01-01,35.33,35.33,35.33,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2017-01-08,35.0,35.0,35.0,0.0,0.0,35.17,35.17,35.17,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2017-01-15,34.94,34.94,34.94,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.94,34.94,34.94,0.0,0.0
2017-01-22,35.44,35.44,35.44,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2017-01-29,35.1,35.1,35.1,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2017-02-05,35.3,35.3,35.3,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.44,35.44,35.44,0.0,0.0
2017-02-12,35.49,35.49,35.49,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.62,35.62,35.62,0.0,0.0
2017-02-19,35.88,35.88,35.88,0.0,0.0,36.16,36.16,36.16,0.0,0.0,35.8,35.8,35.8,0.0,0.0,36.16,36.16,36.16,0.0,0.0
2017-02-26,36.11,36.11,36.11,0.0,0.0,36.11,36.11,36.11,0.0,0.0,35.85,35.85,35.85,0.0,0.0,36.04,36.04,36.04,0.0,0.0
2017-03-05,35.4,35.4,35.4,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2017-03-12,35.54,35.54,35.54,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2017-03-19,35.01,35.01,35.01,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.8,34.8,34.8,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2017-03-26,35.29,35.29,35.29,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2017-04-02,35.33,35.33,35.33,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.25,35.25,35.25,0.0,0.0,35.25,35.25,35.25,0.0,0.0
2017-04-09,35.38,35.38,35.38,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.16,35.16,35.16,0.0,0.0
2017-04-16,35.45,35.45,35.45,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2017-04-23,35.35,35.35,35.35,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.02,35.02,35.02,0.0,0.0,35.11,35.11,35.11,0.0,0.0
2017-04-30,34.77,34.77,34.77,0.0,0.0,35.07,35.07,35.07,0.0,0.0,34.77,34.77,34.77,0.0,0.0,35.06,35.06,35.06,0.0,0.0
2017-05-07,34.8,34.8,34.8,0.0,0.0,34.8,34.8,34.8,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2017-05-14,34.62,34.62,34.62,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.75,34.75,34.75,0.0,0.0
2017-05-21,35.33,35.33,35.33,0.0,0.0,35.33,35.33,35.33,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2017-05-28,35.52,35.52,35.52,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2017-06-04,35.2,35.2,35.2,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.18,35.18,35.18,0.0,0.0,35.48,35.48,35.48,0.0,0.0
2017-06-11,35.51,35.51,35.51,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.56,35.56,35.56,0.0,0.0
2017-06-18,35.38,35.38,35.38,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.49,35.49,35.49,0.0,0.0
2017-06-25,35.31,35.31,35.31,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2017-07-02,34.98,34.98,34.98,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.97,34.97,34.97,0.0,0.0
2017-07-09,35.22,35.22,35.22,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2017-07-16,35.62,35.62,35.62,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.68,35.68,35.68,0.0,0.0
2017-07-23,35.79,35.79,35.79,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.64,35.64,35.64,0.0,0.0
2017-07-30,35.73,35.73,35.73,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2017-08-06,35.19,35.19,35.19,0.0,0.0,35.28,35.28,35.28,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.96,34.96,34.96,0.0,0.0
2017-08-13,34.82,34.82,34.82,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2017-08-20,35.3,35.3,35.3,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2017-08-27,35.26,35.26,35.26,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.44,35.44,35.44,0.0,0.0
2017-09-03,35.56,35.56,35.56,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2017-09-10,35.87,35.87,35.87,0.0,0.0,36.03,36.03,36.03,0.0,0.0,35.84,35.84,35.84,0.0,0.0,36.03,36.03,36.03,0.0,0.0
2017-09-17,35.8,35.8,35.8,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2017-09-24,36.07,36.07,36.07,0.0,0.0,36.07,36.07,36.07,0.0,0.0,35.95,35.95,35.95,0.0,0.0,35.99,35.99,35.99,0.0,0.0
2017-10-01,36.23,36.23,36.23,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.02,36.02,36.02,0.0,0.0,36.1,36.1,36.1,0.0,0.0
2017-10-08,36.53,36.53,36.53,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.45,36.45,36.45,0.0,0.0
2017-10-15,36.69,36.69,36.69,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.63,36.63,36.63,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2017-10-22,36.37,36.37,36.37,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.05,36.05,36.05,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2017-10-29,36.4,36.4,36.4,0.0,0.0,36.48,36.48,36.48,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.4,36.4,36.4,0.0,0.0
2017-11-05,36.73,36.73,36.73,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.69,36.69,36.69,0.0,0.0,36.84,36.84,36.84,0.0,0.0
2017-11-12,36.9,36.9,36.9,0.0,0.0,36.97,36.97,36.97,0.0,0.0,36.87,36.87,36.87,0.0,0.0,36.91,36.91,36.91,0.0,0.0
2017-11-19,37.04,37.04,37.04,0.0,0.0,37.13,37.13,37.13,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.05,37.05,37.05,0.0,0.0
2017-11-26,37.84,37.84,37.84,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.75,37.75,37.75,0.0,0.0
2017-12-03,37.8,37.8,37.8,0.0,0.0,37.91,37.91,37.91,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.9,37.9,37.9,0.0,0.0
2017-12-10,37.33,37.33,37.33,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.41,37.41,37.41,0.0,0.0
2017-12-17,37.29,37.29,37.29,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.21,37.21,37.21,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2017-12-24,37.55,37.55,37.55,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.41,37.41,37.41,0.0,0.0,37.45,37.45,37.45,0.0,0.0
2017-12-31,37.45,37.45,37.45,0.0,0.0,37.49,37.49,37.49,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.48,37.48,37.48,0.0,0.0
