Date,DTE_stock_Open_average,DTE_stock_Open_max,DTE_stock_Open_min,DTE_stock_Open_volatility,DTE_stock_Open_change,DTE_stock_High_average,DTE_stock_High_max,DTE_stock_High_min,DTE_stock_High_volatility,DTE_stock_High_change,DTE_stock_Low_average,DTE_stock_Low_max,DTE_stock_Low_min,DTE_stock_Low_volatility,DTE_stock_Low_change,DTE_stock_Close_average,DTE_stock_Close_max,DTE_stock_Close_min,DTE_stock_Close_volatility,DTE_stock_Close_change,DTE_stock_Volume_average,DTE_stock_Volume_max,DTE_stock_Volume_min,DTE_stock_Volume_volatility,DTE_stock_Volume_change
2016-01-03,79.066,79.5,78.72,0.7800000000000011,-0.7800000000000011,79.698,80.1,79.16,0.9399999999999977,-0.5100000000000051,78.46,79.13,78.01,1.1199999999999903,-0.1700000000000017,79.156,79.95,78.38,1.5700000000000074,-0.7600000000000051,1553747,2098595,1259081,839514,173033
2016-01-10,79.852,80.42,78.59,1.8299999999999983,1.7000000000000028,80.668,81.82,79.37,2.4499999999999886,1.8299999999999983,79.346,80.01,78.46,1.5500000000000114,1.230000000000004,80.172,81.32,79.15,2.1699999999999875,1.3900000000000006,1565556,1846519,1152586,693933,-374864
2016-01-17,80.77250000000001,81.71,79.94,1.769999999999996,-1.3200000000000074,81.75,82.43,80.76,1.6700000000000017,-1.0100000000000051,79.625,80.87,78.72,2.1500000000000057,-1.490000000000009,80.75,82.23,79.25,2.980000000000004,-0.9000000000000057,1639214,2033352,1372673,660679,-331676
2016-01-24,81.94800000000001,84.0,81.11,2.8900000000000006,2.6299999999999955,83.06400000000001,85.18,81.43,3.75,3.75,81.364,82.81,80.53,2.280000000000001,2.280000000000001,82.544,85.01,80.76,4.25,4.25,1020692,1528187,770980,757207,665918
2016-01-31,85.89,86.94,84.51,2.4299999999999926,1.6700000000000017,86.882,87.84,85.84,2.0,1.019999999999996,85.368,86.44,84.29,2.1499999999999915,0.7399999999999949,86.336,87.09,85.31,1.7800000000000011,1.1400000000000006,1457270,1776546,1089609,686937,686898
2016-02-07,85.634,86.84,83.74,3.1000000000000085,-3.1000000000000085,86.534,87.81,84.51,3.299999999999997,-3.299999999999997,84.358,85.79,82.93,2.8599999999999994,-2.309999999999988,85.332,86.85,83.72,3.1299999999999955,-2.5,1594239,2244419,1005072,1239347,-752900
2016-02-14,84.3775,84.95,83.64,1.3100000000000023,1.3100000000000023,85.09,85.69,84.63,1.0600000000000023,0.5799999999999983,83.735,84.11,83.22,0.8900000000000006,0.8900000000000006,84.655,85.14,84.22,0.9200000000000017,0.1799999999999926,1135043,1353725,873455,480270,-480270
2016-02-21,85.694,86.46,84.97,1.4899999999999949,1.4399999999999977,86.392,87.04,85.75,1.2900000000000063,0.980000000000004,84.974,86.0,84.26,1.7399999999999949,-0.4299999999999926,85.694,86.97,84.29,2.6799999999999926,-1.0999999999999943,774438,1152868,568924,583944,352291
2016-02-28,84.02,84.61,83.46,1.1500000000000057,-0.6200000000000045,84.658,85.08,84.15,0.9299999999999926,0.06999999999999318,82.956,84.01,81.75,2.260000000000005,-0.7400000000000091,84.176,84.86,83.83,1.0300000000000011,0.7399999999999949,1155653,1358802,918506,440296,-331628
2016-03-06,87.052,88.48,84.53,3.950000000000003,3.950000000000003,87.902,88.83,86.18,2.6499999999999915,2.6499999999999915,86.55,87.85,84.39,3.4599999999999937,3.4599999999999937,87.522,88.25,86.17,2.0799999999999983,2.0799999999999983,1125576,1489740,810859,678881,-306577
