Date,ITT_stock_Open_average,ITT_stock_Open_max,ITT_stock_Open_min,ITT_stock_Open_volatility,ITT_stock_Open_change,ITT_stock_High_average,ITT_stock_High_max,ITT_stock_High_min,ITT_stock_High_volatility,ITT_stock_High_change,ITT_stock_Low_average,ITT_stock_Low_max,ITT_stock_Low_min,ITT_stock_Low_volatility,ITT_stock_Low_change,ITT_stock_Close_average,ITT_stock_Close_max,ITT_stock_Close_min,ITT_stock_Close_volatility,ITT_stock_Close_change,ITT_stock_Volume_average,ITT_stock_Volume_max,ITT_stock_Volume_min,ITT_stock_Volume_volatility,ITT_stock_Volume_change
2016-01-03,35.098,36.29,34.08,2.210000000000001,-0.990000000000002,35.466,36.54,34.21,2.3299999999999983,-2.0799999999999983,34.488,35.8,32.96,2.8399999999999963,-2.019999999999996,34.894,36.28,32.99,3.289999999999999,-3.289999999999999,812544,1146731,587042,559689,117417
2016-01-10,32.436,33.29,31.08,2.210000000000001,-1.8599999999999994,32.858,33.36,31.78,1.5799999999999983,-1.4799999999999969,31.712,32.21,31.04,1.1700000000000017,-1.1700000000000017,32.358,32.92,31.65,1.2700000000000031,-1.1400000000000006,732194,1035675,562518,473157,-473157
2016-01-17,30.7425,32.0,29.96,2.039999999999999,-1.1799999999999997,31.22,32.02,30.71,1.3100000000000023,-0.610000000000003,29.97,30.52,29.15,1.370000000000001,0.10999999999999943,30.545,31.0,30.17,0.8299999999999983,0.370000000000001,1083831,1588420,823366,765054,47577
2016-01-24,30.956,31.49,30.3,1.1899999999999977,0.4700000000000024,31.56,32.47,30.99,1.4800000000000004,1.3499999999999979,30.422,31.26,29.81,1.4500000000000028,1.4400000000000013,31.058,32.45,29.89,2.5600000000000023,2.5600000000000023,744367,912095,620845,291250,213433
2016-01-31,32.432,33.38,31.78,1.6000000000000014,1.2899999999999991,32.972,34.31,32.04,2.270000000000003,1.2199999999999989,31.684,32.75,30.76,1.9899999999999984,1.2899999999999991,32.474,33.48,31.5,1.9799999999999969,0.5799999999999983,735348,872016,635669,236347,-81462
2016-02-07,31.51,32.44,30.26,2.179999999999996,-1.4599999999999973,32.33,33.54,31.1,2.4399999999999977,0.990000000000002,30.95,31.89,29.89,2.0,-1.1700000000000017,31.46,32.36,30.14,2.219999999999999,-0.1700000000000017,1355501,2534868,544253,1990615,1250821
2016-02-14,32.935,33.96,32.22,1.740000000000002,0.5799999999999983,33.4625,34.17,32.5,1.6700000000000017,0.5700000000000003,32.26,33.22,31.65,1.5700000000000003,0.6400000000000006,33.0475,33.85,32.02,1.8299999999999983,0.9899999999999949,1020975,1325813,642983,682830,-494152
2016-02-21,33.808,34.81,32.67,2.1400000000000006,1.3400000000000034,34.678,35.5,34.09,1.4099999999999966,1.4099999999999966,33.52,34.78,32.41,2.3700000000000045,1.3999999999999986,34.286,35.45,33.25,2.200000000000003,1.490000000000002,922003,1064119,700917,363202,305751
2016-02-28,36.04,36.58,35.48,1.1000000000000014,1.1000000000000014,36.568,37.64,35.66,1.980000000000004,1.980000000000004,35.712,36.23,35.13,1.0999999999999943,1.0999999999999943,36.344,37.21,35.26,1.9500000000000028,1.9500000000000028,729585,881133,492485,388648,9685
2016-03-06,36.408,37.27,35.75,1.5200000000000031,-1.3299999999999983,36.616,37.57,35.96,1.6099999999999994,-1.3200000000000003,35.784,36.84,34.94,1.9000000000000057,-1.1100000000000065,36.206,37.57,35.5,2.0700000000000003,-1.3999999999999986,530317,686929,418187,268742,-239442
2016-03-13,36.118,37.11,35.42,1.6899999999999977,0.9799999999999969,36.726,37.8,36.09,1.7099999999999937,1.519999999999996,35.878,37.02,35.22,1.8000000000000043,1.2100000000000009,36.474,37.63,35.58,2.0500000000000043,1.6400000000000006,492094,789233,302679,486554,457448
2016-03-20,37.5175,38.23,36.55,1.6799999999999997,-0.9400000000000048,38.025,38.96,36.69,2.270000000000003,-2.270000000000003,36.93,37.77,35.8,1.970000000000006,-1.6099999999999994,37.4575,38.47,36.67,1.7999999999999972,-1.7999999999999972,847513,1065705,459686,606019,-67456
2016-03-27,36.806,37.48,36.19,1.2899999999999991,-0.05000000000000426,37.154,37.48,36.67,0.8099999999999952,0.6199999999999974,36.336,36.88,36.0,0.8800000000000026,-0.00999999999999801,36.934,37.29,36.34,0.9499999999999957,0.9499999999999957,641377,861738,252657,609081,-3712
2016-04-03,36.054,37.27,35.63,1.6400000000000006,-1.3600000000000065,36.234,37.27,35.76,1.5100000000000051,-0.8800000000000026,35.46,35.96,35.1,0.8599999999999994,-0.39000000000000057,35.768,36.14,35.42,0.7199999999999989,-0.4200000000000017,404369,637168,245548,391620,-247384
2016-04-10,37.046,38.28,35.8,2.480000000000004,2.25,37.678,38.52,36.28,2.240000000000002,2.240000000000002,36.85,37.91,35.64,2.269999999999996,2.269999999999996,37.468,38.52,35.76,2.760000000000005,2.760000000000005,606870,896664,228405,668259,490836
2016-04-17,39.09,39.39,38.47,0.9200000000000017,0.6700000000000017,39.424,39.7,38.78,0.9200000000000017,0.9200000000000017,38.796,39.14,38.13,1.009999999999998,1.009999999999998,39.22,39.7,38.58,1.1200000000000045,1.1200000000000045,457776,645112,371593,273519,-55225
2016-04-24,38.996,39.54,38.31,1.2299999999999969,-1.2299999999999969,39.272,39.63,38.69,0.9400000000000048,-0.9400000000000048,38.454,38.85,37.97,0.8800000000000026,-0.480000000000004,38.748,39.24,38.37,0.8700000000000045,-0.28999999999999915,597004,870909,427912,442997,-103730
2016-05-01,37.482,38.76,34.32,4.439999999999998,-4.140000000000001,38.01,39.3,34.77,4.529999999999994,-4.529999999999994,36.364000000000004,38.19,34.02,4.169999999999995,-3.8999999999999986,36.916000000000004,39.26,34.52,4.739999999999995,-4.739999999999995,1104926,2740689,429800,2310889,264776
2016-05-08,34.838,35.35,34.36,0.990000000000002,0.4200000000000017,35.244,35.54,34.79,0.75,0.30000000000000426,34.374,34.96,33.9,1.0600000000000023,-0.17999999999999972,34.684,35.24,34.07,1.1700000000000017,-0.21999999999999886,598903,772325,355503,416822,-156606
2016-05-15,33.93,34.56,33.23,1.3300000000000054,-0.9400000000000048,34.496,35.24,33.73,1.5100000000000051,-0.4899999999999949,33.538,34.28,32.74,1.5399999999999991,-1.0300000000000011,33.986,34.57,33.13,1.4399999999999977,-0.4299999999999997,614032,823178,289520,533658,94298
2016-05-22,35.376,36.16,34.08,2.0799999999999983,2.020000000000003,35.86,36.5,34.76,1.740000000000002,1.6700000000000017,35.126,35.99,33.97,2.020000000000003,1.5799999999999983,35.586,36.17,34.6,1.5700000000000003,1.1999999999999957,577991,680422,481600,198822,-141217
2016-05-29,35.485,35.83,35.19,0.6400000000000006,-0.23999999999999488,35.68,36.07,35.49,0.5799999999999983,-0.46999999999999886,35.085,35.28,34.87,0.4100000000000037,-0.23000000000000398,35.435,35.56,35.24,0.3200000000000003,-0.269999999999996,440024,844065,259473,584592,-584592
2016-06-05,36.052,36.38,35.48,0.9000000000000057,0.7100000000000009,36.468,36.66,36.27,0.38999999999999346,0.3399999999999963,35.722,36.22,35.12,1.1000000000000014,-0.3200000000000003,35.98,36.37,35.19,1.1799999999999997,-0.9500000000000028,255932,412468,160637,251831,127075
2016-06-12,34.506,34.92,34.14,0.7800000000000011,-0.46000000000000085,34.876,35.21,34.46,0.75,-0.14000000000000057,34.188,34.46,33.54,0.9200000000000017,0.060000000000002274,34.548,34.94,34.42,0.519999999999996,0.519999999999996,328869,550573,221404,329169,255114
2016-06-19,35.376,35.9,34.82,1.0799999999999983,-0.6400000000000006,35.7,36.5,35.01,1.490000000000002,-0.9600000000000009,34.782000000000004,35.89,32.79,3.1000000000000014,-2.5900000000000034,35.048,36.36,32.85,3.509999999999998,-2.740000000000002,607121,1598173,205717,1392456,1284504
2016-06-26,31.93,32.46,31.01,1.4499999999999993,-0.4700000000000024,32.368,32.68,32.05,0.6300000000000026,-0.1599999999999966,31.218,31.73,30.31,1.4200000000000017,1.3200000000000003,31.644000000000002,32.04,30.53,1.509999999999998,1.3399999999999999,1090299,1765139,717070,1048069,-33970
