Date,DB Gold Double Long Exp 15 Feb 2038_etf_Open_average,DB Gold Double Long Exp 15 Feb 2038_etf_Open_max,DB Gold Double Long Exp 15 Feb 2038_etf_Open_min,DB Gold Double Long Exp 15 Feb 2038_etf_Open_volatility,DB Gold Double Long Exp 15 Feb 2038_etf_Open_change,DB Gold Double Long Exp 15 Feb 2038_etf_High_average,DB Gold Double Long Exp 15 Feb 2038_etf_High_max,DB Gold Double Long Exp 15 Feb 2038_etf_High_min,DB Gold Double Long Exp 15 Feb 2038_etf_High_volatility,DB Gold Double Long Exp 15 Feb 2038_etf_High_change,DB Gold Double Long Exp 15 Feb 2038_etf_Low_average,DB Gold Double Long Exp 15 Feb 2038_etf_Low_max,DB Gold Double Long Exp 15 Feb 2038_etf_Low_min,DB Gold Double Long Exp 15 Feb 2038_etf_Low_volatility,DB Gold Double Long Exp 15 Feb 2038_etf_Low_change,DB Gold Double Long Exp 15 Feb 2038_etf_Close_average,DB Gold Double Long Exp 15 Feb 2038_etf_Close_max,DB Gold Double Long Exp 15 Feb 2038_etf_Close_min,DB Gold Double Long Exp 15 Feb 2038_etf_Close_volatility,DB Gold Double Long Exp 15 Feb 2038_etf_Close_change
2016-03-13,25.93,25.93,25.93,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2016-03-20,23.99,23.99,23.99,0.0,0.0,24.54,24.54,24.54,0.0,0.0,23.87,23.87,23.87,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2016-03-27,24.51,24.51,24.51,0.0,0.0,24.56,24.56,24.56,0.0,0.0,23.9,23.9,23.9,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2016-04-03,25.0,25.0,25.0,0.0,0.0,25.3,25.3,25.3,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2016-04-10,25.36,25.36,25.36,0.0,0.0,26.32,26.32,26.32,0.0,0.0,25.26,25.26,25.26,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2016-04-17,26.05,26.05,26.05,0.0,0.0,26.25,26.25,26.25,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2016-04-24,26.96,26.96,26.96,0.0,0.0,28.43,28.43,28.43,0.0,0.0,26.96,26.96,26.96,0.0,0.0,28.04,28.04,28.04,0.0,0.0
2016-05-01,27.58,27.58,27.58,0.0,0.0,28.45,28.45,28.45,0.0,0.0,27.58,27.58,27.58,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2016-05-08,26.65,26.65,26.65,0.0,0.0,27.05,27.05,27.05,0.0,0.0,26.65,26.65,26.65,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2016-05-15,25.96,25.96,25.96,0.0,0.0,26.37,26.37,26.37,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2016-05-22,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2016-05-29,25.13,25.13,25.13,0.0,0.0,25.59,25.59,25.59,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2016-06-05,26.04,26.04,26.04,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.44,26.44,26.44,0.0,0.0
2016-06-12,28.0,28.0,28.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.81,27.81,27.81,0.0,0.0
2016-06-19,29.35,29.35,29.35,0.0,0.0,29.38,29.38,29.38,0.0,0.0,27.45,27.45,27.45,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2016-06-26,29.14,29.14,29.14,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2016-07-03,30.25,30.25,30.25,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2016-07-10,28.56,28.56,28.56,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.76,28.76,28.76,0.0,0.0
2016-07-17,28.22,28.22,28.22,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.19,28.19,28.19,0.0,0.0
2016-07-24,28.8,28.8,28.8,0.0,0.0,29.15,29.15,29.15,0.0,0.0,28.59,28.59,28.59,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2016-07-31,29.6,29.6,29.6,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2016-08-07,29.35,29.35,29.35,0.0,0.0,29.78,29.78,29.78,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.81,28.81,28.81,0.0,0.0
2016-08-14,28.74,28.74,28.74,0.0,0.0,28.87,28.87,28.87,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2016-08-21,28.41,28.41,28.41,0.0,0.0,28.55,28.55,28.55,0.0,0.0,27.4,27.4,27.4,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2016-08-28,27.46,27.46,27.46,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2016-09-04,27.99,27.99,27.99,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2016-09-11,26.69,26.69,26.69,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2016-09-18,27.78,27.78,27.78,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.69,27.69,27.69,0.0,0.0
2016-09-25,27.19,27.19,27.19,0.0,0.0,27.24,27.24,27.24,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2016-10-02,24.55,24.55,24.55,0.0,0.0,24.65,24.65,24.65,0.0,0.0,23.76,23.76,23.76,0.0,0.0,24.31,24.31,24.31,0.0,0.0
2016-10-09,24.21,24.21,24.21,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2016-10-16,24.7,24.7,24.7,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.68,24.68,24.68,0.0,0.0
2016-10-23,24.9,24.9,24.9,0.0,0.0,25.46,25.46,25.46,0.0,0.0,24.89,24.89,24.89,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2016-10-30,26.12,26.12,26.12,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.04,26.04,26.04,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2016-11-06,24.07,24.07,24.07,0.0,0.0,24.13,24.13,24.13,0.0,0.0,22.72,22.72,22.72,0.0,0.0,23.03,23.03,23.03,0.0,0.0
2016-11-13,22.53,22.53,22.53,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.31,22.31,22.31,0.0,0.0
2016-11-20,21.6,21.6,21.6,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2016-11-27,20.92,20.92,20.92,0.0,0.0,21.1,21.1,21.1,0.0,0.0,20.92,20.92,20.92,0.0,0.0,21.03,21.03,21.03,0.0,0.0
2016-12-04,20.79,20.79,20.79,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2016-12-11,19.58,19.58,19.58,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2016-12-18,19.4,19.4,19.4,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.4,19.4,19.4,0.0,0.0
2016-12-25,20.37,20.37,20.37,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2017-01-01,20.87,20.87,20.87,0.0,0.0,21.03,21.03,21.03,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2017-01-08,21.61,21.61,21.61,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2017-01-15,21.9,21.9,21.9,0.0,0.0,22.19,22.19,22.19,0.0,0.0,21.8,21.8,21.8,0.0,0.0,22.12,22.12,22.12,0.0,0.0
2017-01-22,21.28,21.28,21.28,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.51,21.51,21.51,0.0,0.0
2017-01-29,22.35,22.35,22.35,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.46,22.46,22.46,0.0,0.0
2017-02-05,22.62,22.62,22.62,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.62,22.62,22.62,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2017-02-12,23.27,23.27,23.27,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2017-02-19,23.86,23.86,23.86,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2017-02-26,22.69,22.69,22.69,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2017-03-05,21.65,21.65,21.65,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2017-03-12,22.77,22.77,22.77,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2017-03-19,23.3,23.3,23.3,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.47,23.47,23.47,0.0,0.0
2017-03-26,23.3,23.3,23.3,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2017-04-02,23.96,23.96,23.96,0.0,0.0,24.15,24.15,24.15,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2017-04-09,24.85,24.85,24.85,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2017-04-16,24.72,24.72,24.72,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2017-04-23,23.97,23.97,23.97,0.0,0.0,24.24,24.24,24.24,0.0,0.0,23.97,23.97,23.97,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2017-04-30,22.54,22.54,22.54,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2017-05-07,22.68,22.68,22.68,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2017-05-14,23.54,23.54,23.54,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2017-05-21,24.02,24.02,24.02,0.0,0.0,24.17,24.17,24.17,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2017-05-28,24.33,24.33,24.33,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2017-06-04,23.93,23.93,23.93,0.0,0.0,24.12,24.12,24.12,0.0,0.0,23.91,23.91,23.91,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2017-06-11,23.52,23.52,23.52,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2017-06-18,23.65,23.65,23.65,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2017-06-25,23.02,23.02,23.02,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2017-07-02,22.07,22.07,22.07,0.0,0.0,22.07,22.07,22.07,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2017-07-09,22.57,22.57,22.57,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2017-07-16,23.21,23.21,23.21,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2017-07-23,23.77,23.77,23.77,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2017-07-30,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2017-08-06,24.56,24.56,24.56,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.73,24.73,24.73,0.0,0.0
2017-08-13,25.01,25.01,25.01,0.0,0.0,25.05,25.05,25.05,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2017-08-20,24.32,24.32,24.32,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2017-08-27,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2017-09-03,27.01,27.01,27.01,0.0,0.0,27.14,27.14,27.14,0.0,0.0,26.75,26.75,26.75,0.0,0.0,27.06,27.06,27.06,0.0,0.0
2017-09-10,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0,26.9,26.9,26.9,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2017-09-17,26.52,26.52,26.52,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2017-09-24,25.82,25.82,25.82,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2017-10-01,24.19,24.19,24.19,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.19,24.19,24.19,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2017-10-08,25.55,25.55,25.55,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2017-10-15,24.61,24.61,24.61,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2017-10-22,23.61,23.61,23.61,0.0,0.0,24.28,24.28,24.28,0.0,0.0,23.61,23.61,23.61,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2017-10-29,24.07,24.07,24.07,0.0,0.0,24.17,24.17,24.17,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2017-11-05,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2017-11-12,24.4,24.4,24.4,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2017-11-19,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2017-11-26,23.87,23.87,23.87,0.0,0.0,24.57,24.57,24.57,0.0,0.0,23.87,23.87,23.87,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2017-12-03,22.83,22.83,22.83,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.88,22.88,22.88,0.0,0.0
2017-12-10,23.19,23.19,23.19,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2017-12-17,23.82,23.82,23.82,0.0,0.0,24.09,24.09,24.09,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2017-12-24,25.0,25.0,25.0,0.0,0.0,25.24,25.24,25.24,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2017-12-31,25.65,25.65,25.65,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.63,25.63,25.63,0.0,0.0
