Date,OSUR_stock_Open_average,OSUR_stock_Open_max,OSUR_stock_Open_min,OSUR_stock_Open_volatility,OSUR_stock_Open_change,OSUR_stock_High_average,OSUR_stock_High_max,OSUR_stock_High_min,OSUR_stock_High_volatility,OSUR_stock_High_change,OSUR_stock_Low_average,OSUR_stock_Low_max,OSUR_stock_Low_min,OSUR_stock_Low_volatility,OSUR_stock_Low_change,OSUR_stock_Close_average,OSUR_stock_Close_max,OSUR_stock_Close_min,OSUR_stock_Close_volatility,OSUR_stock_Close_change,OSUR_stock_Volume_average,OSUR_stock_Volume_max,OSUR_stock_Volume_min,OSUR_stock_Volume_volatility,OSUR_stock_Volume_change
2016-01-03,6.252,6.37,5.93,0.4400000000000004,-0.41999999999999993,6.3999999999999995,6.58,6.17,0.41000000000000014,-0.2599999999999998,6.092,6.33,5.92,0.41000000000000014,-0.05000000000000071,6.226,6.44,5.93,0.5100000000000007,-0.3099999999999996,788052,1063959,487487,576472,-266989
2016-01-10,5.802,6.04,5.53,0.5099999999999998,-0.5099999999999998,5.9559999999999995,6.11,5.8,0.3100000000000005,-0.3100000000000005,5.634,5.8,5.42,0.3799999999999999,-0.3799999999999999,5.7780000000000005,5.92,5.63,0.29000000000000004,-0.11000000000000032,439246,548892,373604,175288,71341
2016-01-17,5.6674999999999995,5.79,5.56,0.23000000000000043,-0.11000000000000032,5.7525,5.87,5.69,0.17999999999999972,-0.13999999999999968,5.4525,5.55,5.25,0.2999999999999998,0.03000000000000025,5.6325,5.67,5.59,0.08000000000000007,0.009999999999999787,464717,544995,382987,162008,-162008
2016-01-24,5.508,5.62,5.21,0.41000000000000014,-0.3899999999999997,5.668,5.76,5.5,0.2599999999999998,-0.2400000000000002,5.362,5.6,5.09,0.5099999999999998,-0.3899999999999997,5.482,5.68,5.18,0.5,-0.14000000000000057,439393,855632,258360,597272,229160
2016-01-31,5.814,6.68,5.3,1.38,0.7699999999999996,5.884,6.77,5.41,1.3599999999999994,0.8399999999999999,5.53,6.01,5.2,0.8099999999999996,0.6100000000000003,5.696,6.18,5.35,0.8300000000000001,0.71,891225,2496235,306139,2190096,491896
2016-02-07,6.304,6.58,6.03,0.5499999999999998,0.2999999999999998,6.554,6.75,6.39,0.3600000000000003,0.020000000000000462,6.140000000000001,6.28,5.95,0.33000000000000007,0.25,6.364,6.56,6.26,0.2999999999999998,-0.17000000000000082,847548,1131490,443861,687629,-338881
2016-02-14,6.345,6.45,6.24,0.20999999999999996,-0.09999999999999964,6.4475,6.54,6.36,0.17999999999999972,-0.0699999999999994,6.2425,6.33,6.16,0.16999999999999993,-0.10999999999999943,6.32,6.38,6.23,0.14999999999999947,-0.13999999999999968,638802,1112695,455158,657537,-630254
2016-02-21,6.456666666666666,6.67,6.27,0.40000000000000036,0.40000000000000036,6.596666666666667,6.79,6.35,0.4400000000000004,0.3200000000000003,6.39,6.67,6.2,0.46999999999999975,0.46999999999999975,6.523333333333333,6.68,6.25,0.4299999999999997,0.41999999999999993,472378,718606,329721,388885,-256923
2016-02-28,6.746,6.91,6.56,0.35000000000000053,0.16999999999999993,6.902,7.11,6.75,0.3600000000000003,0.3199999999999994,6.642,6.91,6.48,0.4299999999999997,0.29000000000000004,6.8,6.96,6.61,0.34999999999999964,0.25,596514,766861,418772,348089,-239924
2016-03-06,6.96,7.2,6.85,0.35000000000000053,0.1299999999999999,7.13,7.27,6.93,0.33999999999999986,-0.17999999999999972,6.804,6.84,6.71,0.1299999999999999,0.0,6.944,7.17,6.83,0.33999999999999986,-0.2400000000000002,423662,607387,246881,360506,-260983
2016-03-13,6.796,6.89,6.66,0.22999999999999954,-0.040000000000000036,6.992,7.39,6.79,0.5999999999999996,0.41999999999999993,6.686,6.81,6.51,0.2999999999999998,-0.040000000000000036,6.9,7.37,6.69,0.6799999999999997,0.5099999999999998,558782,1114559,332357,782202,782202
2016-03-20,7.195,7.35,6.82,0.5299999999999994,-0.5199999999999996,7.27,7.39,6.94,0.4499999999999993,-0.41999999999999993,6.9525,7.18,6.66,0.5199999999999996,-0.5199999999999996,7.0825,7.39,6.82,0.5699999999999994,-0.41999999999999993,491640,692626,353214,339412,-80639
2016-03-27,7.01,7.19,6.81,0.3800000000000008,0.29000000000000004,7.164,7.32,6.93,0.39000000000000057,0.2600000000000007,6.9239999999999995,7.06,6.75,0.3099999999999996,0.2699999999999996,7.1,7.23,6.81,0.4200000000000008,0.3700000000000001,309314,409369,234670,174699,174699
2016-04-03,7.144,7.2,7.1,0.10000000000000053,0.0600000000000005,7.226,7.27,7.18,0.08999999999999986,-0.020000000000000462,7.034,7.1,7.0,0.09999999999999964,0.03000000000000025,7.126,7.21,7.07,0.13999999999999968,-0.04999999999999982,377004,454116,312286,141830,-67257
2016-04-10,7.082,7.15,6.98,0.16999999999999993,0.009999999999999787,7.2139999999999995,7.35,7.16,0.1899999999999995,0.009999999999999787,6.9879999999999995,7.1,6.89,0.20999999999999996,0.14000000000000057,7.102,7.15,7.02,0.13000000000000078,0.09000000000000075,459696,686206,236159,450047,-190033
2016-04-17,7.2459999999999996,7.48,7.05,0.4300000000000006,0.3800000000000008,7.406,7.6,7.2,0.39999999999999947,0.3099999999999996,7.156000000000001,7.37,6.98,0.3899999999999997,0.2599999999999998,7.27,7.46,7.04,0.41999999999999993,0.25,767718,1471187,357713,1113474,-412813
2016-04-24,7.306,7.4,7.22,0.1800000000000006,0.0600000000000005,7.474,7.53,7.37,0.16000000000000014,0.1200000000000001,7.158,7.24,7.11,0.1299999999999999,-0.1299999999999999,7.308,7.4,7.18,0.22000000000000064,-0.14000000000000057,412912,593955,256900,337055,71492
2016-05-01,6.888,7.22,6.5,0.7199999999999998,-0.7199999999999998,7.0680000000000005,7.37,6.86,0.5099999999999998,-0.46999999999999975,6.732,7.09,6.4,0.6899999999999995,-0.6299999999999999,6.826,7.16,6.51,0.6500000000000004,-0.5200000000000005,649786,1114420,351204,763216,543997
2016-05-08,6.7,6.81,6.56,0.25,-0.0600000000000005,6.878,6.96,6.76,0.20000000000000018,-0.03000000000000025,6.608,6.72,6.53,0.1899999999999995,0.009999999999999787,6.7059999999999995,6.84,6.56,0.28000000000000025,0.009999999999999787,513863,760331,328771,431560,-144758
2016-05-15,6.776,6.9,6.68,0.22000000000000064,0.03000000000000025,6.988,7.04,6.91,0.1299999999999999,0.0600000000000005,6.676,6.71,6.65,0.05999999999999961,0.040000000000000036,6.822,6.93,6.71,0.21999999999999975,-0.08999999999999986,574795,873651,351215,522436,-345010
2016-05-22,7.134,7.34,6.86,0.47999999999999954,0.47999999999999954,7.306,7.58,7.04,0.54,0.54,7.0520000000000005,7.24,6.85,0.39000000000000057,0.39000000000000057,7.262,7.51,6.97,0.54,0.54,745285,1103303,387947,715356,625570
2016-05-29,7.7275,7.91,7.51,0.40000000000000036,0.40000000000000036,7.875,7.97,7.71,0.2599999999999998,0.20000000000000018,7.6575,7.8,7.51,0.29000000000000004,0.20999999999999996,7.825,7.91,7.68,0.23000000000000043,0.14000000000000057,536079,732791,343400,389391,-389391
2016-06-05,7.848,7.89,7.81,0.08000000000000007,0.03000000000000025,7.934,7.99,7.89,0.10000000000000053,-0.10000000000000053,7.736,7.77,7.69,0.07999999999999918,-0.040000000000000036,7.8660000000000005,7.91,7.78,0.1299999999999999,-0.1200000000000001,363670,478884,306387,172497,-35883
2016-06-12,7.016,7.4,6.74,0.6600000000000001,-0.4300000000000006,7.138,7.5,7.0,0.5,-0.5,6.806,6.95,6.67,0.28000000000000025,0.20000000000000018,6.942,7.0,6.83,0.16999999999999993,0.11000000000000032,1028923,1712107,730538,981569,-715960
2016-06-19,6.834,7.0,6.57,0.4299999999999997,-0.4299999999999997,6.934,7.03,6.74,0.29000000000000004,-0.27999999999999936,6.702,6.86,6.44,0.41999999999999993,-0.41999999999999993,6.79,6.89,6.61,0.27999999999999936,-0.2599999999999998,868187,2183335,391618,1791717,1650214
2016-06-26,6.514,7.06,5.57,1.4899999999999993,-0.9399999999999995,6.828,7.19,6.39,0.8000000000000007,-0.25,6.25,6.82,5.57,1.25,-0.8799999999999999,6.494,7.08,5.91,1.17,-0.34999999999999964,2774496,5448387,896822,4551565,4375268
2016-07-03,6.13,6.26,5.93,0.33000000000000007,0.13000000000000078,6.365,6.58,6.16,0.41999999999999993,0.41999999999999993,6.04,6.21,5.89,0.3200000000000003,0.3200000000000003,6.22,6.44,5.97,0.47000000000000064,0.47000000000000064,1064159,1095173,991589,103584,-95894
2016-07-10,6.546,6.65,6.46,0.1900000000000004,0.019999999999999574,6.644,6.72,6.57,0.14999999999999947,0.019999999999999574,6.422,6.54,6.35,0.1900000000000004,0.03000000000000025,6.512,6.59,6.46,0.1299999999999999,-0.09999999999999964,910692,1345572,347436,998136,-686575
2016-07-17,6.458,6.5,6.42,0.08000000000000007,0.08000000000000007,6.546,6.62,6.49,0.1299999999999999,0.040000000000000036,6.372,6.45,6.23,0.21999999999999975,0.13999999999999968,6.456,6.49,6.42,0.07000000000000028,0.040000000000000036,352159,444840,239735,205105,-35060
2016-07-24,6.538,6.62,6.46,0.16000000000000014,0.16000000000000014,6.654,6.84,6.55,0.29000000000000004,0.29000000000000004,6.4159999999999995,6.43,6.39,0.040000000000000036,0.040000000000000036,6.61,6.82,6.5,0.3200000000000003,0.3100000000000005,360568,615496,220489,395007,370030
2016-07-31,6.83,7.02,6.61,0.40999999999999925,0.21999999999999975,7.01,7.35,6.82,0.5299999999999994,0.5299999999999994,6.716,6.94,6.53,0.41000000000000014,0.27000000000000046,6.9159999999999995,7.31,6.67,0.6399999999999997,0.5,793973,1046419,626724,419695,191333
2016-08-07,7.164,7.28,7.0,0.28000000000000025,-0.23000000000000043,7.232,7.32,7.13,0.1900000000000004,-0.1900000000000004,7.048,7.18,6.92,0.2599999999999998,-0.2599999999999998,7.102,7.24,6.97,0.27000000000000046,-0.27000000000000046,537853,709433,416544,292889,-199973
2016-08-14,6.994,7.06,6.91,0.14999999999999947,-0.10999999999999943,7.11,7.17,7.02,0.15000000000000036,-0.15000000000000036,6.942,7.01,6.84,0.16999999999999993,-0.16999999999999993,6.984,7.06,6.93,0.1299999999999999,-0.11999999999999922,374702,447654,309625,138029,-35411
