Date,R_stock_Open_average,R_stock_Open_max,R_stock_Open_min,R_stock_Open_volatility,R_stock_Open_change,R_stock_High_average,R_stock_High_max,R_stock_High_min,R_stock_High_volatility,R_stock_High_change,R_stock_Low_average,R_stock_Low_max,R_stock_Low_min,R_stock_Low_volatility,R_stock_Low_change,R_stock_Close_average,R_stock_Close_max,R_stock_Close_min,R_stock_Close_volatility,R_stock_Close_change,R_stock_Volume_average,R_stock_Volume_max,R_stock_Volume_min,R_stock_Volume_volatility,R_stock_Volume_change
2016-01-03,54.45,57.04,51.33,5.710000000000001,-3.720000000000006,55.046,57.38,52.34,5.039999999999999,-4.859999999999999,53.272,55.88,50.47,5.410000000000004,-4.780000000000001,54.038,56.9,50.56,6.339999999999996,-6.339999999999996,1059319,1673473,648677,1024796,83414
2016-01-10,50.412,51.33,48.63,2.6999999999999957,-2.289999999999999,51.014,51.88,49.45,2.4299999999999997,-1.6299999999999955,49.1,49.74,47.7,2.039999999999999,-1.8299999999999983,50.226,51.08,49.25,1.8299999999999983,-1.2100000000000009,1022646,1278798,748723,530075,-530075
2016-01-17,48.9025,50.43,46.96,3.469999999999999,0.5200000000000031,50.515,51.96,49.14,2.8200000000000003,1.8000000000000043,47.5075,49.9,45.12,4.780000000000001,2.6400000000000006,49.0675,50.64,47.79,2.8500000000000014,2.8500000000000014,1173048,1685962,969273,716689,-44072
2016-01-24,51.074,52.34,49.36,2.980000000000004,0.7899999999999991,52.516,53.74,50.63,3.1099999999999994,2.6199999999999974,50.092,51.46,48.78,2.6799999999999997,2.259999999999998,51.456,53.17,48.92,4.25,4.25,908031,1158231,561882,596349,267815
2016-01-31,53.358,56.7,51.65,5.050000000000004,4.200000000000003,55.412,57.3,52.22,5.079999999999998,1.8299999999999983,52.148,55.67,49.42,6.25,3.1700000000000017,54.4,57.12,51.52,5.599999999999994,2.4199999999999946,2060814,3189258,1242566,1946692,-1277852
2016-02-07,54.92,56.46,52.98,3.480000000000004,-3.480000000000004,55.732,56.73,54.5,2.229999999999997,-1.8500000000000014,53.438,54.96,51.11,3.8500000000000014,-3.3200000000000003,54.71,55.97,52.47,3.5,-1.8299999999999983,1055831,1551111,770419,780692,64090
2016-02-14,56.785,57.9,54.62,3.280000000000001,2.9100000000000037,57.8275,58.79,56.87,1.9200000000000017,0.730000000000004,55.565,56.75,53.35,3.3999999999999986,2.289999999999999,57.1325,58.13,56.15,1.980000000000004,-0.14000000000000057,934399,1092377,767949,324428,-299899
2016-02-21,56.716,57.87,55.6,2.269999999999996,-0.240000000000002,57.754,58.57,56.51,2.0600000000000023,-0.21999999999999886,55.69,56.88,54.27,2.6099999999999994,-0.5600000000000023,57.09,58.52,56.23,2.2900000000000063,-0.8400000000000034,730234,794052,667468,126584,-46760
2016-02-28,58.372,60.4,57.24,3.1599999999999966,2.6499999999999986,59.748,62.14,57.93,4.210000000000001,4.210000000000001,57.846,59.52,56.71,2.8100000000000023,2.8100000000000023,59.084,61.54,56.72,4.82,4.82,861407,1148238,566597,581641,581641
2016-03-06,61.12,62.2,60.15,2.0500000000000043,-0.6900000000000048,62.102,63.07,60.99,2.0799999999999983,-1.0200000000000031,59.916,61.14,58.84,2.299999999999997,-0.7000000000000028,60.922000000000004,62.82,59.77,3.049999999999997,-1.4200000000000017,842131,1203726,684917,518809,-505503
