Date,SJM_stock_Open_average,SJM_stock_Open_max,SJM_stock_Open_min,SJM_stock_Open_volatility,SJM_stock_Open_change,SJM_stock_High_average,SJM_stock_High_max,SJM_stock_High_min,SJM_stock_High_volatility,SJM_stock_High_change,SJM_stock_Low_average,SJM_stock_Low_max,SJM_stock_Low_min,SJM_stock_Low_volatility,SJM_stock_Low_change,SJM_stock_Close_average,SJM_stock_Close_max,SJM_stock_Close_min,SJM_stock_Close_volatility,SJM_stock_Close_change,SJM_stock_Volume_average,SJM_stock_Volume_max,SJM_stock_Volume_min,SJM_stock_Volume_volatility,SJM_stock_Volume_change
2016-01-03,121.478,122.17,120.64,1.5300000000000011,-0.9599999999999937,122.488,123.69,121.14,2.549999999999997,-1.4299999999999926,120.918,121.87,119.92,1.9500000000000028,-1.3299999999999983,121.686,123.3,120.04,3.259999999999991,-2.339999999999989,1162751,1316637,1020673,295964,133630
2016-01-10,120.48,122.0,118.98,3.019999999999996,-1.6199999999999903,121.09400000000001,122.18,118.98,3.200000000000003,-2.269999999999996,119.064,120.25,117.61,2.6400000000000006,-1.9899999999999949,120.026,121.67,118.26,3.4099999999999966,-2.4799999999999898,887937,1107907,700070,407837,285815
2016-01-17,119.4375,120.38,118.48,1.8999999999999915,0.8699999999999903,120.845,122.97,119.87,3.0999999999999943,2.6200000000000045,118.44,119.95,117.36,2.5900000000000034,1.4200000000000017,120.315,122.89,119.26,3.6299999999999955,3.1599999999999966,1068435,1182414,947155,235259,235259
2016-01-24,123.93599999999999,127.06,122.02,5.040000000000006,4.6299999999999955,125.706,128.43,123.47,4.960000000000008,4.810000000000002,123.588,126.33,121.68,4.6499999999999915,4.6499999999999915,124.766,128.32,121.85,6.469999999999999,6.469999999999999,891171,1173742,480381,693361,290403
2016-01-31,127.85000000000001,128.74,126.16,2.5800000000000125,-1.730000000000004,129.04399999999998,130.0,126.73,3.269999999999996,-2.9599999999999937,126.488,127.5,125.04,2.4599999999999937,-2.4399999999999977,127.646,129.37,125.47,3.9000000000000057,-3.6599999999999966,847179,1041027,588785,452242,-235300
2016-02-07,126.258,127.51,124.79,2.719999999999999,2.719999999999999,127.588,128.93,126.08,2.8500000000000085,1.4899999999999949,125.132,126.72,123.18,3.539999999999992,2.5799999999999983,126.786,127.82,125.69,2.1299999999999955,1.230000000000004,904297,1059132,688820,370312,-259471
2016-02-14,127.7475,128.54,126.57,1.9699999999999989,-1.9699999999999989,128.6525,129.72,127.84,1.8799999999999955,-0.8700000000000045,125.7775,126.08,125.51,0.5699999999999932,-0.22999999999998977,127.6025,127.75,127.43,0.3199999999999932,0.04999999999999716,1215247,1531216,836152,695064,146020
2016-02-21,126.814,129.82,123.5,6.319999999999993,1.1500000000000057,128.46,130.0,125.52,4.480000000000004,1.0,125.342,128.24,121.79,6.450000000000003,0.4200000000000017,127.142,129.57,123.85,5.719999999999999,0.8100000000000023,1408617,2690023,762328,1927695,-511820
2016-02-28,127.766,128.42,127.39,1.029999999999987,0.4000000000000057,128.596,129.48,128.22,1.259999999999991,-0.3300000000000125,126.738,127.95,125.46,2.490000000000009,-0.01999999999999602,127.892,128.31,127.54,0.769999999999996,-0.029999999999986926,764577,1003508,507804,495704,-201942
2016-03-06,127.374,128.91,126.24,2.6700000000000017,1.6799999999999926,128.23,129.92,127.21,2.7099999999999937,2.3499999999999943,126.752,128.52,125.66,2.8600000000000136,2.200000000000017,127.618,129.52,126.21,3.3100000000000165,2.720000000000013,1015077,1520304,777213,743091,-108295
