Date,VanEck Vectors Low Carbon EnergyEtf_Open_average,VanEck Vectors Low Carbon EnergyEtf_Open_max,VanEck Vectors Low Carbon EnergyEtf_Open_min,VanEck Vectors Low Carbon EnergyEtf_Open_volatility,VanEck Vectors Low Carbon EnergyEtf_Open_change,VanEck Vectors Low Carbon EnergyEtf_High_average,VanEck Vectors Low Carbon EnergyEtf_High_max,VanEck Vectors Low Carbon EnergyEtf_High_min,VanEck Vectors Low Carbon EnergyEtf_High_volatility,VanEck Vectors Low Carbon EnergyEtf_High_change,VanEck Vectors Low Carbon EnergyEtf_Low_average,VanEck Vectors Low Carbon EnergyEtf_Low_max,VanEck Vectors Low Carbon EnergyEtf_Low_min,VanEck Vectors Low Carbon EnergyEtf_Low_volatility,VanEck Vectors Low Carbon EnergyEtf_Low_change,VanEck Vectors Low Carbon EnergyEtf_Close_average,VanEck Vectors Low Carbon EnergyEtf_Close_max,VanEck Vectors Low Carbon EnergyEtf_Close_min,VanEck Vectors Low Carbon EnergyEtf_Close_volatility,VanEck Vectors Low Carbon EnergyEtf_Close_change
2016-05-08,49.44,49.44,49.44,0.0,0.0,49.44,49.44,49.44,0.0,0.0,48.88,48.88,48.88,0.0,0.0,49.08,49.08,49.08,0.0,0.0
2016-05-15,49.04,49.04,49.04,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.5,49.5,49.5,0.0,0.0
2016-05-22,50.87,50.87,50.87,0.0,0.0,50.87,50.87,50.87,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.67,50.67,50.67,0.0,0.0
2016-05-29,51.26,51.26,51.26,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.49,51.49,51.49,0.0,0.0
2016-06-05,51.02,51.02,51.02,0.0,0.0,51.02,51.02,51.02,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2016-06-12,49.9,49.9,49.9,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.71,49.71,49.71,0.0,0.0
2016-06-19,48.0,48.0,48.0,0.0,0.0,48.21,48.21,48.21,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2016-06-26,49.87,49.87,49.87,0.0,0.0,50.29,50.29,50.29,0.0,0.0,49.87,49.87,49.87,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2016-07-03,49.63,49.63,49.63,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.63,49.63,49.63,0.0,0.0,49.7,49.7,49.7,0.0,0.0
2016-07-10,51.14,51.14,51.14,0.0,0.0,51.14,51.14,51.14,0.0,0.0,50.93,50.93,50.93,0.0,0.0,51.09,51.09,51.09,0.0,0.0
2016-07-17,51.55,51.55,51.55,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2016-07-24,52.15,52.15,52.15,0.0,0.0,52.24,52.24,52.24,0.0,0.0,51.79,51.79,51.79,0.0,0.0,52.24,52.24,52.24,0.0,0.0
2016-07-31,52.2,52.2,52.2,0.0,0.0,52.67,52.67,52.67,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2016-08-07,52.33,52.33,52.33,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.27,52.27,52.27,0.0,0.0
2016-08-14,52.95,52.95,52.95,0.0,0.0,53.13,53.13,53.13,0.0,0.0,52.69,52.69,52.69,0.0,0.0,53.12,53.12,53.12,0.0,0.0
2016-08-21,53.55,53.55,53.55,0.0,0.0,53.66,53.66,53.66,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2016-08-28,52.99,52.99,52.99,0.0,0.0,53.13,53.13,53.13,0.0,0.0,52.83,52.83,52.83,0.0,0.0,53.12,53.12,53.12,0.0,0.0
2016-09-04,52.94,52.94,52.94,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.52,52.52,52.52,0.0,0.0
2016-09-11,51.39,51.39,51.39,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.69,51.69,51.69,0.0,0.0
2016-09-18,53.49,53.49,53.49,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.17,53.17,53.17,0.0,0.0,53.22,53.22,53.22,0.0,0.0
2016-09-25,53.51,53.51,53.51,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.37,53.37,53.37,0.0,0.0,53.47,53.47,53.47,0.0,0.0
2016-10-02,53.5,53.5,53.5,0.0,0.0,53.5,53.5,53.5,0.0,0.0,52.95,52.95,52.95,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2016-10-09,52.49,52.49,52.49,0.0,0.0,53.15,53.15,53.15,0.0,0.0,52.06,52.06,52.06,0.0,0.0,52.06,52.06,52.06,0.0,0.0
2016-10-16,52.19,52.19,52.19,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.6,52.6,52.6,0.0,0.0
2016-10-23,51.58,51.58,51.58,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2016-10-30,48.98,48.98,48.98,0.0,0.0,49.58,49.58,49.58,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.58,49.58,49.58,0.0,0.0
2016-11-06,48.82,48.82,48.82,0.0,0.0,49.06,49.06,49.06,0.0,0.0,48.59,48.59,48.59,0.0,0.0,49.06,49.06,49.06,0.0,0.0
2016-11-13,49.16,49.16,49.16,0.0,0.0,49.41,49.41,49.41,0.0,0.0,48.8,48.8,48.8,0.0,0.0,48.88,48.88,48.88,0.0,0.0
2016-11-20,50.24,50.24,50.24,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.51,50.51,50.51,0.0,0.0
2016-11-27,49.36,49.36,49.36,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.4,49.4,49.4,0.0,0.0
2016-12-04,50.68,50.68,50.68,0.0,0.0,50.68,50.68,50.68,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.54,50.54,50.54,0.0,0.0
2016-12-11,50.52,50.52,50.52,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.8,50.8,50.8,0.0,0.0
2016-12-18,50.04,50.04,50.04,0.0,0.0,50.3,50.3,50.3,0.0,0.0,49.89,49.89,49.89,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2016-12-25,50.76,50.76,50.76,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2017-01-01,51.82,51.82,51.82,0.0,0.0,51.86,51.86,51.86,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.78,51.78,51.78,0.0,0.0
2017-01-08,52.11,52.11,52.11,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.11,52.11,52.11,0.0,0.0,52.49,52.49,52.49,0.0,0.0
2017-01-15,52.42,52.42,52.42,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.18,52.18,52.18,0.0,0.0,52.3,52.3,52.3,0.0,0.0
2017-01-22,53.19,53.19,53.19,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.12,53.12,53.12,0.0,0.0
2017-01-29,53.18,53.18,53.18,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.43,53.43,53.43,0.0,0.0
2017-02-05,53.63,53.63,53.63,0.0,0.0,54.0,54.0,54.0,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.77,53.77,53.77,0.0,0.0
2017-02-12,54.32,54.32,54.32,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.31,54.31,54.31,0.0,0.0,54.34,54.34,54.34,0.0,0.0
2017-02-19,54.19,54.19,54.19,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.08,54.08,54.08,0.0,0.0,54.41,54.41,54.41,0.0,0.0
2017-02-26,54.14,54.14,54.14,0.0,0.0,54.62,54.62,54.62,0.0,0.0,53.94,53.94,53.94,0.0,0.0,54.13,54.13,54.13,0.0,0.0
2017-03-05,53.39,53.39,53.39,0.0,0.0,53.47,53.47,53.47,0.0,0.0,53.08,53.08,53.08,0.0,0.0,53.41,53.41,53.41,0.0,0.0
2017-03-12,54.8,54.8,54.8,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.81,54.81,54.81,0.0,0.0
2017-03-19,53.96,53.96,53.96,0.0,0.0,54.41,54.41,54.41,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.2,54.2,54.2,0.0,0.0
2017-03-26,54.94,54.94,54.94,0.0,0.0,55.28,55.28,55.28,0.0,0.0,54.94,54.94,54.94,0.0,0.0,55.21,55.21,55.21,0.0,0.0
2017-04-02,55.26,55.26,55.26,0.0,0.0,55.52,55.52,55.52,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.31,55.31,55.31,0.0,0.0
2017-04-09,55.46,55.46,55.46,0.0,0.0,55.46,55.46,55.46,0.0,0.0,55.06,55.06,55.06,0.0,0.0,55.32,55.32,55.32,0.0,0.0
2017-04-16,55.72,55.72,55.72,0.0,0.0,55.81,55.81,55.81,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.81,55.81,55.81,0.0,0.0
2017-04-23,57.13,57.13,57.13,0.0,0.0,57.27,57.27,57.27,0.0,0.0,56.96,56.96,56.96,0.0,0.0,57.27,57.27,57.27,0.0,0.0
2017-04-30,57.59,57.59,57.59,0.0,0.0,58.25,58.25,58.25,0.0,0.0,57.36,57.36,57.36,0.0,0.0,58.25,58.25,58.25,0.0,0.0
2017-05-07,58.83,58.83,58.83,0.0,0.0,58.92,58.92,58.92,0.0,0.0,58.46,58.46,58.46,0.0,0.0,58.51,58.51,58.51,0.0,0.0
2017-05-14,57.72,57.72,57.72,0.0,0.0,58.3,58.3,58.3,0.0,0.0,57.66,57.66,57.66,0.0,0.0,58.3,58.3,58.3,0.0,0.0
2017-05-21,58.7,58.7,58.7,0.0,0.0,58.96,58.96,58.96,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.92,58.92,58.92,0.0,0.0
2017-05-28,59.01,59.01,59.01,0.0,0.0,59.38,59.38,59.38,0.0,0.0,58.93,58.93,58.93,0.0,0.0,59.23,59.23,59.23,0.0,0.0
2017-06-04,60.08,60.08,60.08,0.0,0.0,60.27,60.27,60.27,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.57,59.57,59.57,0.0,0.0
2017-06-11,59.01,59.01,59.01,0.0,0.0,59.01,59.01,59.01,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.92,58.92,58.92,0.0,0.0
2017-06-18,58.81,58.81,58.81,0.0,0.0,59.43,59.43,59.43,0.0,0.0,58.81,58.81,58.81,0.0,0.0,59.43,59.43,59.43,0.0,0.0
2017-06-25,59.54,59.54,59.54,0.0,0.0,59.87,59.87,59.87,0.0,0.0,59.54,59.54,59.54,0.0,0.0,59.85,59.85,59.85,0.0,0.0
2017-07-02,58.47,58.47,58.47,0.0,0.0,59.01,59.01,59.01,0.0,0.0,58.47,58.47,58.47,0.0,0.0,58.89,58.89,58.89,0.0,0.0
2017-07-09,60.37,60.37,60.37,0.0,0.0,60.77,60.77,60.77,0.0,0.0,60.37,60.37,60.37,0.0,0.0,60.71,60.71,60.71,0.0,0.0
2017-07-16,61.36,61.36,61.36,0.0,0.0,61.45,61.45,61.45,0.0,0.0,61.31,61.31,61.31,0.0,0.0,61.31,61.31,61.31,0.0,0.0
2017-07-23,60.76,60.76,60.76,0.0,0.0,60.91,60.91,60.91,0.0,0.0,60.72,60.72,60.72,0.0,0.0,60.72,60.72,60.72,0.0,0.0
2017-07-30,59.74,59.74,59.74,0.0,0.0,60.05,60.05,60.05,0.0,0.0,59.74,59.74,59.74,0.0,0.0,59.93,59.93,59.93,0.0,0.0
2017-08-06,58.5,58.5,58.5,0.0,0.0,58.64,58.64,58.64,0.0,0.0,58.22,58.22,58.22,0.0,0.0,58.22,58.22,58.22,0.0,0.0
2017-08-13,57.75,57.75,57.75,0.0,0.0,58.0,58.0,58.0,0.0,0.0,57.68,57.68,57.68,0.0,0.0,57.93,57.93,57.93,0.0,0.0
2017-08-20,57.69,57.69,57.69,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.69,57.69,57.69,0.0,0.0,57.94,57.94,57.94,0.0,0.0
2017-08-27,58.61,58.61,58.61,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.61,58.61,58.61,0.0,0.0,58.76,58.76,58.76,0.0,0.0
2017-09-03,58.34,58.34,58.34,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.07,58.07,58.07,0.0,0.0,58.55,58.55,58.55,0.0,0.0
2017-09-10,59.72,59.72,59.72,0.0,0.0,60.17,60.17,60.17,0.0,0.0,59.72,59.72,59.72,0.0,0.0,60.0,60.0,60.0,0.0,0.0
2017-09-17,59.65,59.65,59.65,0.0,0.0,60.07,60.07,60.07,0.0,0.0,59.55,59.55,59.55,0.0,0.0,59.8,59.8,59.8,0.0,0.0
2017-09-24,60.14,60.14,60.14,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.14,60.14,60.14,0.0,0.0,60.2,60.2,60.2,0.0,0.0
2017-10-01,60.71,60.71,60.71,0.0,0.0,61.07,61.07,61.07,0.0,0.0,60.6,60.6,60.6,0.0,0.0,60.94,60.94,60.94,0.0,0.0
2017-10-08,61.94,61.94,61.94,0.0,0.0,62.04,62.04,62.04,0.0,0.0,61.88,61.88,61.88,0.0,0.0,62.04,62.04,62.04,0.0,0.0
2017-10-15,61.73,61.73,61.73,0.0,0.0,61.73,61.73,61.73,0.0,0.0,61.53,61.53,61.53,0.0,0.0,61.53,61.53,61.53,0.0,0.0
2017-10-22,61.9,61.9,61.9,0.0,0.0,62.45,62.45,62.45,0.0,0.0,61.9,61.9,61.9,0.0,0.0,62.32,62.32,62.32,0.0,0.0
2017-10-29,61.31,61.31,61.31,0.0,0.0,61.31,61.31,61.31,0.0,0.0,60.86,60.86,60.86,0.0,0.0,60.86,60.86,60.86,0.0,0.0
2017-11-05,59.28,59.28,59.28,0.0,0.0,59.63,59.63,59.63,0.0,0.0,59.09,59.09,59.09,0.0,0.0,59.49,59.49,59.49,0.0,0.0
2017-11-12,59.64,59.64,59.64,0.0,0.0,59.8,59.8,59.8,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.4,59.4,59.4,0.0,0.0
2017-11-19,59.33,59.33,59.33,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.1,59.1,59.1,0.0,0.0
2017-11-26,59.42,59.42,59.42,0.0,0.0,59.42,59.42,59.42,0.0,0.0,58.62,58.62,58.62,0.0,0.0,59.23,59.23,59.23,0.0,0.0
2017-12-03,59.85,59.85,59.85,0.0,0.0,59.85,59.85,59.85,0.0,0.0,59.58,59.58,59.58,0.0,0.0,59.67,59.67,59.67,0.0,0.0
2017-12-10,61.08,61.08,61.08,0.0,0.0,61.47,61.47,61.47,0.0,0.0,60.85,60.85,60.85,0.0,0.0,61.45,61.45,61.45,0.0,0.0
2017-12-17,61.34,61.34,61.34,0.0,0.0,61.56,61.56,61.56,0.0,0.0,61.02,61.02,61.02,0.0,0.0,61.02,61.02,61.02,0.0,0.0
2017-12-24,61.28,61.28,61.28,0.0,0.0,61.42,61.42,61.42,0.0,0.0,61.01,61.01,61.01,0.0,0.0,61.16,61.16,61.16,0.0,0.0
2017-12-31,62.14,62.14,62.14,0.0,0.0,62.14,62.14,62.14,0.0,0.0,61.98,61.98,61.98,0.0,0.0,62.12,62.12,62.12,0.0,0.0
