Date,CDTI_stock_Open_average,CDTI_stock_Open_max,CDTI_stock_Open_min,CDTI_stock_Open_volatility,CDTI_stock_Open_change,CDTI_stock_High_average,CDTI_stock_High_max,CDTI_stock_High_min,CDTI_stock_High_volatility,CDTI_stock_High_change,CDTI_stock_Low_average,CDTI_stock_Low_max,CDTI_stock_Low_min,CDTI_stock_Low_volatility,CDTI_stock_Low_change,CDTI_stock_Close_average,CDTI_stock_Close_max,CDTI_stock_Close_min,CDTI_stock_Close_volatility,CDTI_stock_Close_change,CDTI_stock_Volume_average,CDTI_stock_Volume_max,CDTI_stock_Volume_min,CDTI_stock_Volume_volatility,CDTI_stock_Volume_change
2016-05-29,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.8127499999999999,1.8655,1.75,0.11549999999999994,-0.0605,1.901,1.9995,1.755,0.24450000000000016,-0.24450000000000016,25049,32139,15631,16508,16508
2016-06-05,1.722,1.755,1.7,0.05499999999999994,-0.05499999999999994,1.8091000000000002,1.8975,1.7,0.1975,-0.1975,1.637,1.65,1.6,0.04999999999999982,-0.04999999999999982,1.6846,1.7255,1.6,0.12549999999999994,-0.09999999999999987,33071,48529,25493,23036,-18098
2016-06-12,1.5997000000000001,1.65,1.57,0.07999999999999985,0.04949999999999988,1.6886999999999999,1.75,1.645,0.10499999999999998,0.10499999999999998,1.5162,1.55,1.5,0.050000000000000044,-0.006000000000000005,1.5764,1.65,1.5,0.1499999999999999,-0.08199999999999985,31626,65934,19667,46267,35427
2016-06-19,1.636,1.744,1.55,0.19399999999999995,-0.02499999999999991,1.7,1.75,1.65,0.10000000000000009,-0.050000000000000044,1.577,1.625,1.51,0.11499999999999999,0.040000000000000036,1.66,1.7,1.6,0.09999999999999987,-0.09999999999999987,15024,26092,4424,21668,-8974
2016-06-26,1.684,1.9,1.55,0.34999999999999987,0.25,1.795,1.9,1.65,0.25,0.10000000000000009,1.5501,1.6005,1.5,0.10050000000000003,0.10000000000000009,1.6715,1.85,1.525,0.3250000000000002,0.3250000000000002,28882,43286,8383,34903,28476
2016-07-03,1.98375,2.25,1.7,0.55,0.19999999999999996,2.23725,2.449,2.0,0.44899999999999984,-0.3500000000000001,1.8443749999999999,2.0275,1.7,0.3274999999999999,0.050000000000000044,2.099875,2.349,1.95,0.39900000000000024,-0.39900000000000024,71992,165539,24409,141130,-137390
2016-07-10,3.0025,3.975,1.89,2.085,0.9099999999999999,3.0959999999999996,4.395,1.9375,2.4574999999999996,0.8624999999999998,2.6074,3.062,1.825,1.2369999999999999,0.825,2.707,3.4015,1.875,1.5265,0.8530000000000002,550904,2197174,14494,2182680,35993
2016-07-17,2.8404,2.9875,2.75,0.23749999999999982,0.07500000000000018,2.9133999999999998,2.9995,2.8,0.1995,-0.17449999999999966,2.5909,2.7495,2.5,0.24949999999999983,-0.1995,2.7368,2.845,2.6510000000000002,0.19399999999999995,-0.18950000000000022,46876,69118,36794,32324,-26843
2016-07-24,3.068,3.96,2.21,1.75,1.0899999999999999,3.826,4.8,2.44,2.36,1.3000000000000003,2.864,3.4,2.15,1.25,0.9500000000000002,3.2925,3.75,2.3425,1.4075000000000002,1.3575000000000004,983071,2585505,233828,2351677,20932
2016-07-31,3.69,3.85,3.48,0.3700000000000001,-0.050000000000000266,3.796,3.9,3.7,0.19999999999999973,-0.10000000000000009,3.48856,3.65,3.3110000000000004,0.3389999999999995,0.16999999999999993,3.66,3.79,3.52,0.27,0.10000000000000009,99860,162756,59025,103731,-102629
2016-08-07,3.9939999999999998,4.1,3.82,0.2799999999999998,0.19999999999999973,4.11052,4.25,4.0334,0.21659999999999968,-0.21659999999999968,3.834,3.91,3.67,0.2400000000000002,0.1299999999999999,3.9657999999999998,4.1,3.889,0.21099999999999985,-0.21099999999999985,101086,255907,30243,225664,-170687
2016-08-14,3.982,4.15,3.87,0.28000000000000025,-0.20000000000000018,4.06886,4.3,3.9053,0.39469999999999983,-0.3099999999999996,3.7485,3.89,3.5825,0.3075000000000001,-0.14000000000000012,3.867,3.96,3.79,0.16999999999999993,-0.10999999999999988,116090,279409,46637,232772,-232772
2016-08-21,3.848,3.95,3.79,0.16000000000000014,-0.15000000000000036,3.88,3.95,3.8,0.15000000000000036,-0.15000000000000036,3.6748,3.75,3.6,0.1499999999999999,-0.1499999999999999,3.72616,3.81,3.63,0.18000000000000016,-0.1200000000000001,35861,50047,23777,26270,6731
2016-08-28,18.330000000000002,19.5,17.8,1.6999999999999993,0.34999999999999787,18.8799,19.55,18.45,1.1000000000000014,-0.75,17.91,18.1,17.75,0.3500000000000014,0.10000000000000142,18.268,18.99,17.85,1.139999999999997,-1.139999999999997,8884,16625,2668,13957,-13327
2016-09-04,19.2375,21.4,17.75,3.6499999999999986,1.25,22.058625,26.0345,19.4,6.634500000000003,-6.634500000000003,18.275,18.6,17.75,0.8500000000000014,0.8500000000000014,19.6875,21.75,18.75,3.0,-3.0,137545,430164,17834,412330,-412330
2016-09-11,17.96,18.95,16.7,2.25,-1.0,18.6559,19.0,18.1495,0.8505000000000003,0.019999999999999574,17.3202,18.0505,16.6,1.4504999999999981,-0.5504999999999995,17.92,18.9,16.95,1.9499999999999993,-1.0999999999999979,13625,20833,5846,14987,-3205
2016-09-18,18.49,19.0,17.8,1.1999999999999993,1.1999999999999993,18.785,19.0,18.65,0.3500000000000014,0.3500000000000014,18.0244,18.3005,17.721,0.5794999999999995,0.3290000000000006,18.6401,18.9,18.4505,0.4494999999999969,0.25,4774,5793,2779,3014,-518
2016-09-25,18.4701,18.8,17.8005,0.9995000000000012,-0.6995000000000005,18.819499999999998,19.698,18.45,1.248000000000001,-0.1999999999999993,17.93,18.1,17.75,0.3500000000000014,-0.3000000000000007,18.31,18.65,18.05,0.5999999999999979,-0.5500000000000007,4419,9098,2782,6316,178
2016-10-02,17.0698,18.0,16.35,1.6499999999999986,-1.6499999999999986,17.3276,18.07,16.85,1.2199999999999989,-1.2199999999999989,16.622,17.55,16.1,1.4499999999999993,-1.245000000000001,16.84,17.55,16.5,1.0500000000000007,-0.9000000000000021,9117,31546,2183,29363,-233
2016-10-09,17.04,17.75,16.55,1.1999999999999993,0.5999999999999979,17.5896,17.75,17.24,0.5100000000000016,0.3100000000000023,16.2948,16.933,15.8,1.1329999999999991,0.20899999999999963,17.24,17.55,16.95,0.6000000000000014,0.6000000000000014,8910,24623,4024,20599,2970
2016-10-16,17.18,17.8,16.35,1.4499999999999993,-1.4499999999999993,17.896,18.6,17.3,1.3000000000000007,-0.5999999999999979,16.3951,16.7005,16.05,0.650500000000001,-0.3249999999999993,17.12,17.5,16.45,1.0500000000000007,-0.14999999999999858,14364,24961,7676,17285,9522
2016-10-23,16.27,17.3,15.4,1.9000000000000004,-1.25,16.57,17.75,15.95,1.8000000000000007,-1.6999999999999993,15.360000000000001,16.1,14.65,1.450000000000001,-1.450000000000001,15.69,16.55,14.8,1.75,-1.75,12351,27730,3736,23994,-17207
2016-10-30,13.57,15.25,11.5,3.75,-3.75,14.3463,15.431,13.55,1.8809999999999985,-1.8809999999999985,12.61,13.55,11.25,2.3000000000000007,-0.8499999999999996,13.61,13.95,12.85,1.0999999999999996,-1.0999999999999996,25481,46351,2692,43659,-11635
2016-11-06,12.66,13.0,12.2,0.8000000000000007,-0.8000000000000007,13.1039,13.6945,12.85,0.8445,-0.8445,12.286200000000001,12.55,12.0,0.5500000000000007,-0.3309999999999995,12.5886,13.0925,12.0505,1.0419999999999998,-0.6425000000000001,3968,5400,1356,4044,-1641
2016-11-13,11.74,12.85,11.1,1.75,-1.5,12.1023,13.0,11.7615,1.2385000000000002,-1.2385000000000002,11.085,11.15,11.025,0.125,0.125,11.5799,11.95,11.15,0.7999999999999989,-0.7999999999999989,10926,20879,5824,15055,-7627
2016-11-20,11.4,11.75,11.1,0.6500000000000004,0.20000000000000107,12.064375,12.95,11.5,1.4499999999999993,-1.4499999999999993,11.213875,11.4555,10.9,0.5555000000000003,0.29999999999999893,11.6,11.8,11.5,0.3000000000000007,-0.3000000000000007,11419,35310,907,34403,-34403
2016-11-27,12.22,13.1,11.5,1.5999999999999996,1.5,12.67,13.45,11.95,1.5,1.0500000000000007,11.8802,12.55,11.5,1.0500000000000007,0.7509999999999994,12.49,13.0,11.95,1.0500000000000007,0.6500000000000004,8019,20499,2480,18019,-536
2016-12-04,12.07,12.75,11.65,1.0999999999999996,-1.0999999999999996,12.3103,12.8915,11.9,0.9915000000000003,-0.6814999999999998,11.5601,12.1,11.2505,0.849499999999999,-0.5,11.85,12.2,11.55,0.6499999999999986,-0.29999999999999893,6649,9746,1898,7848,-2402
2016-12-11,12.2598,12.5,11.75,0.75,-0.25,12.605,12.85,12.35,0.5,0.15000000000000036,11.7171,11.972999999999999,11.25,0.722999999999999,-0.4499999999999993,12.07,12.65,11.25,1.4000000000000004,-0.6500000000000004,5959,8249,2388,5861,236
2016-12-18,10.93,11.35,10.3,1.049999999999999,-0.5,11.41,11.95,10.85,1.0999999999999996,-1.0999999999999996,10.35,11.0,9.9,1.0999999999999996,-0.5999999999999996,10.7799,11.25,10.25,1.0,-0.6494999999999997,24579,91378,4803,86575,-7980
2016-12-25,10.6375,10.85,10.4,0.4499999999999993,0.4499999999999993,10.937375,11.0,10.7495,0.2505000000000006,0.0,10.275,10.55,10.0,0.5500000000000007,0.15000000000000036,10.725,11.0,10.55,0.4499999999999993,0.15000000000000036,14757,16499,12074,4425,-1938
2017-01-01,10.825,10.95,10.7,0.25,0.25,11.0375,11.1,10.95,0.15000000000000036,-0.05000000000000071,10.5515,10.75,10.25,0.5,0.5,10.875,10.95,10.8,0.14999999999999858,-0.049999999999998934,2141,4153,1241,2912,-2834
2017-01-08,10.98,11.3,10.6,0.7000000000000011,0.45000000000000107,11.42,12.25,11.05,1.1999999999999993,-0.1999999999999993,10.620000000000001,10.8,10.5,0.3000000000000007,0.15000000000000036,11.08,11.25,10.9,0.34999999999999964,-0.09999999999999964,12679,42333,3632,38701,-5388
2017-01-15,10.375,11.1,9.95,1.1500000000000004,-1.1500000000000004,10.7,11.1,10.15,0.9499999999999993,-0.9499999999999993,9.337499999999999,9.95,8.1,1.8499999999999996,1.8499999999999996,10.125,10.35,9.95,0.40000000000000036,-0.09999999999999964,13552,30332,1791,28541,-28541
2017-01-22,11.15,12.2,9.8,2.3999999999999986,1.8499999999999996,12.0689,15.25,10.0,5.25,2.3445,10.803,11.665,9.65,2.014999999999999,2.014999999999999,11.1301,12.0,9.85,2.1500000000000004,2.0500000000000007,306570,1384568,6840,1377728,10518
2017-01-29,10.83,11.7,10.05,1.6499999999999986,-0.5499999999999989,11.226799999999999,11.95,10.95,1.0,-0.7999999999999989,10.365,10.8,10.05,0.75,0.5,10.74,10.95,10.35,0.5999999999999996,0.09999999999999964,23739,43163,15001,28162,-27846
2017-02-05,10.9169,11.234000000000002,10.75,0.48400000000000176,-0.19950000000000045,11.0823,11.378,10.85,0.5280000000000005,-0.3780000000000001,10.56,10.6,10.5,0.09999999999999964,-0.09999999999999964,10.8999,11.1,10.6995,0.4004999999999992,-0.09999999999999964,7791,14718,3876,10842,6071
2017-02-12,11.6149,12.025,10.9,1.125,1.0999999999999996,11.9922,12.4,11.35,1.0500000000000007,1.0500000000000007,11.3844,12.0,10.75,1.25,1.1285000000000007,11.91,12.35,11.35,1.0,1.0,22733,40160,9271,30889,11481
2017-02-19,12.368500000000001,12.624,12.25,0.37400000000000055,0.37400000000000055,12.9625,13.25,12.8,0.4499999999999993,0.25,12.289250000000001,12.6,12.05,0.5499999999999989,0.5499999999999989,12.6625,13.0,12.4,0.5999999999999996,0.5,24946,46953,11344,35609,-35609
2017-02-26,13.54,14.1,12.9,1.1999999999999993,0.09999999999999964,14.109,14.7,13.6935,1.006499999999999,-0.10800000000000054,12.9689,13.5005,12.6,0.900500000000001,-0.2890000000000015,13.53,13.95,13.0,0.9499999999999993,-0.6500000000000004,18537,40552,6999,33553,-18334
2017-03-05,12.7939,13.1995,12.35,0.8495000000000008,0.09950000000000081,13.146099999999999,13.45,12.7605,0.6894999999999989,0.33000000000000007,12.4893,12.7805,12.2,0.5805000000000007,0.13049999999999962,12.9,13.45,12.45,1.0,0.6499999999999986,9034,14948,5892,9056,6307
2017-03-12,13.6299,14.15,13.25,0.9000000000000004,0.6999999999999993,13.959999999999999,14.25,13.45,0.8000000000000007,0.5,13.269400000000001,13.65,12.755,0.8949999999999996,0.7074999999999996,13.86,14.25,13.35,0.9000000000000004,0.5500000000000007,8518,13256,6102,7154,-7154
2017-03-19,13.56,14.45,13.0,1.4499999999999993,-1.4499999999999993,13.7404,14.45,13.17,1.2799999999999994,-0.8999999999999986,13.0601,13.75,12.55,1.1999999999999993,-0.8495000000000008,13.379999999999999,13.95,12.85,1.0999999999999996,-0.5499999999999989,6176,11213,3842,7371,360
2017-03-26,13.290000000000001,13.65,13.0,0.6500000000000004,0.25,13.66,13.75,13.5,0.25,-0.25,13.0619,13.3095,12.85,0.45950000000000024,0.45950000000000024,13.41,13.65,12.9,0.75,-0.05000000000000071,4421,9243,2001,7242,-3179
2017-04-02,12.49,12.9,12.2,0.7000000000000011,-0.5999999999999996,12.8657,13.25,12.445,0.8049999999999997,-0.3000000000000007,12.065100000000001,12.7005,11.3,1.4004999999999992,-0.4004999999999992,12.59,12.85,12.4,0.4499999999999993,0.049999999999998934,7516,10843,4356,6487,-1433
2017-04-09,12.912749999999999,13.45,12.6,0.8499999999999996,0.8499999999999996,13.329875000000001,13.569,13.1005,0.4685000000000006,0.4685000000000006,12.73775,13.1005,12.5,0.6005000000000003,0.5005000000000006,13.19125,13.365,13.0,0.3650000000000002,0.3000000000000007,7931,11367,4260,7107,4243
2017-04-16,13.62,14.1,13.2,0.9000000000000004,0.9000000000000004,14.48,16.75,13.75,3.0,3.0,13.456,13.95,13.2,0.75,0.75,14.1469,15.8345,13.35,2.4845000000000006,2.4845000000000006,74148,315989,8063,307926,306885
2017-04-23,17.15,18.6,15.75,2.8500000000000014,1.4500000000000028,17.86,18.6,17.0,1.6000000000000014,0.9000000000000021,15.996500000000001,17.25,14.75,2.5,2.4825000000000017,16.91,18.4,15.4,2.9999999999999982,1.8999999999999986,165527,229207,56599,172608,-172608
2017-04-30,17.24,17.95,16.8,1.1499999999999986,-1.1499999999999986,17.4668,18.25,16.9,1.3500000000000014,-1.3500000000000014,16.77,17.3,16.3,1.0,-1.0,17.150000000000002,17.55,16.8,0.75,-0.75,20677,31699,14493,17206,-11653
2017-05-07,16.35,17.1,15.9,1.200000000000001,-0.8500000000000014,16.6245,17.1,16.45,0.6500000000000021,-0.6000000000000014,15.936399999999999,16.1665,15.6505,0.516,0.1664999999999992,16.29,16.45,16.05,0.3999999999999986,-0.09999999999999787,11270,21568,6372,15196,-12300
2017-05-14,16.22,16.8,15.7,1.1000000000000014,-0.3999999999999986,16.4495,17.0,15.75,1.25,-0.6499999999999986,15.33,16.4,13.8,2.599999999999998,-0.6999999999999993,16.12,16.95,15.6,1.3499999999999996,-0.75,28629,78744,15227,63517,-3147
2017-05-21,16.94,17.2,16.6,0.5999999999999979,-0.4499999999999993,17.1048,17.75,16.674,1.0760000000000005,-0.3999999999999986,16.2101,16.55,15.6,0.9500000000000011,-0.5999999999999996,16.54,16.95,15.8,1.1499999999999986,-0.9499999999999993,20022,29119,11088,18031,-12270
2017-05-28,15.3,16.25,14.45,1.8000000000000007,-0.75,15.6875,16.25,15.2,1.0500000000000007,-0.4499999999999993,14.756875,15.3,14.25,1.0500000000000007,0.5500000000000007,15.1125,15.5,14.75,0.75,0.75,14152,19125,7091,12034,-12034
2017-06-04,15.05,15.75,14.4,1.3499999999999996,-1.0999999999999996,15.36,16.0,14.75,1.25,-0.8000000000000007,14.5901,15.3,14.0005,1.2995,-1.2995,14.9,15.8,14.5,1.3000000000000007,-1.3000000000000007,13504,19843,8699,11144,-1693
2017-06-11,14.17,14.85,13.55,1.299999999999999,-0.6500000000000004,14.8743,15.6715,14.45,1.2215000000000007,0.8215000000000003,13.6509,13.7995,13.45,0.3495000000000008,0.2550000000000008,13.96,14.15,13.5,0.6500000000000004,0.6500000000000004,38596,147723,7995,139728,130838
2017-06-18,13.97,14.85,13.35,1.5,-1.5,14.2572,15.2,13.835999999999999,1.3640000000000008,-1.299999999999999,13.331,14.05,12.705,1.3450000000000006,-1.3450000000000006,13.74,14.2,13.35,0.8499999999999996,-0.34999999999999964,22756,42325,14084,28241,-20031
2017-06-25,13.31,13.9,13.05,0.8499999999999996,-0.8000000000000007,13.7154,13.95,13.427,0.5229999999999997,0.049999999999998934,13.02,13.05,13.0,0.05000000000000071,0.05000000000000071,13.36,13.95,13.1,0.8499999999999996,0.6999999999999993,13176,24503,7537,16966,11113
2017-07-02,13.3125,14.25,12.4,1.8499999999999996,-1.8499999999999996,13.91375,14.6,13.3,1.299999999999999,0.34999999999999964,12.675125,13.1005,12.05,1.0504999999999995,-1.0504999999999995,13.447875,14.55,12.5415,2.0085000000000015,1.1000000000000014,50828,163188,4555,158633,150019
2017-07-09,14.56,15.3,13.5,1.8000000000000007,-1.5,14.939,15.85,13.7,2.1500000000000004,-1.6000000000000014,13.81,14.5,13.05,1.4499999999999993,-1.049999999999999,14.27,15.4,13.35,2.0500000000000007,-1.5,30942,55753,20426,35327,-35327
2017-07-16,12.89,13.2,12.35,0.8499999999999996,-0.75,12.99,13.35,12.45,0.9000000000000004,-0.9000000000000004,12.42,13.0,11.25,1.75,-1.75,12.6969,13.2,12.1845,1.0154999999999994,-1.0154999999999994,21904,49907,9037,40870,33567
2017-07-23,11.78,12.5,11.5,1.0,-0.8499999999999996,12.0647,12.5,11.6995,0.8004999999999995,-0.8004999999999995,11.231,11.505,10.85,0.6550000000000011,-0.1999999999999993,11.6321,11.85,11.45,0.40000000000000036,-0.40000000000000036,14302,26708,7933,18775,-5334
2017-07-30,10.69,11.5,9.55,1.9499999999999993,-1.8999999999999986,10.9123,11.7,10.0,1.6999999999999993,-1.6999999999999993,10.100000000000001,11.05,9.05,2.0,-1.5,10.45,11.45,9.65,1.799999999999999,-1.5,20995,34898,9359,25539,-15117
2017-08-06,8.66,9.65,7.6,2.0500000000000007,-2.0500000000000007,8.9492,9.978,8.0,1.9779999999999998,-1.9779999999999998,8.21,9.3,7.6,1.700000000000001,-1.700000000000001,8.3601,9.35,7.6505,1.6994999999999996,-1.6994999999999996,24049,54649,13079,41570,-3617
2017-08-13,8.89,10.65,7.65,3.0,3.0,9.9876,11.65,8.2485,3.4015000000000004,2.9410000000000007,8.56,10.0,7.65,2.3499999999999996,2.3499999999999996,9.14,10.2,7.8,2.3999999999999995,2.0999999999999996,144689,475784,21549,454235,119919
2017-08-20,10.74,11.0,10.5,0.5,-0.40000000000000036,10.7739,11.0,10.55,0.4499999999999993,-0.40000000000000036,10.2101,10.35,10.0505,0.2995000000000001,-0.20000000000000107,10.4642,10.65,10.35,0.3000000000000007,-0.3000000000000007,24098,46490,12712,33778,-33778
2017-08-27,10.51,10.8,10.25,0.5500000000000007,0.3000000000000007,10.8169,11.0,10.6,0.40000000000000036,0.40000000000000036,10.35,10.65,10.1,0.5500000000000007,0.40000000000000036,10.57,10.85,10.3,0.5499999999999989,0.34999999999999964,12833,17758,9509,8249,3514
2017-09-03,10.6375,10.95,10.5,0.4499999999999993,-0.4499999999999993,10.96125,11.0,10.9,0.09999999999999964,-0.05000000000000071,10.456499999999998,10.475999999999999,10.45,0.0259999999999998,0.0259999999999998,10.6125,10.65,10.5,0.15000000000000036,0.15000000000000036,10351,12368,7993,4375,-635
2017-09-10,10.82,11.0,10.65,0.34999999999999964,-0.34999999999999964,11.1997,11.75,10.9735,0.7765000000000004,-0.07499999999999929,10.47,10.7,10.0,0.6999999999999993,-0.6500000000000004,10.69,11.0,10.0,1.0,-0.8000000000000007,17501,25010,12696,12314,867
2017-09-17,9.78,10.0,9.5,0.5,-0.15000000000000036,9.9831,10.5,9.75,0.75,-0.6500000000000004,9.53,9.6,9.5,0.09999999999999964,0.05000000000000071,9.69,9.85,9.6,0.25,0.25,15854,41647,5267,36380,-32590
2017-09-24,9.040000000000001,9.75,8.6,1.1500000000000004,-1.1500000000000004,9.2301,9.85,9.0,0.8499999999999996,-0.8499999999999996,8.8159,9.329,8.5505,0.7785000000000011,-0.7785000000000011,8.91,9.45,8.65,0.7999999999999989,-0.7999999999999989,15620,28371,3633,24738,-14601
2017-10-01,8.299999999999999,8.6,8.15,0.4499999999999993,-0.15000000000000036,8.4887,8.9,8.245,0.6550000000000011,-0.15850000000000009,8.01,8.15,7.75,0.40000000000000036,0.25,8.209999999999999,8.5,8.1,0.40000000000000036,0.05000000000000071,18013,31378,10316,21062,-21062
2017-10-08,8.53,9.25,8.15,1.0999999999999996,0.049999999999998934,9.5001,11.25,8.4055,2.8445,2.455,8.2401,8.5505,8.05,0.5004999999999988,0.09999999999999964,8.93,10.6,8.25,2.3499999999999996,2.0,223960,1006049,20673,985376,985376
