Date,RIF_stock_Open_average,RIF_stock_Open_max,RIF_stock_Open_min,RIF_stock_Open_volatility,RIF_stock_Open_change,RIF_stock_High_average,RIF_stock_High_max,RIF_stock_High_min,RIF_stock_High_volatility,RIF_stock_High_change,RIF_stock_Low_average,RIF_stock_Low_max,RIF_stock_Low_min,RIF_stock_Low_volatility,RIF_stock_Low_change,RIF_stock_Close_average,RIF_stock_Close_max,RIF_stock_Close_min,RIF_stock_Close_volatility,RIF_stock_Close_change,RIF_stock_Volume_average,RIF_stock_Volume_max,RIF_stock_Volume_min,RIF_stock_Volume_volatility,RIF_stock_Volume_change
2016-01-03,18.308,18.47,18.09,0.379999999999999,-0.379999999999999,18.342,18.47,18.09,0.379999999999999,-0.379999999999999,18.164,18.3,17.93,0.370000000000001,-0.23000000000000043,18.23,18.42,17.93,0.490000000000002,-0.35999999999999943,1469,2655,496,2159,-1571
2016-01-10,17.57,17.93,17.12,0.8099999999999987,-0.8099999999999987,17.586000000000002,17.93,17.12,0.8099999999999987,-0.8099999999999987,17.354,17.75,16.95,0.8000000000000007,-0.8000000000000007,17.43,17.75,16.96,0.7899999999999991,-0.7899999999999991,5780,13714,1049,12665,4847
2016-01-17,16.5475,17.03,16.11,0.9200000000000017,-0.8200000000000003,16.6825,17.13,16.19,0.9399999999999977,-0.5599999999999987,16.195,16.91,15.73,1.1799999999999997,-0.6999999999999993,16.4075,16.91,16.07,0.8399999999999999,-0.33999999999999986,4332,11522,1183,10339,-429
2016-01-24,16.572,16.67,16.42,0.25,0.1700000000000017,16.762,16.92,16.59,0.33000000000000185,0.33000000000000185,16.53,16.67,16.42,0.25,0.1700000000000017,16.682,16.89,16.5,0.39000000000000057,0.39000000000000057,6172,22204,584,21620,1945
2016-01-31,16.854,16.94,16.74,0.20000000000000284,-0.019999999999999574,16.916,17.0,16.81,0.19000000000000128,-0.10000000000000142,16.778,16.94,16.54,0.40000000000000213,-0.33000000000000185,16.834,17.0,16.54,0.46000000000000085,-0.46000000000000085,5492,17427,692,16735,-13520
2016-02-07,15.838000000000001,16.4,15.38,1.0199999999999978,-0.879999999999999,15.856,16.4,15.43,0.9699999999999989,-0.8399999999999981,15.588000000000001,15.96,15.34,0.620000000000001,-0.5800000000000001,15.704,16.14,15.38,0.7599999999999998,-0.5800000000000001,4268,6426,1143,5283,-3233
2016-02-14,15.8675,16.22,15.61,0.6099999999999994,0.6099999999999994,16.0425,16.26,15.7,0.5600000000000023,0.5600000000000023,15.83,16.22,15.52,0.6999999999999993,0.6999999999999993,16.009999999999998,16.26,15.7,0.5600000000000023,0.5600000000000023,4229,6817,2695,4122,-1998
2016-02-21,16.56,16.83,16.27,0.5599999999999987,0.509999999999998,16.65,16.86,16.43,0.4299999999999997,0.379999999999999,16.484,16.81,16.27,0.5399999999999991,0.509999999999998,16.594,16.83,16.43,0.3999999999999986,0.34999999999999787,2944,9430,429,9001,-912
2016-02-28,17.232,17.62,16.82,0.8000000000000007,0.8000000000000007,17.322,17.62,16.9,0.7200000000000024,0.7200000000000024,17.21,17.52,16.81,0.7100000000000009,0.7100000000000009,17.31,17.59,16.9,0.6900000000000013,0.6900000000000013,1801,3558,623,2935,-2935
2016-03-06,17.756,17.95,17.57,0.379999999999999,0.379999999999999,17.844,17.99,17.75,0.23999999999999844,0.2099999999999973,17.68,17.83,17.54,0.28999999999999915,0.28999999999999915,17.806,17.99,17.69,0.29999999999999716,0.2099999999999973,2835,4884,766,4118,3361
2016-03-13,18.064,18.1,18.02,0.08000000000000185,0.05000000000000071,18.194,18.33,18.07,0.259999999999998,0.1599999999999966,18.062,18.1,18.01,0.08999999999999986,0.05000000000000071,18.192,18.33,18.06,0.2699999999999996,0.1599999999999966,2666,6631,519,6112,1771
2016-03-20,17.985,18.1,17.87,0.23000000000000043,-0.23000000000000043,17.9925,18.1,17.89,0.21000000000000085,-0.21000000000000085,17.92,18.05,17.72,0.33000000000000185,-0.33000000000000185,17.97,18.05,17.86,0.19000000000000128,-0.19000000000000128,1509,2757,936,1821,1348
2016-03-27,18.304,18.57,17.83,0.740000000000002,0.740000000000002,18.44,18.85,17.99,0.860000000000003,0.6300000000000026,18.256,18.57,17.83,0.740000000000002,0.740000000000002,18.38,18.63,17.99,0.6400000000000006,0.5800000000000018,3845,7036,656,6380,412
2016-04-03,18.5475,18.57,18.52,0.05000000000000071,0.05000000000000071,18.5475,18.57,18.52,0.05000000000000071,0.05000000000000071,18.475,18.51,18.42,0.08999999999999986,-0.08999999999999986,18.4875,18.55,18.42,0.129999999999999,-0.08999999999999986,1324,3677,516,3161,3158
2016-04-10,18.476,18.53,18.43,0.10000000000000142,-0.08999999999999986,18.503999999999998,18.58,18.43,0.14999999999999858,-0.05000000000000071,18.456,18.5,18.39,0.10999999999999943,-0.05999999999999872,18.474,18.52,18.39,0.129999999999999,-0.019999999999999574,2037,4680,315,4365,1581
2016-04-17,18.456,18.68,18.1,0.5799999999999983,-0.41999999999999815,18.558,18.68,18.43,0.25,-0.10999999999999943,18.394000000000002,18.59,18.1,0.48999999999999844,-0.35999999999999943,18.458,18.65,18.27,0.379999999999999,-0.2699999999999996,2750,4831,1315,3516,2658
2016-04-24,18.38,18.51,18.14,0.370000000000001,0.14999999999999858,18.482,18.59,18.36,0.23000000000000043,0.08999999999999986,18.35,18.47,18.14,0.3299999999999983,0.14999999999999858,18.413999999999998,18.49,18.29,0.1999999999999993,-0.07000000000000028,2588,3740,1331,2409,-2130
2016-05-01,18.748,19.0,18.35,0.6499999999999986,0.6499999999999986,18.93,19.18,18.73,0.4499999999999993,0.4400000000000013,18.728,19.0,18.35,0.6499999999999986,0.6499999999999986,18.912,19.17,18.65,0.5200000000000031,0.43000000000000327,4648,8099,1882,6217,5849
2016-05-08,19.272,19.45,19.13,0.3200000000000003,0.060000000000002274,19.356,19.55,19.19,0.35999999999999943,-0.16999999999999815,19.098,19.36,18.96,0.3999999999999986,-0.16999999999999815,19.232,19.5,19.01,0.48999999999999844,-0.34999999999999787,3540,10497,925,9572,-8494
2016-05-15,18.868,19.17,18.55,0.620000000000001,-0.4800000000000004,18.898,19.18,18.55,0.629999999999999,-0.5700000000000003,18.708,19.06,18.34,0.7199999999999989,-0.5499999999999972,18.754,19.18,18.45,0.7300000000000004,-0.6699999999999982,2374,3556,1182,2374,955
2016-05-22,18.852,19.05,18.48,0.5700000000000003,0.5700000000000003,18.91,19.07,18.62,0.4499999999999993,0.4499999999999993,18.804000000000002,19.05,18.48,0.5700000000000003,0.5700000000000003,18.876,19.07,18.62,0.4499999999999993,0.4499999999999993,2060,3834,431,3403,-266
2016-05-29,19.1225,19.27,18.95,0.3200000000000003,0.3200000000000003,19.16,19.27,19.03,0.23999999999999844,0.23999999999999844,19.0875,19.27,18.95,0.3200000000000003,0.3200000000000003,19.16,19.27,19.03,0.23999999999999844,0.23999999999999844,1714,3079,119,2960,-988
2016-06-05,19.512,19.76,19.23,0.5300000000000011,0.48999999999999844,19.564,19.76,19.3,0.46000000000000085,0.41999999999999815,19.44,19.65,19.17,0.4799999999999969,0.35999999999999943,19.51,19.68,19.28,0.3999999999999986,0.29999999999999716,3783,7801,1398,6403,2380
2016-06-12,19.594,19.73,19.37,0.35999999999999943,0.15000000000000213,19.64,19.73,19.58,0.15000000000000213,0.15000000000000213,19.474,19.58,19.31,0.2699999999999996,-0.060000000000002274,19.562,19.63,19.51,0.11999999999999744,0.019999999999999574,6280,12938,2004,10934,10934
2016-06-19,19.674,19.79,19.47,0.3200000000000003,-0.3200000000000003,19.712,19.79,19.59,0.1999999999999993,-0.1999999999999993,19.573999999999998,19.66,19.33,0.33000000000000185,-0.3200000000000003,19.634,19.73,19.53,0.1999999999999993,-0.11999999999999744,3038,5065,1266,3799,484
2016-06-26,20.114,20.74,19.52,1.2199999999999989,1.2199999999999989,20.216,20.78,19.61,1.1700000000000017,1.1700000000000017,20.0,20.64,19.31,1.3300000000000018,1.3300000000000018,20.19,20.71,19.61,1.1000000000000014,1.1000000000000014,6449,8142,4221,3921,36
