Date,OCC_stock_Open_average,OCC_stock_Open_max,OCC_stock_Open_min,OCC_stock_Open_volatility,OCC_stock_Open_change,OCC_stock_High_average,OCC_stock_High_max,OCC_stock_High_min,OCC_stock_High_volatility,OCC_stock_High_change,OCC_stock_Low_average,OCC_stock_Low_max,OCC_stock_Low_min,OCC_stock_Low_volatility,OCC_stock_Low_change,OCC_stock_Close_average,OCC_stock_Close_max,OCC_stock_Close_min,OCC_stock_Close_volatility,OCC_stock_Close_change,OCC_stock_Volume_average,OCC_stock_Volume_max,OCC_stock_Volume_min,OCC_stock_Volume_volatility,OCC_stock_Volume_change
2016-01-03,2.86,2.9,2.8,0.10000000000000009,-0.10000000000000009,2.888,2.94,2.85,0.08999999999999986,-0.020000000000000018,2.788,2.85,2.71,0.14000000000000012,-0.1200000000000001,2.83,2.85,2.78,0.07000000000000028,-0.07000000000000028,5593,20247,510,19737,288
2016-01-10,2.806,2.95,2.7,0.25,0.04999999999999982,2.868,2.95,2.73,0.2200000000000002,0.14000000000000012,2.716,2.76,2.69,0.06999999999999984,0.05999999999999961,2.762,2.9,2.7,0.19999999999999973,0.040000000000000036,7257,18802,736,18066,61
2016-01-17,2.695,2.76,2.6,0.1599999999999997,0.08000000000000007,2.8275,2.95,2.74,0.20999999999999996,0.20999999999999996,2.69,2.75,2.6,0.1499999999999999,0.08000000000000007,2.8175,2.95,2.74,0.20999999999999996,0.20999999999999996,2061,5728,11,5717,-709
2016-01-24,2.586,2.92,2.1,0.8199999999999998,-0.41999999999999993,2.7119999999999997,2.96,2.42,0.54,-0.2599999999999998,2.5700000000000003,2.89,2.1,0.79,-0.4500000000000002,2.668,2.96,2.33,0.6299999999999999,-0.3599999999999999,16555,50137,52,50085,28102
2016-01-31,2.268,2.44,2.15,0.29000000000000004,-0.1499999999999999,2.4,2.53,2.28,0.25,-0.06999999999999984,2.232,2.39,2.15,0.2400000000000002,-0.14000000000000012,2.3000000000000003,2.41,2.18,0.22999999999999998,-0.14000000000000012,2186,5210,200,5010,1810
2016-02-07,2.365,2.44,2.3,0.14000000000000012,0.14000000000000012,2.39,2.44,2.31,0.1299999999999999,0.040000000000000036,2.2475,2.41,2.18,0.22999999999999998,0.020000000000000018,2.2475,2.41,2.18,0.22999999999999998,0.020000000000000018,1533,4099,10,4089,2309
2016-02-14,2.2875,2.38,2.24,0.13999999999999968,-0.1299999999999999,2.3225,2.38,2.27,0.10999999999999988,-0.10999999999999988,2.2725,2.38,2.21,0.16999999999999993,-0.16999999999999993,2.32,2.38,2.26,0.1200000000000001,-0.1200000000000001,7666,20117,831,19286,19286
2016-02-21,2.21,2.22,2.2,0.020000000000000018,0.0,2.234,2.26,2.22,0.03999999999999959,-0.029999999999999805,2.19,2.2,2.17,0.03000000000000025,0.03000000000000025,2.218,2.26,2.2,0.05999999999999961,-0.029999999999999805,3633,9284,809,8475,-7552
2016-02-28,2.3040000000000003,2.39,2.24,0.1499999999999999,0.0,2.328,2.4,2.26,0.14000000000000012,0.07000000000000028,2.29,2.37,2.24,0.1299999999999999,0.0,2.302,2.4,2.24,0.1599999999999997,-0.009999999999999787,2534,4514,90,4424,2183
2016-03-06,2.316,2.41,2.25,0.16000000000000014,0.009999999999999787,2.378,2.41,2.3,0.11000000000000032,-0.009999999999999787,2.298,2.41,2.25,0.16000000000000014,0.06999999999999984,2.368,2.41,2.3,0.11000000000000032,-0.020000000000000018,3559,12300,0,12300,-192
2016-03-13,2.2760000000000002,2.41,2.19,0.2200000000000002,0.16999999999999993,2.304,2.41,2.26,0.15000000000000036,0.15000000000000036,2.218,2.27,2.19,0.08000000000000007,0.08000000000000007,2.242,2.29,2.19,0.10000000000000009,0.03000000000000025,7113,15562,405,15157,2461
2016-03-20,2.6975,2.96,2.31,0.6499999999999999,0.2599999999999998,2.7375,2.96,2.39,0.5699999999999998,0.2599999999999998,2.2925,2.36,2.19,0.16999999999999993,0.06000000000000005,2.335,2.49,2.19,0.30000000000000027,0.06000000000000005,8033,16014,860,15154,-898
2016-03-27,2.4499999999999997,2.51,2.4,0.10999999999999988,-0.08000000000000007,2.514,2.72,2.42,0.30000000000000027,-0.06000000000000005,2.338,2.41,2.29,0.1200000000000001,0.040000000000000036,2.364,2.47,2.29,0.18000000000000016,0.040000000000000036,2406,5845,407,5438,462
2016-04-03,2.64,2.9,2.42,0.48,-0.1499999999999999,2.7319999999999998,2.9,2.57,0.33000000000000007,0.10000000000000009,2.422,2.56,2.33,0.22999999999999998,0.08999999999999986,2.566,2.69,2.33,0.3599999999999999,0.33999999999999986,5376,11336,576,10760,90
2016-04-10,2.704,2.9,2.62,0.2799999999999998,-0.08999999999999986,2.79,2.9,2.71,0.18999999999999995,0.020000000000000018,2.622,2.66,2.6,0.06000000000000005,0.020000000000000018,2.734,2.82,2.62,0.19999999999999973,0.10000000000000009,2061,4647,423,4224,-1163
2016-04-17,2.46,2.66,2.3,0.3600000000000003,-0.3600000000000003,2.632,2.8,2.5,0.2999999999999998,-0.09999999999999964,2.448,2.63,2.3,0.33000000000000007,-0.33000000000000007,2.578,2.63,2.5,0.1299999999999999,-0.020000000000000018,8006,24923,202,24721,15536
2016-04-24,2.5220000000000002,2.67,2.47,0.19999999999999973,-0.16000000000000014,2.526,2.67,2.47,0.19999999999999973,-0.16000000000000014,2.5,2.58,2.47,0.10999999999999988,-0.07000000000000028,2.51,2.59,2.47,0.11999999999999966,-0.08000000000000007,769,1700,106,1594,-1107
2016-05-01,2.448,2.53,2.35,0.17999999999999972,-0.17999999999999972,2.4539999999999997,2.53,2.35,0.17999999999999972,-0.17999999999999972,2.426,2.48,2.35,0.1299999999999999,-0.1299999999999999,2.43,2.49,2.35,0.14000000000000012,-0.1299999999999999,654,1647,39,1608,-170
2016-05-08,2.3360000000000003,2.45,2.21,0.2400000000000002,-0.2200000000000002,2.388,2.45,2.24,0.20999999999999996,-0.19999999999999973,2.302,2.43,2.17,0.26000000000000023,-0.26000000000000023,2.316,2.43,2.17,0.26000000000000023,-0.26000000000000023,3209,9003,800,8203,1175
2016-05-15,2.3225,2.42,2.17,0.25,0.25,2.41,2.49,2.35,0.14000000000000012,-0.040000000000000036,2.3125,2.38,2.17,0.20999999999999996,0.20999999999999996,2.3525,2.38,2.33,0.04999999999999982,0.04999999999999982,12747,49708,1,49707,-48831
2016-05-22,2.524,2.68,2.42,0.26000000000000023,0.06000000000000005,2.63,2.88,2.43,0.44999999999999973,0.07999999999999963,2.452,2.55,2.39,0.1599999999999997,0.040000000000000036,2.586,2.73,2.43,0.2999999999999998,0.06999999999999984,5642,23445,22,23423,1307
2016-05-29,2.625,2.64,2.61,0.03000000000000025,0.03000000000000025,2.7199999999999998,2.83,2.61,0.2200000000000002,0.2200000000000002,2.625,2.64,2.61,0.03000000000000025,0.03000000000000025,2.635,2.66,2.61,0.050000000000000266,0.050000000000000266,765,1381,150,1231,1231
2016-06-05,2.432,2.5,2.22,0.2799999999999998,-0.009999999999999787,2.52,2.79,2.3,0.4900000000000002,-0.2999999999999998,2.314,2.5,2.2,0.2999999999999998,-0.25,2.428,2.79,2.3,0.4900000000000002,-0.4900000000000002,13497,54533,842,53691,836
