Date,GBRStock_Open_average,GBRStock_Open_max,GBRStock_Open_min,GBRStock_Open_volatility,GBRStock_Open_change,GBRStock_High_average,GBRStock_High_max,GBRStock_High_min,GBRStock_High_volatility,GBRStock_High_change,GBRStock_Low_average,GBRStock_Low_max,GBRStock_Low_min,GBRStock_Low_volatility,GBRStock_Low_change,GBRStock_Close_average,GBRStock_Close_max,GBRStock_Close_min,GBRStock_Close_volatility,GBRStock_Close_change,GBRStock_Volume_average,GBRStock_Volume_max,GBRStock_Volume_min,GBRStock_Volume_volatility,GBRStock_Volume_change
2016-01-03,1.08,1.08,1.08,0.0,0.0,1.08,1.08,1.08,0.0,0.0,1.05,1.05,1.05,0.0,0.0,1.05,1.05,1.05,0.0,0.0,6945,6945,6945,0,0
2016-01-10,0.885,0.99,0.78,0.20999999999999996,-0.20999999999999996,0.9575,1.04,0.87,0.17000000000000004,0.050000000000000044,0.8674999999999999,0.94,0.78,0.15999999999999992,-0.15999999999999992,0.91,0.94,0.85,0.08999999999999997,-0.019999999999999907,2347,5859,205,5654,5654
2016-01-17,0.9,0.92,0.88,0.040000000000000036,-0.040000000000000036,0.91,0.92,0.9,0.020000000000000018,-0.020000000000000018,0.9,0.92,0.88,0.040000000000000036,-0.040000000000000036,0.91,0.92,0.9,0.020000000000000018,-0.020000000000000018,737,1209,265,944,944
2016-01-24,0.925,0.93,0.92,0.010000000000000009,0.010000000000000009,0.925,0.93,0.92,0.010000000000000009,0.010000000000000009,0.835,0.92,0.75,0.17000000000000004,-0.17000000000000004,0.835,0.92,0.75,0.17000000000000004,-0.17000000000000004,3180,6161,200,5961,5961
2016-01-31,0.7925,0.82,0.72,0.09999999999999998,-0.09999999999999998,0.815,0.87,0.76,0.10999999999999999,-0.10999999999999999,0.76,0.82,0.7,0.12,-0.12,0.76,0.82,0.7,0.12,-0.12,2994,9945,120,9825,108
2016-02-07,0.7266666666666667,0.75,0.7,0.050000000000000044,0.050000000000000044,0.75,0.8,0.7,0.10000000000000009,0.10000000000000009,0.7166666666666667,0.73,0.7,0.030000000000000027,0.020000000000000018,0.7233333333333333,0.75,0.7,0.050000000000000044,0.020000000000000018,1151,1400,800,600,453
2016-02-14,0.7725,0.86,0.72,0.14,-0.030000000000000027,0.785,0.87,0.72,0.15000000000000002,-0.030000000000000027,0.7050000000000001,0.76,0.65,0.10999999999999999,-0.09999999999999998,0.73,0.8,0.65,0.15000000000000002,-0.09999999999999998,2076,2550,1521,1029,-413
2016-02-21,0.6859999999999999,0.73,0.63,0.09999999999999998,0.06999999999999995,0.704,0.74,0.65,0.08999999999999997,0.04999999999999993,0.664,0.7,0.62,0.07999999999999996,0.06999999999999995,0.6799999999999999,0.73,0.62,0.10999999999999999,0.04999999999999993,523,1708,100,1608,-90
2016-02-28,0.7433333333333333,0.79,0.7,0.09000000000000008,0.09000000000000008,0.8033333333333333,0.97,0.7,0.27,0.27,0.7433333333333333,0.79,0.7,0.09000000000000008,0.09000000000000008,0.75,0.81,0.7,0.1100000000000001,0.1100000000000001,2488,7137,128,7009,6937
2016-03-06,0.9279999999999999,0.99,0.83,0.16000000000000003,0.09000000000000008,1.01,1.14,0.94,0.19999999999999996,0.19999999999999996,0.91,0.98,0.83,0.15000000000000002,0.09000000000000008,0.984,1.14,0.89,0.2499999999999999,0.19999999999999996,3138,4892,718,4174,85
2016-03-13,1.038,1.27,0.88,0.39,-0.24,1.076,1.27,0.94,0.33000000000000007,-0.18999999999999995,0.976,1.12,0.85,0.27000000000000013,-0.09000000000000008,1.018,1.12,0.94,0.18000000000000016,-0.040000000000000036,3070,7432,889,6543,-6160
2016-03-20,0.9633333333333334,1.05,0.87,0.18000000000000005,-0.18000000000000005,0.98,1.05,0.92,0.13,-0.13,0.9066666666666666,0.95,0.87,0.07999999999999996,-0.07999999999999996,0.9266666666666666,0.97,0.9,0.06999999999999995,-0.05999999999999994,1941,4321,702,3619,99
2016-03-27,0.845,0.85,0.84,0.010000000000000009,0.010000000000000009,0.845,0.85,0.84,0.010000000000000009,0.010000000000000009,0.845,0.85,0.84,0.010000000000000009,0.010000000000000009,0.845,0.85,0.84,0.010000000000000009,0.010000000000000009,500,800,200,600,-600
2016-04-03,0.8275,0.88,0.78,0.09999999999999998,0.09999999999999998,0.8425,0.88,0.8,0.07999999999999996,0.07999999999999996,0.8200000000000001,0.88,0.75,0.13,0.13,0.8425,0.88,0.8,0.07999999999999996,0.07999999999999996,1070,3298,153,3145,-3145
2016-04-10,0.842,0.88,0.77,0.10999999999999999,-0.020000000000000018,0.856,0.88,0.81,0.06999999999999995,-0.020000000000000018,0.838,0.86,0.77,0.08999999999999997,0.0,0.852,0.87,0.81,0.05999999999999994,0.0,1583,3698,100,3598,-1901
2016-04-17,0.824,0.84,0.81,0.029999999999999916,0.010000000000000009,0.824,0.84,0.81,0.029999999999999916,0.010000000000000009,0.816,0.83,0.8,0.029999999999999916,0.010000000000000009,0.824,0.84,0.81,0.029999999999999916,0.010000000000000009,504,1802,100,1702,-83
2016-04-24,0.904,1.05,0.82,0.2300000000000001,0.2300000000000001,0.928,1.05,0.82,0.2300000000000001,0.2300000000000001,0.878,0.94,0.82,0.12,0.10000000000000009,0.908,1.01,0.82,0.19000000000000006,0.13,2718,6833,188,6645,6645
2016-05-01,0.91,0.94,0.87,0.06999999999999995,0.019999999999999907,0.92,0.94,0.9,0.039999999999999925,0.019999999999999907,0.8466666666666667,0.87,0.82,0.050000000000000044,0.030000000000000027,0.8666666666666667,0.9,0.85,0.050000000000000044,0.0,4979,13824,480,13344,-13189
2016-05-08,0.845,0.87,0.82,0.050000000000000044,0.030000000000000027,0.8925,0.95,0.85,0.09999999999999998,-0.07999999999999996,0.835,0.87,0.8,0.06999999999999995,0.06999999999999995,0.86,0.9,0.82,0.08000000000000007,0.050000000000000044,1286,3615,205,3410,-3410
2016-05-15,0.858,0.88,0.82,0.06000000000000005,0.030000000000000027,0.87,0.9,0.85,0.050000000000000044,0.0,0.854,0.88,0.82,0.06000000000000005,0.030000000000000027,0.866,0.89,0.85,0.040000000000000036,0.0,1362,3211,125,3086,-1109
2016-05-22,0.8506666666666667,0.882,0.82,0.062000000000000055,0.062000000000000055,0.8673333333333333,0.9,0.82,0.08000000000000007,0.062000000000000055,0.8506666666666667,0.882,0.82,0.062000000000000055,0.062000000000000055,0.8673333333333333,0.9,0.82,0.08000000000000007,0.062000000000000055,316,540,200,340,10
2016-05-29,0.85,0.85,0.85,0.0,0.0,0.85,0.85,0.85,0.0,0.0,0.85,0.85,0.85,0.0,0.0,0.85,0.85,0.85,0.0,0.0,149,149,149,0,0
2016-06-05,1.2974,1.73,0.8722,0.8578,0.8578,3.1233333333333335,4.15,2.37,1.7800000000000002,1.3000000000000003,1.2940666666666667,1.73,0.8722,0.8578,0.8578,1.9066666666666667,2.61,1.32,1.2899999999999998,1.2899999999999998,203223,331753,108861,222892,162696
2016-06-12,2.004,2.45,1.68,0.7700000000000002,-0.7700000000000002,2.102,2.52,1.69,0.8300000000000001,-0.8300000000000001,1.694,1.78,1.6,0.17999999999999994,-0.07999999999999985,1.746,1.84,1.6,0.24,-0.1100000000000001,19628,52946,900,52046,-52046
2016-06-19,1.53,1.67,1.29,0.3799999999999999,-0.33000000000000007,1.566,1.67,1.44,0.22999999999999998,-0.20999999999999996,1.458,1.57,1.29,0.28,-0.28,1.5022,1.601,1.37,0.23099999999999987,-0.23099999999999987,6018,12175,782,11393,3261
2016-06-26,1.9160000000000001,2.75,1.35,1.4,0.47,2.4579999999999997,3.25,1.4,1.85,1.15,1.694,2.27,1.24,1.03,0.5800000000000001,2.028,2.38,1.38,1.0,0.8999999999999999,234161,513727,36877,476850,87320
2016-07-03,2.24,2.46,2.13,0.33000000000000007,-0.2999999999999998,2.365,2.48,2.2,0.2799999999999998,-0.2599999999999998,2.0525,2.16,2.0,0.16000000000000014,0.0,2.17,2.2,2.16,0.040000000000000036,0.0,39376,53713,26387,27326,-27326
2016-07-10,2.124,2.2,2.01,0.1900000000000004,-0.1900000000000004,2.206,2.42,2.06,0.3599999999999999,-0.14000000000000012,2.042,2.11,2.01,0.10000000000000009,-0.020000000000000018,2.06,2.12,2.01,0.11000000000000032,0.0,15302,30273,5575,24698,-7953
2016-07-17,1.998,2.1,1.75,0.3500000000000001,-0.020000000000000018,2.878,6.0,2.05,3.95,3.81,1.9,2.04,1.75,0.29000000000000004,-0.040000000000000036,2.536,4.86,1.9,2.9600000000000004,2.8200000000000003,236724,1144832,4581,1140251,1131220
2016-07-24,4.006,5.8,2.91,2.8899999999999997,-1.88,4.454,5.8,3.72,2.0799999999999996,-1.63,3.316,3.75,2.86,0.8900000000000001,0.1499999999999999,3.764,4.31,3.07,1.2399999999999998,0.1299999999999999,126776,238765,49444,189321,-91977
2016-07-31,3.45,3.99,3.01,0.9800000000000004,-0.6200000000000001,3.84,4.19,3.39,0.8000000000000003,-0.40000000000000036,3.208,3.64,2.99,0.6499999999999999,-0.33000000000000007,3.38,3.8,3.08,0.7199999999999998,-0.29000000000000004,113970,207120,37391,169729,-54260
2016-08-07,3.524,4.0,3.2,0.7999999999999998,0.2599999999999998,3.918,5.7,3.21,2.49,1.9500000000000002,3.28,3.75,3.05,0.7000000000000002,0.6000000000000001,3.43,3.94,3.16,0.7799999999999998,0.5800000000000001,125292,472323,14600,457723,406616
2016-08-14,3.896,4.21,3.6,0.6099999999999999,0.20999999999999996,4.5618,5.65,4.0,1.6500000000000004,0.7300000000000004,3.6879999999999997,4.02,3.42,0.5999999999999996,0.5999999999999996,3.906,4.2,3.53,0.6700000000000004,0.6000000000000001,101527,287805,17110,270695,44411
2016-08-21,4.167999999999999,4.6,3.9,0.6999999999999997,0.5800000000000001,4.548,5.25,4.2,1.0499999999999998,0.8799999999999999,4.006,4.13,3.88,0.25,0.11000000000000032,4.178,4.48,3.9,0.5800000000000005,0.040000000000000036,67524,191353,17337,174016,173502
2016-08-28,4.506,4.7,4.32,0.3799999999999999,0.25,4.728,4.81,4.62,0.1899999999999995,0.08999999999999986,4.33,4.57,4.1,0.47000000000000064,0.47000000000000064,4.458,4.65,4.31,0.34000000000000075,0.33000000000000007,43978,65820,21575,44245,-4056
2016-09-04,4.8025,4.99,4.63,0.3600000000000003,0.07000000000000028,4.987500000000001,5.2,4.86,0.33999999999999986,-0.1299999999999999,4.6075,4.7,4.4,0.2999999999999998,-0.22999999999999954,4.7,4.82,4.53,0.29000000000000004,-0.29000000000000004,35276,78031,16993,61038,-2616
2016-09-11,4.3260000000000005,4.58,3.97,0.6099999999999999,-0.43999999999999995,4.414,4.74,3.97,0.77,-0.77,4.112,4.37,3.78,0.5900000000000003,-0.5900000000000003,4.174,4.56,3.78,0.7799999999999998,-0.7799999999999998,15373,24697,7248,17449,13129
