Date,CCM_stock_Open_average,CCM_stock_Open_max,CCM_stock_Open_min,CCM_stock_Open_volatility,CCM_stock_Open_change,CCM_stock_High_average,CCM_stock_High_max,CCM_stock_High_min,CCM_stock_High_volatility,CCM_stock_High_change,CCM_stock_Low_average,CCM_stock_Low_max,CCM_stock_Low_min,CCM_stock_Low_volatility,CCM_stock_Low_change,CCM_stock_Close_average,CCM_stock_Close_max,CCM_stock_Close_min,CCM_stock_Close_volatility,CCM_stock_Close_change,CCM_stock_Volume_average,CCM_stock_Volume_max,CCM_stock_Volume_min,CCM_stock_Volume_volatility,CCM_stock_Volume_change
2016-04-24,4.844,4.88,4.81,0.07000000000000028,-0.019999999999999574,4.9,4.93,4.87,0.05999999999999961,0.040000000000000036,4.8256,4.87,4.8,0.07000000000000028,-0.006000000000000227,4.852,4.89,4.8,0.08999999999999986,0.0699999999999994,12077,15858,9255,6603,-2708
2016-05-01,4.836,4.9,4.81,0.09000000000000075,-0.08000000000000007,4.914,5.0,4.89,0.11000000000000032,-0.010000000000000675,4.814,4.83,4.8,0.03000000000000025,-0.020000000000000462,4.826,4.85,4.81,0.040000000000000036,-0.02999999999999936,16479,25987,10674,15313,5681
2016-05-08,4.311999999999999,4.8,3.85,0.9499999999999997,-0.9499999999999997,4.3492,4.8,3.8960000000000004,0.9039999999999995,-0.9039999999999995,4.08,4.56,3.67,0.8899999999999997,-0.8399999999999994,4.114,4.6,3.75,0.8499999999999996,-0.8299999999999996,65119,104872,28349,76523,35169
2016-05-15,3.752,3.83,3.69,0.14000000000000012,-0.08999999999999986,3.8207999999999998,3.9,3.74,0.1599999999999997,-0.13600000000000012,3.686,3.82,3.54,0.2799999999999998,-0.16000000000000014,3.7399999999999998,3.82,3.59,0.22999999999999998,-0.13999999999999968,39858,73572,16618,56954,3850
2016-05-22,3.848,4.0,3.72,0.2799999999999998,-0.18000000000000016,3.992,4.1,3.95,0.14999999999999947,-0.10999999999999943,3.734,3.84,3.51,0.33000000000000007,0.07999999999999963,3.902,3.95,3.87,0.08000000000000007,0.029999999999999805,69270,191993,16618,175375,-173259
2016-05-29,3.85,3.91,3.75,0.16000000000000014,-0.040000000000000036,3.911,3.93,3.87,0.06000000000000005,-0.06000000000000005,3.78,3.84,3.71,0.1299999999999999,-0.020000000000000018,3.835,3.93,3.71,0.2200000000000002,-0.08000000000000007,20606,32978,12476,20502,-3814
2016-06-05,3.76,3.84,3.69,0.1499999999999999,-0.1499999999999999,3.8052,3.85,3.76,0.0900000000000003,-0.08000000000000007,3.678,3.72,3.61,0.11000000000000032,-0.0900000000000003,3.736,3.8,3.71,0.08999999999999986,0.020000000000000018,27398,54731,10278,44453,-40217
2016-06-12,3.68,3.72,3.64,0.08000000000000007,0.06000000000000005,3.842,4.06,3.75,0.3099999999999996,0.08000000000000007,3.624,3.66,3.61,0.050000000000000266,0.010000000000000231,3.714,3.78,3.69,0.08999999999999986,0.08999999999999986,29958,56109,4813,51296,-22153
2016-06-19,3.8092,3.87,3.7,0.16999999999999993,-0.07999999999999963,3.8672,3.9,3.83,0.06999999999999984,-0.06999999999999984,3.7792,3.85,3.6660000000000004,0.18399999999999972,-0.11399999999999944,3.8132,3.85,3.76,0.0900000000000003,-0.08000000000000007,32553,62475,9048,53427,-32576
2016-06-26,3.77,3.96,3.53,0.43000000000000016,0.11999999999999966,3.8702,3.96,3.77,0.18999999999999995,0.1200000000000001,3.69,3.83,3.52,0.31000000000000005,0.27,3.768,3.89,3.52,0.3700000000000001,0.2999999999999998,35047,78508,1464,77044,-76878
2016-07-03,3.8175,3.89,3.76,0.13000000000000034,0.08000000000000007,3.9074999999999998,3.94,3.88,0.06000000000000005,0.040000000000000036,3.75,3.81,3.63,0.18000000000000016,-0.010000000000000231,3.835,3.88,3.76,0.1200000000000001,0.0,34575,96308,566,95742,21926
2016-07-10,4.313,4.42,4.2,0.21999999999999975,0.21999999999999975,4.42,4.45,4.39,0.0600000000000005,-0.009999999999999787,4.248,4.3,4.19,0.10999999999999943,0.0699999999999994,4.3614,4.42,4.287,0.133,0.09299999999999997,82418,137650,20665,116985,-74196
2016-07-17,4.35,4.42,4.31,0.11000000000000032,-0.08000000000000007,4.4079999999999995,4.55,4.35,0.20000000000000018,0.1299999999999999,4.32,4.34,4.29,0.04999999999999982,0.04999999999999982,4.363,4.42,4.34,0.08000000000000007,0.0649999999999995,76943,211910,5074,206836,68769
2016-07-24,4.3722,4.46,4.31,0.15000000000000036,-0.08000000000000007,4.396,4.46,4.37,0.08999999999999986,-0.08000000000000007,4.332,4.36,4.3,0.0600000000000005,-0.010000000000000675,4.354,4.39,4.32,0.0699999999999994,-0.040000000000000036,28027,74488,7989,66499,-43212
2016-07-31,4.359,4.39,4.338,0.0519999999999996,-0.011999999999999567,4.3694,4.39,4.35,0.040000000000000036,-0.009999999999999787,4.324,4.35,4.3,0.04999999999999982,-0.02999999999999936,4.3422,4.36,4.301,0.05900000000000016,0.010000000000000675,9738,21145,1026,20119,2432
2016-08-07,4.3082,4.331,4.29,0.04100000000000037,0.01100000000000012,4.339,4.355,4.33,0.025000000000000355,-0.015000000000000568,4.296,4.32,4.29,0.03000000000000025,-0.03000000000000025,4.316,4.34,4.3,0.040000000000000036,0.019999999999999574,13095,20237,2010,18227,-10992
2016-08-14,4.3187999999999995,4.37,4.284,0.0860000000000003,0.0600000000000005,4.3427999999999995,4.379,4.3,0.07899999999999974,0.013999999999999346,4.292,4.3,4.28,0.019999999999999574,0.0,4.33,4.37,4.29,0.08000000000000007,0.004999999999999893,31738,75268,6136,69132,-49506
2016-08-21,4.338,4.35,4.33,0.019999999999999574,-0.019999999999999574,4.366,4.38,4.33,0.04999999999999982,-0.040000000000000036,4.3026,4.333,4.28,0.052999999999999936,-0.052999999999999936,4.34,4.37,4.29,0.08000000000000007,-0.08000000000000007,8513,18571,530,18041,5902
2016-08-28,4.2325,4.28,4.2,0.08000000000000007,-0.040000000000000036,4.25625,4.3,4.24,0.05999999999999961,-0.054999999999999716,4.1875,4.21,4.15,0.05999999999999961,0.019999999999999574,4.2525,4.3,4.23,0.0699999999999994,-0.05999999999999961,21403,36291,4150,32141,-18565
2016-09-04,4.21825,4.24,4.203,0.03699999999999992,0.006999999999999673,4.23025,4.25,4.21,0.040000000000000036,-0.03000000000000025,4.21575,4.24,4.2,0.040000000000000036,-0.0030000000000001137,4.22,4.24,4.2,0.040000000000000036,-0.019999999999999574,2737,6347,324,6023,-1897
2016-09-11,4.14,4.24,4.06,0.1800000000000006,-0.1800000000000006,4.1594,4.24,4.1,0.14000000000000057,-0.14000000000000057,4.112,4.2,4.02,0.1800000000000006,-0.1800000000000006,4.112,4.2,4.02,0.1800000000000006,-0.1800000000000006,8986,18105,3561,14544,-7290
2016-09-18,3.976,4.08,3.85,0.22999999999999998,-0.14000000000000012,3.994,4.08,3.92,0.16000000000000014,-0.14000000000000012,3.8436,3.94,3.7680000000000002,0.1719999999999997,-0.041999999999999815,3.872,3.97,3.8,0.17000000000000037,-0.03000000000000025,21502,46358,3098,43260,25045
2016-09-25,3.928,4.0,3.86,0.14000000000000012,-0.07000000000000028,3.976,4.07,3.92,0.15000000000000036,0.020000000000000018,3.822,3.86,3.8,0.06000000000000005,0.0,3.896,3.98,3.8,0.18000000000000016,0.029999999999999805,30829,71319,5423,65896,-18301
2016-10-02,4.0440000000000005,4.17,3.87,0.2999999999999998,0.29000000000000004,4.12,4.21,3.93,0.2799999999999998,0.2799999999999998,4.022,4.17,3.85,0.31999999999999984,0.31999999999999984,4.0886,4.17,3.87,0.2999999999999998,0.2999999999999998,25886,85596,900,84696,-3921
2016-10-09,4.254,4.34,4.17,0.16999999999999993,0.1299999999999999,4.2860000000000005,4.34,4.21,0.1299999999999999,0.08999999999999986,4.177,4.28,4.02,0.2600000000000007,0.11000000000000032,4.257,4.32,4.18,0.14000000000000057,0.06500000000000039,15675,25424,3385,22039,-1017
2016-10-16,4.3,4.34,4.25,0.08999999999999986,0.05000000000000071,4.346,4.39,4.28,0.10999999999999943,0.08999999999999986,4.26,4.32,4.18,0.14000000000000057,0.14000000000000057,4.312,4.37,4.18,0.1900000000000004,0.1900000000000004,9285,12815,5276,7539,-1791
2016-10-23,4.3962,4.42,4.37,0.04999999999999982,0.001000000000000334,4.4319999999999995,4.47,4.41,0.05999999999999961,-0.05999999999999961,4.382000000000001,4.4,4.36,0.040000000000000036,-0.009999999999999787,4.4,4.41,4.38,0.03000000000000025,-0.009999999999999787,7678,13302,4028,9274,-9274
2016-10-30,4.244,4.36,4.09,0.27000000000000046,-0.09000000000000075,4.3688,4.45,4.29,0.16000000000000014,-0.009999999999999787,4.22,4.36,4.09,0.27000000000000046,-0.10000000000000053,4.34,4.41,4.29,0.1200000000000001,0.0,15942,35289,1444,33845,11964
2016-11-06,4.3382000000000005,4.42,4.24,0.17999999999999972,-0.04999999999999982,4.4558,4.5,4.439,0.06099999999999994,0.020999999999999908,4.2848,4.37,4.137,0.23300000000000054,0.052999999999999936,4.412,4.43,4.4,0.02999999999999936,0.019999999999999574,20450,36373,10011,26362,-26362
2016-11-13,4.390000000000001,4.42,4.36,0.05999999999999961,0.019999999999999574,4.438000000000001,4.45,4.42,0.03000000000000025,-0.03000000000000025,4.3706000000000005,4.401,4.322,0.07899999999999974,0.07899999999999974,4.414,4.42,4.4,0.019999999999999574,0.019999999999999574,7507,13555,1509,12046,-12046
2016-11-20,4.402,4.408,4.4,0.008000000000000007,-0.008000000000000007,4.42,4.42,4.42,0.0,0.0,4.3500000000000005,4.4,4.2,0.20000000000000018,-0.20000000000000018,4.365,4.42,4.2,0.21999999999999975,-0.21999999999999975,4658,9087,1019,8068,6010
2016-11-27,4.446,4.54,4.2,0.33999999999999986,0.3199999999999994,4.568,4.6,4.52,0.08000000000000007,-0.009999999999999787,4.404,4.5,4.2,0.2999999999999998,0.2999999999999998,4.514,4.54,4.5,0.040000000000000036,-0.03000000000000025,21453,36995,6216,30779,-30779
2016-12-04,4.5520000000000005,4.61,4.49,0.1200000000000001,-0.04999999999999982,4.59,4.62,4.54,0.08000000000000007,0.08000000000000007,4.4772,4.516,4.4,0.11599999999999966,-0.04999999999999982,4.536,4.59,4.5,0.08999999999999986,0.0,69122,311945,3745,308200,295885
2016-12-11,4.512,4.56,4.47,0.08999999999999986,0.05999999999999961,4.56,4.61,4.52,0.09000000000000075,-0.010000000000000675,4.498,4.52,4.47,0.04999999999999982,0.0,4.529,4.55,4.505,0.04499999999999993,0.04499999999999993,6959,14448,594,13854,2647
2016-12-18,4.504,4.52,4.48,0.03999999999999915,0.0,4.52,4.54,4.51,0.03000000000000025,0.009999999999999787,4.441,4.5,4.25,0.25,0.04499999999999993,4.506,4.52,4.5,0.019999999999999574,0.0,24463,46674,7870,38804,-22274
2016-12-25,4.529999999999999,4.56,4.5,0.05999999999999961,0.040000000000000036,4.5825,4.62,4.52,0.10000000000000053,0.10000000000000053,4.4925,4.54,4.41,0.1299999999999999,0.10999999999999943,4.54375,4.595,4.51,0.08499999999999996,0.08499999999999996,16912,29398,5211,24187,-24040
2017-01-01,4.592499999999999,4.63,4.56,0.07000000000000028,0.07000000000000028,4.62,4.63,4.6,0.03000000000000025,0.0,4.55375,4.58,4.53,0.04999999999999982,0.040000000000000036,4.585,4.6,4.57,0.02999999999999936,-0.019999999999999574,21974,30575,3194,27381,1717
2017-01-08,4.574,4.6,4.55,0.04999999999999982,-0.04999999999999982,4.574,4.6,4.55,0.04999999999999982,-0.04999999999999982,4.524,4.55,4.5,0.04999999999999982,-0.03000000000000025,4.551,4.575,4.53,0.04499999999999993,-0.025000000000000355,5070,12156,1484,10672,-8351
2017-01-15,4.53875,4.55,4.525,0.024999999999999467,-0.024999999999999467,4.547499999999999,4.55,4.54,0.009999999999999787,0.0,4.51875,4.52,4.515,0.004999999999999893,0.0,4.53625,4.55,4.53,0.019999999999999574,-0.019999999999999574,19175,28408,7994,20414,-8991
2017-01-22,4.5354,4.57,4.511,0.05900000000000016,0.05000000000000071,4.5680000000000005,4.57,4.56,0.010000000000000675,0.0,4.528,4.57,4.5,0.07000000000000028,0.05000000000000071,4.561,4.57,4.54,0.03000000000000025,0.03000000000000025,21657,55598,923,54675,-10977
2017-01-29,4.554,4.57,4.52,0.05000000000000071,0.009999999999999787,4.584,4.59,4.57,0.019999999999999574,0.0,4.5489999999999995,4.57,4.52,0.05000000000000071,0.0,4.574,4.58,4.57,0.009999999999999787,-0.009999999999999787,9256,16898,1006,15892,-7818
2017-02-05,4.555,4.59,4.505,0.08499999999999996,0.03000000000000025,4.6018,4.68,4.58,0.09999999999999964,0.09100000000000019,4.541,4.59,4.505,0.08499999999999996,0.05999999999999961,4.592,4.68,4.54,0.13999999999999968,0.13999999999999968,20463,75906,2200,73706,65748
2017-02-12,4.672000000000001,4.7,4.65,0.04999999999999982,-0.009999999999999787,4.732,4.88,4.68,0.20000000000000018,0.17999999999999972,4.6610000000000005,4.69,4.65,0.040000000000000036,0.040000000000000036,4.716,4.88,4.66,0.21999999999999975,0.20999999999999996,22417,30972,17863,13109,6483
2017-02-19,4.875,4.91,4.85,0.0600000000000005,0.0600000000000005,4.925,4.94,4.91,0.03000000000000025,0.03000000000000025,4.8675,4.88,4.85,0.03000000000000025,0.03000000000000025,4.905,4.92,4.88,0.040000000000000036,-0.020000000000000462,8566,12946,2132,10814,335
2017-02-26,4.8946,4.96,4.85,0.11000000000000032,0.03000000000000025,4.924,4.96,4.9,0.05999999999999961,-0.03000000000000025,4.84,4.88,4.8,0.08000000000000007,-0.040000000000000036,4.884,4.91,4.85,0.0600000000000005,-0.009999999999999787,12065,24603,6481,18122,-1393
2017-03-05,4.7620000000000005,4.86,4.69,0.16999999999999993,-0.15000000000000036,4.786,4.87,4.71,0.16000000000000014,-0.1200000000000001,4.694,4.85,4.63,0.21999999999999975,-0.17999999999999972,4.7540000000000004,4.87,4.7,0.16999999999999993,-0.1200000000000001,37422,81922,4422,77500,21306
2017-03-12,4.7402,4.85,4.67,0.17999999999999972,-0.08000000000000007,4.806,4.85,4.74,0.10999999999999943,-0.04999999999999982,4.6499999999999995,4.75,4.52,0.23000000000000043,-0.08000000000000007,4.72,4.78,4.68,0.10000000000000053,0.010000000000000675,47594,110467,6026,104441,-18173
2017-03-19,4.8,4.83,4.78,0.04999999999999982,0.02999999999999936,4.8332,4.87,4.8,0.07000000000000028,-0.043999999999999595,4.7456,4.811,4.7,0.11099999999999977,-0.06699999999999928,4.808,4.84,4.75,0.08999999999999986,-0.08999999999999986,26611,46289,18241,28048,-18857
2017-03-26,4.7276,4.78,4.7,0.08000000000000007,-0.019999999999999574,4.7581999999999995,4.79,4.72,0.07000000000000028,-0.04100000000000037,4.6876,4.72,4.6,0.1200000000000001,-0.10000000000000053,4.728,4.74,4.72,0.020000000000000462,0.0,15518,20021,6730,13291,2627
2017-04-02,4.678,4.75,4.63,0.1200000000000001,0.04999999999999982,4.722,4.76,4.65,0.10999999999999943,0.08999999999999986,4.624,4.68,4.6,0.08000000000000007,0.0,4.67,4.74,4.62,0.1200000000000001,0.009999999999999787,52082,118542,19536,99006,-30849
2017-04-09,4.6325,4.68,4.55,0.1299999999999999,-0.040000000000000036,4.6775,4.7,4.66,0.040000000000000036,0.009999999999999787,4.56875,4.62,4.52,0.10000000000000053,-0.020000000000000462,4.6225000000000005,4.66,4.55,0.11000000000000032,0.040000000000000036,59536,95866,32265,63601,882
2017-04-16,4.614,4.7,4.54,0.16000000000000014,-0.16000000000000014,4.66,4.71,4.6,0.11000000000000032,-0.11000000000000032,4.574,4.61,4.51,0.10000000000000053,-0.08999999999999986,4.606,4.68,4.53,0.14999999999999947,-0.14999999999999947,14882,24121,5875,18246,7257
2017-04-23,4.4762,4.55,4.42,0.1299999999999999,-0.1299999999999999,4.52,4.58,4.43,0.15000000000000036,-0.15000000000000036,4.412,4.46,4.37,0.08999999999999986,-0.03000000000000025,4.436,4.5,4.39,0.11000000000000032,-0.010000000000000675,12654,21037,7514,13523,-6973
2017-04-30,4.4778,4.5889999999999995,4.38,0.20899999999999963,-0.08000000000000007,4.554,4.66,4.47,0.1900000000000004,-0.1900000000000004,4.43,4.5,4.38,0.1200000000000001,-0.08000000000000007,4.478,4.6,4.39,0.20999999999999996,-0.17999999999999972,17692,23708,6813,16895,-9087
2017-05-07,4.422,4.45,4.37,0.08000000000000007,-0.04999999999999982,4.462,4.52,4.44,0.07999999999999918,-0.019999999999999574,4.3914,4.418,4.36,0.05799999999999983,-0.040000000000000036,4.418,4.45,4.38,0.07000000000000028,-0.07000000000000028,10814,14135,6960,7175,3480
2017-05-14,4.2628,4.394,4.15,0.24399999999999977,-0.24399999999999977,4.266,4.4,4.16,0.2400000000000002,-0.2400000000000002,4.158,4.23,4.0,0.23000000000000043,-0.23000000000000043,4.21,4.27,4.16,0.10999999999999943,-0.10999999999999943,14026,28286,4517,23769,-17706
2017-05-21,3.7102,4.12,3.38,0.7400000000000002,-0.6699999999999999,3.8458,4.18,3.5,0.6799999999999997,-0.5009999999999999,3.4992,4.066,3.22,0.8459999999999996,-0.6159999999999997,3.63,4.13,3.44,0.69,-0.5899999999999999,61091,155758,3637,152121,29394
2017-05-28,3.6385,3.676,3.61,0.06600000000000028,0.018000000000000238,3.715,3.74,3.67,0.07000000000000028,-0.06000000000000005,3.5975,3.64,3.55,0.0900000000000003,0.050000000000000266,3.6375,3.69,3.6,0.08999999999999986,-0.020000000000000018,20615,33094,10413,22681,-16674
2017-06-04,3.5586,3.6,3.51,0.0900000000000003,-0.04899999999999993,3.664,3.699,3.6210000000000004,0.0779999999999994,0.010000000000000231,3.476,3.54,3.35,0.18999999999999995,-0.010000000000000231,3.546,3.59,3.45,0.13999999999999968,0.009999999999999787,35463,68884,18266,50618,-32464
2017-06-11,3.566,3.6,3.52,0.08000000000000007,-0.029999999999999805,3.626,3.68,3.6,0.08000000000000007,0.040000000000000036,3.4294,3.48,3.35,0.1299999999999999,0.020000000000000018,3.5,3.57,3.43,0.13999999999999968,-0.040000000000000036,28491,51162,9420,41742,39444
2017-06-18,3.522,3.64,3.44,0.20000000000000018,0.14000000000000012,3.602,3.66,3.57,0.0900000000000003,0.0900000000000003,3.4102,3.46,3.35,0.10999999999999988,-0.10999999999999988,3.525,3.55,3.47,0.07999999999999963,-0.02499999999999991,14112,29704,3634,26070,21739
2017-06-25,3.64,3.69,3.59,0.10000000000000009,0.08000000000000007,3.702,3.75,3.61,0.14000000000000012,0.14000000000000012,3.586,3.69,3.53,0.16000000000000014,0.1499999999999999,3.658,3.75,3.57,0.18000000000000016,0.18000000000000016,28415,40458,19773,20685,-18389
2017-07-02,3.87,4.08,3.73,0.3500000000000001,0.3500000000000001,3.965,4.1,3.78,0.31999999999999984,0.30000000000000027,3.8225,4.0,3.69,0.31000000000000005,0.29000000000000004,3.9175,4.0,3.78,0.2200000000000002,0.2200000000000002,18108,31493,1635,29858,-16646
2017-07-09,3.9776000000000002,4.05,3.8480000000000003,0.2019999999999995,-0.11199999999999966,4.058,4.09,4.02,0.07000000000000028,-0.019999999999999574,3.946,4.025,3.81,0.2150000000000003,-0.1499999999999999,4.028,4.07,4.0,0.07000000000000028,0.07000000000000028,6650,12076,1344,10732,-5100
2017-07-16,4.0166,4.083,3.99,0.09299999999999997,-0.009999999999999787,4.0506,4.083,4.0,0.08300000000000018,-0.07000000000000028,3.972,3.99,3.95,0.040000000000000036,-0.040000000000000036,4.0,4.01,3.99,0.019999999999999574,0.0,15493,23464,7019,16445,10271
2017-07-23,3.974,4.0,3.9,0.10000000000000009,-0.020000000000000018,3.996,4.0,3.98,0.020000000000000018,-0.020000000000000018,3.8786,3.9530000000000003,3.8,0.15300000000000047,0.15300000000000047,3.944,3.99,3.81,0.18000000000000016,0.16000000000000014,24183,44448,18113,26335,-824
2017-07-30,3.986,4.0,3.95,0.04999999999999982,0.020000000000000018,3.996,4.0,3.98,0.020000000000000018,0.020000000000000018,3.944,3.98,3.87,0.10999999999999988,0.040000000000000036,3.982,4.0,3.93,0.06999999999999984,0.020000000000000018,22212,27802,15548,12254,6862
2017-08-06,3.9782,4.05,3.88,0.16999999999999993,0.04999999999999982,4.0600000000000005,4.19,4.0,0.1900000000000004,0.04999999999999982,3.883,3.97,3.68,0.29000000000000004,0.0050000000000003375,4.004,4.03,3.98,0.050000000000000266,0.020000000000000018,35315,122761,4680,118081,-16303
2017-08-13,4.0889999999999995,4.29,3.99,0.2999999999999998,0.20500000000000007,4.124,4.29,4.02,0.27000000000000046,0.16000000000000014,3.9794,4.01,3.89,0.11999999999999966,-0.0030000000000001137,4.012,4.04,4.0,0.040000000000000036,-0.03000000000000025,3484,6646,923,5723,2742
2017-08-20,4.0184,4.05,3.99,0.05999999999999961,-0.040000000000000036,4.047000000000001,4.07,4.025,0.04499999999999993,0.0,3.9924,4.012,3.95,0.06199999999999939,0.0,4.008,4.03,4.0,0.03000000000000025,0.009999999999999787,8691,21718,841,20877,17117
2017-08-27,4.011,4.12,3.94,0.18000000000000016,0.07999999999999963,4.104,4.232,4.01,0.22200000000000042,0.20399999999999974,3.942,4.02,3.85,0.16999999999999948,0.10999999999999988,4.006,4.04,3.97,0.06999999999999984,-0.029999999999999805,11508,24023,5832,18191,-16734
2017-09-03,3.98,4.0,3.92,0.08000000000000007,-0.08000000000000007,4.02,4.07,3.99,0.08000000000000007,-0.08000000000000007,3.8775,4.0,3.81,0.18999999999999995,-0.14000000000000012,3.9425,4.0,3.81,0.18999999999999995,-0.009999999999999787,16131,26933,1367,25566,8817
2017-09-10,3.96,4.0,3.86,0.14000000000000012,-0.020000000000000018,3.9956,4.02,3.938,0.0819999999999994,0.0,3.924,3.96,3.86,0.10000000000000009,-0.029999999999999805,3.9726,4.0,3.93,0.06999999999999984,0.04700000000000015,13144,21516,4245,17271,10147
2017-09-17,3.954,4.0,3.85,0.1499999999999999,0.010000000000000231,4.008,4.02,4.0,0.019999999999999574,0.0,3.8414,3.95,3.51,0.4400000000000004,-0.050000000000000266,3.986,4.0,3.94,0.06000000000000005,0.0,22802,44775,16077,28698,-1099
2017-09-24,3.798,3.97,3.6,0.3700000000000001,-0.3700000000000001,3.814,4.0,3.62,0.3799999999999999,-0.3700000000000001,3.6898,3.94,3.5,0.43999999999999995,-0.43000000000000016,3.708,3.95,3.51,0.4400000000000004,-0.4400000000000004,11673,21954,1734,20220,-11013
