Date,UPS_stock_Open_average,UPS_stock_Open_max,UPS_stock_Open_min,UPS_stock_Open_volatility,UPS_stock_Open_change,UPS_stock_High_average,UPS_stock_High_max,UPS_stock_High_min,UPS_stock_High_volatility,UPS_stock_High_change,UPS_stock_Low_average,UPS_stock_Low_max,UPS_stock_Low_min,UPS_stock_Low_volatility,UPS_stock_Low_change,UPS_stock_Close_average,UPS_stock_Close_max,UPS_stock_Close_min,UPS_stock_Close_volatility,UPS_stock_Close_change,UPS_stock_Volume_average,UPS_stock_Volume_max,UPS_stock_Volume_min,UPS_stock_Volume_volatility,UPS_stock_Volume_change
2016-04-03,104.366,105.04,103.89,1.1500000000000057,-0.5600000000000023,105.01599999999999,105.74,104.45,1.289999999999992,-0.4200000000000017,103.862,104.65,103.41,1.240000000000009,-0.6099999999999994,104.354,104.88,103.92,0.9599999999999937,-0.5699999999999932,2245781,2796215,1735137,1061078,-1061078
2016-04-10,105.03,105.62,104.07,1.5500000000000114,0.6700000000000017,105.812,106.16,105.31,0.8499999999999943,0.6700000000000017,104.64,105.47,103.8,1.6700000000000017,1.3299999999999983,105.05,105.54,103.86,1.6800000000000068,1.6800000000000068,2247901,2668409,1922516,745893,745893
2016-04-17,105.98400000000001,106.95,105.4,1.5499999999999972,-0.10999999999999943,106.51,107.21,106.0,1.2099999999999937,-0.2600000000000051,105.502,106.17,104.93,1.2399999999999949,0.10999999999999943,105.94,106.84,104.99,1.8500000000000085,-0.6600000000000108,1934438,2187337,1333396,853941,833017
2016-04-24,105.286,106.28,104.63,1.6500000000000057,-0.46000000000000796,106.09,106.83,105.31,1.519999999999996,0.12999999999999545,104.72200000000001,105.45,104.06,1.3900000000000006,-0.04999999999999716,105.548,106.46,104.91,1.5499999999999972,0.0,2709506,4210047,1732112,2477935,784608
2016-05-01,103.764,105.32,102.38,2.9399999999999977,-2.9399999999999977,104.054,105.6,102.66,2.9399999999999977,-2.9399999999999977,102.67399999999999,104.58,100.64,3.9399999999999977,-3.9399999999999977,103.3,104.76,102.11,2.6500000000000057,-2.6500000000000057,3041168,3945391,2171935,1773456,753218
2016-05-08,102.518,103.83,101.67,2.1599999999999966,-0.6099999999999994,103.028,104.07,102.15,1.9199999999999875,-0.7299999999999898,101.598,102.69,100.13,2.5600000000000023,-1.8700000000000045,102.248,103.65,100.66,2.990000000000009,-2.030000000000001,2739848,3391744,2346302,1045442,362334
2016-05-15,101.124,101.63,100.75,0.8799999999999955,0.8100000000000023,102.078,102.4,101.83,0.5700000000000074,0.45000000000000284,100.65,101.34,100.05,1.2900000000000063,0.6599999999999966,101.36800000000001,101.65,101.09,0.5600000000000023,-0.14000000000000057,2683230,3444553,2113881,1330672,803076
2016-05-22,102.158,102.81,101.5,1.3100000000000023,1.0300000000000011,102.588,103.32,101.8,1.519999999999996,1.519999999999996,101.89,102.61,101.01,1.5999999999999943,1.5999999999999943,102.16,102.98,101.09,1.8900000000000006,1.8900000000000006,2096175,2562515,1650476,912039,-574768
2016-05-29,102.955,103.38,102.62,0.7599999999999909,-0.7599999999999909,103.2925,103.62,103.1,0.5200000000000102,-0.37000000000000455,102.4525,102.84,101.95,0.8900000000000006,-0.8900000000000006,103.0375,103.12,102.89,0.23000000000000398,0.030000000000001137,2299174,3200055,1765352,1434703,-1198193
2016-06-05,103.732,104.33,103.0,1.3299999999999983,1.3299999999999983,104.596,105.1,103.92,1.1799999999999926,0.6200000000000045,103.532,104.11,102.81,1.2999999999999972,1.009999999999991,104.232,104.97,103.11,1.8599999999999994,1.4099999999999966,2050811,2640818,1611506,1029312,468497
2016-06-12,103.986,104.45,103.45,1.0,-0.20000000000000284,104.568,105.06,104.03,1.0300000000000011,0.3200000000000074,103.514,104.1,102.91,1.1899999999999977,0.4899999999999949,104.098,105.02,103.64,1.3799999999999955,1.3799999999999955,2681983,3417228,1916653,1500575,823574
2016-06-19,105.914,106.77,104.62,2.1499999999999915,-0.6999999999999886,106.714,107.58,105.57,2.010000000000005,-1.1300000000000097,105.428,106.64,103.79,2.8499999999999943,-1.519999999999996,106.07,107.22,104.41,2.8100000000000023,-1.6899999999999977,3434119,3688062,3040532,647530,403592
2016-06-26,105.54,107.6,103.4,4.199999999999989,4.199999999999989,106.382,108.56,103.88,4.680000000000007,4.680000000000007,105.002,107.34,102.53,4.810000000000002,4.810000000000002,106.176,108.36,103.77,4.590000000000003,4.590000000000003,3001441,3613856,2673033,940823,-820500
2016-07-03,108.1625,108.45,107.69,0.7600000000000051,0.25,108.765,109.85,108.21,1.6400000000000006,1.3399999999999892,107.5475,108.44,106.68,1.759999999999991,0.8999999999999915,108.38499999999999,109.52,107.72,1.7999999999999972,1.0699999999999932,2720029,3267501,2343771,923730,-377351
2016-07-10,110.618,111.8,109.09,2.7099999999999937,2.7099999999999937,111.116,111.83,110.31,1.519999999999996,1.4899999999999949,110.124,110.99,109.07,1.9200000000000017,1.6400000000000006,110.724,111.5,110.01,1.4899999999999949,1.019999999999996,2239531,2514489,1792809,721680,40960
2016-07-17,110.494,111.03,109.77,1.2600000000000051,-1.2600000000000051,110.818,111.38,110.47,0.9099999999999966,-0.9099999999999966,110.076,110.62,109.57,1.0500000000000114,-1.0500000000000114,110.476,110.9,109.89,1.0100000000000051,-0.5400000000000063,1590917,2012423,1216015,796408,47972
2016-07-24,109.166,110.25,107.0,3.25,-3.200000000000003,109.756,110.48,108.44,2.0400000000000063,-1.980000000000004,108.512,109.91,105.96,3.950000000000003,-3.950000000000003,109.22,110.37,108.1,2.2700000000000102,-2.0,3193517,4763820,1323621,3440199,2670300
2016-07-31,107.982,108.39,107.4,0.9899999999999949,-0.07000000000000739,108.594,109.0,108.13,0.8700000000000045,0.3499999999999943,107.534,107.94,106.92,1.019999999999996,0.3100000000000023,108.078,108.79,107.46,1.3300000000000125,0.7800000000000011,2443825,2834727,2196027,638700,-421736
2016-08-07,109.538,109.97,109.07,0.9000000000000057,0.8799999999999955,110.1,111.03,109.41,1.6200000000000045,0.6500000000000057,109.294,109.9,108.56,1.3400000000000034,1.0600000000000023,109.86,110.9,108.96,1.940000000000012,0.9500000000000028,1966865,2786752,1519548,1267204,-336445
2016-08-14,109.928,110.42,109.34,1.0799999999999983,0.37999999999999545,110.458,110.75,109.97,0.7800000000000011,-0.010000000000005116,109.744,110.08,109.34,0.7399999999999949,0.269999999999996,110.192,110.57,109.81,0.7599999999999909,0.7199999999999989,1561133,1833426,1267262,566164,64619
2016-08-21,109.716,110.38,109.22,1.1599999999999966,-1.1599999999999966,109.97999999999999,110.38,109.69,0.6899999999999977,-0.5600000000000023,109.148,109.67,108.59,1.0799999999999983,-1.0799999999999983,109.438,109.83,108.95,0.8799999999999955,-0.8799999999999955,2150704,2774112,1845036,929076,-138628
2016-08-28,109.48,110.29,109.06,1.230000000000004,1.0400000000000063,109.756,110.42,109.37,1.0499999999999972,1.0499999999999972,108.992,109.19,108.68,0.5099999999999909,0.28000000000000114,109.362,109.59,109.12,0.46999999999999886,0.46999999999999886,2043436,2739229,1360374,1378855,-4325
2016-09-04,109.1425,109.52,108.44,1.0799999999999983,-1.0799999999999983,109.4125,109.66,109.0,0.6599999999999966,-0.5300000000000011,108.58500000000001,109.03,107.61,1.4200000000000017,-1.1500000000000057,108.8875,109.5,107.63,1.8700000000000045,-1.8700000000000045,2341497,3533662,1517818,2015844,1744038
2016-09-11,106.88199999999999,107.74,106.07,1.6700000000000017,-0.7299999999999898,107.70400000000001,108.9,107.2,1.7000000000000028,-1.7000000000000028,106.456,107.11,106.07,1.0400000000000063,-0.9500000000000028,107.242,108.55,106.86,1.6899999999999977,-1.6899999999999977,2693632,3618580,1955349,1663231,900199
2016-09-18,108.692,110.02,107.16,2.8599999999999994,2.3700000000000045,109.396,110.72,107.72,3.0,2.210000000000008,108.384,109.51,106.95,2.5600000000000023,2.25,108.80199999999999,109.67,107.12,2.549999999999997,2.089999999999989,2538826,3242397,1651581,1590816,-517312
2016-09-25,109.178,109.76,108.82,0.9400000000000119,-0.27000000000001023,109.724,110.23,109.28,0.9500000000000028,0.5100000000000051,108.526,108.66,108.2,0.45999999999999375,0.0,109.134,110.01,108.21,1.8000000000000114,0.519999999999996,2601166,2952536,2360783,591753,591753
2016-10-02,109.004,109.36,108.52,0.8400000000000034,-0.3199999999999932,109.42399999999999,109.53,109.36,0.1700000000000017,0.0,108.41,108.65,108.22,0.4300000000000068,0.1700000000000017,108.956,109.18,108.52,0.6600000000000108,-0.38000000000000966,1902248,3019062,1442988,1576074,-2327
2016-10-09,108.822,109.28,108.19,1.0900000000000034,-0.5700000000000074,109.176,109.61,108.72,0.8900000000000006,-0.5499999999999972,108.294,108.96,107.36,1.5999999999999943,-0.5499999999999972,108.642,109.05,108.3,0.75,-0.6299999999999955,1678318,2089400,1307705,781695,258275
2016-10-16,107.928,108.45,106.74,1.710000000000008,-1.5700000000000074,108.28,108.97,107.22,1.75,-1.5499999999999972,107.468,108.05,106.39,1.6599999999999966,-1.519999999999996,107.754,108.13,107.16,0.9699999999999989,-0.8700000000000045,2041214,2816357,1692297,1124060,1056443
2016-10-23,108.276,109.25,107.6,1.6500000000000057,0.480000000000004,108.8,109.25,108.46,0.7900000000000063,-0.060000000000002274,107.196,107.78,105.87,1.9099999999999966,-0.7600000000000051,108.136,108.61,107.7,0.9099999999999966,-0.75,2658091,3532013,1808339,1723674,589125
2016-10-30,107.526,108.08,106.92,1.1599999999999966,-0.6899999999999977,107.972,108.19,107.42,0.769999999999996,-0.14000000000000057,106.772,107.53,106.16,1.3700000000000045,-0.6400000000000006,107.184,107.76,106.84,0.9200000000000017,-0.8200000000000074,2521850,2906926,2245496,661430,230567
2016-11-06,110.788,113.13,107.96,5.170000000000002,5.170000000000002,112.76,114.31,109.8,4.510000000000005,4.510000000000005,110.706,113.0,107.96,5.040000000000006,5.040000000000006,112.414,114.23,109.8,4.430000000000007,4.430000000000007,4763793,6744015,3092636,3651379,-522757
2016-11-13,113.47200000000001,114.51,112.92,1.5900000000000034,-0.7800000000000011,113.868,114.75,113.33,1.4200000000000017,-0.4399999999999977,112.62,113.25,112.14,1.1099999999999994,0.4099999999999966,113.296,114.09,112.81,1.2800000000000011,1.1800000000000068,2599837,3690837,1621365,2069472,-1404317
2016-11-20,114.9175,115.79,114.09,1.7000000000000028,1.7000000000000028,115.4675,116.39,114.73,1.6599999999999966,1.6599999999999966,114.66,115.77,113.62,2.1499999999999915,2.1499999999999915,115.3175,116.26,114.63,1.6300000000000097,1.5600000000000023,1715706,1987335,1077554,909781,-864988
2016-11-27,116.278,116.69,115.94,0.75,0.4299999999999926,116.736,117.01,116.47,0.5400000000000063,0.5400000000000063,115.804,116.0,115.45,0.5499999999999972,0.5499999999999972,116.134,116.43,115.69,0.7400000000000091,0.6599999999999966,2671791,3353581,2088702,1264879,-570425
2016-12-04,117.518,119.0,116.27,2.730000000000004,2.0,118.304,119.79,116.72,3.0700000000000074,2.8400000000000034,117.05,118.44,116.03,2.4099999999999966,2.0799999999999983,118.06,119.6,116.54,3.059999999999988,3.039999999999992,2391951,3197190,1755431,1441759,887145
2016-12-11,118.836,120.33,117.21,3.1200000000000045,-2.030000000000001,119.24,120.44,117.53,2.9099999999999966,-2.9099999999999966,117.43,119.36,115.09,4.269999999999996,-4.239999999999995,118.128,120.16,115.81,4.349999999999994,-4.319999999999993,3891330,5543339,2760258,2783081,2783081
2016-12-18,116.69,117.19,116.26,0.9299999999999926,0.05999999999998806,117.154,117.77,116.54,1.2299999999999898,-0.7599999999999909,116.172,117.11,115.79,1.3199999999999932,-0.18000000000000682,116.574,117.52,115.97,1.5499999999999972,-1.0100000000000051,2102531,3028350,1229823,1798527,-980106
2016-12-25,115.7375,116.3,115.23,1.0699999999999932,-1.0600000000000023,115.9975,116.78,115.43,1.3499999999999943,-1.3499999999999943,115.0225,116.07,114.36,1.7099999999999937,-1.7099999999999937,115.2375,116.13,114.64,1.4899999999999949,-1.4899999999999949,1419718,1733974,990827,743147,743147
2017-01-01,115.205,115.52,115.0,0.519999999999996,-0.519999999999996,115.89,116.07,115.66,0.4099999999999966,-0.4099999999999966,114.74249999999999,114.96,114.52,0.4399999999999977,-0.12000000000000455,115.19,115.4,115.08,0.3200000000000074,0.3200000000000074,1961198,2390713,1766993,623720,-623720
2017-01-08,114.336,115.0,113.64,1.3599999999999994,-0.7999999999999972,114.654,115.19,114.21,0.980000000000004,-0.5999999999999943,113.776,114.5,113.3,1.2000000000000028,-0.46999999999999886,114.204,114.77,113.91,0.8599999999999994,-0.5300000000000011,2173127,2892614,1788059,1104555,-177172
2017-01-15,114.3675,114.97,113.69,1.2800000000000011,0.75,114.92750000000001,115.45,114.11,1.3400000000000034,0.8900000000000006,113.94,114.32,113.41,0.9099999999999966,0.9099999999999966,114.565,114.96,114.07,0.8900000000000006,0.8900000000000006,2184074,2474702,1847951,626751,-101799
2017-01-22,115.958,117.0,114.6,2.4000000000000057,2.010000000000005,116.796,118.19,115.04,3.1499999999999915,3.1499999999999915,115.458,116.59,114.14,2.450000000000003,2.450000000000003,116.504,118.09,114.46,3.6300000000000097,3.6300000000000097,1994459,2284156,1689541,594615,594615
2017-01-29,109.7,117.91,105.29,12.61999999999999,-12.209999999999994,110.236,117.92,105.7,12.219999999999999,-10.719999999999999,107.58200000000001,116.26,103.23,13.030000000000001,-10.930000000000007,108.712,117.03,105.1,11.930000000000007,-10.079999999999998,7912706,14684612,2910274,11774338,1949475
2017-02-05,106.304,106.62,105.81,0.8100000000000023,-0.12000000000000455,106.88,107.5,106.4,1.0999999999999943,0.5,105.77,106.26,105.31,0.9500000000000028,0.5100000000000051,106.342,107.34,105.69,1.6500000000000057,1.2800000000000011,3372221,4012807,2415983,1596824,568535
2017-02-12,108.054,108.87,106.96,1.9100000000000108,-0.7000000000000028,108.444,109.34,107.05,2.2900000000000063,-1.480000000000004,107.3,108.28,106.41,1.8700000000000045,-1.1200000000000045,108.126,109.02,106.9,2.1199999999999903,-1.5999999999999943,4133712,5878825,2843007,3035818,-958777
2017-02-19,105.8,106.9,104.86,2.0400000000000063,-2.0400000000000063,106.745,107.87,106.09,1.7800000000000011,-1.6800000000000068,105.375,106.6,104.77,1.8299999999999983,-1.8299999999999983,106.1525,107.72,105.09,2.6299999999999955,-1.539999999999992,3937667,5234438,2717389,2517049,-1105115
2017-02-26,106.582,106.99,106.13,0.8599999999999994,-0.010000000000005116,106.946,107.38,106.6,0.7800000000000011,-0.1700000000000017,105.906,106.69,105.48,1.2099999999999937,0.0,106.248,106.87,105.76,1.1099999999999994,-0.7999999999999972,3035942,3794023,2490864,1303159,-43687
2017-03-05,105.91199999999999,106.27,105.52,0.75,0.75,106.392,106.85,106.11,0.7399999999999949,0.47999999999998977,105.47,105.75,105.23,0.519999999999996,0.519999999999996,106.02,106.73,105.64,1.0900000000000034,0.6300000000000097,2439289,2957149,2186453,770696,475278
2017-03-12,107.344,107.91,106.53,1.3799999999999955,1.3799999999999955,108.02,108.97,107.42,1.5499999999999972,1.4699999999999989,106.908,107.65,106.31,1.3400000000000034,1.3400000000000034,107.602,108.15,106.83,1.3200000000000074,0.6600000000000108,3093736,4412150,2409354,2002796,1767657
2017-03-19,106.946,108.05,105.69,2.3599999999999994,-2.3599999999999994,107.248,108.2,105.84,2.3599999999999994,-2.3599999999999994,105.87,106.93,104.8,2.1300000000000097,-2.1300000000000097,106.17,107.12,105.05,2.0700000000000074,-2.0700000000000074,2536537,3088511,2282185,806326,155988
2017-03-26,105.428,106.48,104.48,2.0,2.0,106.478,107.7,104.98,2.719999999999999,2.719999999999999,105.108,106.48,103.75,2.730000000000004,2.730000000000004,106.192,107.3,104.78,2.519999999999996,2.519999999999996,2285810,3191558,1721627,1469931,329652
2017-04-02,106.79599999999999,107.66,106.3,1.3599999999999994,-1.3499999999999943,107.15,107.78,106.6,1.1800000000000068,-1.1300000000000097,105.94800000000001,106.54,104.91,1.6300000000000097,-1.1700000000000017,106.286,106.74,104.99,1.75,-1.4100000000000108,2688862,3212232,2138746,1073486,566341
2017-04-09,105.21000000000001,106.15,104.18,1.9699999999999989,-1.269999999999996,105.735,106.88,104.56,2.319999999999993,-2.319999999999993,104.62,105.37,103.7,1.6700000000000017,-1.6700000000000017,105.035,106.42,103.74,2.680000000000007,-2.680000000000007,3148495,3687682,2840947,846735,-846735
2017-04-16,104.724,105.71,104.06,1.6499999999999915,1.6499999999999915,105.314,106.13,104.74,1.3900000000000006,1.259999999999991,104.366,105.45,103.56,1.8900000000000006,1.5300000000000011,104.946,105.77,104.1,1.6700000000000017,0.8999999999999915,2455712,3042310,1723842,1318468,1316736
2017-04-23,107.574,109.0,106.75,2.25,2.25,108.444,109.3,107.23,2.069999999999993,2.069999999999993,106.594,107.08,105.58,1.5,0.7999999999999972,107.648,108.83,106.97,1.8599999999999994,0.4899999999999949,3483615,4672779,2441542,2231237,670434
2017-04-30,107.13,107.42,106.61,0.8100000000000023,-0.10000000000000853,107.48,107.83,107.12,0.7099999999999937,0.14000000000000057,106.656,107.02,106.51,0.5099999999999909,0.5099999999999909,107.058,107.43,106.54,0.8900000000000006,0.8900000000000006,1952025,2221532,1744255,477277,244916
2017-05-07,105.78399999999999,107.56,103.8,3.760000000000005,-3.5600000000000023,105.988,107.66,104.25,3.4099999999999966,-3.280000000000001,104.84400000000001,106.73,102.98,3.75,-3.0799999999999983,105.482,107.52,104.13,3.3900000000000006,-3.3900000000000006,2737436,3713127,2052281,1660846,-456296
2017-05-14,103.952,105.29,102.94,2.3500000000000085,-1.3100000000000023,104.502,105.48,103.64,1.8400000000000034,-1.5900000000000034,103.21000000000001,104.22,102.12,2.0999999999999943,-1.2099999999999937,103.854,105.29,102.87,2.4200000000000017,-1.8700000000000045,2675268,3073138,2361194,711944,-231708
2017-05-21,104.366,105.81,103.35,2.460000000000008,2.460000000000008,105.05,106.09,104.04,2.049999999999997,2.049999999999997,104.158,105.53,103.11,2.4200000000000017,2.4200000000000017,104.902,105.94,103.78,2.1599999999999966,2.0900000000000034,2026040,2391811,1825963,565848,-90045
2017-05-28,106.71,107.74,105.51,2.2299999999999898,2.2299999999999898,107.895,108.88,107.19,1.6899999999999977,1.4699999999999989,105.8175,106.97,105.27,1.7000000000000028,1.7000000000000028,107.0275,107.67,105.97,1.7000000000000028,0.8599999999999994,4105797,5007276,2400826,2606450,1781941
2017-06-04,107.176,107.83,106.51,1.3199999999999932,-0.9799999999999898,107.628,108.48,107.06,1.4200000000000017,-1.4200000000000017,106.606,107.35,105.93,1.4199999999999875,-1.3199999999999932,107.168,107.95,106.68,1.269999999999996,-0.9200000000000017,2562452,2834213,2322051,512162,214321
2017-06-11,109.132,110.56,107.29,3.269999999999996,3.269999999999996,110.116,111.08,108.95,2.1299999999999955,2.1299999999999955,108.812,110.03,107.2,2.8299999999999983,2.8299999999999983,109.806,110.59,108.94,1.6500000000000057,1.6500000000000057,2939789,4107588,2311641,1795947,769433
2017-06-18,109.888,110.85,108.76,2.089999999999989,-1.5700000000000074,110.552,111.3,109.55,1.75,0.11999999999999034,109.262,110.22,108.68,1.539999999999992,-1.2600000000000051,109.80199999999999,110.87,109.07,1.8000000000000114,-0.6000000000000085,2598919,4352130,1613613,2738517,2201235
2017-06-25,110.34,110.72,109.72,1.0,-0.45000000000000284,111.024,111.55,110.24,1.3100000000000023,-0.539999999999992,109.79,110.51,109.42,1.0900000000000034,-0.7600000000000051,110.226,111.01,109.67,1.3400000000000034,-0.4200000000000017,2347494,2996373,2154588,841785,-21612
2017-07-02,110.255,110.9,109.44,1.460000000000008,-1.460000000000008,110.9375,111.63,110.35,1.2800000000000011,-1.009999999999991,109.7675,110.58,109.09,1.4899999999999949,-1.4200000000000017,110.1825,110.61,109.24,1.3700000000000045,-0.25,1574223,1742740,1288219,454521,454521
2017-07-09,110.484,111.03,110.09,0.9399999999999977,0.9399999999999977,111.252,112.61,110.37,2.239999999999995,2.019999999999996,110.102,110.85,109.56,1.289999999999992,1.059999999999988,110.884,112.41,110.07,2.3400000000000034,2.200000000000003,2248443,3275699,1698733,1576966,1576966
2017-07-16,112.22399999999999,113.21,111.72,1.4899999999999949,0.46999999999999886,112.742,113.21,112.15,1.059999999999988,0.8399999999999892,111.75,112.43,111.26,1.1700000000000017,0.7700000000000102,112.422,112.99,111.83,1.1599999999999966,0.6500000000000057,2261907,2615164,1772938,842226,-842226
2017-07-23,111.646,113.54,108.38,5.160000000000011,-4.1000000000000085,112.178,113.76,109.91,3.8500000000000085,-2.6700000000000017,110.298,112.42,106.98,5.439999999999998,-4.049999999999997,111.022,113.22,107.79,5.429999999999993,-2.490000000000009,3843048,7446537,2219359,5227178,1978757
2017-07-30,110.66,111.62,109.87,1.75,1.5799999999999983,111.424,112.09,110.8,1.2900000000000063,1.0900000000000034,110.282,111.12,109.65,1.4699999999999989,1.1600000000000108,111.058,112.05,110.17,1.8799999999999955,1.759999999999991,2636906,3564234,2185439,1378795,-1378795
2017-08-06,112.0,113.0,111.49,1.5100000000000051,-0.5100000000000051,112.406,113.2,111.82,1.3800000000000097,0.45000000000000284,111.424,111.8,110.89,0.9099999999999966,-0.12999999999999545,111.704,112.41,110.92,1.4899999999999949,-0.4200000000000017,2106059,2809476,1696021,1113455,381846
2017-08-13,113.532,114.6,112.18,2.4199999999999875,0.75,114.51400000000001,115.34,113.79,1.5499999999999972,0.4099999999999966,113.08,114.22,112.09,2.1299999999999955,0.5900000000000034,113.778,114.76,112.92,1.8400000000000034,-0.3499999999999943,2259234,2439860,1985838,454022,-175645
2017-08-20,113.808,114.12,113.34,0.7800000000000011,0.3999999999999915,114.246,114.84,113.96,0.8800000000000097,-0.09000000000000341,113.37,113.84,113.18,0.6599999999999966,0.14999999999999147,113.746,114.6,113.35,1.25,-0.4299999999999926,1548071,2015061,1147527,867534,559843
2017-08-27,114.482,115.47,113.55,1.9200000000000017,0.9299999999999926,115.044,115.64,114.06,1.5799999999999983,0.980000000000004,113.938,114.87,112.96,1.9100000000000108,0.8100000000000023,114.48,114.97,113.79,1.1799999999999926,0.5999999999999943,2158211,3262164,1549241,1712923,-378776
2017-09-03,114.2125,114.61,113.88,0.730000000000004,0.5,114.78,115.41,114.37,1.039999999999992,1.039999999999992,113.80250000000001,114.06,113.54,0.519999999999996,0.519999999999996,114.3625,115.05,113.81,1.2399999999999949,1.1299999999999955,1794402,2144441,1616260,528181,-126134
2017-09-10,116.526,117.36,115.5,1.8599999999999994,1.8599999999999994,117.406,118.0,116.37,1.6299999999999955,1.6299999999999955,116.31,117.1,115.31,1.789999999999992,1.789999999999992,117.138,117.9,116.2,1.7000000000000028,1.7000000000000028,2397982,3411257,2021495,1389762,1389762
2017-09-17,117.54,117.93,116.96,0.9700000000000131,-0.5400000000000063,118.156,118.39,117.98,0.4099999999999966,-0.3100000000000023,117.032,117.4,116.65,0.75,-0.2600000000000051,117.464,117.83,116.97,0.8599999999999994,0.0799999999999983,2285217,3481829,1765739,1716090,-409112
2017-09-24,118.58,119.56,118.02,1.5400000000000063,1.490000000000009,119.32000000000001,120.42,118.29,2.1299999999999955,2.1299999999999955,118.056,119.43,116.99,2.440000000000012,2.2700000000000102,119.092,120.09,118.22,1.8700000000000045,1.8700000000000045,2321867,2870741,1629291,1241450,84663
