Date,PMTStock_Open_average,PMTStock_Open_max,PMTStock_Open_min,PMTStock_Open_volatility,PMTStock_Open_change,PMTStock_High_average,PMTStock_High_max,PMTStock_High_min,PMTStock_High_volatility,PMTStock_High_change,PMTStock_Low_average,PMTStock_Low_max,PMTStock_Low_min,PMTStock_Low_volatility,PMTStock_Low_change,PMTStock_Close_average,PMTStock_Close_max,PMTStock_Close_min,PMTStock_Close_volatility,PMTStock_Close_change,PMTStock_Volume_average,PMTStock_Volume_max,PMTStock_Volume_min,PMTStock_Volume_volatility,PMTStock_Volume_change
2016-01-03,15.614,15.86,15.13,0.7299999999999986,0.5599999999999987,15.870000000000001,16.12,15.61,0.5100000000000016,0.08000000000000007,15.443999999999999,15.79,15.01,0.7799999999999994,0.33000000000000007,15.692,15.99,15.41,0.5800000000000001,-0.16999999999999993,598801,842566,454870,387696,240406
2016-01-10,14.768,15.53,13.56,1.9699999999999989,-1.8499999999999996,14.854,15.54,13.7,1.8399999999999999,-1.8399999999999999,14.204,15.31,12.98,2.33,-2.33,14.43,15.45,13.45,2.0,-2.0,1099633,1724718,606316,1118402,888653
2016-01-17,13.162500000000001,13.49,12.96,0.5299999999999994,-0.33999999999999986,13.41,13.55,13.12,0.4300000000000015,0.05000000000000071,12.72,13.15,12.07,1.08,0.41000000000000014,13.14,13.4,12.98,0.41999999999999993,0.22000000000000064,1295552,2011689,678730,1332959,-1332959
2016-01-24,13.084,13.3,12.81,0.4900000000000002,-0.08000000000000007,13.354,13.58,13.19,0.39000000000000057,0.17999999999999972,12.916,13.13,12.8,0.33000000000000007,0.33000000000000007,13.098,13.55,12.81,0.7400000000000002,0.7400000000000002,846045,995495,662984,332511,186955
2016-01-31,12.816,13.53,11.8,1.7299999999999986,-1.709999999999999,13.006,13.71,11.95,1.7600000000000016,-1.549999999999999,12.402000000000001,13.38,10.91,2.4700000000000006,-2.1599999999999984,12.736,13.69,11.52,2.17,-1.92,1656010,3966744,447998,3518746,3518746
2016-02-07,11.254,11.4,11.0,0.40000000000000036,-0.120000000000001,11.436,11.54,11.3,0.23999999999999844,0.05999999999999872,11.106,11.22,10.96,0.2599999999999998,0.16000000000000014,11.3,11.4,11.21,0.1899999999999995,-0.019999999999999574,1713218,4101955,897837,3204118,-3119559
2016-02-14,11.815,12.02,11.45,0.5700000000000003,0.4900000000000002,12.0525,12.17,11.89,0.27999999999999936,0.16000000000000014,11.6575,11.85,11.17,0.6799999999999997,0.6400000000000006,11.9275,11.96,11.84,0.120000000000001,0.10999999999999943,955183,1192756,689101,503655,-338986
2016-02-21,12.286,12.79,11.98,0.8099999999999987,0.8099999999999987,12.604,13.36,12.21,1.1499999999999986,1.1499999999999986,12.18,12.72,11.87,0.8500000000000014,0.7599999999999998,12.494,13.09,12.06,1.0299999999999994,1.0299999999999994,865526,966386,603077,363309,96206
2016-02-28,13.246,13.53,13.1,0.4299999999999997,0.4299999999999997,13.434,13.77,13.26,0.5099999999999998,0.4299999999999997,13.16,13.45,12.98,0.46999999999999886,0.4399999999999995,13.314,13.52,13.16,0.35999999999999943,0.33000000000000007,804651,1154387,534887,619500,-373206
2016-03-06,13.404,13.58,13.22,0.35999999999999943,-0.2599999999999998,13.612,13.77,13.4,0.3699999999999992,-0.08999999999999986,13.24,13.46,13.09,0.370000000000001,-0.26000000000000156,13.450000000000001,13.71,13.16,0.5500000000000007,-0.040000000000000924,541378,651204,422741,228463,123731
2016-03-13,13.568,13.82,13.43,0.39000000000000057,0.22000000000000064,13.714,13.9,13.54,0.3600000000000012,0.2599999999999998,13.408,13.62,13.24,0.379999999999999,0.23999999999999844,13.566,13.76,13.43,0.33000000000000007,0.120000000000001,701882,1543326,269652,1273674,1059808
2016-03-20,13.5475,13.69,13.33,0.35999999999999943,-0.27999999999999936,13.7075,13.96,13.47,0.4900000000000002,-0.4900000000000002,13.385,13.6,13.14,0.4599999999999991,-0.4599999999999991,13.51,13.74,13.37,0.370000000000001,-0.370000000000001,622665,874023,505076,368947,-86962
2016-03-27,13.484,13.68,13.25,0.4299999999999997,0.23999999999999844,13.658,13.85,13.44,0.41000000000000014,0.3000000000000007,13.38,13.6,13.17,0.4299999999999997,0.2599999999999998,13.530000000000001,13.65,13.24,0.41000000000000014,0.41000000000000014,879531,1256493,320758,935735,392167
2016-04-03,13.546000000000001,13.66,13.21,0.4499999999999993,-0.4499999999999993,13.66,13.81,13.31,0.5,-0.4499999999999993,13.462,13.59,13.03,0.5600000000000005,-0.5099999999999998,13.51,13.64,13.07,0.5700000000000003,-0.5399999999999991,748293,1185218,500418,684800,333622
2016-04-10,13.158,13.24,13.11,0.13000000000000078,0.13000000000000078,13.304,13.39,13.23,0.16000000000000014,0.0600000000000005,13.113999999999999,13.18,13.08,0.09999999999999964,0.08000000000000007,13.196,13.3,13.12,0.1800000000000015,0.16999999999999993,617480,905268,320567,584701,-584701
2016-04-17,13.298,13.38,13.19,0.19000000000000128,-0.02000000000000135,13.41,13.46,13.3,0.16000000000000014,-0.16000000000000014,13.198,13.33,13.07,0.2599999999999998,-0.08000000000000007,13.290000000000001,13.39,13.16,0.23000000000000043,-0.11999999999999922,351417,401947,252306,149641,-60159
