Date,MTRXStock_Open_average,MTRXStock_Open_max,MTRXStock_Open_min,MTRXStock_Open_volatility,MTRXStock_Open_change,MTRXStock_High_average,MTRXStock_High_max,MTRXStock_High_min,MTRXStock_High_volatility,MTRXStock_High_change,MTRXStock_Low_average,MTRXStock_Low_max,MTRXStock_Low_min,MTRXStock_Low_volatility,MTRXStock_Low_change,MTRXStock_Close_average,MTRXStock_Close_max,MTRXStock_Close_min,MTRXStock_Close_volatility,MTRXStock_Close_change,MTRXStock_Volume_average,MTRXStock_Volume_max,MTRXStock_Volume_min,MTRXStock_Volume_volatility,MTRXStock_Volume_change
2016-01-03,19.57,20.33,18.78,1.5499999999999972,-1.5499999999999972,19.89,20.5,19.08,1.4200000000000017,-1.4200000000000017,18.898,19.59,18.0,1.5899999999999999,-1.3900000000000006,19.312,20.31,18.11,2.1999999999999993,-2.1999999999999993,182340,287462,113426,174036,109541
2016-01-10,18.532,19.28,18.09,1.1900000000000013,0.7600000000000016,19.408,20.97,18.21,2.759999999999998,1.2799999999999976,18.072,18.81,17.57,1.2399999999999984,0.6099999999999994,18.658,19.67,17.83,1.8400000000000034,0.6600000000000001,304095,506390,171474,334916,-15275
2016-01-17,18.142500000000002,18.94,17.3,1.6400000000000006,-0.370000000000001,18.7025,19.23,18.17,1.0599999999999987,0.28999999999999915,17.4925,18.01,16.78,1.2300000000000004,0.490000000000002,18.0675,18.57,17.63,0.9400000000000013,0.9400000000000013,205110,227945,153170,74775,-74775
2016-01-24,18.604,19.2,18.16,1.0399999999999991,-0.0799999999999983,19.238,19.8,18.86,0.9400000000000013,-0.8200000000000003,18.024,18.34,17.38,0.9600000000000009,0.03999999999999915,18.584,19.2,18.1,1.0999999999999979,0.6400000000000006,192222,282559,130516,152043,141224
2016-01-31,17.646,18.9,16.01,2.889999999999997,-2.4800000000000004,18.748,19.91,17.15,2.7600000000000016,-2.0600000000000023,17.14,18.52,15.15,3.369999999999999,-3.040000000000001,17.808,19.34,15.58,3.76,-3.5299999999999994,341608,878194,169694,708500,105638
2016-02-07,15.678,16.34,15.1,1.2400000000000002,0.6500000000000004,16.516,17.73,15.51,2.2200000000000006,1.4300000000000015,15.41,15.83,15.02,0.8100000000000005,0.5999999999999996,15.902000000000001,16.36,15.34,1.0199999999999996,0.9200000000000017,316818,395310,194142,201168,-181353
2016-02-14,16.9625,17.54,16.58,0.9600000000000009,0.3400000000000034,17.3325,17.59,16.83,0.7600000000000016,0.5400000000000027,16.7425,17.02,16.24,0.7800000000000011,0.6600000000000001,17.0325,17.35,16.52,0.8300000000000018,0.5599999999999987,210510,279709,140706,139003,-69592
2016-02-21,17.258,17.45,16.89,0.5599999999999987,0.03999999999999915,17.678,18.21,17.27,0.9400000000000013,0.4700000000000024,17.012,17.27,16.45,0.8200000000000003,-0.05999999999999872,17.402,17.91,17.19,0.7199999999999989,0.4299999999999997,215915,260417,130657,129760,-20203
2016-02-28,18.474,18.84,17.92,0.9199999999999982,0.8499999999999979,18.824,19.19,18.42,0.7699999999999996,0.629999999999999,18.084,18.46,17.73,0.7300000000000004,0.5,18.602,18.84,18.38,0.46000000000000085,0.41000000000000014,258022,333587,199767,133820,-133820
2016-03-06,18.834,19.24,18.5,0.7399999999999984,-0.08999999999999986,19.094,19.66,18.59,1.0700000000000003,-0.6000000000000014,18.34,18.64,18.04,0.6000000000000014,-0.21999999999999886,18.828,19.37,18.52,0.8500000000000014,-0.3100000000000023,200862,351752,110243,241509,-169219
2016-03-13,18.768,19.06,18.54,0.5199999999999996,0.21999999999999886,19.048,19.45,18.84,0.6099999999999994,0.35999999999999943,18.286,18.68,17.58,1.1000000000000014,-1.1000000000000014,18.596,18.83,18.13,0.6999999999999993,-0.6900000000000013,225593,429896,122427,307469,307469
