Date,HPEStock_Open_average,HPEStock_Open_max,HPEStock_Open_min,HPEStock_Open_volatility,HPEStock_Open_change,HPEStock_High_average,HPEStock_High_max,HPEStock_High_min,HPEStock_High_volatility,HPEStock_High_change,HPEStock_Low_average,HPEStock_Low_max,HPEStock_Low_min,HPEStock_Low_volatility,HPEStock_Low_change,HPEStock_Close_average,HPEStock_Close_max,HPEStock_Close_min,HPEStock_Close_volatility,HPEStock_Close_change,HPEStock_Volume_average,HPEStock_Volume_max,HPEStock_Volume_min,HPEStock_Volume_volatility,HPEStock_Volume_change
2016-01-03,14.598,15.13,13.77,1.3600000000000012,-1.200000000000001,14.796,15.25,14.02,1.2300000000000004,-1.1300000000000008,14.23,14.94,13.31,1.629999999999999,-1.4299999999999997,14.442,15.13,13.54,1.5900000000000016,-1.5900000000000016,14599339,19844662,10328195,9516467,1355069
2016-01-10,13.096,13.43,12.6,0.8300000000000001,-0.8300000000000001,13.290000000000001,13.71,12.8,0.9100000000000001,-0.9100000000000001,12.766,13.09,12.49,0.5999999999999996,-0.5800000000000001,12.962,13.26,12.54,0.7200000000000006,-0.7200000000000006,15674409,19729482,12458450,7271032,4618634
2016-01-17,12.344999999999999,12.7,12.0,0.6999999999999993,0.019999999999999574,12.737499999999999,13.43,12.2,1.2300000000000004,0.6500000000000004,12.0725,12.65,11.62,1.0300000000000011,0.45000000000000107,12.535,13.35,12.06,1.2899999999999991,1.0299999999999994,15391352,16729584,12925879,3803705,2344012
2016-01-24,13.405999999999999,13.53,13.29,0.2400000000000002,0.120000000000001,13.692,13.88,13.55,0.33000000000000007,0.33000000000000007,13.17,13.35,12.96,0.3899999999999988,0.23000000000000043,13.456,13.76,13.19,0.5700000000000003,0.41999999999999993,12326080,18484506,9874424,8610082,178478
2016-01-31,13.606,13.7,13.31,0.3899999999999988,0.019999999999999574,13.852,13.97,13.75,0.22000000000000064,-0.13000000000000078,13.27,13.53,13.04,0.4900000000000002,-0.4900000000000002,13.532,13.85,13.2,0.6500000000000004,-0.5899999999999999,9301401,13227678,6499149,6728529,3678034
2016-02-07,12.642,13.0,12.37,0.6300000000000008,-0.5,12.888,13.07,12.67,0.40000000000000036,-0.26000000000000156,12.318,12.71,12.02,0.6900000000000013,-0.1899999999999995,12.556,12.86,12.29,0.5700000000000003,-0.22000000000000064,9573748,14815851,5982701,8833150,-4266441
2016-02-14,12.84,13.51,12.39,1.1199999999999992,1.0999999999999996,13.265,13.74,12.49,1.25,1.25,12.7275,13.25,12.27,0.9800000000000004,0.9800000000000004,13.1375,13.67,12.33,1.3399999999999999,1.3399999999999999,10447899,11976893,8666214,3310679,-2562517
2016-02-21,13.54,13.78,13.0,0.7799999999999994,0.02999999999999936,13.756,13.88,13.57,0.3100000000000005,-0.08000000000000007,13.124,13.57,12.82,0.75,-0.41999999999999993,13.508,13.8,13.09,0.7100000000000009,-0.3600000000000012,12306843,14646955,10755568,3891387,69375
2016-02-28,13.784,14.9,13.31,1.5899999999999999,1.5899999999999999,14.158,15.84,13.47,2.369999999999999,2.3599999999999994,13.548,14.82,13.09,1.7300000000000004,1.620000000000001,13.898,15.44,13.27,2.17,2.17,14903648,33370452,8354199,25016253,20623169
2016-03-06,15.554,16.0,15.13,0.8699999999999992,0.8699999999999992,16.054000000000002,16.44,15.79,0.6500000000000021,0.45000000000000107,15.418000000000001,16.0,15.06,0.9399999999999995,0.9399999999999995,15.784,16.33,15.23,1.0999999999999979,0.35999999999999766,14369496,18478216,11069442,7408774,-2794021
2016-03-13,16.714,17.17,16.2,0.9700000000000024,0.9700000000000024,17.118,17.58,16.57,1.009999999999998,1.009999999999998,16.586,17.08,16.04,1.0399999999999991,1.0399999999999991,16.972,17.33,16.41,0.9199999999999982,0.9199999999999982,15590339,30962872,9672404,21290468,21290468
2016-03-20,17.4175,17.52,17.33,0.19000000000000128,0.08000000000000185,17.8075,18.08,17.57,0.509999999999998,-0.3000000000000007,17.21,17.34,17.09,0.25,-0.19000000000000128,17.5625,17.71,17.46,0.25,-0.14000000000000057,10588581,11434939,8869974,2564965,-1860932
2016-03-27,17.604,17.84,17.37,0.46999999999999886,0.129999999999999,17.952,18.55,17.66,0.8900000000000006,0.8900000000000006,17.428,17.63,17.22,0.41000000000000014,0.33999999999999986,17.836,18.4,17.51,0.889999999999997,0.889999999999997,9450256,14849934,5532334,9317600,9317600
2016-04-03,17.922,18.45,17.65,0.8000000000000007,-0.5999999999999979,18.136,18.45,17.91,0.5399999999999991,-0.14999999999999858,17.676,17.93,17.46,0.46999999999999886,-0.120000000000001,17.848,18.04,17.61,0.4299999999999997,-0.14999999999999858,8610496,10391874,7279983,3111891,-386985
2016-04-10,17.544,17.95,17.29,0.6600000000000001,-0.5399999999999991,17.642,18.06,17.4,0.6600000000000001,-0.5799999999999983,17.18,17.66,16.85,0.8099999999999987,-0.8099999999999987,17.426,17.73,17.24,0.490000000000002,-0.33000000000000185,8291552,11861987,5878459,5983528,5983528
2016-04-17,17.304000000000002,17.46,17.07,0.39000000000000057,0.23000000000000043,17.58,17.74,17.48,0.259999999999998,0.21999999999999886,17.201999999999998,17.33,17.07,0.259999999999998,0.18999999999999773,17.406,17.49,17.24,0.25,0.04999999999999716,6293931,7958001,5440116,2517885,2296528
2016-04-24,17.194,17.36,16.89,0.46999999999999886,-0.46999999999999886,17.338,17.52,16.91,0.6099999999999994,-0.5,16.946,17.25,16.51,0.7399999999999984,-0.3099999999999987,17.114,17.36,16.66,0.6999999999999993,-0.5500000000000007,6073602,7088889,4787643,2301246,1246750
2016-05-01,16.054000000000002,16.66,15.63,1.0299999999999994,-1.0299999999999994,16.166,16.75,15.86,0.8900000000000006,-0.8900000000000006,15.788,16.28,15.56,0.7200000000000006,-0.7200000000000006,15.952,16.4,15.72,0.6799999999999979,-0.6199999999999992,6933525,11065714,3519240,7546474,-3477613
2016-05-08,15.896,16.09,15.71,0.379999999999999,0.1899999999999995,16.094,16.36,15.9,0.4599999999999991,0.14999999999999858,15.74,15.88,15.61,0.27000000000000135,0.019999999999999574,15.888,16.02,15.77,0.25,-0.08999999999999986,5676506,6788966,4761698,2027268,1845636
2016-05-15,15.74,15.88,15.51,0.370000000000001,0.0,16.0,16.2,15.79,0.41000000000000014,-0.09999999999999964,15.592,15.71,15.38,0.33000000000000007,-0.05000000000000071,15.82,15.96,15.67,0.2900000000000009,-0.09000000000000163,9131268,14592610,6576502,8016108,163538
2016-05-22,16.954,18.33,15.88,2.4499999999999975,1.58,17.428,18.5,16.27,2.2300000000000004,2.0700000000000003,16.656,17.46,15.87,1.5900000000000016,1.5900000000000016,17.064,18.26,16.07,2.1900000000000013,2.1900000000000013,21950476,43848808,8649851,35198957,14308689
2016-05-29,18.2125,18.4,18.0,0.3999999999999986,0.3999999999999986,18.47,18.53,18.38,0.15000000000000213,0.030000000000001137,18.07,18.28,17.76,0.5199999999999996,0.5199999999999996,18.4025,18.5,18.29,0.21000000000000085,-0.11999999999999744,15048687,24952912,9285495,15667417,-15667417
2016-06-05,19.018,19.39,18.28,1.1099999999999994,1.0299999999999976,19.364,19.65,18.97,0.6799999999999997,0.35999999999999943,18.896,19.33,18.28,1.0499999999999972,0.6199999999999974,19.216,19.55,18.9,0.6500000000000021,0.22000000000000242,12430860,15820732,9375374,6445358,-3010626
2016-06-12,18.636,19.01,18.43,0.5800000000000018,-0.4200000000000017,18.938,19.15,18.64,0.509999999999998,-0.13999999999999702,18.451999999999998,18.58,18.21,0.36999999999999744,-0.08999999999999986,18.662,18.94,18.31,0.6300000000000026,0.33999999999999986,13088332,16641098,10147166,6493932,6493932
2016-06-19,19.254,19.66,18.61,1.0500000000000007,-0.6099999999999994,19.598,19.85,19.08,0.7700000000000031,-0.5300000000000011,19.012,19.34,18.11,1.2300000000000004,-1.0500000000000007,19.232,19.76,18.16,1.6000000000000014,-1.2199999999999989,14721102,25420728,10184380,15236348,9551256
2016-06-26,17.926,18.47,17.5,0.9699999999999989,0.46999999999999886,18.128,18.64,17.58,1.0600000000000023,0.629999999999999,17.541999999999998,18.15,16.96,1.1899999999999977,1.1899999999999977,17.828,18.49,17.2,1.2899999999999991,1.2899999999999991,12366907,18517648,8259949,10257699,-9589183
2016-07-03,18.372500000000002,18.76,18.0,0.7600000000000016,0.370000000000001,18.6525,19.04,18.43,0.6099999999999994,0.6099999999999994,18.192500000000003,18.57,17.92,0.6499999999999986,0.629999999999999,18.5275,19.04,18.2,0.8399999999999999,0.8399999999999999,7643705,10898502,6134837,4763665,4763665
2016-07-10,19.594,20.08,19.15,0.9299999999999997,0.9299999999999997,19.892,20.17,19.46,0.7100000000000009,0.7100000000000009,19.436,19.69,19.14,0.5500000000000007,0.5500000000000007,19.658,19.99,19.34,0.6499999999999986,0.4299999999999997,10729289,14920176,6867646,8052530,-1416229
2016-07-17,19.812,20.03,19.69,0.33999999999999986,0.10000000000000142,20.042,20.16,19.94,0.21999999999999886,0.07000000000000028,19.7,19.74,19.65,0.08999999999999986,0.08999999999999986,19.887999999999998,20.06,19.75,0.3099999999999987,0.26000000000000156,6838800,9097923,5313971,3783952,2485557
2016-07-24,20.332,20.5,20.19,0.3099999999999987,-0.030000000000001137,20.788,21.9,20.43,1.4699999999999989,1.4100000000000001,20.168,20.26,20.1,0.16000000000000014,-0.08999999999999986,20.468,21.02,20.21,0.8099999999999987,0.8099999999999987,12006867,31460904,4357541,27103363,21745973
2016-07-31,21.252,21.84,20.77,1.0700000000000003,0.6999999999999993,21.666,22.2,21.1,1.0999999999999979,0.6099999999999994,21.036,21.77,20.63,1.1400000000000006,1.1400000000000006,21.406,21.91,20.77,1.1400000000000006,0.8300000000000018,11447405,13898055,8926479,4971576,-4404587
2016-08-07,21.746,22.0,21.59,0.41000000000000014,-0.3200000000000003,21.92,22.17,21.75,0.4200000000000017,-0.21000000000000085,21.53,21.62,21.43,0.19000000000000128,-0.0799999999999983,21.714,21.89,21.55,0.33999999999999986,0.240000000000002,7932437,10561285,5689398,4871887,2785047
2016-08-14,21.842,22.06,21.54,0.5199999999999996,-0.14999999999999858,22.080000000000002,22.19,21.89,0.3000000000000007,-0.23000000000000043,21.694,21.9,21.48,0.41999999999999815,-0.16000000000000014,21.892,22.07,21.64,0.4299999999999997,-0.13000000000000256,7157822,9769586,6041332,3728254,-1117146
2016-08-21,21.86,22.03,21.63,0.40000000000000213,0.0799999999999983,22.024,22.09,21.93,0.16000000000000014,0.10999999999999943,21.648,21.88,21.45,0.4299999999999997,-0.019999999999999574,21.836000000000002,21.94,21.69,0.25,-0.16000000000000014,5865706,7915489,4439999,3475490,850426
2016-08-28,21.766000000000002,22.17,21.43,0.740000000000002,0.41000000000000014,22.078,22.32,21.68,0.6400000000000006,0.1700000000000017,21.472,21.94,21.08,0.860000000000003,0.21000000000000085,21.854,22.21,21.48,0.7300000000000004,0.370000000000001,10019243,18914046,5890888,13023158,676590
2016-09-04,21.835,22.18,21.15,1.0300000000000011,-1.0300000000000011,22.0425,22.32,21.47,0.8500000000000014,-0.7100000000000009,21.375,21.75,20.92,0.8299999999999983,-0.8299999999999983,21.5625,22.09,20.92,1.1699999999999982,-0.9399999999999977,18524172,29248074,8539832,20708242,7225156
2016-09-11,21.268,22.07,20.72,1.3500000000000014,1.3500000000000014,21.73,22.32,21.37,0.9499999999999993,0.9100000000000001,21.204,21.96,20.63,1.3300000000000018,1.3300000000000018,21.64,22.26,21.16,1.1000000000000014,0.9700000000000024,12997238,16349085,10976841,5372244,3598926
2016-09-18,22.798000000000002,23.14,22.37,0.7699999999999996,0.759999999999998,23.174,23.53,22.95,0.5800000000000018,0.2699999999999996,22.72,23.14,22.36,0.7800000000000011,0.5500000000000007,22.928,23.24,22.62,0.6199999999999974,0.3000000000000007,9967842,12007924,7247104,4760820,-4760820
2016-09-25,22.918,23.08,22.69,0.389999999999997,0.21999999999999886,23.154,23.31,22.96,0.34999999999999787,0.3299999999999983,22.698,22.88,22.56,0.3200000000000003,-0.05000000000000071,22.88,23.04,22.75,0.28999999999999915,-0.03999999999999915,10713598,16210077,7072567,9137510,8102932
2016-10-02,22.628,22.74,22.46,0.2799999999999976,0.08000000000000185,22.838,22.93,22.7,0.23000000000000043,-0.14000000000000057,22.414,22.63,22.17,0.4599999999999973,-0.379999999999999,22.572,22.8,22.34,0.46000000000000085,-0.3099999999999987,8802185,11689986,6550214,5139772,-2326418
2016-10-09,22.076,22.5,21.54,0.9600000000000009,-0.9400000000000013,22.242,22.69,21.95,0.740000000000002,-0.740000000000002,21.814,22.44,21.46,0.9800000000000004,-0.9600000000000009,21.954,22.5,21.53,0.9699999999999989,-0.9699999999999989,10889564,13811557,7762767,6048790,4358904
2016-10-16,21.596,21.7,21.5,0.1999999999999993,0.1999999999999993,21.778,21.97,21.59,0.379999999999999,0.03999999999999915,21.37,21.55,21.1,0.4499999999999993,0.23999999999999844,21.596,21.88,21.27,0.6099999999999994,0.35999999999999943,12676007,17489612,10591334,6898278,321519
2016-10-23,21.788,22.2,21.53,0.6699999999999982,0.5199999999999996,22.035999999999998,22.49,21.7,0.7899999999999991,0.6999999999999993,21.666,22.0,21.39,0.6099999999999994,0.41000000000000014,21.888,22.19,21.6,0.5899999999999999,0.490000000000002,9209349,12645578,7507153,5138425,-1536947
2016-10-30,22.084,22.42,21.64,0.7800000000000011,-0.6099999999999994,22.366,22.56,22.17,0.389999999999997,-0.120000000000001,21.828,22.22,21.52,0.6999999999999993,-0.6999999999999993,22.082,22.47,21.8,0.6699999999999982,-0.4299999999999997,7712683,8328528,6998671,1329857,-424809
2016-11-06,22.86,23.35,22.38,0.9700000000000024,0.6400000000000006,23.46,23.69,23.19,0.5,0.18999999999999773,22.69,22.92,22.36,0.5600000000000023,0.5500000000000007,23.192,23.31,23.07,0.23999999999999844,0.1999999999999993,12289609,15356547,9448817,5907730,-1355915
2016-11-13,23.458,23.69,23.31,0.38000000000000256,0.33999999999999986,23.664,23.85,23.53,0.3200000000000003,0.23000000000000043,23.19,23.27,23.07,0.1999999999999993,0.1999999999999993,23.44,23.6,23.31,0.2900000000000027,-0.0400000000000027,13238335,16593182,10900544,5692638,4219590
2016-11-20,23.060000000000002,23.42,22.7,0.7200000000000024,-0.40000000000000213,23.4775,23.63,23.34,0.28999999999999915,-0.16000000000000014,22.65,22.81,22.47,0.33999999999999986,-0.09999999999999787,23.19,23.55,22.87,0.6799999999999997,0.09999999999999787,19922209,24166740,10647783,13518957,-12657651
2016-11-27,23.424,23.79,22.97,0.8200000000000003,0.39000000000000057,23.796,23.9,23.39,0.509999999999998,0.509999999999998,23.279999999999998,23.63,22.88,0.75,0.46000000000000085,23.62,23.85,23.34,0.5100000000000016,0.5100000000000016,13988911,21856006,7340248,14515758,-14515758
2016-12-04,24.226,24.65,23.84,0.8099999999999987,0.639999999999997,24.55,24.79,24.18,0.6099999999999994,0.5500000000000007,24.072,24.51,23.81,0.7000000000000028,0.490000000000002,24.400000000000002,24.68,23.96,0.7199999999999989,0.3000000000000007,11364704,16290602,7100188,9190414,3041863
2016-12-11,23.83,24.09,23.63,0.46000000000000085,-0.46000000000000085,24.096,24.38,23.79,0.5899999999999999,-0.4299999999999997,23.646,23.75,23.38,0.370000000000001,-0.3200000000000003,23.794,23.93,23.49,0.4400000000000013,-0.41000000000000014,13955038,20624216,9834236,10789980,8273620
2016-12-18,23.742,23.91,23.42,0.48999999999999844,0.34999999999999787,23.95,24.04,23.84,0.1999999999999993,-0.05999999999999872,23.614,23.8,23.42,0.379999999999999,0.259999999999998,23.808,23.89,23.73,0.16000000000000014,0.08999999999999986,6718045,9068099,5421404,3646695,-901629
2016-12-25,23.535,23.82,23.23,0.5899999999999999,-0.5799999999999983,23.66,23.9,23.45,0.4499999999999993,-0.4499999999999993,23.28,23.62,23.03,0.5899999999999999,-0.5899999999999999,23.38,23.74,23.14,0.5999999999999979,-0.5999999999999979,5460747,6595343,3784973,2810370,2528364
2017-01-01,23.3775,23.57,23.19,0.379999999999999,0.379999999999999,23.5825,23.71,23.47,0.240000000000002,0.10000000000000142,22.99,23.33,22.41,0.9199999999999982,-0.5700000000000003,23.3275,23.56,23.1,0.4599999999999973,-0.09999999999999787,10277732,14541596,6956529,7585067,6485013
2017-01-08,22.846,23.14,22.69,0.4499999999999993,-0.39000000000000057,23.012,23.18,22.84,0.33999999999999986,-0.129999999999999,22.56,22.74,22.43,0.3099999999999987,0.22999999999999687,22.792,22.95,22.56,0.39000000000000057,0.38000000000000256,10218296,14292746,5757032,8535714,-8535714
2017-01-15,22.794999999999998,22.83,22.77,0.05999999999999872,-0.03999999999999915,22.939999999999998,22.99,22.88,0.10999999999999943,-0.08999999999999986,22.6375,22.68,22.59,0.08999999999999986,0.0,22.8,22.88,22.69,0.18999999999999773,0.18999999999999773,7301212,9054790,5798493,3256297,3152323
2017-01-22,22.848,23.02,22.71,0.3099999999999987,-0.08999999999999986,23.01,23.14,22.8,0.33999999999999986,-0.129999999999999,22.598,22.84,22.39,0.4499999999999993,0.08999999999999986,22.722,22.98,22.55,0.4299999999999997,-0.019999999999999574,7507368,9075315,6134510,2940805,-2265206
2017-01-29,22.474,22.75,22.14,0.6099999999999994,0.26000000000000156,22.854,23.58,22.49,1.0899999999999999,1.0899999999999999,22.242,22.75,21.84,0.9100000000000001,0.7600000000000016,22.722,23.5,22.15,1.3500000000000014,1.3500000000000014,10660101,13433295,8296898,5136397,4088091
2017-02-05,17.676000000000002,23.54,13.73,9.809999999999999,-9.360000000000001,17.892,23.8,13.88,9.92,-9.56,17.63,23.52,13.69,9.83,-9.37,17.778,23.69,13.73,9.96,-9.6,6680930,8311147,5493291,2817856,2817856
2017-02-12,14.054,14.16,13.96,0.1999999999999993,0.129999999999999,14.145999999999999,14.23,14.03,0.20000000000000107,0.10999999999999943,13.986,14.07,13.92,0.15000000000000036,0.09999999999999964,14.108,14.18,14.02,0.16000000000000014,0.16000000000000014,7498682,9756502,6467918,3288584,1115517
2017-02-19,13.9325,14.43,12.86,1.5700000000000003,-1.3200000000000003,14.1525,14.46,13.35,1.1100000000000012,-1.0,13.870000000000001,14.24,12.84,1.4000000000000004,-1.3200000000000003,14.1,14.4,13.34,1.0600000000000005,-0.9900000000000002,19323839,46881768,7642602,39239166,37416572
2017-02-26,13.236,13.44,12.83,0.6099999999999994,0.08000000000000007,13.414,13.54,13.23,0.3099999999999987,0.28999999999999915,13.124,13.33,12.78,0.5500000000000007,0.3600000000000012,13.284,13.47,12.96,0.5099999999999998,0.4299999999999997,14598231,19012500,10778125,8234375,-7444440
2017-03-05,13.212,13.35,13.09,0.2599999999999998,-0.1899999999999995,13.315999999999999,13.48,13.19,0.2900000000000009,-0.25,13.097999999999999,13.27,12.9,0.3699999999999992,-0.3699999999999992,13.176,13.41,13.0,0.41000000000000014,-0.41000000000000014,12869284,15560509,11029658,4530851,-4406826
2017-03-12,13.018,13.19,12.9,0.28999999999999915,0.2599999999999998,13.186,13.36,12.98,0.379999999999999,0.33000000000000007,12.938,13.08,12.8,0.27999999999999936,0.1999999999999993,13.104,13.28,12.92,0.35999999999999943,0.3099999999999987,11373646,14013911,10088371,3925540,2291356
2017-03-19,13.162,13.34,12.91,0.4299999999999997,0.049999999999998934,13.352,13.51,13.1,0.41000000000000014,0.10999999999999943,13.014,13.17,12.84,0.33000000000000007,-0.019999999999999574,13.166,13.34,12.93,0.41000000000000014,-0.10999999999999943,10565134,16223977,8572873,7651104,601167
2017-03-26,13.398,13.71,13.1,0.6100000000000012,0.5199999999999996,13.693999999999999,13.95,13.28,0.6699999999999999,0.6699999999999999,13.352,13.67,13.01,0.6600000000000001,0.6099999999999994,13.565999999999999,13.77,13.2,0.5700000000000003,0.5700000000000003,11103652,17229456,6688789,10540667,7537049
