Date,CCC_stock_Open_average,CCC_stock_Open_max,CCC_stock_Open_min,CCC_stock_Open_volatility,CCC_stock_Open_change,CCC_stock_High_average,CCC_stock_High_max,CCC_stock_High_min,CCC_stock_High_volatility,CCC_stock_High_change,CCC_stock_Low_average,CCC_stock_Low_max,CCC_stock_Low_min,CCC_stock_Low_volatility,CCC_stock_Low_change,CCC_stock_Close_average,CCC_stock_Close_max,CCC_stock_Close_min,CCC_stock_Close_volatility,CCC_stock_Close_change,CCC_stock_Volume_average,CCC_stock_Volume_max,CCC_stock_Volume_min,CCC_stock_Volume_volatility,CCC_stock_Volume_change
2016-01-03,16.874,17.19,16.4,0.7900000000000027,-0.6000000000000014,17.008,17.53,16.4,1.1300000000000026,-0.8200000000000003,16.474,17.06,15.82,1.2399999999999984,-0.7800000000000011,16.71,17.45,15.85,1.5999999999999996,-1.33,365757,417610,292662,124948,18963
2016-01-10,15.486,15.88,15.1,0.7800000000000011,-0.2900000000000009,15.786,16.3,15.44,0.8600000000000012,-0.2699999999999996,15.12,15.41,14.94,0.47000000000000064,-0.3000000000000007,15.406,16.01,15.04,0.9700000000000024,-0.08999999999999986,358672,490368,279063,211305,16949
2016-01-17,15.4275,15.56,15.13,0.4299999999999997,0.0,15.7325,16.0,15.52,0.4800000000000004,0.1999999999999993,15.149999999999999,15.37,14.76,0.6099999999999994,0.09999999999999964,15.377500000000001,15.46,15.33,0.13000000000000078,0.120000000000001,271623,311279,229224,82055,290
2016-01-24,15.572000000000001,15.8,15.33,0.47000000000000064,0.47000000000000064,15.85,16.19,15.54,0.6500000000000021,0.6500000000000021,15.46,15.72,15.16,0.5600000000000005,0.5600000000000005,15.662,16.19,15.2,0.990000000000002,0.990000000000002,243451,372420,174901,197519,192481
2016-01-31,16.126,16.28,15.95,0.33000000000000185,0.240000000000002,16.424,16.62,16.15,0.4700000000000024,0.08999999999999986,15.886,16.23,15.52,0.7100000000000009,0.3800000000000008,16.234,16.52,15.72,0.7999999999999989,0.07000000000000028,202184,261501,145107,116394,8370
2016-02-07,16.352,16.85,15.95,0.9000000000000021,-0.33999999999999986,16.588,17.01,16.04,0.9700000000000024,-0.75,16.1,16.65,15.56,1.089999999999998,-0.5599999999999987,16.346,16.86,15.71,1.1499999999999986,-0.8000000000000007,267756,351370,210490,140880,108216
2016-02-14,16.595,16.93,16.28,0.6499999999999986,0.6499999999999986,16.72,16.93,16.38,0.5500000000000007,0.5500000000000007,16.1975,16.55,15.91,0.6400000000000006,-0.14000000000000057,16.38,16.65,15.98,0.6699999999999982,-0.2699999999999996,320564,385859,195909,189950,-64899
2016-02-21,14.342,15.4,13.91,1.4900000000000002,-1.4900000000000002,14.604,15.42,14.3,1.1199999999999992,-1.1199999999999992,13.846,14.1,13.67,0.4299999999999997,-0.35999999999999943,14.066,14.31,13.76,0.5500000000000007,-0.25,449979,822198,212087,610111,-364202
2016-02-28,14.124,14.44,13.95,0.4900000000000002,0.4399999999999995,14.331999999999999,14.57,14.09,0.4800000000000004,0.20000000000000107,13.992,14.22,13.84,0.3800000000000008,0.22000000000000064,14.158,14.4,14.0,0.40000000000000036,0.2699999999999996,359779,467804,251387,216417,-119777
2016-03-06,14.704,15.07,14.31,0.7599999999999998,0.3699999999999992,14.975999999999999,15.21,14.78,0.4300000000000015,-0.34000000000000163,14.459999999999999,14.59,14.29,0.3000000000000007,0.11000000000000121,14.792,15.21,14.6,0.6100000000000012,-0.45000000000000107,239911,337850,165763,172087,-101561
