Date,Vanguard Russell 2000 GrowthEtf_Open_average,Vanguard Russell 2000 GrowthEtf_Open_max,Vanguard Russell 2000 GrowthEtf_Open_min,Vanguard Russell 2000 GrowthEtf_Open_volatility,Vanguard Russell 2000 GrowthEtf_Open_change,Vanguard Russell 2000 GrowthEtf_High_average,Vanguard Russell 2000 GrowthEtf_High_max,Vanguard Russell 2000 GrowthEtf_High_min,Vanguard Russell 2000 GrowthEtf_High_volatility,Vanguard Russell 2000 GrowthEtf_High_change,Vanguard Russell 2000 GrowthEtf_Low_average,Vanguard Russell 2000 GrowthEtf_Low_max,Vanguard Russell 2000 GrowthEtf_Low_min,Vanguard Russell 2000 GrowthEtf_Low_volatility,Vanguard Russell 2000 GrowthEtf_Low_change,Vanguard Russell 2000 GrowthEtf_Close_average,Vanguard Russell 2000 GrowthEtf_Close_max,Vanguard Russell 2000 GrowthEtf_Close_min,Vanguard Russell 2000 GrowthEtf_Close_volatility,Vanguard Russell 2000 GrowthEtf_Close_change
2016-01-03,94.39,94.39,94.39,0.0,0.0,94.87,94.87,94.87,0.0,0.0,92.38,92.38,92.38,0.0,0.0,92.39,92.39,92.39,0.0,0.0
2016-01-10,88.1,88.1,88.1,0.0,0.0,89.12,89.12,89.12,0.0,0.0,87.06,87.06,87.06,0.0,0.0,89.06,89.06,89.06,0.0,0.0
2016-01-17,89.7,89.7,89.7,0.0,0.0,90.59,90.59,90.59,0.0,0.0,89.37,89.37,89.37,0.0,0.0,90.37,90.37,90.37,0.0,0.0
2016-01-24,87.48,87.48,87.48,0.0,0.0,90.23,90.23,90.23,0.0,0.0,87.48,87.48,87.48,0.0,0.0,90.23,90.23,90.23,0.0,0.0
2016-01-31,87.88,87.88,87.88,0.0,0.0,87.88,87.88,87.88,0.0,0.0,85.04,85.04,85.04,0.0,0.0,85.04,85.04,85.04,0.0,0.0
2016-02-07,82.82,82.82,82.82,0.0,0.0,83.62,83.62,83.62,0.0,0.0,82.27,82.27,82.27,0.0,0.0,83.6,83.6,83.6,0.0,0.0
2016-02-14,86.73,86.73,86.73,0.0,0.0,87.54,87.54,87.54,0.0,0.0,86.41,86.41,86.41,0.0,0.0,87.5,87.5,87.5,0.0,0.0
2016-02-21,90.21,90.21,90.21,0.0,0.0,90.21,90.21,90.21,0.0,0.0,90.21,90.21,90.21,0.0,0.0,90.21,90.21,90.21,0.0,0.0
2016-02-28,93.34,93.34,93.34,0.0,0.0,94.33,94.33,94.33,0.0,0.0,92.84,92.84,92.84,0.0,0.0,93.65,93.65,93.65,0.0,0.0
2016-03-06,92.25,92.25,92.25,0.0,0.0,93.67,93.67,93.67,0.0,0.0,92.22,92.22,92.22,0.0,0.0,93.62,93.62,93.62,0.0,0.0
2016-03-13,93.8,93.8,93.8,0.0,0.0,95.0,95.0,95.0,0.0,0.0,93.8,93.8,93.8,0.0,0.0,94.72,94.72,94.72,0.0,0.0
2016-03-20,92.27,92.27,92.27,0.0,0.0,92.74,92.74,92.74,0.0,0.0,91.66,91.66,91.66,0.0,0.0,92.74,92.74,92.74,0.0,0.0
2016-03-27,95.81,95.81,95.81,0.0,0.0,97.0,97.0,97.0,0.0,0.0,95.81,95.81,95.81,0.0,0.0,97.0,97.0,97.0,0.0,0.0
