Date,SPDR Dow Jones REITEtf_Open_average,SPDR Dow Jones REITEtf_Open_max,SPDR Dow Jones REITEtf_Open_min,SPDR Dow Jones REITEtf_Open_volatility,SPDR Dow Jones REITEtf_Open_change,SPDR Dow Jones REITEtf_High_average,SPDR Dow Jones REITEtf_High_max,SPDR Dow Jones REITEtf_High_min,SPDR Dow Jones REITEtf_High_volatility,SPDR Dow Jones REITEtf_High_change,SPDR Dow Jones REITEtf_Low_average,SPDR Dow Jones REITEtf_Low_max,SPDR Dow Jones REITEtf_Low_min,SPDR Dow Jones REITEtf_Low_volatility,SPDR Dow Jones REITEtf_Low_change,SPDR Dow Jones REITEtf_Close_average,SPDR Dow Jones REITEtf_Close_max,SPDR Dow Jones REITEtf_Close_min,SPDR Dow Jones REITEtf_Close_volatility,SPDR Dow Jones REITEtf_Close_change
2016-03-13,94.13,94.13,94.13,0.0,0.0,94.25,94.25,94.25,0.0,0.0,93.46,93.46,93.46,0.0,0.0,93.46,93.46,93.46,0.0,0.0
2016-03-20,91.52,91.52,91.52,0.0,0.0,91.97,91.97,91.97,0.0,0.0,91.13,91.13,91.13,0.0,0.0,91.88,91.88,91.88,0.0,0.0
2016-03-27,94.78,94.78,94.78,0.0,0.0,95.3,95.3,95.3,0.0,0.0,94.44,94.44,94.44,0.0,0.0,95.14,95.14,95.14,0.0,0.0
2016-04-03,94.23,94.23,94.23,0.0,0.0,94.85,94.85,94.85,0.0,0.0,94.22,94.22,94.22,0.0,0.0,94.44,94.44,94.44,0.0,0.0
2016-04-10,93.93,93.93,93.93,0.0,0.0,94.69,94.69,94.69,0.0,0.0,93.62,93.62,93.62,0.0,0.0,94.47,94.47,94.47,0.0,0.0
2016-04-17,92.0,92.0,92.0,0.0,0.0,92.87,92.87,92.87,0.0,0.0,91.93,91.93,91.93,0.0,0.0,92.67,92.67,92.67,0.0,0.0
2016-04-24,92.88,92.88,92.88,0.0,0.0,93.2,93.2,93.2,0.0,0.0,91.5,91.5,91.5,0.0,0.0,92.33,92.33,92.33,0.0,0.0
2016-05-01,95.72,95.72,95.72,0.0,0.0,96.81,96.81,96.81,0.0,0.0,95.27,95.27,95.27,0.0,0.0,96.73,96.73,96.73,0.0,0.0
2016-05-08,95.74,95.74,95.74,0.0,0.0,95.74,95.74,95.74,0.0,0.0,94.45,94.45,94.45,0.0,0.0,95.0,95.0,95.0,0.0,0.0
2016-05-15,92.12,92.12,92.12,0.0,0.0,92.74,92.74,92.74,0.0,0.0,91.99,91.99,91.99,0.0,0.0,92.53,92.53,92.53,0.0,0.0
2016-05-22,93.74,93.74,93.74,0.0,0.0,94.55,94.55,94.55,0.0,0.0,93.73,93.73,93.73,0.0,0.0,94.15,94.15,94.15,0.0,0.0
2016-05-29,95.11,95.11,95.11,0.0,0.0,95.76,95.76,95.76,0.0,0.0,94.35,94.35,94.35,0.0,0.0,94.79,94.79,94.79,0.0,0.0
2016-06-05,94.71,94.71,94.71,0.0,0.0,95.03,95.03,95.03,0.0,0.0,94.46,94.46,94.46,0.0,0.0,94.7,94.7,94.7,0.0,0.0
2016-06-12,95.25,95.25,95.25,0.0,0.0,95.32,95.32,95.32,0.0,0.0,94.51,94.51,94.51,0.0,0.0,95.27,95.27,95.27,0.0,0.0
2016-06-19,94.34,94.34,94.34,0.0,0.0,96.06,96.06,96.06,0.0,0.0,93.62,93.62,93.62,0.0,0.0,95.03,95.03,95.03,0.0,0.0
2016-06-26,99.76,99.76,99.76,0.0,0.0,100.24,100.24,100.24,0.0,0.0,99.2,99.2,99.2,0.0,0.0,99.56,99.56,99.56,0.0,0.0
2016-07-03,99.63,99.63,99.63,0.0,0.0,100.86,100.86,100.86,0.0,0.0,99.63,99.63,99.63,0.0,0.0,100.75,100.75,100.75,0.0,0.0
2016-07-10,101.21,101.21,101.21,0.0,0.0,101.28,101.28,101.28,0.0,0.0,100.55,100.55,100.55,0.0,0.0,101.22,101.22,101.22,0.0,0.0
2016-07-17,102.07,102.07,102.07,0.0,0.0,103.44,103.44,103.44,0.0,0.0,102.07,102.07,102.07,0.0,0.0,103.16,103.16,103.16,0.0,0.0
2016-07-24,102.32,102.32,102.32,0.0,0.0,104.34,104.34,104.34,0.0,0.0,102.32,102.32,102.32,0.0,0.0,103.79,103.79,103.79,0.0,0.0
2016-07-31,101.54,101.54,101.54,0.0,0.0,101.87,101.87,101.87,0.0,0.0,101.2,101.2,101.2,0.0,0.0,101.69,101.69,101.69,0.0,0.0
2016-08-07,101.21,101.21,101.21,0.0,0.0,102.34,102.34,102.34,0.0,0.0,101.12,101.12,101.12,0.0,0.0,101.38,101.38,101.38,0.0,0.0
2016-08-14,100.11,100.11,100.11,0.0,0.0,100.18,100.18,100.18,0.0,0.0,99.33,99.33,99.33,0.0,0.0,99.62,99.62,99.62,0.0,0.0
2016-08-21,100.36,100.36,100.36,0.0,0.0,101.02,101.02,101.02,0.0,0.0,98.64,98.64,98.64,0.0,0.0,99.3,99.3,99.3,0.0,0.0
2016-08-28,100.47,100.47,100.47,0.0,0.0,101.94,101.94,101.94,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.82,100.82,100.82,0.0,0.0
2016-09-04,100.15,100.15,100.15,0.0,0.0,100.15,100.15,100.15,0.0,0.0,96.81,96.81,96.81,0.0,0.0,96.81,96.81,96.81,0.0,0.0
2016-09-11,95.73,95.73,95.73,0.0,0.0,95.73,95.73,95.73,0.0,0.0,94.76,94.76,94.76,0.0,0.0,95.43,95.43,95.43,0.0,0.0
2016-09-18,99.27,99.27,99.27,0.0,0.0,99.87,99.87,99.87,0.0,0.0,98.11,98.11,98.11,0.0,0.0,99.47,99.47,99.47,0.0,0.0
2016-09-25,98.58,98.58,98.58,0.0,0.0,99.0,99.0,99.0,0.0,0.0,97.34,97.34,97.34,0.0,0.0,97.37,97.37,97.37,0.0,0.0
2016-10-02,92.91,92.91,92.91,0.0,0.0,93.92,93.92,93.92,0.0,0.0,91.9,91.9,91.9,0.0,0.0,92.26,92.26,92.26,0.0,0.0
2016-10-09,93.53,93.53,93.53,0.0,0.0,94.11,94.11,94.11,0.0,0.0,92.93,92.93,92.93,0.0,0.0,93.2,93.2,93.2,0.0,0.0
2016-10-16,93.44,93.44,93.44,0.0,0.0,93.71,93.71,93.71,0.0,0.0,92.93,92.93,92.93,0.0,0.0,93.49,93.49,93.49,0.0,0.0
2016-10-23,90.2,90.2,90.2,0.0,0.0,91.06,91.06,91.06,0.0,0.0,90.02,90.02,90.02,0.0,0.0,90.31,90.31,90.31,0.0,0.0
2016-10-30,88.37,88.37,88.37,0.0,0.0,89.03,89.03,89.03,0.0,0.0,88.0,88.0,88.0,0.0,0.0,88.77,88.77,88.77,0.0,0.0
2016-11-06,88.05,88.05,88.05,0.0,0.0,89.92,89.92,89.92,0.0,0.0,88.05,88.05,88.05,0.0,0.0,88.78,88.78,88.78,0.0,0.0
2016-11-13,88.94,88.94,88.94,0.0,0.0,89.25,89.25,89.25,0.0,0.0,88.5,88.5,88.5,0.0,0.0,88.95,88.95,88.95,0.0,0.0
2016-11-20,89.87,89.87,89.87,0.0,0.0,90.65,90.65,90.65,0.0,0.0,89.87,89.87,89.87,0.0,0.0,90.15,90.15,90.15,0.0,0.0
2016-11-27,89.65,89.65,89.65,0.0,0.0,91.1,91.1,91.1,0.0,0.0,89.15,89.15,89.15,0.0,0.0,90.23,90.23,90.23,0.0,0.0
2016-12-04,93.85,93.85,93.85,0.0,0.0,94.77,94.77,94.77,0.0,0.0,93.62,93.62,93.62,0.0,0.0,93.73,93.73,93.73,0.0,0.0
2016-12-11,90.64,90.64,90.64,0.0,0.0,92.27,92.27,92.27,0.0,0.0,90.64,90.64,90.64,0.0,0.0,91.88,91.88,91.88,0.0,0.0
2016-12-18,91.36,91.36,91.36,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.01,91.01,91.01,0.0,0.0,91.43,91.43,91.43,0.0,0.0
2016-12-25,92.22,92.22,92.22,0.0,0.0,93.57,93.57,93.57,0.0,0.0,91.92,91.92,91.92,0.0,0.0,93.35,93.35,93.35,0.0,0.0
2017-01-01,94.71,94.71,94.71,0.0,0.0,95.61,95.61,95.61,0.0,0.0,94.56,94.56,94.56,0.0,0.0,95.21,95.21,95.21,0.0,0.0
2017-01-08,92.82,92.82,92.82,0.0,0.0,93.08,93.08,93.08,0.0,0.0,92.55,92.55,92.55,0.0,0.0,92.85,92.85,92.85,0.0,0.0
2017-01-15,92.84,92.84,92.84,0.0,0.0,93.55,93.55,93.55,0.0,0.0,92.57,92.57,92.57,0.0,0.0,93.47,93.47,93.47,0.0,0.0
2017-01-22,93.28,93.28,93.28,0.0,0.0,93.29,93.29,93.29,0.0,0.0,91.94,91.94,91.94,0.0,0.0,92.3,92.3,92.3,0.0,0.0
2017-01-29,92.67,92.67,92.67,0.0,0.0,93.16,93.16,93.16,0.0,0.0,92.42,92.42,92.42,0.0,0.0,92.77,92.77,92.77,0.0,0.0
2017-02-05,93.16,93.16,93.16,0.0,0.0,93.93,93.93,93.93,0.0,0.0,93.02,93.02,93.02,0.0,0.0,93.86,93.86,93.86,0.0,0.0
2017-02-12,93.76,93.76,93.76,0.0,0.0,94.0,94.0,94.0,0.0,0.0,93.09,93.09,93.09,0.0,0.0,93.94,93.94,93.94,0.0,0.0
2017-02-19,95.24,95.24,95.24,0.0,0.0,95.7,95.7,95.7,0.0,0.0,94.99,94.99,94.99,0.0,0.0,95.64,95.64,95.64,0.0,0.0
2017-02-26,94.97,94.97,94.97,0.0,0.0,95.0,95.0,95.0,0.0,0.0,93.56,93.56,93.56,0.0,0.0,94.45,94.45,94.45,0.0,0.0
2017-03-05,91.09,91.09,91.09,0.0,0.0,91.61,91.61,91.61,0.0,0.0,89.62,89.62,89.62,0.0,0.0,90.17,90.17,90.17,0.0,0.0
2017-03-12,91.61,91.61,91.61,0.0,0.0,92.1,92.1,92.1,0.0,0.0,91.31,91.31,91.31,0.0,0.0,91.79,91.79,91.79,0.0,0.0
2017-03-19,92.04,92.04,92.04,0.0,0.0,92.29,92.29,92.29,0.0,0.0,91.68,91.68,91.68,0.0,0.0,91.75,91.75,91.75,0.0,0.0
2017-03-26,91.77,91.77,91.77,0.0,0.0,92.59,92.59,92.59,0.0,0.0,91.57,91.57,91.57,0.0,0.0,92.28,92.28,92.28,0.0,0.0
2017-04-02,93.21,93.21,93.21,0.0,0.0,93.6,93.6,93.6,0.0,0.0,93.02,93.02,93.02,0.0,0.0,93.19,93.19,93.19,0.0,0.0
2017-04-09,94.29,94.29,94.29,0.0,0.0,94.48,94.48,94.48,0.0,0.0,93.99,93.99,93.99,0.0,0.0,94.1,94.1,94.1,0.0,0.0
2017-04-16,95.4,95.4,95.4,0.0,0.0,95.4,95.4,95.4,0.0,0.0,94.78,94.78,94.78,0.0,0.0,94.92,94.92,94.92,0.0,0.0
2017-04-23,92.81,92.81,92.81,0.0,0.0,93.16,93.16,93.16,0.0,0.0,91.77,91.77,91.77,0.0,0.0,92.09,92.09,92.09,0.0,0.0
2017-04-30,91.53,91.53,91.53,0.0,0.0,91.95,91.95,91.95,0.0,0.0,91.4,91.4,91.4,0.0,0.0,91.92,91.92,91.92,0.0,0.0
2017-05-07,91.36,91.36,91.36,0.0,0.0,91.36,91.36,91.36,0.0,0.0,90.6,90.6,90.6,0.0,0.0,90.68,90.68,90.68,0.0,0.0
2017-05-14,91.27,91.27,91.27,0.0,0.0,92.32,92.32,92.32,0.0,0.0,90.88,90.88,90.88,0.0,0.0,91.82,91.82,91.82,0.0,0.0
2017-05-21,92.76,92.76,92.76,0.0,0.0,92.89,92.89,92.89,0.0,0.0,91.8,91.8,91.8,0.0,0.0,92.03,92.03,92.03,0.0,0.0
2017-05-28,92.42,92.42,92.42,0.0,0.0,92.92,92.92,92.92,0.0,0.0,92.28,92.28,92.28,0.0,0.0,92.78,92.78,92.78,0.0,0.0
2017-06-04,92.66,92.66,92.66,0.0,0.0,93.6,93.6,93.6,0.0,0.0,92.32,92.32,92.32,0.0,0.0,93.31,93.31,93.31,0.0,0.0
2017-06-11,94.22,94.22,94.22,0.0,0.0,94.57,94.57,94.57,0.0,0.0,93.64,93.64,93.64,0.0,0.0,94.11,94.11,94.11,0.0,0.0
2017-06-18,93.7,93.7,93.7,0.0,0.0,94.56,94.56,94.56,0.0,0.0,93.49,93.49,93.49,0.0,0.0,94.09,94.09,94.09,0.0,0.0
2017-06-25,93.43,93.43,93.43,0.0,0.0,93.81,93.81,93.81,0.0,0.0,92.82,92.82,92.82,0.0,0.0,92.98,92.98,92.98,0.0,0.0
2017-07-02,91.26,91.26,91.26,0.0,0.0,91.86,91.86,91.86,0.0,0.0,91.1,91.1,91.1,0.0,0.0,91.63,91.63,91.63,0.0,0.0
2017-07-09,92.22,92.22,92.22,0.0,0.0,92.77,92.77,92.77,0.0,0.0,92.22,92.22,92.22,0.0,0.0,92.58,92.58,92.58,0.0,0.0
2017-07-16,93.45,93.45,93.45,0.0,0.0,93.53,93.53,93.53,0.0,0.0,92.86,92.86,92.86,0.0,0.0,93.31,93.31,93.31,0.0,0.0
2017-07-23,93.96,93.96,93.96,0.0,0.0,94.44,94.44,94.44,0.0,0.0,93.7,93.7,93.7,0.0,0.0,93.89,93.89,93.89,0.0,0.0
2017-07-30,93.05,93.05,93.05,0.0,0.0,93.66,93.66,93.66,0.0,0.0,93.05,93.05,93.05,0.0,0.0,93.47,93.47,93.47,0.0,0.0
2017-08-06,92.1,92.1,92.1,0.0,0.0,92.1,92.1,92.1,0.0,0.0,91.04,91.04,91.04,0.0,0.0,91.47,91.47,91.47,0.0,0.0
2017-08-13,92.19,92.19,92.19,0.0,0.0,92.23,92.23,92.23,0.0,0.0,91.04,91.04,91.04,0.0,0.0,91.37,91.37,91.37,0.0,0.0
2017-08-20,92.89,92.89,92.89,0.0,0.0,93.35,93.35,93.35,0.0,0.0,92.48,92.48,92.48,0.0,0.0,93.02,93.02,93.02,0.0,0.0
2017-08-27,93.12,93.12,93.12,0.0,0.0,93.82,93.82,93.82,0.0,0.0,93.0,93.0,93.0,0.0,0.0,93.45,93.45,93.45,0.0,0.0
2017-09-03,93.91,93.91,93.91,0.0,0.0,94.56,94.56,94.56,0.0,0.0,93.81,93.81,93.81,0.0,0.0,94.21,94.21,94.21,0.0,0.0
2017-09-10,93.93,93.93,93.93,0.0,0.0,94.16,94.16,94.16,0.0,0.0,93.29,93.29,93.29,0.0,0.0,94.02,94.02,94.02,0.0,0.0
2017-09-17,92.52,92.52,92.52,0.0,0.0,92.79,92.79,92.79,0.0,0.0,91.78,91.78,91.78,0.0,0.0,91.86,91.86,91.86,0.0,0.0
2017-09-24,92.37,92.37,92.37,0.0,0.0,92.72,92.72,92.72,0.0,0.0,92.02,92.02,92.02,0.0,0.0,92.51,92.51,92.51,0.0,0.0
2017-10-01,92.84,92.84,92.84,0.0,0.0,92.95,92.95,92.95,0.0,0.0,92.11,92.11,92.11,0.0,0.0,92.93,92.93,92.93,0.0,0.0
2017-10-08,94.57,94.57,94.57,0.0,0.0,94.82,94.82,94.82,0.0,0.0,94.08,94.08,94.08,0.0,0.0,94.52,94.52,94.52,0.0,0.0
2017-10-15,93.55,93.55,93.55,0.0,0.0,93.55,93.55,93.55,0.0,0.0,92.7,92.7,92.7,0.0,0.0,93.01,93.01,93.01,0.0,0.0
2017-10-22,91.15,91.15,91.15,0.0,0.0,91.89,91.89,91.89,0.0,0.0,90.58,90.58,90.58,0.0,0.0,91.64,91.64,91.64,0.0,0.0
2017-10-29,92.16,92.16,92.16,0.0,0.0,92.67,92.67,92.67,0.0,0.0,91.65,91.65,91.65,0.0,0.0,92.31,92.31,92.31,0.0,0.0
2017-11-05,94.2,94.2,94.2,0.0,0.0,94.97,94.97,94.97,0.0,0.0,93.94,93.94,93.94,0.0,0.0,94.71,94.71,94.71,0.0,0.0
2017-11-12,94.68,94.68,94.68,0.0,0.0,95.04,95.04,95.04,0.0,0.0,94.36,94.36,94.36,0.0,0.0,94.54,94.54,94.54,0.0,0.0
2017-11-19,94.62,94.62,94.62,0.0,0.0,94.86,94.86,94.86,0.0,0.0,94.47,94.47,94.47,0.0,0.0,94.71,94.71,94.71,0.0,0.0
2017-11-26,94.43,94.43,94.43,0.0,0.0,94.9,94.9,94.9,0.0,0.0,93.77,93.77,93.77,0.0,0.0,94.54,94.54,94.54,0.0,0.0
2017-12-03,93.63,93.63,93.63,0.0,0.0,94.1,94.1,94.1,0.0,0.0,93.29,93.29,93.29,0.0,0.0,93.99,93.99,93.99,0.0,0.0
2017-12-10,94.67,94.67,94.67,0.0,0.0,94.75,94.75,94.75,0.0,0.0,94.15,94.15,94.15,0.0,0.0,94.52,94.52,94.52,0.0,0.0
2017-12-17,91.79,91.79,91.79,0.0,0.0,92.48,92.48,92.48,0.0,0.0,91.67,91.67,91.67,0.0,0.0,92.32,92.32,92.32,0.0,0.0
2017-12-24,93.85,93.85,93.85,0.0,0.0,94.01,94.01,94.01,0.0,0.0,93.6,93.6,93.6,0.0,0.0,93.69,93.69,93.69,0.0,0.0
2017-12-31,91.58,91.58,91.58,0.0,0.0,91.62,91.62,91.62,0.0,0.0,91.24,91.24,91.24,0.0,0.0,91.53,91.53,91.53,0.0,0.0
