Date,PGTI_stock_Open_average,PGTI_stock_Open_max,PGTI_stock_Open_min,PGTI_stock_Open_volatility,PGTI_stock_Open_change,PGTI_stock_High_average,PGTI_stock_High_max,PGTI_stock_High_min,PGTI_stock_High_volatility,PGTI_stock_High_change,PGTI_stock_Low_average,PGTI_stock_Low_max,PGTI_stock_Low_min,PGTI_stock_Low_volatility,PGTI_stock_Low_change,PGTI_stock_Close_average,PGTI_stock_Close_max,PGTI_stock_Close_min,PGTI_stock_Close_volatility,PGTI_stock_Close_change,PGTI_stock_Volume_average,PGTI_stock_Volume_max,PGTI_stock_Volume_min,PGTI_stock_Volume_volatility,PGTI_stock_Volume_change
2016-04-17,10.602,10.73,10.49,0.2400000000000002,0.17999999999999972,10.772,10.99,10.62,0.370000000000001,0.370000000000001,10.514,10.68,10.32,0.35999999999999943,0.17999999999999972,10.693999999999999,10.97,10.51,0.46000000000000085,0.370000000000001,190795,271190,150202,120988,119312
2016-04-24,10.814,10.92,10.7,0.22000000000000064,-0.22000000000000064,10.879999999999999,10.94,10.7,0.2400000000000002,-0.2400000000000002,10.486,10.73,10.11,0.620000000000001,-0.3000000000000007,10.734,10.86,10.47,0.3899999999999988,-0.3899999999999988,227097,299712,145198,154514,-108438
2016-05-01,10.264,10.5,9.7,0.8000000000000007,-0.8000000000000007,10.426,10.8,9.84,0.9600000000000009,-0.75,9.914,10.35,9.38,0.9699999999999989,-0.9699999999999989,10.112,10.55,9.69,0.8600000000000012,-0.8600000000000012,357318,587544,200751,386793,330964
2016-05-08,9.856,10.06,9.63,0.4299999999999997,-0.2699999999999996,10.012,10.18,9.78,0.40000000000000036,-0.40000000000000036,9.676,9.86,9.51,0.34999999999999964,-0.34999999999999964,9.792,10.02,9.6,0.41999999999999993,-0.39000000000000057,310540,388863,205837,183026,-118015
2016-05-15,9.908,10.43,9.62,0.8100000000000005,0.7699999999999996,10.148,10.43,9.85,0.5800000000000001,0.5800000000000001,9.804,10.18,9.5,0.6799999999999997,0.6099999999999994,10.06,10.34,9.63,0.7099999999999991,0.7099999999999991,516467,766373,327571,438802,-22144
2016-05-22,10.552,10.87,10.37,0.5,0.09000000000000163,10.742,10.9,10.55,0.34999999999999964,0.2599999999999998,10.384,10.45,10.25,0.1999999999999993,0.13000000000000078,10.572,10.8,10.44,0.3600000000000012,0.23000000000000043,270737,354702,220786,133916,-10959
2016-05-29,10.9125,11.16,10.69,0.47000000000000064,0.28000000000000114,11.07,11.24,10.85,0.39000000000000057,0.14000000000000057,10.7025,10.78,10.63,0.14999999999999858,0.11999999999999922,10.9575,11.23,10.72,0.5099999999999998,0.129999999999999,340158,543148,180309,362839,-87064
2016-06-05,10.868,11.06,10.74,0.3200000000000003,-0.08999999999999986,10.974,11.15,10.75,0.40000000000000036,-0.17999999999999972,10.736,10.85,10.55,0.29999999999999893,-0.20999999999999908,10.878,11.14,10.62,0.5200000000000014,-0.23000000000000043,214968,299270,174562,124708,-23165
2016-06-12,10.186,10.56,10.01,0.5500000000000007,-0.40000000000000036,10.306000000000001,10.58,10.19,0.39000000000000057,-0.2699999999999996,10.02,10.12,9.91,0.20999999999999908,-0.05999999999999872,10.134,10.21,10.07,0.14000000000000057,0.040000000000000924,359235,879523,174353,705170,680248
2016-06-19,10.23,10.59,9.72,0.8699999999999992,-0.6099999999999994,10.388,10.63,10.07,0.5600000000000005,-0.5600000000000005,10.074,10.31,9.65,0.6600000000000001,-0.6600000000000001,10.208,10.49,10.0,0.4900000000000002,-0.4900000000000002,270653,510465,163980,346485,296638
2016-06-26,9.942,10.27,9.6,0.6699999999999999,0.40000000000000036,10.184,10.53,9.8,0.7299999999999986,0.5,9.812,10.27,9.46,0.8099999999999987,0.8099999999999987,10.016,10.42,9.51,0.9100000000000001,0.9100000000000001,497174,836584,165872,670712,-468133
2016-07-03,10.715,11.25,10.2,1.0500000000000007,1.0500000000000007,11.11,11.57,10.6,0.9700000000000006,0.9700000000000006,10.65,11.21,10.2,1.0100000000000016,1.0100000000000016,11.015,11.54,10.37,1.17,1.17,933470,1222515,533357,689158,-314448
2016-07-10,11.738,11.83,11.57,0.2599999999999998,0.20999999999999908,11.882,12.0,11.69,0.3100000000000005,0.16999999999999993,11.614,11.71,11.5,0.21000000000000085,0.13000000000000078,11.734,11.85,11.56,0.28999999999999915,0.25,348421,539491,289591,249900,-14030
2016-07-17,11.874,11.93,11.83,0.09999999999999964,0.0,12.01,12.08,11.98,0.09999999999999964,-0.009999999999999787,11.72,11.74,11.69,0.05000000000000071,-0.030000000000001137,11.888,12.0,11.79,0.21000000000000085,-0.09999999999999964,247475,286667,214840,71827,-55198
2016-07-24,11.988,12.09,11.79,0.3000000000000007,0.20000000000000107,12.145999999999999,12.29,11.98,0.3099999999999987,0.08000000000000007,11.906,12.0,11.77,0.23000000000000043,0.07000000000000028,12.0,12.09,11.87,0.22000000000000064,0.13000000000000078,299651,507583,199329,308254,263197
2016-07-31,11.802,12.23,10.76,1.4700000000000006,-1.3000000000000007,12.076,12.49,11.28,1.2100000000000009,-1.0300000000000011,11.444,11.99,10.64,1.3499999999999996,-1.3000000000000007,11.802,12.47,11.0,1.4700000000000006,-1.0099999999999998,877444,1985243,367602,1617641,299400
2016-08-07,11.552,11.67,11.3,0.3699999999999992,0.23999999999999844,11.656,11.73,11.54,0.19000000000000128,-0.19000000000000128,11.324,11.5,11.05,0.4499999999999993,0.11999999999999922,11.524,11.62,11.3,0.3199999999999985,-0.28999999999999915,469968,697234,342336,354898,-354898
2016-08-14,11.446,11.51,11.37,0.14000000000000057,0.030000000000001137,11.6,11.67,11.51,0.16000000000000014,-0.08000000000000007,11.358,11.49,11.2,0.2900000000000009,-0.08000000000000007,11.482,11.54,11.4,0.1399999999999988,-0.1399999999999988,287053,468478,161623,306855,49696
2016-08-21,11.664,12.0,11.39,0.6099999999999994,0.2699999999999996,11.858,12.1,11.56,0.5399999999999991,0.3099999999999987,11.524,11.7,11.32,0.379999999999999,0.28999999999999915,11.748,12.05,11.55,0.5,0.22999999999999865,261157,517495,158013,359482,6988
2016-08-28,11.962,12.0,11.88,0.11999999999999922,0.11999999999999922,12.026,12.12,11.99,0.129999999999999,0.11999999999999922,11.856,11.91,11.79,0.120000000000001,0.10999999999999943,11.948,11.98,11.91,0.07000000000000028,0.019999999999999574,189087,323449,114796,208653,-25809
2016-09-04,11.9,12.0,11.77,0.23000000000000043,-0.23000000000000043,11.9875,12.1,11.79,0.3100000000000005,-0.21000000000000085,11.5125,11.73,11.13,0.5999999999999996,-0.5999999999999996,11.745000000000001,12.03,11.14,0.8899999999999988,-0.6999999999999993,284304,305518,252372,53146,53146
2016-09-11,11.082,11.2,10.92,0.27999999999999936,-0.03999999999999915,11.316,11.6,11.14,0.4599999999999991,-0.27999999999999936,10.927999999999999,11.09,10.82,0.2699999999999996,-0.07000000000000028,11.062,11.25,10.94,0.3100000000000005,-0.23000000000000043,364442,616511,214289,402222,-30238
2016-09-18,11.118,11.19,11.07,0.11999999999999922,-0.0600000000000005,11.296,11.56,11.13,0.4299999999999997,0.28000000000000114,10.998000000000001,11.05,10.96,0.08999999999999986,0.07000000000000028,11.074,11.1,11.05,0.049999999999998934,-0.049999999999998934,396087,529150,329893,199257,-11601
2016-09-25,10.976,11.11,10.83,0.27999999999999936,-0.14000000000000057,11.152,11.26,10.88,0.379999999999999,-0.3199999999999985,10.84,10.98,10.65,0.33000000000000007,-0.28999999999999915,10.902,11.06,10.67,0.39000000000000057,-0.33000000000000007,472903,755809,360969,394840,74335
2016-10-02,10.634,10.89,10.33,0.5600000000000005,-0.120000000000001,11.17,11.8,10.67,1.1300000000000008,0.6999999999999993,10.502,10.75,10.26,0.4900000000000002,0.2400000000000002,10.958,11.73,10.27,1.4600000000000009,0.9900000000000002,992846,2045929,332142,1713787,1045324
2016-10-09,10.91,11.25,10.7,0.5500000000000007,-0.5500000000000007,11.09,11.45,10.9,0.5499999999999989,-0.5499999999999989,10.7,11.0,10.55,0.4499999999999993,-0.40000000000000036,10.79,11.05,10.6,0.45000000000000107,-0.45000000000000107,406994,536667,302849,233818,-190103
2016-10-16,10.51,10.7,10.35,0.34999999999999964,-0.34999999999999964,10.62,10.75,10.5,0.25,-0.09999999999999964,10.334,10.45,10.2,0.25,-0.25,10.47,10.55,10.4,0.15000000000000036,0.10000000000000142,226256,305621,82351,223270,125994
2016-10-23,10.0,10.6,9.6,1.0,-1.0,10.186,10.73,9.8,0.9299999999999997,-0.9299999999999997,9.75,10.45,9.5,0.9499999999999993,-0.8499999999999996,9.83,10.5,9.55,0.9499999999999993,-0.75,406524,717955,165999,551956,84295
2016-10-30,9.96,10.8,9.6,1.200000000000001,-0.20000000000000107,10.186,10.85,9.85,1.0,0.3200000000000003,9.63,9.7,9.55,0.14999999999999858,-0.09999999999999964,9.77,9.8,9.75,0.05000000000000071,0.0,391299,854985,192369,662616,63428
2016-11-06,10.06,10.5,9.7,0.8000000000000007,0.4499999999999993,10.4,11.0,10.0,1.0,0.8499999999999996,9.9,10.5,9.65,0.8499999999999996,0.8499999999999996,10.28,10.95,9.8,1.1499999999999986,1.1499999999999986,296535,401049,142289,258760,121149
2016-11-13,11.12,11.35,11.0,0.34999999999999964,0.34999999999999964,11.338,11.57,11.15,0.41999999999999993,0.3200000000000003,11.0,11.2,10.9,0.29999999999999893,0.29999999999999893,11.23,11.45,11.0,0.4499999999999993,0.29999999999999893,323278,379818,271406,108412,-73595
2016-11-20,11.475,11.55,11.35,0.20000000000000107,0.10000000000000142,11.600000000000001,11.65,11.55,0.09999999999999964,0.09999999999999964,11.2425,11.4,11.07,0.33000000000000007,0.33000000000000007,11.475,11.6,11.35,0.25,0.1999999999999993,244857,349979,167941,182038,-31522
2016-11-27,11.36,11.6,11.05,0.5499999999999989,-0.5,11.52,11.75,11.25,0.5,-0.34999999999999964,11.12,11.4,10.85,0.5500000000000007,-0.45000000000000107,11.22,11.6,11.0,0.5999999999999996,-0.5999999999999996,266836,349994,185450,164544,-43543
2016-12-04,11.379999999999999,11.85,11.0,0.8499999999999996,0.8499999999999996,11.67,12.15,11.2,0.9500000000000011,0.9500000000000011,11.236,11.65,10.98,0.6699999999999999,0.3200000000000003,11.49,11.85,11.05,0.7999999999999989,0.7999999999999989,352354,410602,293418,117184,-117184
2016-12-11,11.51,11.75,11.3,0.4499999999999993,-0.4499999999999993,11.78,11.85,11.7,0.15000000000000036,-0.05000000000000071,11.198,11.3,11.05,0.25,-0.08999999999999986,11.43,11.55,11.3,0.25,-0.25,476192,835245,237686,597559,597559
2016-12-18,11.48,11.8,11.35,0.45000000000000107,0.0,11.66,11.8,11.5,0.3000000000000007,-0.15000000000000036,11.23,11.35,11.1,0.25,0.0,11.44,11.75,11.2,0.5500000000000007,0.25,213611,334299,113093,221206,-221206
2016-12-25,11.5375,11.65,11.45,0.20000000000000107,0.05000000000000071,11.675,11.75,11.55,0.1999999999999993,-0.09999999999999964,11.35,11.45,11.25,0.1999999999999993,0.05000000000000071,11.5125,11.65,11.45,0.20000000000000107,-0.05000000000000071,168772,217374,91758,125616,119763
2017-01-01,11.5875,11.7,11.5,0.1999999999999993,-0.049999999999998934,11.725,11.85,11.55,0.29999999999999893,-0.09999999999999964,11.35,11.5,11.15,0.34999999999999964,-0.15000000000000036,11.4625,11.7,11.2,0.5,-0.20000000000000107,203947,350482,124860,225622,9803
2017-01-08,11.24,11.4,11.1,0.3000000000000007,-0.09999999999999964,11.426,11.63,11.25,0.3800000000000008,0.3800000000000008,10.956,11.2,10.73,0.46999999999999886,0.14999999999999858,11.23,11.4,11.0,0.40000000000000036,0.1999999999999993,240176,397361,130402,266959,161114
2017-01-15,11.225,11.3,11.2,0.10000000000000142,-0.10000000000000142,11.375,11.45,11.3,0.14999999999999858,0.09999999999999964,11.0625,11.15,11.0,0.15000000000000036,0.09999999999999964,11.2625,11.35,11.2,0.15000000000000036,0.15000000000000036,250973,345246,195099,150147,110739
2017-01-22,11.72,12.0,11.3,0.6999999999999993,0.34999999999999964,11.94,12.05,11.75,0.3000000000000007,0.25,11.56,11.75,11.3,0.4499999999999993,0.25,11.81,11.95,11.65,0.29999999999999893,0.05000000000000071,257578,339211,185095,154116,77240
2017-01-29,11.620000000000001,11.8,11.35,0.45000000000000107,0.15000000000000036,11.75,11.85,11.6,0.25,0.1999999999999993,11.42,11.65,11.25,0.40000000000000036,0.3000000000000007,11.63,11.8,11.45,0.3500000000000014,0.3000000000000007,218448,369021,119867,249154,-80088
2017-02-05,11.8,12.15,11.65,0.5,0.5,11.984,12.3,11.75,0.5500000000000007,0.4800000000000004,11.69,12.0,11.45,0.5500000000000007,0.40000000000000036,11.89,12.15,11.65,0.5,0.45000000000000107,208134,308395,112196,196199,196199
2017-02-12,11.84,12.2,11.5,0.6999999999999993,-0.6999999999999993,11.926,12.28,11.75,0.5299999999999994,-0.5299999999999994,11.576,11.95,11.25,0.6999999999999993,-0.6999999999999993,11.709999999999999,12.0,11.4,0.5999999999999996,-0.5999999999999996,463319,1175907,142493,1033414,213772
2017-02-19,10.3125,10.4,10.25,0.15000000000000036,-0.09999999999999964,10.675,11.05,10.55,0.5,-0.5,10.225,10.25,10.15,0.09999999999999964,-0.09999999999999964,10.4875,10.75,10.3,0.4499999999999993,-0.3000000000000007,675349,882132,407945,474187,-450072
2017-02-26,10.33,10.5,10.15,0.34999999999999964,-0.34999999999999964,10.48,10.65,10.3,0.34999999999999964,-0.34999999999999964,10.124,10.3,10.0,0.3000000000000007,-0.23000000000000043,10.26,10.45,10.05,0.3999999999999986,-0.14999999999999858,376066,483619,267597,216022,-139860
2017-03-05,10.18,10.35,10.1,0.25,0.1999999999999993,10.37,10.6,10.25,0.34999999999999964,0.34999999999999964,10.074,10.15,10.0,0.15000000000000036,0.09999999999999964,10.24,10.4,10.1,0.3000000000000007,0.25,260553,308886,238795,70091,23364
2017-03-12,10.48,10.6,10.4,0.1999999999999993,0.049999999999998934,10.706,10.88,10.6,0.28000000000000114,0.28000000000000114,10.379999999999999,10.45,10.35,0.09999999999999964,0.09999999999999964,10.55,10.8,10.35,0.45000000000000107,0.20000000000000107,449114,1024850,206444,818406,818406
2017-03-19,10.43,10.75,10.15,0.5999999999999996,-0.40000000000000036,10.564,10.8,10.27,0.5300000000000011,-0.25,10.244,10.6,10.0,0.5999999999999996,-0.27999999999999936,10.36,10.6,10.2,0.40000000000000036,-0.15000000000000036,238640,340966,168436,172530,-34723
2017-03-26,10.43,10.5,10.3,0.1999999999999993,0.1999999999999993,10.596,10.85,10.48,0.3699999999999992,0.3699999999999992,10.29,10.45,10.1,0.34999999999999964,0.34999999999999964,10.51,10.75,10.4,0.34999999999999964,0.34999999999999964,261783,331429,219113,112316,112316
2017-04-02,10.36,10.75,10.2,0.5500000000000007,-0.4499999999999993,10.486,10.8,10.35,0.45000000000000107,-0.370000000000001,10.172,10.26,10.05,0.20999999999999908,0.009999999999999787,10.27,10.35,10.2,0.15000000000000036,0.05000000000000071,197721,277527,147390,130137,-86525
2017-04-09,10.3375,10.4,10.25,0.15000000000000036,0.0,10.45,10.5,10.4,0.09999999999999964,-0.09999999999999964,10.1875,10.25,10.15,0.09999999999999964,0.049999999999998934,10.3625,10.45,10.3,0.14999999999999858,0.0,210654,257430,134047,123383,17369
2017-04-16,10.38,10.5,10.3,0.1999999999999993,0.0,10.49,10.65,10.35,0.3000000000000007,0.15000000000000036,10.254,10.35,10.1,0.25,0.16999999999999993,10.39,10.5,10.3,0.1999999999999993,0.15000000000000036,253865,338332,198393,139939,120630
2017-04-23,10.9,11.05,10.6,0.45000000000000107,0.45000000000000107,11.09,11.2,11.0,0.1999999999999993,0.05000000000000071,10.814,11.0,10.57,0.4299999999999997,0.23000000000000043,10.94,11.05,10.85,0.20000000000000107,0.05000000000000071,261487,404648,179282,225366,-178643
2017-04-30,11.09,11.45,10.8,0.6499999999999986,0.4499999999999993,11.278,11.8,11.02,0.7800000000000011,0.7300000000000004,10.92,11.2,10.65,0.5499999999999989,0.25,11.13,11.7,10.8,0.8999999999999986,0.75,276111,443191,118926,324265,324265
2017-05-07,11.870000000000001,12.25,11.65,0.5999999999999996,0.09999999999999964,12.076,12.35,11.9,0.4499999999999993,-0.4499999999999993,11.72,11.9,11.65,0.25,0.049999999999998934,11.92,12.25,11.75,0.5,-0.5,314805,530329,212367,317962,-312020
2017-05-14,11.76,11.9,11.6,0.3000000000000007,-0.15000000000000036,11.85,12.0,11.7,0.3000000000000007,-0.09999999999999964,11.644,11.75,11.52,0.23000000000000043,-0.1999999999999993,11.78,12.0,11.6,0.40000000000000036,-0.20000000000000107,238719,308364,147639,160725,-134801
2017-05-21,11.49,11.7,11.3,0.3999999999999986,-0.3999999999999986,11.586,11.8,11.45,0.3500000000000014,-0.3200000000000003,11.290000000000001,11.5,11.15,0.34999999999999964,-0.34999999999999964,11.42,11.5,11.3,0.1999999999999993,-0.05000000000000071,203306,262632,154654,107978,-3815
2017-05-28,11.45,11.6,11.35,0.25,0.25,11.625,12.0,11.4,0.5999999999999996,0.5999999999999996,11.32,11.55,11.18,0.370000000000001,0.370000000000001,11.6,12.0,11.3,0.6999999999999993,0.6999999999999993,211621,280174,140009,140165,140165
2017-06-04,11.86,12.0,11.7,0.3000000000000007,0.0,12.024,12.3,11.85,0.45000000000000107,0.3500000000000014,11.67,11.9,11.55,0.34999999999999964,0.20000000000000107,11.92,12.2,11.75,0.4499999999999993,0.4499999999999993,254985,333832,130106,203726,130246
2017-06-11,12.219999999999999,12.45,12.0,0.4499999999999993,0.05000000000000071,12.47,12.7,12.25,0.4499999999999993,0.09999999999999964,12.076,12.35,11.9,0.4499999999999993,0.1999999999999993,12.31,12.65,11.95,0.7000000000000011,0.40000000000000036,347473,470402,199012,271390,249271
2017-06-18,12.36,12.5,12.15,0.34999999999999964,-0.09999999999999964,12.51,12.6,12.4,0.1999999999999993,-0.15000000000000036,12.256,12.4,12.15,0.25,-0.16999999999999993,12.34,12.45,12.2,0.25,-0.14999999999999858,170626,270423,114640,155783,116460
2017-06-25,12.26,12.4,12.0,0.40000000000000036,0.09999999999999964,12.49,13.05,12.3,0.75,0.7000000000000011,12.09,12.3,11.9,0.40000000000000036,0.10000000000000142,12.34,12.8,11.95,0.8500000000000014,0.5500000000000007,297787,437911,186017,251894,251144
2017-07-02,12.7,12.8,12.6,0.20000000000000107,-0.15000000000000036,12.8375,13.0,12.7,0.3000000000000007,0.15000000000000036,12.48,12.57,12.35,0.22000000000000064,-0.22000000000000064,12.7875,13.0,12.65,0.34999999999999964,0.1999999999999993,188596,235420,133428,101992,17462
2017-07-09,12.81,12.85,12.75,0.09999999999999964,-0.049999999999998934,12.98,13.05,12.9,0.15000000000000036,-0.05000000000000071,12.68,12.8,12.5,0.3000000000000007,0.0,12.84,12.9,12.8,0.09999999999999964,0.05000000000000071,169695,192784,125586,67198,-59250
2017-07-16,12.959999999999999,13.15,12.85,0.3000000000000007,0.3000000000000007,13.13,13.25,13.05,0.1999999999999993,0.1999999999999993,12.82,12.85,12.7,0.15000000000000036,0.0,13.01,13.1,12.9,0.1999999999999993,-0.05000000000000071,230905,293818,197557,96261,96025
2017-07-23,12.91,13.0,12.8,0.1999999999999993,-0.09999999999999964,13.014,13.05,13.0,0.05000000000000071,-0.05000000000000071,12.764,12.85,12.6,0.25,0.030000000000001137,12.9,12.95,12.85,0.09999999999999964,0.049999999999998934,281482,388847,194096,194751,12468
2017-07-30,12.99,13.35,12.6,0.75,-0.40000000000000036,13.27,13.85,13.0,0.8499999999999996,0.34999999999999964,12.67,12.85,12.25,0.5999999999999996,-0.5999999999999996,13.2,13.6,13.0,0.5999999999999996,0.34999999999999964,447639,585826,281280,304546,-114246
2017-08-06,13.030000000000001,13.3,12.6,0.7000000000000011,-0.7000000000000011,13.234,13.48,13.05,0.4299999999999997,-0.4299999999999997,12.874,13.1,12.5,0.5999999999999996,-0.5999999999999996,13.040000000000001,13.3,12.85,0.45000000000000107,-0.45000000000000107,281138,371249,195543,175706,-136962
2017-08-13,12.93,13.15,12.55,0.5999999999999996,-0.3999999999999986,13.106,13.3,12.93,0.370000000000001,-0.16999999999999993,12.74,12.95,12.35,0.5999999999999996,-0.5,12.93,13.15,12.6,0.5500000000000007,-0.09999999999999964,269519,422467,152219,270248,-41078
2017-08-20,12.81,12.9,12.6,0.3000000000000007,0.05000000000000071,12.94,13.0,12.9,0.09999999999999964,0.09999999999999964,12.67,12.8,12.55,0.25,-0.09999999999999964,12.82,12.9,12.55,0.34999999999999964,0.05000000000000071,156738,202477,110602,91875,-43376
2017-08-27,13.11,13.25,12.95,0.3000000000000007,0.3000000000000007,13.3,13.4,13.15,0.25,0.20000000000000107,13.034,13.25,12.85,0.40000000000000036,0.40000000000000036,13.2,13.35,13.1,0.25,0.25,199617,246310,147301,99009,-43799
2017-09-03,13.9875,14.25,13.5,0.75,0.75,14.5325,14.88,14.3,0.5800000000000001,0.5300000000000011,13.782499999999999,14.0,13.5,0.5,0.5,14.1625,14.5,14.0,0.5,0.5,1288936,1732390,1072440,659950,659950
2017-09-10,14.0,14.05,13.9,0.15000000000000036,-0.05000000000000071,14.084,14.25,14.0,0.25,0.0,13.68,13.8,13.5,0.3000000000000007,0.1999999999999993,13.94,14.05,13.85,0.20000000000000107,0.20000000000000107,565039,834261,212052,622209,58520
2017-09-17,14.07,14.25,13.85,0.40000000000000036,0.15000000000000036,14.209999999999999,14.35,14.1,0.25,0.0,13.874,14.0,13.8,0.1999999999999993,-0.15000000000000036,13.99,14.15,13.9,0.25,-0.20000000000000107,380767,472559,254358,218201,-22574
2017-09-24,14.209999999999999,14.85,13.85,1.0,1.0,14.526,14.98,14.1,0.8800000000000008,0.7800000000000011,14.16,14.8,13.8,1.0,1.0,14.44,14.95,13.95,1.0,1.0,377075,468267,270789,197478,-53169
2017-10-01,14.95,15.05,14.85,0.20000000000000107,-0.09999999999999964,15.02,15.1,14.95,0.15000000000000036,-0.05000000000000071,14.758,14.82,14.7,0.120000000000001,0.05000000000000071,14.91,15.0,14.85,0.15000000000000036,-0.09999999999999964,496941,597200,352672,244528,129187
2017-10-08,14.81,14.95,14.65,0.29999999999999893,-0.29999999999999893,14.884,15.1,14.65,0.4499999999999993,-0.4499999999999993,14.6,14.85,14.35,0.5,-0.5,14.69,14.9,14.5,0.40000000000000036,-0.40000000000000036,379491,499932,227041,272891,272891
2017-10-15,14.459999999999999,14.6,14.15,0.4499999999999993,-0.4499999999999993,14.58,14.8,14.35,0.45000000000000107,-0.45000000000000107,14.296000000000001,14.55,14.05,0.5,-0.5,14.36,14.6,14.1,0.5,-0.40000000000000036,314178,458718,139600,319118,106250
