Date,HAStock_Open_average,HAStock_Open_max,HAStock_Open_min,HAStock_Open_volatility,HAStock_Open_change,HAStock_High_average,HAStock_High_max,HAStock_High_min,HAStock_High_volatility,HAStock_High_change,HAStock_Low_average,HAStock_Low_max,HAStock_Low_min,HAStock_Low_volatility,HAStock_Low_change,HAStock_Close_average,HAStock_Close_max,HAStock_Close_min,HAStock_Close_volatility,HAStock_Close_change,HAStock_Volume_average,HAStock_Volume_max,HAStock_Volume_min,HAStock_Volume_volatility,HAStock_Volume_change
2016-01-03,32.462,34.43,31.32,3.1099999999999994,-2.1300000000000026,33.446,34.45,32.76,1.6900000000000048,-0.8500000000000014,31.692,32.52,31.2,1.3200000000000038,-0.6600000000000037,32.318,32.81,31.94,0.870000000000001,-0.870000000000001,1774280,2275667,1327557,948110,-907402
2016-01-10,31.498,32.61,30.25,2.3599999999999994,-2.049999999999997,32.292,33.01,31.63,1.379999999999999,-1.0499999999999972,30.402,31.53,29.41,2.120000000000001,-1.490000000000002,31.378,32.22,29.76,2.4599999999999973,-0.5499999999999972,1444321,2047278,1109219,938059,824675
2016-01-17,31.095,32.05,30.19,1.8599999999999959,-0.5999999999999979,31.765,32.53,31.25,1.2800000000000011,-0.620000000000001,29.8,30.88,28.4,2.4800000000000004,0.6899999999999977,30.955,31.58,30.65,0.9299999999999997,0.9299999999999997,1342313,1827128,927425,899703,-695400
2016-01-24,34.164,37.0,31.67,5.329999999999998,2.0799999999999983,34.988,37.59,32.4,5.190000000000005,2.6300000000000026,32.9,34.19,31.35,2.8399999999999963,2.100000000000005,34.004,36.04,31.62,4.419999999999998,3.59,2250593,5611512,958523,4652989,871519
2016-01-31,34.54,35.39,33.73,1.6600000000000037,-1.4600000000000009,34.974,35.95,34.21,1.740000000000002,-1.4500000000000028,33.217999999999996,34.91,31.64,3.269999999999996,-3.269999999999996,33.9,35.52,31.99,3.5300000000000047,-3.5300000000000047,1166790,1499078,923842,575236,-350092
2016-02-07,32.786,33.95,31.39,2.5600000000000023,2.5600000000000023,34.356,36.43,32.21,4.219999999999999,4.219999999999999,32.53,33.83,30.65,3.1799999999999997,3.1799999999999997,33.93,36.25,31.89,4.359999999999999,4.359999999999999,1158961,1564143,845480,718663,175159
2016-02-14,37.9125,39.13,36.9,2.230000000000004,2.230000000000004,38.8275,40.08,37.06,3.019999999999996,3.019999999999996,37.3425,38.65,35.68,2.969999999999999,2.969999999999999,38.505,39.77,37.06,2.710000000000001,2.710000000000001,1574934,1909114,1374698,534416,-242993
2016-02-21,41.905,43.39,40.25,3.1400000000000006,2.3999999999999986,42.54666666666667,43.39,41.31,2.0799999999999983,1.3399999999999963,41.26,42.65,40.02,2.6299999999999955,2.6299999999999955,42.236666666666665,43.09,41.13,1.9600000000000009,1.519999999999996,1531397,1929521,1142738,786783,-37067
2016-02-28,43.764,44.99,42.47,2.520000000000003,2.520000000000003,44.808,45.97,43.95,2.019999999999996,2.019999999999996,43.352,44.82,42.17,2.6499999999999986,2.6499999999999986,44.314,45.76,43.02,2.739999999999995,2.739999999999995,1328998,1591474,1178025,413449,-280890
2016-03-06,44.942,45.75,44.03,1.7199999999999989,-0.8900000000000006,45.7,46.49,44.85,1.6400000000000006,-0.6099999999999994,44.068,45.05,43.01,2.039999999999999,-0.18999999999999773,44.96,45.73,43.96,1.769999999999996,-0.37999999999999545,1336663,1639822,862908,776914,-484660
