Date,SPDR Solactive Germany_etf_Open_average,SPDR Solactive Germany_etf_Open_max,SPDR Solactive Germany_etf_Open_min,SPDR Solactive Germany_etf_Open_volatility,SPDR Solactive Germany_etf_Open_change,SPDR Solactive Germany_etf_High_average,SPDR Solactive Germany_etf_High_max,SPDR Solactive Germany_etf_High_min,SPDR Solactive Germany_etf_High_volatility,SPDR Solactive Germany_etf_High_change,SPDR Solactive Germany_etf_Low_average,SPDR Solactive Germany_etf_Low_max,SPDR Solactive Germany_etf_Low_min,SPDR Solactive Germany_etf_Low_volatility,SPDR Solactive Germany_etf_Low_change,SPDR Solactive Germany_etf_Close_average,SPDR Solactive Germany_etf_Close_max,SPDR Solactive Germany_etf_Close_min,SPDR Solactive Germany_etf_Close_volatility,SPDR Solactive Germany_etf_Close_change
2017-01-29,53.78,53.78,53.78,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.78,53.78,53.78,0.0,0.0
2017-02-05,52.95,52.95,52.95,0.0,0.0,53.04,53.04,53.04,0.0,0.0,52.91,52.91,52.91,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2017-02-12,53.92,53.92,53.92,0.0,0.0,53.92,53.92,53.92,0.0,0.0,53.92,53.92,53.92,0.0,0.0,53.92,53.92,53.92,0.0,0.0
2017-02-19,53.52,53.52,53.52,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.52,53.52,53.52,0.0,0.0
2017-02-26,54.26,54.26,54.26,0.0,0.0,54.35,54.35,54.35,0.0,0.0,54.23,54.23,54.23,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2017-03-05,54.1,54.1,54.1,0.0,0.0,54.1,54.1,54.1,0.0,0.0,54.1,54.1,54.1,0.0,0.0,54.1,54.1,54.1,0.0,0.0
2017-03-12,55.71,55.71,55.71,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.69,55.69,55.69,0.0,0.0,55.7,55.7,55.7,0.0,0.0
2017-03-19,55.71,55.71,55.71,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.71,55.71,55.71,0.0,0.0
2017-03-26,56.12,56.12,56.12,0.0,0.0,56.12,56.12,56.12,0.0,0.0,56.12,56.12,56.12,0.0,0.0,56.12,56.12,56.12,0.0,0.0
2017-04-02,55.62,55.62,55.62,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.62,55.62,55.62,0.0,0.0
2017-04-09,55.54,55.54,55.54,0.0,0.0,55.54,55.54,55.54,0.0,0.0,55.54,55.54,55.54,0.0,0.0,55.54,55.54,55.54,0.0,0.0
2017-04-16,55.6,55.6,55.6,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.6,55.6,55.6,0.0,0.0
2017-04-23,58.25,58.25,58.25,0.0,0.0,58.25,58.25,58.25,0.0,0.0,58.08,58.08,58.08,0.0,0.0,58.08,58.08,58.08,0.0,0.0
2017-04-30,59.54,59.54,59.54,0.0,0.0,60.22,60.22,60.22,0.0,0.0,59.5,59.5,59.5,0.0,0.0,60.22,60.22,60.22,0.0,0.0
2017-05-07,59.19,59.19,59.19,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.16,59.16,59.16,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2017-05-14,60.17,60.17,60.17,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.17,60.17,60.17,0.0,0.0
2017-05-21,59.79,59.79,59.79,0.0,0.0,60.03,60.03,60.03,0.0,0.0,59.79,59.79,59.79,0.0,0.0,60.03,60.03,60.03,0.0,0.0
2017-05-28,61.55,61.55,61.55,0.0,0.0,61.72,61.72,61.72,0.0,0.0,61.55,61.55,61.55,0.0,0.0,61.72,61.72,61.72,0.0,0.0
2017-06-04,60.66,60.66,60.66,0.0,0.0,60.84,60.84,60.84,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.58,60.58,60.58,0.0,0.0
2017-06-11,59.9,59.9,59.9,0.0,0.0,60.04,60.04,60.04,0.0,0.0,59.9,59.9,59.9,0.0,0.0,60.04,60.04,60.04,0.0,0.0
2017-06-18,59.22,59.22,59.22,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2017-06-25,59.01,59.01,59.01,0.0,0.0,59.04,59.04,59.04,0.0,0.0,59.01,59.01,59.01,0.0,0.0,59.04,59.04,59.04,0.0,0.0
2017-07-02,58.7,58.7,58.7,0.0,0.0,59.03,59.03,59.03,0.0,0.0,58.7,58.7,58.7,0.0,0.0,59.01,59.01,59.01,0.0,0.0
2017-07-09,60.09,60.09,60.09,0.0,0.0,60.13,60.13,60.13,0.0,0.0,59.93,59.93,59.93,0.0,0.0,60.13,60.13,60.13,0.0,0.0
2017-07-16,59.78,59.78,59.78,0.0,0.0,59.79,59.79,59.79,0.0,0.0,59.76,59.76,59.76,0.0,0.0,59.79,59.79,59.79,0.0,0.0
2017-07-23,59.93,59.93,59.93,0.0,0.0,60.11,60.11,60.11,0.0,0.0,59.9,59.9,59.9,0.0,0.0,60.11,60.11,60.11,0.0,0.0
2017-07-30,60.99,60.99,60.99,0.0,0.0,60.99,60.99,60.99,0.0,0.0,60.99,60.99,60.99,0.0,0.0,60.99,60.99,60.99,0.0,0.0
2017-08-06,59.75,59.75,59.75,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.75,59.75,59.75,0.0,0.0
2017-08-13,60.27,60.27,60.27,0.0,0.0,60.27,60.27,60.27,0.0,0.0,60.27,60.27,60.27,0.0,0.0,60.27,60.27,60.27,0.0,0.0
2017-08-20,60.66,60.66,60.66,0.0,0.0,60.66,60.66,60.66,0.0,0.0,60.52,60.52,60.52,0.0,0.0,60.52,60.52,60.52,0.0,0.0
2017-08-27,60.52,60.52,60.52,0.0,0.0,60.52,60.52,60.52,0.0,0.0,60.51,60.51,60.51,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2017-09-03,61.69,61.69,61.69,0.0,0.0,61.69,61.69,61.69,0.0,0.0,61.69,61.69,61.69,0.0,0.0,61.69,61.69,61.69,0.0,0.0
2017-09-10,62.22,62.22,62.22,0.0,0.0,62.42,62.42,62.42,0.0,0.0,62.22,62.22,62.22,0.0,0.0,62.42,62.42,62.42,0.0,0.0
2017-09-17,63.04,63.04,63.04,0.0,0.0,63.04,63.04,63.04,0.0,0.0,62.94,62.94,62.94,0.0,0.0,62.94,62.94,62.94,0.0,0.0
2017-09-24,63.12,63.12,63.12,0.0,0.0,63.24,63.24,63.24,0.0,0.0,63.12,63.12,63.12,0.0,0.0,63.21,63.21,63.21,0.0,0.0
2017-10-01,62.97,62.97,62.97,0.0,0.0,62.97,62.97,62.97,0.0,0.0,62.97,62.97,62.97,0.0,0.0,62.97,62.97,62.97,0.0,0.0
2017-10-08,64.29,64.29,64.29,0.0,0.0,64.29,64.29,64.29,0.0,0.0,64.29,64.29,64.29,0.0,0.0,64.29,64.29,64.29,0.0,0.0
2017-10-15,63.86,63.86,63.86,0.0,0.0,63.86,63.86,63.86,0.0,0.0,63.81,63.81,63.81,0.0,0.0,63.82,63.82,63.82,0.0,0.0
2017-10-22,64.25,64.25,64.25,0.0,0.0,64.25,64.25,64.25,0.0,0.0,64.25,64.25,64.25,0.0,0.0,64.25,64.25,64.25,0.0,0.0
2017-10-29,65.34,65.34,65.34,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.34,65.34,65.34,0.0,0.0
2017-11-05,64.3,64.3,64.3,0.0,0.0,64.44,64.44,64.44,0.0,0.0,64.3,64.3,64.3,0.0,0.0,64.44,64.44,64.44,0.0,0.0
2017-11-12,64.55,64.55,64.55,0.0,0.0,64.55,64.55,64.55,0.0,0.0,64.55,64.55,64.55,0.0,0.0,64.55,64.55,64.55,0.0,0.0
2017-11-19,65.63,65.63,65.63,0.0,0.0,65.66,65.66,65.66,0.0,0.0,65.58,65.58,65.58,0.0,0.0,65.66,65.66,65.66,0.0,0.0
2017-11-26,65.19,65.19,65.19,0.0,0.0,65.21,65.21,65.21,0.0,0.0,65.19,65.19,65.19,0.0,0.0,65.19,65.19,65.19,0.0,0.0
2017-12-03,65.35,65.35,65.35,0.0,0.0,65.38,65.38,65.38,0.0,0.0,65.35,65.35,65.35,0.0,0.0,65.38,65.38,65.38,0.0,0.0
2017-12-10,64.86,64.86,64.86,0.0,0.0,64.96,64.96,64.96,0.0,0.0,64.86,64.86,64.86,0.0,0.0,64.96,64.96,64.96,0.0,0.0
2017-12-17,65.37,65.37,65.37,0.0,0.0,65.37,65.37,65.37,0.0,0.0,65.34,65.34,65.34,0.0,0.0,65.37,65.37,65.37,0.0,0.0
2017-12-24,65.47,65.47,65.47,0.0,0.0,65.51,65.51,65.51,0.0,0.0,65.47,65.47,65.47,0.0,0.0,65.51,65.51,65.51,0.0,0.0
2017-12-31,67.83,67.83,67.83,0.0,0.0,67.83,67.83,67.83,0.0,0.0,67.83,67.83,67.83,0.0,0.0,67.83,67.83,67.83,0.0,0.0
