Date,GSAT_stock_Open_average,GSAT_stock_Open_max,GSAT_stock_Open_min,GSAT_stock_Open_volatility,GSAT_stock_Open_change,GSAT_stock_High_average,GSAT_stock_High_max,GSAT_stock_High_min,GSAT_stock_High_volatility,GSAT_stock_High_change,GSAT_stock_Low_average,GSAT_stock_Low_max,GSAT_stock_Low_min,GSAT_stock_Low_volatility,GSAT_stock_Low_change,GSAT_stock_Close_average,GSAT_stock_Close_max,GSAT_stock_Close_min,GSAT_stock_Close_volatility,GSAT_stock_Close_change,GSAT_stock_Volume_average,GSAT_stock_Volume_max,GSAT_stock_Volume_min,GSAT_stock_Volume_volatility,GSAT_stock_Volume_change
2016-01-03,1.348,1.44,1.26,0.17999999999999994,-0.15999999999999992,1.368,1.45,1.3,0.1499999999999999,-0.1299999999999999,1.268,1.35,1.19,0.16000000000000014,-0.1100000000000001,1.294,1.36,1.21,0.15000000000000013,-0.13000000000000012,645858,801036,434007,367029,-45849
2016-01-10,1.182,1.23,1.09,0.1399999999999999,-0.10999999999999988,1.21,1.27,1.1,0.16999999999999993,-0.1299999999999999,1.1239999999999999,1.2,1.01,0.18999999999999995,-0.1299999999999999,1.15,1.21,1.05,0.15999999999999992,-0.10999999999999988,721539,937358,633714,303644,-84738
2016-01-17,1.0925,1.17,1.06,0.10999999999999988,0.09999999999999987,1.1425,1.22,1.09,0.1299999999999999,0.1299999999999999,1.058925,1.16,0.9757,0.1842999999999999,0.11999999999999988,1.1275,1.21,1.07,0.1399999999999999,0.1299999999999999,432564,642809,294973,347836,347836
2016-01-24,1.218,1.25,1.2,0.050000000000000044,0.0,1.248,1.28,1.22,0.06000000000000005,0.030000000000000027,1.18,1.2,1.16,0.040000000000000036,0.040000000000000036,1.22,1.28,1.19,0.09000000000000008,0.07000000000000006,303908,583161,137038,446123,300446
2016-01-31,1.214,1.29,1.18,0.1100000000000001,-0.08000000000000007,1.224,1.29,1.19,0.10000000000000009,-0.08000000000000007,1.166,1.21,1.14,0.07000000000000006,-0.07000000000000006,1.184,1.21,1.14,0.07000000000000006,-0.07000000000000006,364960,657211,232415,424796,424796
2016-02-07,1.1,1.13,1.05,0.07999999999999985,-0.029999999999999805,1.1122,1.14,1.08,0.05999999999999983,-0.039999999999999813,1.054,1.07,1.04,0.030000000000000027,-0.010000000000000009,1.09,1.14,1.06,0.07999999999999985,-0.07999999999999985,317906,418098,253438,164660,-2975
2016-02-14,1.0625,1.09,1.03,0.06000000000000005,-0.06000000000000005,1.09,1.11,1.06,0.050000000000000044,-0.030000000000000027,1.0274,1.05,0.9996,0.0504,-0.04039999999999999,1.0375,1.07,1.0,0.07000000000000006,-0.050000000000000044,585806,1015067,245311,769756,769756
2016-02-21,1.1340000000000001,1.29,1.03,0.26,0.07000000000000006,1.268,1.4,1.07,0.32999999999999985,0.27,1.1260000000000001,1.26,1.02,0.24,0.08000000000000007,1.232,1.33,1.06,0.27,0.27,597679,708167,369731,338436,-89057
2016-02-28,1.468,1.6,1.29,0.31000000000000005,0.10999999999999988,1.562,1.6,1.48,0.1200000000000001,-0.1100000000000001,1.4,1.47,1.29,0.17999999999999994,0.09999999999999987,1.496,1.6,1.39,0.2100000000000002,-0.13000000000000012,1083691,1976501,655041,1321460,-1258722
2016-03-06,1.37,1.43,1.31,0.11999999999999988,-0.06999999999999984,1.4,1.43,1.38,0.050000000000000044,-0.040000000000000036,1.304,1.36,1.25,0.1100000000000001,-0.10000000000000009,1.35,1.38,1.31,0.06999999999999984,-0.019999999999999796,536843,771853,388284,383569,-98979
2016-03-13,1.358,1.45,1.27,0.17999999999999994,0.07999999999999985,1.4,1.49,1.3,0.18999999999999995,0.09000000000000008,1.316,1.4,1.24,0.15999999999999992,0.04999999999999982,1.3739999999999999,1.48,1.28,0.19999999999999996,0.08000000000000007,985255,3640423,238904,3401519,3140143
2016-03-20,1.4575,1.49,1.43,0.06000000000000005,-0.06000000000000005,1.4975,1.53,1.48,0.050000000000000044,0.040000000000000036,1.41,1.43,1.35,0.07999999999999985,-0.07999999999999985,1.4675,1.48,1.45,0.030000000000000027,0.020000000000000018,299139,388970,222059,166911,61029
2016-03-27,1.476,1.49,1.46,0.030000000000000027,-0.020000000000000018,1.55,1.75,1.48,0.27,0.25,1.42,1.45,1.37,0.07999999999999985,-0.030000000000000027,1.508,1.67,1.45,0.21999999999999997,0.19999999999999996,648193,1369983,316368,1053615,1053615
2016-04-03,1.716,1.75,1.69,0.06000000000000005,0.050000000000000044,1.758,1.79,1.72,0.07000000000000006,0.030000000000000027,1.648,1.67,1.61,0.05999999999999983,0.040000000000000036,1.708,1.73,1.67,0.06000000000000005,0.030000000000000027,486935,654967,315498,339469,-167540
2016-04-10,1.7,1.77,1.61,0.15999999999999992,0.07000000000000006,1.764,1.82,1.71,0.1100000000000001,0.08000000000000007,1.682,1.76,1.61,0.1499999999999999,0.1499999999999999,1.73,1.79,1.63,0.16000000000000014,0.16000000000000014,281421,374011,194542,179469,-10672
2016-04-17,1.86,1.95,1.77,0.17999999999999994,0.10000000000000009,1.95,2.11,1.86,0.24999999999999978,0.24999999999999978,1.832,1.88,1.72,0.15999999999999992,0.15000000000000013,1.93,2.11,1.83,0.2799999999999998,0.2799999999999998,519067,982815,372305,610510,609537
2016-04-24,2.07,2.09,2.04,0.04999999999999982,-0.020000000000000018,2.108,2.14,2.07,0.07000000000000028,-0.040000000000000036,1.982,2.05,1.86,0.18999999999999972,-0.09999999999999987,2.042,2.08,1.95,0.13000000000000012,-0.09000000000000008,476158,857071,174762,682309,264844
2016-05-01,1.988,2.11,1.85,0.2599999999999998,-0.04999999999999982,2.046,2.14,1.86,0.28,-0.28,1.8499999999999999,1.97,1.73,0.24,-0.1499999999999999,1.946,2.14,1.76,0.3800000000000001,-0.3800000000000001,549082,887654,306626,581028,-581028
2016-05-08,1.808,1.89,1.74,0.1499999999999999,0.07000000000000006,2.026,2.65,1.81,0.8399999999999999,0.8399999999999999,1.754,1.79,1.67,0.1200000000000001,0.1200000000000001,1.952,2.45,1.8,0.6500000000000001,0.6500000000000001,733810,2260458,222539,2037919,1919917
