Date,BKH_stock_Open_average,BKH_stock_Open_max,BKH_stock_Open_min,BKH_stock_Open_volatility,BKH_stock_Open_change,BKH_stock_High_average,BKH_stock_High_max,BKH_stock_High_min,BKH_stock_High_volatility,BKH_stock_High_change,BKH_stock_Low_average,BKH_stock_Low_max,BKH_stock_Low_min,BKH_stock_Low_volatility,BKH_stock_Low_change,BKH_stock_Close_average,BKH_stock_Close_max,BKH_stock_Close_min,BKH_stock_Close_volatility,BKH_stock_Close_change,BKH_stock_Volume_average,BKH_stock_Volume_max,BKH_stock_Volume_min,BKH_stock_Volume_volatility,BKH_stock_Volume_change
2016-01-03,47.089999999999996,47.53,46.67,0.8599999999999994,0.6300000000000026,47.862,48.2,47.52,0.6799999999999997,0.4899999999999949,46.716,47.16,46.1,1.0599999999999952,0.8200000000000003,47.385999999999996,47.8,46.69,1.1099999999999994,0.7700000000000031,731731,978797,500549,478248,-194743
2016-01-10,46.772,47.49,45.87,1.6200000000000045,-1.6200000000000045,47.17,47.61,46.51,1.1000000000000014,-1.1000000000000014,45.961999999999996,46.43,45.3,1.1300000000000026,-1.1300000000000026,46.668,47.04,46.2,0.8399999999999963,-0.8399999999999963,611650,720511,505781,214730,-149486
2016-01-17,46.4375,47.16,45.9,1.259999999999998,-0.6499999999999986,47.235,47.73,46.42,1.3099999999999952,-0.3999999999999986,45.285,46.08,44.65,1.4299999999999997,-0.46000000000000085,46.620000000000005,47.47,45.57,1.8999999999999986,-0.19999999999999574,812801,920542,693246,227296,-89049
2016-01-24,47.708,48.97,46.52,2.4499999999999957,1.5300000000000011,48.46,49.73,47.55,2.1799999999999997,2.1599999999999966,47.298,48.5,46.03,2.469999999999999,2.469999999999999,47.868,49.28,46.24,3.039999999999999,3.039999999999999,1275816,3116426,566418,2550008,2310199
2016-01-31,49.898,50.72,49.21,1.509999999999998,1.3699999999999974,50.644,51.53,49.69,1.8400000000000034,1.7100000000000009,49.432,50.5,48.77,1.7299999999999969,1.1099999999999994,50.292,51.2,49.3,1.9000000000000057,1.5399999999999991,676611,743031,608580,134451,25376
2016-02-07,51.482,52.25,50.29,1.9600000000000009,1.4399999999999977,52.892,54.59,51.49,3.1000000000000014,3.1000000000000014,50.414,51.54,48.19,3.3500000000000014,-1.6400000000000006,52.532000000000004,54.43,51.46,2.969999999999999,2.969999999999999,1223104,1717016,478730,1238286,1238286
2016-02-14,55.6725,56.16,55.02,1.1399999999999935,1.1399999999999935,56.405,56.89,55.99,0.8999999999999986,0.30000000000000426,55.2375,55.69,54.76,0.9299999999999997,0.5600000000000023,56.035,56.51,55.59,0.9199999999999946,0.9199999999999946,664254,813343,462992,350351,-345707
2016-02-21,56.746,57.5,56.22,1.2800000000000011,0.1700000000000017,57.174,57.74,56.65,1.0900000000000034,-0.09000000000000341,56.092,56.74,55.74,1.0,-0.3999999999999986,56.728,57.42,56.12,1.3000000000000043,-0.5600000000000023,579859,756337,363649,392688,102538
2016-02-28,55.894,56.38,55.31,1.0700000000000003,-0.4299999999999997,56.634,57.07,56.34,0.7299999999999969,-0.7299999999999969,55.244,55.8,54.88,0.9199999999999946,-0.6699999999999946,55.972,56.61,55.38,1.2299999999999969,0.030000000000001137,649387,1005350,417085,588265,-18706
2016-03-06,57.578,58.88,55.8,3.0800000000000054,3.0800000000000054,58.512,59.09,57.31,1.7800000000000011,1.5799999999999983,57.160000000000004,58.13,55.8,2.3300000000000054,2.1600000000000037,58.02,58.6,57.04,1.5600000000000023,1.2700000000000031,473461,814565,344283,470282,-445228
