Date,AXU_stock_Open_average,AXU_stock_Open_max,AXU_stock_Open_min,AXU_stock_Open_volatility,AXU_stock_Open_change,AXU_stock_High_average,AXU_stock_High_max,AXU_stock_High_min,AXU_stock_High_volatility,AXU_stock_High_change,AXU_stock_Low_average,AXU_stock_Low_max,AXU_stock_Low_min,AXU_stock_Low_volatility,AXU_stock_Low_change,AXU_stock_Close_average,AXU_stock_Close_max,AXU_stock_Close_min,AXU_stock_Close_volatility,AXU_stock_Close_change,AXU_stock_Volume_average,AXU_stock_Volume_max,AXU_stock_Volume_min,AXU_stock_Volume_volatility,AXU_stock_Volume_change
2016-01-03,0.3492,0.37,0.34,0.02999999999999997,0.0010000000000000009,0.3532,0.37,0.342,0.02799999999999997,-0.011999999999999955,0.34,0.341,0.33899999999999997,0.0020000000000000573,-0.0010000000000000564,0.34759999999999996,0.354,0.341,0.012999999999999956,-0.012999999999999956,14669,24300,5100,19200,11862
2016-01-10,0.3292,0.349,0.319,0.02999999999999997,-0.024999999999999967,0.3312,0.349,0.324,0.024999999999999967,-0.024999999999999967,0.3146,0.32899999999999996,0.304,0.024999999999999967,-0.01799999999999996,0.31980000000000003,0.332,0.314,0.018000000000000016,-0.01200000000000001,14659,22600,4900,17700,-5900
2016-01-17,0.31,0.33399999999999996,0.28600000000000003,0.04799999999999993,0.003999999999999948,0.3285,0.35,0.29,0.06,0.013999999999999957,0.276,0.33,0.21899999999999997,0.11100000000000004,0.11100000000000004,0.3115,0.344,0.278,0.06599999999999995,0.06599999999999995,67705,135668,6054,129614,-95844
2016-01-24,0.369,0.4,0.33,0.07,0.03999999999999998,0.38480000000000003,0.4,0.348,0.052000000000000046,0.03200000000000003,0.3552,0.386,0.32,0.066,0.03999999999999998,0.373,0.397,0.34299999999999997,0.05400000000000005,0.03200000000000003,20223,31800,13300,18500,3328
2016-01-31,0.3926,0.425,0.37200000000000005,0.052999999999999936,0.052999999999999936,0.42119999999999996,0.46,0.39799999999999996,0.062000000000000055,0.050000000000000044,0.3876,0.415,0.366,0.04899999999999999,0.04299999999999993,0.4092,0.46,0.366,0.09400000000000003,0.06,20805,35905,8895,27010,15010
2016-02-07,0.5194,0.6,0.47,0.13,0.13,0.5654,0.67,0.51,0.16000000000000003,0.14,0.5082,0.59,0.469,0.121,0.12,0.5466,0.67,0.475,0.19500000000000006,0.18200000000000005,48115,71969,25642,46327,-9982
2016-02-14,0.69475,0.799,0.63,0.16900000000000004,0.16900000000000004,0.75875,0.83,0.66,0.16999999999999993,0.15999999999999992,0.64825,0.6829999999999999,0.6,0.08299999999999996,0.08299999999999996,0.7185,0.779,0.635,0.14400000000000002,0.12,80188,117830,47077,70753,58920
2016-02-21,0.711,0.74,0.68,0.05999999999999994,0.03500000000000003,0.7356,0.748,0.72,0.028000000000000025,0.010000000000000009,0.6819999999999999,0.72,0.62,0.09999999999999998,0.07999999999999996,0.711,0.74,0.69,0.050000000000000044,0.015000000000000013,44313,79336,23605,55731,-55731
2016-02-28,0.698,0.73,0.67,0.05999999999999994,0.040000000000000036,0.7296,0.77,0.688,0.08200000000000007,0.030000000000000027,0.668,0.7,0.64,0.05999999999999994,0.019999999999999907,0.7021999999999999,0.733,0.67,0.06299999999999994,-0.020000000000000018,42300,61586,31062,30524,-17677
2016-03-06,0.752,0.8,0.72,0.08000000000000007,0.050000000000000044,0.7718,0.8,0.755,0.04500000000000004,0.010000000000000009,0.7203999999999999,0.742,0.69,0.052000000000000046,0.050000000000000044,0.7555999999999999,0.767,0.74,0.027000000000000024,0.0,40293,93443,9400,84043,-75172
