Date,APD_stock_Open_average,APD_stock_Open_max,APD_stock_Open_min,APD_stock_Open_volatility,APD_stock_Open_change,APD_stock_High_average,APD_stock_High_max,APD_stock_High_min,APD_stock_High_volatility,APD_stock_High_change,APD_stock_Low_average,APD_stock_Low_max,APD_stock_Low_min,APD_stock_Low_volatility,APD_stock_Low_change,APD_stock_Close_average,APD_stock_Close_max,APD_stock_Close_min,APD_stock_Close_volatility,APD_stock_Close_change,APD_stock_Volume_average,APD_stock_Volume_max,APD_stock_Volume_min,APD_stock_Volume_volatility,APD_stock_Volume_change
2016-01-03,124.622,128.47,120.3,8.170000000000002,-7.910000000000011,125.45,129.28,120.89,8.39,-8.39,122.766,127.06,118.83,8.230000000000004,-8.230000000000004,123.704,129.19,119.02,10.170000000000002,-10.170000000000002,2137636,3944829,1320341,2624488,1256899
2016-01-10,119.73,121.93,115.66,6.27000000000001,-5.469999999999999,120.52,122.35,118.14,4.209999999999994,-3.1099999999999994,117.398,119.46,114.86,4.599999999999994,-3.780000000000001,119.08999999999999,121.21,117.82,3.3900000000000006,-1.6700000000000017,2304514,3200747,1340900,1859847,49429
2016-01-17,118.4175,119.1,117.6,1.5,0.30999999999998806,119.59,120.69,118.61,2.0799999999999983,0.5499999999999972,116.57,117.93,114.64,3.2900000000000063,0.6000000000000085,118.3225,119.59,117.17,2.4200000000000017,-0.6200000000000045,1443674,1794149,1036208,757941,-757941
2016-01-24,119.068,122.29,117.29,5.0,3.3800000000000097,121.298,126.78,119.2,7.579999999999998,7.579999999999998,117.9,121.31,116.15,5.159999999999997,5.159999999999997,119.702,126.71,116.31,10.399999999999991,10.399999999999991,1788864,3277071,1109015,2168056,2168056
2016-01-31,131.748,136.16,125.44,10.719999999999999,10.719999999999999,134.364,137.0,131.68,5.319999999999993,5.22999999999999,130.562,134.96,125.02,9.940000000000012,9.940000000000012,133.442,136.16,130.81,5.349999999999994,4.340000000000003,3044418,3684997,2063716,1621281,-1224572
2016-02-07,130.702,134.01,128.56,5.449999999999989,-5.199999999999989,132.618,134.5,130.0,4.5,-3.2099999999999795,128.222,130.12,126.11,4.010000000000005,-1.519999999999996,130.244,132.46,127.21,5.250000000000014,-0.4000000000000057,1766252,2566185,1109656,1456529,-1456529
2016-02-14,131.93,132.69,130.7,1.990000000000009,-1.240000000000009,132.5025,133.16,131.9,1.259999999999991,-0.09000000000000341,130.10500000000002,131.27,128.88,2.390000000000015,-0.8100000000000023,131.64,132.51,131.17,1.3400000000000034,0.18000000000000682,1087696,1185663,920688,264975,245408
2016-02-21,131.894,133.66,128.79,4.8700000000000045,0.789999999999992,133.144,134.47,131.73,2.740000000000009,0.5600000000000023,130.53799999999998,133.01,126.38,6.6299999999999955,0.7299999999999898,132.462,133.64,131.21,2.4299999999999784,0.7199999999999989,815682,975552,633241,342311,-69774
2016-02-28,134.16,135.67,133.41,2.259999999999991,2.2399999999999807,135.432,136.24,134.76,1.4800000000000182,1.4800000000000182,132.91,134.0,131.91,2.0900000000000034,1.170000000000016,134.15,134.88,132.47,2.4099999999999966,2.319999999999993,1280584,1835945,932455,903490,-602323
2016-03-06,135.034,135.98,133.92,2.0600000000000023,1.289999999999992,136.092,137.78,135.09,2.6899999999999977,1.7800000000000011,133.486,135.0,131.94,3.0600000000000023,1.2199999999999989,134.994,136.47,134.22,2.25,1.4699999999999989,6039185,13887984,897459,12990525,386048
2016-03-13,136.50799999999998,141.1,133.29,7.810000000000002,5.1200000000000045,138.548,142.74,135.48,7.260000000000019,6.070000000000022,135.712,140.31,133.16,7.150000000000006,5.050000000000011,137.782,141.59,134.05,7.539999999999992,5.340000000000003,2209515,2901338,1554543,1346795,272495
2016-03-20,141.94,144.04,140.0,4.039999999999992,2.780000000000001,143.51,144.36,141.86,2.5,2.5,140.57999999999998,141.53,139.73,1.8000000000000114,1.5900000000000034,142.3625,143.93,140.69,3.240000000000009,1.0699999999999932,2078470,2740732,1161195,1579537,-742089
2016-03-27,143.648,145.13,142.25,2.8799999999999955,1.1399999999999864,145.59799999999998,147.16,143.64,3.5200000000000102,1.9000000000000057,142.616,144.37,141.53,2.8400000000000034,-0.060000000000002274,144.554,145.31,143.13,2.180000000000007,2.180000000000007,1525051,1984234,1233976,750258,-390282
2016-04-03,142.922,143.73,142.0,1.7299999999999898,-0.3299999999999841,143.666,144.08,143.2,0.8800000000000239,-0.14000000000001478,141.762,142.08,141.52,0.5600000000000023,0.0800000000000125,142.692,143.69,141.85,1.8400000000000034,-0.1799999999999784,887521,1530084,513968,1016116,-1016116
2016-04-10,144.456,145.13,143.47,1.6599999999999966,1.6599999999999966,144.96,145.21,144.36,0.8499999999999943,0.8499999999999943,143.612,144.25,142.84,1.4099999999999966,1.1200000000000045,144.42000000000002,145.08,143.36,1.7199999999999989,1.6699999999999875,824620,1019992,612688,407304,-254004
2016-04-17,147.85,149.33,144.66,4.670000000000016,4.390000000000015,148.796,149.5,146.52,2.9799999999999898,2.9799999999999898,146.89,148.2,144.13,4.069999999999993,3.430000000000007,148.188,149.2,146.47,2.7299999999999898,1.6500000000000057,815018,1089075,666307,422768,35060
2016-04-24,147.698,148.2,147.3,0.8999999999999773,0.28999999999999204,149.27,152.16,148.03,4.1299999999999955,0.6200000000000045,146.398,146.99,145.44,1.5500000000000114,-1.2299999999999898,147.638,148.54,145.89,2.6500000000000057,-2.0700000000000216,1380005,2074232,863191,1211041,784152
2016-05-01,143.724,144.82,142.38,2.4399999999999977,-1.1500000000000057,145.07,147.08,143.24,3.8400000000000034,-1.4400000000000261,142.912,144.82,141.99,2.829999999999984,-1.8199999999999932,143.936,145.87,142.85,3.0200000000000102,-1.3000000000000114,1962119,3726344,1290617,2435727,167880
2016-05-08,143.738,144.27,143.0,1.2700000000000102,-1.0600000000000023,144.436,144.99,143.65,1.3400000000000034,-1.3400000000000034,142.168,142.65,141.21,1.4399999999999977,-1.0999999999999943,142.904,144.32,141.83,2.4899999999999807,-0.7800000000000011,836288,1015564,675681,339883,-192425
2016-05-15,142.354,143.5,141.74,1.759999999999991,0.549999999999983,143.458,144.28,142.63,1.6500000000000057,-1.0699999999999932,141.36,142.22,140.49,1.7299999999999898,-0.789999999999992,142.254,143.55,141.44,2.1100000000000136,-2.1100000000000136,885979,1629544,622364,1007180,-213446
