Date,IQ Real ReturnEtf_Open_average,IQ Real ReturnEtf_Open_max,IQ Real ReturnEtf_Open_min,IQ Real ReturnEtf_Open_volatility,IQ Real ReturnEtf_Open_change,IQ Real ReturnEtf_High_average,IQ Real ReturnEtf_High_max,IQ Real ReturnEtf_High_min,IQ Real ReturnEtf_High_volatility,IQ Real ReturnEtf_High_change,IQ Real ReturnEtf_Low_average,IQ Real ReturnEtf_Low_max,IQ Real ReturnEtf_Low_min,IQ Real ReturnEtf_Low_volatility,IQ Real ReturnEtf_Low_change,IQ Real ReturnEtf_Close_average,IQ Real ReturnEtf_Close_max,IQ Real ReturnEtf_Close_min,IQ Real ReturnEtf_Close_volatility,IQ Real ReturnEtf_Close_change
2017-01-01,27.02,27.02,27.02,0.0,0.0,27.06,27.06,27.06,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.05,27.05,27.05,0.0,0.0
2017-01-08,26.97,26.97,26.97,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.97,26.97,26.97,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2017-01-15,26.95,26.95,26.95,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.96,26.96,26.96,0.0,0.0
2017-01-22,26.91,26.91,26.91,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.91,26.91,26.91,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2017-01-29,27.03,27.03,27.03,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2017-02-05,27.05,27.05,27.05,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.05,27.05,27.05,0.0,0.0,27.09,27.09,27.09,0.0,0.0
2017-02-12,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2017-02-19,27.22,27.22,27.22,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.23,27.23,27.23,0.0,0.0
2017-02-26,27.16,27.16,27.16,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2017-03-05,27.0,27.0,27.0,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2017-03-12,27.14,27.14,27.14,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2017-03-19,27.1,27.1,27.1,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.09,27.09,27.09,0.0,0.0
2017-03-26,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2017-04-02,27.17,27.17,27.17,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2017-04-09,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.22,27.22,27.22,0.0,0.0
2017-04-16,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2017-04-23,27.23,27.23,27.23,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2017-04-30,27.22,27.22,27.22,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2017-05-07,27.15,27.15,27.15,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.23,27.23,27.23,0.0,0.0
2017-05-14,27.28,27.28,27.28,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2017-05-21,27.29,27.29,27.29,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.31,27.31,27.31,0.0,0.0
2017-05-28,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.38,27.38,27.38,0.0,0.0
2017-06-04,27.37,27.37,27.37,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.37,27.37,27.37,0.0,0.0
2017-06-11,27.33,27.33,27.33,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.33,27.33,27.33,0.0,0.0
2017-06-18,27.38,27.38,27.38,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2017-06-25,27.3,27.3,27.3,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2017-07-02,27.25,27.25,27.25,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2017-07-09,27.38,27.38,27.38,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2017-07-16,27.39,27.39,27.39,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2017-07-23,27.42,27.42,27.42,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2017-07-30,27.42,27.42,27.42,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2017-08-06,27.44,27.44,27.44,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2017-08-13,27.42,27.42,27.42,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2017-08-20,27.5,27.5,27.5,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2017-08-27,27.54,27.54,27.54,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2017-09-03,27.6,27.6,27.6,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2017-09-10,27.5,27.5,27.5,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2017-09-17,27.48,27.48,27.48,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2017-09-24,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2017-10-01,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2017-10-08,27.55,27.55,27.55,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.56,27.56,27.56,0.0,0.0
2017-10-15,27.52,27.52,27.52,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.53,27.53,27.53,0.0,0.0
2017-10-22,27.49,27.49,27.49,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2017-10-29,27.5,27.5,27.5,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2017-11-05,27.53,27.53,27.53,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.53,27.53,27.53,0.0,0.0
2017-11-12,27.6,27.6,27.6,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2017-11-19,27.71,27.71,27.71,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2017-11-26,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2017-12-03,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2017-12-10,27.7,27.7,27.7,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2017-12-17,27.65,27.65,27.65,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2017-12-24,27.47,27.47,27.47,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2017-12-31,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.46,27.46,27.46,0.0,0.0
