Date,KOF_stock_Open_average,KOF_stock_Open_max,KOF_stock_Open_min,KOF_stock_Open_volatility,KOF_stock_Open_change,KOF_stock_High_average,KOF_stock_High_max,KOF_stock_High_min,KOF_stock_High_volatility,KOF_stock_High_change,KOF_stock_Low_average,KOF_stock_Low_max,KOF_stock_Low_min,KOF_stock_Low_volatility,KOF_stock_Low_change,KOF_stock_Close_average,KOF_stock_Close_max,KOF_stock_Close_min,KOF_stock_Close_volatility,KOF_stock_Close_change,KOF_stock_Volume_average,KOF_stock_Volume_max,KOF_stock_Volume_min,KOF_stock_Volume_volatility,KOF_stock_Volume_change
2016-01-03,68.408,70.0,67.34,2.6599999999999966,-1.9500000000000028,69.318,70.27,68.05,2.219999999999999,-2.219999999999999,67.532,68.75,66.03,2.719999999999999,-2.719999999999999,67.98,69.26,66.09,3.1700000000000017,-3.1700000000000017,75961,112575,55388,57187,13897
2016-01-10,66.416,66.77,66.06,0.7099999999999937,0.04999999999999716,67.316,68.1,66.24,1.8599999999999994,-1.1000000000000085,65.678,66.17,64.58,1.5900000000000034,-0.9699999999999989,66.402,67.59,65.08,2.510000000000005,-0.8700000000000045,69198,94734,53058,41676,-25371
2016-01-17,64.7075,65.89,63.48,2.4100000000000037,1.0499999999999972,65.45750000000001,66.18,64.9,1.2800000000000011,0.480000000000004,63.495,65.16,61.17,3.989999999999995,1.6699999999999946,64.845,65.65,64.48,1.1700000000000017,1.1700000000000017,75374,94220,46207,48013,-19675
2016-01-24,66.078,66.98,65.23,1.75,1.75,67.314,70.52,65.61,4.909999999999997,4.909999999999997,65.78,66.98,65.03,1.9500000000000028,1.9500000000000028,66.742,70.14,65.09,5.049999999999997,5.049999999999997,43133,52748,29722,23026,12338
2016-01-31,69.134,69.73,67.58,2.1500000000000057,-0.5,69.856,70.62,69.1,1.5200000000000102,-1.5200000000000102,68.02,69.42,66.69,2.730000000000004,-1.4899999999999949,68.914,70.5,67.12,3.3799999999999955,-2.1899999999999977,47365,64581,24963,39618,3698
2016-02-07,67.638,68.08,67.14,0.9399999999999977,0.6099999999999994,68.72,70.09,67.82,2.2700000000000102,2.0,67.134,68.08,66.25,1.8299999999999983,1.2000000000000028,68.432,70.08,67.68,2.3999999999999915,2.1599999999999966,36522,54122,25600,28522,14098
2016-02-14,72.00999999999999,73.13,70.77,2.3599999999999994,1.1700000000000017,73.66499999999999,74.53,72.95,1.5799999999999983,0.28999999999999204,71.565,72.13,70.44,1.6899999999999977,1.3599999999999994,72.4425,72.8,72.05,0.75,0.5,61233,71333,46753,24580,-11798
2016-02-21,72.982,74.44,72.22,2.219999999999999,1.019999999999996,73.806,74.44,72.9,1.539999999999992,0.3400000000000034,71.892,72.72,71.17,1.5499999999999972,-0.37000000000000455,72.822,73.84,72.03,1.8100000000000023,-0.04999999999999716,85330,158928,60544,98384,423
2016-02-28,74.668,76.12,72.96,3.160000000000011,3.160000000000011,76.16199999999999,78.22,74.22,4.0,4.0,74.436,76.12,72.8,3.3200000000000074,3.3200000000000074,75.548,77.6,73.45,4.1499999999999915,4.1499999999999915,64236,73787,41396,32391,-4225
2016-03-06,77.57000000000001,78.56,76.79,1.769999999999996,0.6400000000000006,78.116,78.72,77.15,1.5699999999999932,0.8100000000000023,76.428,77.4,75.68,1.7199999999999989,-0.09999999999999432,77.488,78.45,77.05,1.4000000000000057,-0.18999999999999773,63797,97043,51651,45392,-1494
