Date,AHCHY_stock_Open_average,AHCHY_stock_Open_max,AHCHY_stock_Open_min,AHCHY_stock_Open_volatility,AHCHY_stock_Open_change,AHCHY_stock_High_average,AHCHY_stock_High_max,AHCHY_stock_High_min,AHCHY_stock_High_volatility,AHCHY_stock_High_change,AHCHY_stock_Low_average,AHCHY_stock_Low_max,AHCHY_stock_Low_min,AHCHY_stock_Low_volatility,AHCHY_stock_Low_change,AHCHY_stock_Close_average,AHCHY_stock_Close_max,AHCHY_stock_Close_min,AHCHY_stock_Close_volatility,AHCHY_stock_Close_change,AHCHY_stock_Volume_average,AHCHY_stock_Volume_max,AHCHY_stock_Volume_min,AHCHY_stock_Volume_volatility,AHCHY_stock_Volume_change
2016-03-13,12.228,12.76,11.98,0.7799999999999994,0.5099999999999998,12.34,12.78,11.98,0.7999999999999989,0.5299999999999994,12.194,12.69,11.88,0.8099999999999987,0.4399999999999995,12.298,12.78,11.89,0.8899999999999988,0.5299999999999994,2367,6611,810,5801,606
2016-03-20,12.5125,12.91,12.22,0.6899999999999995,-0.34000000000000163,12.5525,12.91,12.29,0.620000000000001,-0.34000000000000163,12.32,12.54,12.09,0.4499999999999993,-0.33999999999999986,12.38,12.58,12.13,0.4499999999999993,-0.29999999999999893,1783,4504,538,3966,3236
2016-03-27,12.778,13.31,12.15,1.1600000000000001,1.129999999999999,12.895999999999999,13.43,12.29,1.1400000000000006,1.08,12.756,13.28,12.07,1.209999999999999,1.209999999999999,12.866,13.4,12.29,1.1100000000000012,1.08,2476,3721,1700,2021,62
2016-04-03,13.16,13.33,13.03,0.3000000000000007,0.13000000000000078,13.2275,13.45,13.03,0.41999999999999993,0.27000000000000135,13.16,13.33,13.03,0.3000000000000007,0.13000000000000078,13.2225,13.43,13.03,0.40000000000000036,0.27000000000000135,29793,117762,416,117346,-51
2016-04-10,14.2,14.57,13.8,0.7699999999999996,0.09999999999999964,14.23,14.57,13.9,0.6699999999999999,-0.019999999999999574,14.105,14.41,13.8,0.6099999999999994,0.09999999999999964,14.16,14.51,13.9,0.6099999999999994,-0.019999999999999574,1943,3271,397,2874,-2874
2016-04-17,13.815,14.25,13.35,0.9000000000000004,-0.9000000000000004,13.92,14.25,13.4,0.8499999999999996,-0.8499999999999996,13.7525,14.03,13.35,0.6799999999999997,-0.6799999999999997,13.8425,14.19,13.4,0.7899999999999991,-0.629999999999999,4845,13288,1439,11849,1706
2016-04-24,12.967500000000001,13.25,12.76,0.4900000000000002,-0.3699999999999992,13.075,13.27,12.88,0.3899999999999988,-0.3699999999999992,12.9125,13.04,12.76,0.27999999999999936,-0.15999999999999837,12.985,13.1,12.88,0.21999999999999886,-0.21999999999999886,25181,64968,4411,60557,-22385
2016-05-01,12.476,13.06,11.91,1.1500000000000004,-1.1500000000000004,12.592,13.06,12.21,0.8499999999999996,-0.8499999999999996,12.446,13.06,11.91,1.1500000000000004,-1.1500000000000004,12.544,13.06,12.21,0.8499999999999996,-0.8499999999999996,1418,2833,437,2396,-498
2016-05-08,11.74,11.98,11.58,0.40000000000000036,0.14000000000000057,11.766,11.98,11.63,0.34999999999999964,0.0600000000000005,11.646,11.95,11.46,0.48999999999999844,0.049999999999998934,11.664,11.95,11.48,0.46999999999999886,0.02999999999999936,2509,3854,556,3298,1805
2016-05-15,11.682,11.85,11.43,0.41999999999999993,0.16000000000000014,11.746,11.92,11.55,0.3699999999999992,0.09999999999999964,11.626,11.85,11.37,0.4800000000000004,0.2699999999999996,11.734,11.92,11.55,0.3699999999999992,0.09999999999999964,14766,64005,250,63755,463
2016-05-22,11.972,12.2,11.43,0.7699999999999996,0.7400000000000002,12.068,12.23,11.75,0.4800000000000004,0.4800000000000004,11.904,12.2,11.43,0.7699999999999996,0.5999999999999996,12.026,12.2,11.75,0.4499999999999993,0.27999999999999936,9522,32979,1835,31144,-25549
2016-05-29,11.8325,12.12,11.58,0.5399999999999991,-0.3899999999999988,11.915,12.18,11.68,0.5,-0.3699999999999992,11.7875,12.12,11.55,0.5699999999999985,-0.4399999999999995,11.8925,12.12,11.68,0.4399999999999995,-0.3099999999999987,2958,3596,1797,1799,-1468
2016-06-05,12.028,12.15,11.94,0.21000000000000085,-0.040000000000000924,12.076,12.17,11.94,0.23000000000000043,-0.23000000000000043,11.956,12.01,11.8,0.20999999999999908,-0.17999999999999972,12.052,12.17,11.9,0.2699999999999996,-0.2699999999999996,502955,1282562,1111,1281451,1212840
2016-06-12,11.19,11.35,11.09,0.2599999999999998,-0.07000000000000028,11.376,11.63,11.14,0.4900000000000002,-0.21000000000000085,11.152,11.35,10.96,0.3899999999999988,-0.08999999999999986,11.266,11.48,11.08,0.40000000000000036,-0.20000000000000107,29123,129165,2740,126425,-124376
2016-06-19,11.578,11.85,11.4,0.4499999999999993,-0.4499999999999993,11.608,11.85,11.4,0.4499999999999993,-0.4499999999999993,11.484,11.6,11.28,0.3200000000000003,-0.2400000000000002,11.562,11.69,11.37,0.3200000000000003,-0.28000000000000114,2633,7328,813,6515,4844
2016-06-26,11.598,12.14,11.1,1.040000000000001,1.040000000000001,11.71,12.14,11.17,0.9700000000000006,0.9700000000000006,11.542,12.04,11.0,1.0399999999999991,1.0399999999999991,11.578,12.04,11.01,1.0299999999999994,1.0299999999999994,6156,10583,2795,7788,-3349
2016-07-03,11.8125,12.01,11.61,0.40000000000000036,0.40000000000000036,11.935,12.16,11.81,0.34999999999999964,0.34999999999999964,11.73,11.94,11.61,0.33000000000000007,0.33000000000000007,11.8675,12.16,11.72,0.4399999999999995,0.4399999999999995,2945,7705,508,7197,6136
2016-07-10,12.692,12.93,12.17,0.7599999999999998,0.5800000000000001,12.836,13.08,12.18,0.9000000000000004,0.870000000000001,12.642,12.87,12.06,0.8099999999999987,0.6899999999999995,12.718,12.93,12.18,0.75,0.7200000000000006,25543,111906,685,111221,6093
2016-07-17,12.786,13.11,12.51,0.5999999999999996,0.5399999999999991,12.87,13.11,12.63,0.47999999999999865,0.2400000000000002,12.628,12.91,12.34,0.5700000000000003,0.27999999999999936,12.75,13.05,12.49,0.5600000000000005,0.08000000000000007,4711,10928,1789,9139,-1047
2016-07-24,13.299999999999999,13.45,13.12,0.33000000000000007,-0.13000000000000078,13.412,13.73,13.14,0.5899999999999999,-0.25,13.174,13.45,12.96,0.48999999999999844,-0.28999999999999915,13.274,13.6,13.11,0.4900000000000002,-0.21999999999999886,16102,62079,1906,60173,425
2016-07-31,13.272,13.79,12.89,0.8999999999999986,0.5199999999999996,13.432,13.79,13.12,0.6699999999999999,0.5199999999999996,13.196,13.68,12.89,0.7899999999999991,0.6799999999999997,13.402,13.68,13.12,0.5600000000000005,0.4499999999999993,1658,2434,661,1773,-235
2016-08-07,14.07,14.18,13.92,0.2599999999999998,0.16000000000000014,14.19,14.26,14.13,0.129999999999999,-0.129999999999999,13.946,13.97,13.92,0.05000000000000071,-0.040000000000000924,14.08,14.26,13.96,0.29999999999999893,-0.29999999999999893,70974,335257,1868,333389,332674
2016-08-14,13.85,14.35,13.21,1.1399999999999988,-1.1399999999999988,13.93,14.46,13.44,1.0200000000000014,-1.0200000000000014,13.752,14.35,13.21,1.1399999999999988,-1.1399999999999988,13.84,14.43,13.44,0.9900000000000002,-0.9900000000000002,13629,52803,2461,50342,-48482
2016-08-21,14.072,14.54,13.59,0.9499999999999993,0.9499999999999993,14.11,14.54,13.59,0.9499999999999993,0.9499999999999993,13.846,14.21,13.05,1.1600000000000001,1.1600000000000001,13.879999999999999,14.29,13.05,1.2399999999999984,1.2399999999999984,5816,12564,3585,8979,8740
2016-08-28,14.166,14.32,14.09,0.23000000000000043,0.049999999999998934,14.186,14.32,14.09,0.23000000000000043,-0.05000000000000071,14.018,14.13,13.88,0.25,-0.09000000000000163,14.09,14.24,13.96,0.27999999999999936,-0.08000000000000007,6738,20246,2866,17380,22
2016-09-04,14.555,14.75,14.13,0.6199999999999992,-0.46999999999999886,14.629999999999999,14.85,14.18,0.6699999999999999,-0.5600000000000005,14.49,14.74,14.02,0.7200000000000006,-0.5800000000000001,14.5975,14.85,14.14,0.7099999999999991,-0.5999999999999996,5066,6163,3724,2439,-1360
2016-09-11,13.826,14.0,13.63,0.3699999999999992,0.25,13.942,14.07,13.64,0.4299999999999997,-0.08000000000000007,13.73,13.86,13.45,0.41000000000000014,0.17999999999999972,13.86,14.03,13.53,0.5,-0.049999999999998934,4484,11048,1104,9944,-64
2016-09-18,13.882,14.0,13.77,0.23000000000000043,-0.19000000000000128,14.006,14.11,13.93,0.17999999999999972,-0.030000000000001137,13.806,13.96,13.69,0.27000000000000135,-0.23000000000000043,13.958,13.99,13.93,0.0600000000000005,-0.030000000000001137,5685,13492,514,12978,613
2016-09-25,13.68,13.87,13.53,0.33999999999999986,0.21999999999999886,13.794,13.87,13.7,0.16999999999999993,0.02999999999999936,13.602,13.67,13.53,0.14000000000000057,0.009999999999999787,13.722,13.82,13.65,0.16999999999999993,-0.120000000000001,4724,7731,2644,5087,-5087
2016-10-02,14.35,14.81,13.8,1.0099999999999998,0.5899999999999999,14.378,14.81,13.81,1.0,0.5899999999999999,14.286,14.74,13.8,0.9399999999999995,0.47999999999999865,14.334,14.74,13.81,0.9299999999999997,0.47999999999999865,3970,6768,1345,5423,4360
2016-10-09,13.626,14.4,13.19,1.2100000000000009,-1.2100000000000009,13.642,14.41,13.23,1.1799999999999997,-1.1799999999999997,13.49,14.28,13.07,1.209999999999999,-1.1499999999999986,13.602,14.36,13.2,1.1600000000000001,-1.129999999999999,4369,9906,1302,8604,5113
2016-10-16,13.4,13.62,13.07,0.5499999999999989,0.5499999999999989,13.486,13.62,13.24,0.379999999999999,0.379999999999999,13.315999999999999,13.45,13.07,0.379999999999999,0.34999999999999964,13.395999999999999,13.53,13.12,0.41000000000000014,0.33000000000000007,4425,7421,1264,6157,-2014
2016-10-23,13.908,14.02,13.75,0.2699999999999996,-0.10999999999999943,14.144,14.2,14.07,0.129999999999999,0.03999999999999915,13.884,14.02,13.68,0.33999999999999986,-0.17999999999999972,14.05,14.11,13.98,0.129999999999999,0.03999999999999915,2151,2904,1122,1782,1203
2016-10-30,13.952,14.11,13.67,0.4399999999999995,0.33999999999999986,14.04,14.12,13.9,0.21999999999999886,0.21999999999999886,13.854,13.99,13.67,0.3200000000000003,0.3200000000000003,13.956,14.12,13.8,0.3199999999999985,0.3199999999999985,4478,6051,2876,3175,-3175
2016-11-06,14.536,14.83,14.14,0.6899999999999995,0.16999999999999993,14.754,14.93,14.53,0.40000000000000036,-0.02000000000000135,14.504,14.72,14.14,0.5800000000000001,0.11999999999999922,14.614,14.72,14.48,0.2400000000000002,0.019999999999999574,3878,6315,1471,4844,298
2016-11-13,14.282,14.75,13.91,0.8399999999999999,-0.6699999999999999,14.544,14.91,14.31,0.5999999999999996,-0.5400000000000009,14.212,14.59,13.91,0.6799999999999997,-0.5099999999999998,14.392,14.67,14.16,0.5099999999999998,-0.3000000000000007,20720,90033,2117,87916,-1154
2016-11-20,14.1425,14.75,13.79,0.9600000000000009,0.7100000000000009,14.4025,14.8,14.08,0.7200000000000006,0.370000000000001,14.0975,14.57,13.79,0.7800000000000011,0.5300000000000011,14.3075,14.61,14.08,0.5299999999999994,0.17999999999999972,4751,7543,2044,5499,1779
2016-11-27,14.466,14.66,14.27,0.39000000000000057,-0.14999999999999858,14.692,14.87,14.48,0.3899999999999988,-0.030000000000001137,14.414,14.54,14.27,0.2699999999999996,-0.17999999999999972,14.528,14.62,14.39,0.22999999999999865,-0.08999999999999986,4595,11403,1299,10104,-347
2016-12-04,14.352,14.5,14.19,0.3100000000000005,0.09999999999999964,14.626,14.9,14.44,0.46000000000000085,0.45000000000000107,14.308,14.45,14.19,0.2599999999999998,0.21999999999999886,14.504,14.87,14.26,0.6099999999999994,0.5299999999999994,4052,6315,1406,4909,-3224
2016-12-11,14.264000000000001,14.73,13.72,1.0099999999999998,-0.2400000000000002,14.432,14.73,13.88,0.8499999999999996,-0.3699999999999992,14.128,14.42,13.72,0.6999999999999993,-0.2699999999999996,14.26,14.63,13.88,0.75,-0.14000000000000057,21023,75168,2938,72230,-37
2016-12-18,13.496,13.78,13.41,0.3699999999999992,-0.3199999999999985,13.82,14.05,13.69,0.3600000000000012,-0.3600000000000012,13.454,13.78,13.25,0.5299999999999994,-0.5299999999999994,13.75,14.02,13.51,0.5099999999999998,-0.33000000000000007,4698,6699,2535,4164,-2605
2016-12-25,13.2575,13.41,13.12,0.2900000000000009,0.0,13.6225,14.01,13.4,0.6099999999999994,0.34999999999999964,13.1775,13.25,13.08,0.16999999999999993,0.0,13.49,14.01,13.19,0.8200000000000003,0.4900000000000002,7260,9806,4533,5273,-4116
2017-01-01,13.67,13.76,13.46,0.29999999999999893,0.049999999999998934,13.95,14.2,13.68,0.5199999999999996,0.27999999999999936,13.5625,13.75,13.29,0.46000000000000085,0.21000000000000085,13.815,14.0,13.6,0.40000000000000036,0.23999999999999844,7190,11523,1821,9702,-6674
2017-01-08,14.318,14.64,13.93,0.7100000000000009,0.47000000000000064,14.56,14.83,14.22,0.6099999999999994,0.6099999999999994,14.138,14.45,13.74,0.7099999999999991,0.7099999999999991,14.338,14.83,13.87,0.9600000000000009,0.9600000000000009,4652,7740,3032,4708,1922
2017-01-15,15.1625,15.8,14.85,0.9500000000000011,0.8000000000000007,15.505,15.99,15.0,0.9900000000000002,0.8000000000000007,14.989999999999998,15.54,14.7,0.8399999999999999,0.8399999999999999,15.2325,15.62,14.7,0.9199999999999999,0.9199999999999999,38642,93789,2804,90985,87060
2017-01-22,16.344,16.87,15.71,1.1600000000000001,0.6799999999999997,16.534,16.92,16.24,0.6800000000000033,0.15000000000000213,16.086,16.36,15.67,0.6899999999999995,0.4300000000000015,16.33,16.68,16.0,0.6799999999999997,0.19000000000000128,17377,37010,3915,33095,-25035
2017-01-29,16.292,16.69,15.85,0.8400000000000016,0.3600000000000012,16.486,16.73,16.15,0.5800000000000018,0.5800000000000018,16.096,16.41,15.76,0.6500000000000004,0.45000000000000107,16.392,16.65,16.0,0.6499999999999986,0.4499999999999993,11129,31254,3550,27704,1131
2017-02-05,16.55,17.3,15.79,1.5100000000000016,1.490000000000002,16.848,17.43,16.37,1.0599999999999987,0.9199999999999982,16.49,17.3,15.79,1.5100000000000016,1.4100000000000001,16.622,17.41,15.81,1.5999999999999996,1.5999999999999996,9413,17308,4687,12621,-926
2017-02-12,17.07,17.25,16.87,0.379999999999999,-0.2099999999999973,17.26,17.48,16.87,0.6099999999999994,-0.6099999999999994,16.916,17.2,16.58,0.620000000000001,-0.5,17.072,17.2,16.82,0.379999999999999,-0.3500000000000014,10994,19032,4003,15029,5397
2017-02-19,17.3075,17.61,17.02,0.5899999999999999,0.120000000000001,17.625,17.87,17.32,0.5500000000000007,-0.19000000000000128,17.2575,17.47,17.02,0.4499999999999993,0.05999999999999872,17.565,17.8,17.25,0.5500000000000007,-0.26000000000000156,6367,10040,4277,5763,1658
2017-02-26,17.13,17.27,16.89,0.379999999999999,-0.33999999999999986,17.374,17.68,17.05,0.629999999999999,-0.23000000000000043,17.014,17.27,16.68,0.5899999999999999,-0.370000000000001,17.098,17.28,16.73,0.5500000000000007,-0.5500000000000007,9619,21511,2849,18662,-2230
2017-03-05,16.79,17.15,16.34,0.8099999999999987,-0.07000000000000028,17.014,17.37,16.65,0.7200000000000024,0.08999999999999986,16.732,17.15,16.34,0.8099999999999987,-0.35999999999999943,16.936,17.37,16.6,0.7699999999999996,-0.1999999999999993,7379,11875,3225,8650,-7920
2017-03-12,17.786,18.34,16.93,1.4100000000000001,1.1600000000000001,18.02,18.39,17.37,1.0199999999999996,0.9699999999999989,17.6,18.0,16.88,1.120000000000001,1.120000000000001,17.956,18.34,17.32,1.0199999999999996,1.0199999999999996,5515,7980,2618,5362,-4022
2017-03-19,17.748,17.95,17.37,0.5799999999999983,-0.41000000000000014,18.052,18.3,17.81,0.490000000000002,-0.21000000000000085,17.668,17.95,17.37,0.5799999999999983,-0.41000000000000014,17.942,18.3,17.68,0.620000000000001,0.019999999999999574,8088,14152,4660,9492,2169
2017-03-26,17.266000000000002,17.6,17.02,0.5800000000000018,-0.3299999999999983,17.392,17.6,17.16,0.4400000000000013,-0.3099999999999987,17.094,17.34,17.01,0.3299999999999983,-0.03999999999999915,17.246,17.36,17.02,0.33999999999999986,-0.240000000000002,3294,5147,892,4255,-3912
2017-04-02,17.844,18.13,17.45,0.6799999999999997,0.4400000000000013,17.878,18.13,17.5,0.629999999999999,0.4400000000000013,17.626,17.87,17.21,0.6600000000000001,0.6400000000000006,17.736,18.1,17.25,0.8500000000000014,0.629999999999999,8665,12341,2450,9891,-8614
2017-04-09,17.9575,18.18,17.81,0.370000000000001,0.25,18.0925,18.23,17.93,0.3000000000000007,0.3000000000000007,17.8975,18.17,17.75,0.4200000000000017,0.3100000000000023,18.0875,18.21,17.93,0.28000000000000114,0.28000000000000114,30813,51218,863,50355,-33981
2017-04-16,17.74,18.22,17.55,0.6699999999999982,-0.6699999999999982,17.848000000000003,18.23,17.67,0.5599999999999987,-0.35999999999999943,17.662,18.07,17.54,0.5300000000000011,-0.5199999999999996,17.818,18.23,17.56,0.6700000000000017,-0.35999999999999943,4388,8875,2688,6187,-430
2017-04-23,17.584,17.79,17.09,0.6999999999999993,-0.21000000000000085,17.612000000000002,17.92,17.09,0.8300000000000018,-0.1999999999999993,17.36,17.57,16.98,0.5899999999999999,-0.14000000000000057,17.548000000000002,17.85,17.07,0.7800000000000011,-0.18999999999999773,6505,9461,4318,5143,-94
2017-04-30,17.054,17.55,16.27,1.2800000000000011,-1.2800000000000011,17.112,17.63,16.43,1.1999999999999993,-1.1999999999999993,16.996,17.53,16.27,1.2600000000000016,-1.2600000000000016,17.08,17.63,16.31,1.3200000000000003,-1.3200000000000003,4692,6802,1515,5287,4672
2017-05-07,16.188,16.45,15.87,0.5800000000000001,-0.4399999999999995,16.23,16.47,16.06,0.41000000000000014,-0.25,16.058,16.37,15.83,0.5400000000000009,-0.33000000000000007,16.082,16.39,15.86,0.5300000000000011,-0.3100000000000005,53869,89918,3808,86110,67231
2017-05-14,16.418,16.5,16.37,0.129999999999999,0.0,16.496,16.63,16.4,0.23000000000000043,-0.129999999999999,16.36,16.41,16.27,0.14000000000000057,-0.05000000000000071,16.42,16.57,16.28,0.28999999999999915,-0.129999999999999,6777,17615,1095,16520,-12208
2017-05-21,16.386,16.71,16.09,0.620000000000001,-0.5800000000000018,16.612000000000002,16.76,16.42,0.33999999999999986,-0.14000000000000057,16.324,16.55,16.05,0.5,-0.38000000000000256,16.442,16.61,16.21,0.3999999999999986,-0.05000000000000071,9312,17412,3589,13823,13823
2017-05-28,16.3575,16.55,16.16,0.39000000000000057,-0.1999999999999993,16.3875,16.55,16.22,0.33000000000000185,-0.14000000000000057,16.252499999999998,16.36,16.15,0.21000000000000085,-0.15000000000000213,16.2925,16.42,16.16,0.26000000000000156,-0.14999999999999858,7889,10569,5226,5343,632
2017-06-04,16.656,17.11,16.15,0.9600000000000009,0.5700000000000003,16.884,17.25,16.35,0.8999999999999986,0.7899999999999991,16.582,17.0,16.0,1.0,0.7199999999999989,16.748,17.15,16.2,0.9499999999999993,0.8900000000000006,12697,22225,4592,17633,-15259
2017-06-11,16.626,16.95,16.08,0.870000000000001,-0.6700000000000017,16.72,16.95,16.22,0.7300000000000004,-0.7100000000000009,16.556,16.82,16.08,0.740000000000002,-0.6700000000000017,16.65,16.9,16.22,0.6799999999999997,-0.5800000000000018,4842,8780,3143,5637,-5637
2017-06-18,16.18,16.4,15.91,0.48999999999999844,-0.21999999999999886,16.334,16.53,16.2,0.33000000000000185,-0.23000000000000043,16.104,16.34,15.91,0.4299999999999997,-0.25,16.2,16.52,16.0,0.5199999999999996,-0.21999999999999886,8849,26820,2142,24678,-21505
2017-06-25,17.048,17.61,16.75,0.8599999999999994,0.7300000000000004,17.158,17.61,16.77,0.8399999999999999,0.7300000000000004,16.844,17.36,16.56,0.8000000000000007,0.759999999999998,16.938,17.51,16.62,0.8900000000000006,0.8900000000000006,6326,13224,2777,10447,1730
2017-07-02,17.5425,17.72,17.43,0.28999999999999915,-0.28999999999999915,17.71,17.93,17.49,0.4400000000000013,0.21000000000000085,17.465,17.59,17.34,0.25,-0.16000000000000014,17.549999999999997,17.7,17.4,0.3000000000000007,-0.23000000000000043,3428,5662,1538,4124,2421
2017-07-09,17.766,18.29,17.44,0.8499999999999979,0.7100000000000009,17.88,18.29,17.61,0.6799999999999997,0.4800000000000004,17.502,17.88,17.26,0.6199999999999974,0.5399999999999991,17.682000000000002,18.26,17.34,0.9200000000000017,0.9200000000000017,5335,14023,1058,12965,6228
2017-07-16,18.592,18.97,17.96,1.009999999999998,0.9199999999999982,18.618,19.0,17.96,1.0399999999999991,0.9699999999999989,18.2,18.52,17.77,0.75,0.7300000000000004,18.404,18.75,17.96,0.7899999999999991,0.7899999999999991,3738,5129,1821,3308,-3308
2017-07-23,18.4,18.55,18.31,0.240000000000002,0.029999999999997584,18.526,18.77,18.31,0.46000000000000085,0.10000000000000142,18.194,18.37,17.9,0.4700000000000024,-0.04999999999999716,18.376,18.52,18.05,0.46999999999999886,-0.019999999999999574,15794,62407,1704,60703,-5457
2017-07-30,18.322,18.8,17.78,1.0199999999999996,-0.6600000000000001,18.56,19.04,18.08,0.9600000000000009,-0.610000000000003,18.144,18.49,17.75,0.7399999999999984,-0.4400000000000013,18.336000000000002,18.77,17.87,0.8999999999999986,-0.8200000000000003,266027,579172,2303,576869,237482
2017-08-06,18.416,18.54,18.28,0.259999999999998,-0.120000000000001,18.572,18.67,18.4,0.2700000000000031,-0.20000000000000284,18.33,18.54,18.09,0.4499999999999993,-0.3099999999999987,18.472,18.6,18.21,0.39000000000000057,-0.39000000000000057,3052,9318,582,8736,6291
2017-08-13,18.11,18.4,17.87,0.5299999999999976,-0.5299999999999976,18.134,18.52,17.87,0.6499999999999986,-0.6499999999999986,17.843999999999998,18.4,17.52,0.879999999999999,-0.879999999999999,18.014,18.52,17.58,0.9400000000000013,-0.9400000000000013,3865,8811,1644,7167,-5487
2017-08-20,18.36,18.92,17.97,0.9500000000000028,0.9500000000000028,18.396,18.92,17.97,0.9500000000000028,0.9500000000000028,18.114,18.58,17.63,0.9499999999999993,0.9499999999999993,18.3,18.58,17.95,0.629999999999999,0.629999999999999,2462,3157,1655,1502,-826
2017-08-27,18.836,18.9,18.73,0.16999999999999815,-0.00999999999999801,18.918,19.07,18.75,0.3200000000000003,0.019999999999999574,18.638,18.75,18.55,0.1999999999999993,-0.05000000000000071,18.768,18.92,18.7,0.22000000000000242,-0.05000000000000071,6379,13858,1037,12821,-10880
2017-09-03,19.115,19.41,18.7,0.7100000000000009,0.3000000000000007,19.285,19.62,19.11,0.5100000000000016,0.5100000000000016,18.794999999999998,19.13,18.65,0.4800000000000004,0.4800000000000004,19.0825,19.62,18.65,0.9700000000000024,0.9700000000000024,5307,9136,2416,6720,-3029
2017-09-10,20.18,21.3,18.94,2.3599999999999994,1.5299999999999976,20.376,21.37,19.45,1.9200000000000017,1.0199999999999996,19.962,21.2,18.94,2.259999999999998,1.0700000000000003,20.202,21.22,19.45,1.7699999999999996,0.5600000000000023,77046,258163,1640,256523,1538
2017-09-17,20.138,20.8,19.43,1.370000000000001,1.0300000000000011,20.536,20.98,20.02,0.9600000000000009,0.9600000000000009,20.096,20.59,19.43,1.1600000000000001,0.8200000000000003,20.47,20.98,20.02,0.9600000000000009,0.9600000000000009,3115,4921,1166,3755,436
2017-09-24,20.438,20.62,20.24,0.38000000000000256,-0.3200000000000003,20.438,20.62,20.24,0.38000000000000256,-0.3200000000000003,20.024,20.21,19.79,0.4200000000000017,-0.17999999999999972,20.246,20.54,20.11,0.4299999999999997,-0.07000000000000028,6330,16631,3107,13524,815
2017-10-01,20.384,20.92,20.02,0.9000000000000021,-0.019999999999999574,20.618,20.92,20.46,0.46000000000000085,0.09999999999999787,20.132,20.33,19.89,0.4399999999999977,0.129999999999999,20.404,20.77,20.01,0.759999999999998,0.11999999999999744,4178,10121,1452,8669,-7526
