Date,BBSI_stock_Open_average,BBSI_stock_Open_max,BBSI_stock_Open_min,BBSI_stock_Open_volatility,BBSI_stock_Open_change,BBSI_stock_High_average,BBSI_stock_High_max,BBSI_stock_High_min,BBSI_stock_High_volatility,BBSI_stock_High_change,BBSI_stock_Low_average,BBSI_stock_Low_max,BBSI_stock_Low_min,BBSI_stock_Low_volatility,BBSI_stock_Low_change,BBSI_stock_Close_average,BBSI_stock_Close_max,BBSI_stock_Close_min,BBSI_stock_Close_volatility,BBSI_stock_Close_change,BBSI_stock_Volume_average,BBSI_stock_Volume_max,BBSI_stock_Volume_min,BBSI_stock_Volume_volatility,BBSI_stock_Volume_change
2016-01-03,41.262,43.03,40.58,2.450000000000003,-2.450000000000003,42.0,43.03,41.03,2.0,-2.0,40.146,40.85,38.08,2.770000000000003,-2.770000000000003,40.45,41.41,38.22,3.1899999999999977,-3.1899999999999977,128382,214073,75530,138543,83092
2016-01-10,38.967999999999996,40.72,37.43,3.289999999999999,-1.2899999999999991,39.668,40.92,38.35,2.5700000000000003,-0.6999999999999957,37.45,38.88,36.17,2.710000000000001,-0.6799999999999997,38.868,40.49,38.17,2.3200000000000003,-0.509999999999998,89500,114101,62078,52023,-29861
2016-01-17,37.7525,38.63,35.77,2.8599999999999994,-0.5900000000000034,38.7525,39.05,38.57,0.4799999999999969,0.44999999999999574,36.21,38.01,34.08,3.9299999999999997,2.3599999999999994,37.620000000000005,38.81,36.31,2.5,2.5,111079,206066,44678,161388,-76756
2016-01-24,38.326,39.06,37.54,1.5200000000000031,-0.6499999999999986,39.198,39.71,38.54,1.1700000000000017,0.17999999999999972,37.524,38.07,36.81,1.259999999999998,0.240000000000002,38.314,39.17,37.18,1.990000000000002,1.0200000000000031,62928,67461,55823,11638,-2886
2016-01-31,36.878,38.91,35.48,3.4299999999999997,-3.4299999999999997,38.182,42.8,35.57,7.229999999999997,-3.5799999999999983,35.496,37.31,33.73,3.5800000000000054,-3.5800000000000054,36.147999999999996,37.43,34.9,2.530000000000001,-2.530000000000001,72851,98418,59335,39083,22714
2016-02-07,33.526,38.09,30.92,7.170000000000002,3.75,34.294,38.62,32.49,6.1299999999999955,4.279999999999994,31.894,33.93,30.84,3.09,1.8200000000000003,32.9,36.43,31.47,4.960000000000001,4.18,94780,109973,84181,25792,6188
2016-02-14,35.1775,37.11,34.46,2.6499999999999986,-2.6499999999999986,36.6475,38.25,35.59,2.6599999999999966,-2.520000000000003,34.085,34.25,33.89,0.35999999999999943,0.240000000000002,34.585,34.75,34.34,0.4099999999999966,0.259999999999998,90504,121956,73870,48086,-48086
2016-02-21,34.885,35.43,34.19,1.240000000000002,0.3999999999999986,35.50666666666667,35.97,35.25,0.7199999999999989,-0.14000000000000057,34.53333333333333,35.25,33.8,1.4500000000000028,0.6400000000000006,34.96666666666667,35.29,34.56,0.7299999999999969,0.46999999999999886,69480,86344,52512,33832,23142
2016-02-28,35.926,36.95,35.16,1.7900000000000063,1.5300000000000011,36.727999999999994,37.48,36.08,1.3999999999999986,1.3200000000000003,35.53,36.55,34.85,1.6999999999999957,1.6999999999999957,36.168,37.03,34.94,2.0900000000000034,2.0900000000000034,95334,107387,80151,27236,-13840
2016-03-06,32.022,37.28,24.11,13.170000000000002,-12.89,33.519999999999996,37.8,27.29,10.509999999999998,-9.849999999999998,30.968,36.54,22.55,13.989999999999998,-12.439999999999998,32.396,37.57,24.36,13.21,-10.030000000000001,356809,1003375,57131,946244,489729
2016-03-13,27.61,28.02,27.17,0.8499999999999979,-0.379999999999999,28.362,28.77,27.48,1.2899999999999991,-0.28000000000000114,26.948,27.29,26.2,1.0899999999999999,-0.14999999999999858,27.816,28.14,27.07,1.0700000000000003,-0.08000000000000185,136025,172840,108042,64798,-64798
2016-03-20,27.424999999999997,27.84,27.08,0.7600000000000016,-0.7600000000000016,28.205,28.5,27.93,0.5700000000000003,-0.5,27.127499999999998,27.29,26.92,0.36999999999999744,-0.36999999999999744,27.5075,27.78,27.25,0.5300000000000011,0.4200000000000017,133038,167184,92337,74847,37416
2016-03-27,27.996,28.58,27.29,1.2899999999999991,0.6900000000000013,28.584,29.18,27.95,1.2300000000000004,0.8000000000000007,27.57,28.2,26.97,1.2300000000000004,0.5899999999999999,28.195999999999998,28.75,27.31,1.4400000000000013,0.9299999999999997,100771,126762,57910,68852,8918
2016-04-03,27.38,28.25,26.89,1.3599999999999994,-1.1900000000000013,27.712,28.42,27.28,1.1400000000000006,-0.8800000000000026,26.898,27.33,26.58,0.75,-0.75,27.214000000000002,27.67,26.9,0.7700000000000031,-0.4400000000000013,97552,142392,57713,84679,-37321
2016-04-10,28.034,28.94,27.32,1.620000000000001,1.620000000000001,28.814,30.08,27.97,2.1099999999999994,2.1099999999999994,27.826,28.92,27.23,1.6900000000000013,1.620000000000001,28.5,29.68,27.55,2.129999999999999,2.129999999999999,90032,101367,78308,23059,7392
2016-04-17,31.362,34.33,29.66,4.669999999999998,3.41,32.949999999999996,36.15,29.98,6.169999999999998,3.4999999999999964,30.68,32.49,29.18,3.3100000000000023,3.3100000000000023,31.898,34.57,29.62,4.949999999999999,3.0199999999999996,131831,348014,53669,294345,-22752
2016-04-24,31.848,32.46,31.5,0.9600000000000009,-0.9600000000000009,32.464,32.86,31.94,0.9199999999999982,-0.5699999999999967,31.196,31.57,30.75,0.8200000000000003,-0.4200000000000017,31.774,32.39,31.01,1.379999999999999,-0.6799999999999997,59367,68867,46438,22429,-11982
2016-05-01,30.902,31.23,30.49,0.740000000000002,-0.5300000000000011,31.43,32.0,30.5,1.5,-0.7399999999999984,30.254,30.74,29.5,1.2399999999999984,-0.9400000000000013,30.822,31.15,30.1,1.0499999999999972,-0.9699999999999989,71801,94086,47901,46185,12832
2016-05-08,30.03,30.79,29.35,1.4399999999999977,-0.6699999999999982,30.39,31.2,29.56,1.6400000000000006,-1.6400000000000006,29.368000000000002,29.87,28.67,1.1999999999999993,-1.0199999999999996,29.878,30.72,29.21,1.509999999999998,-1.509999999999998,56484,81162,41807,39355,-28394
2016-05-15,28.382,28.78,27.9,0.8800000000000026,-0.26000000000000156,29.116,29.65,28.59,1.0599999999999987,-0.6400000000000006,27.972,28.3,27.28,1.0199999999999996,-0.879999999999999,28.494,29.06,28.08,0.9800000000000004,-0.9800000000000004,74292,101064,56514,44550,15198
2016-05-22,30.322,36.37,28.17,8.199999999999996,8.199999999999996,32.512,37.94,28.84,9.099999999999998,8.430000000000003,30.098,35.9,27.75,8.149999999999999,8.149999999999999,31.79,36.5,28.26,8.239999999999998,8.209999999999997,153616,465236,50257,414979,29383
2016-05-29,38.025,38.89,36.72,2.1700000000000017,1.8200000000000003,38.875,39.23,38.51,0.7199999999999989,0.03999999999999915,37.335,38.46,36.05,2.4100000000000037,1.3500000000000014,38.1625,38.94,37.36,1.5799999999999983,0.25,112404,212336,57641,154695,-129585
2016-06-05,38.308,38.65,37.78,0.8699999999999974,-0.19999999999999574,38.772,39.72,38.09,1.6299999999999955,-0.4399999999999977,37.832,38.2,37.31,0.8900000000000006,-0.39000000000000057,38.226,38.81,37.72,1.0900000000000034,-0.6700000000000017,63818,81736,46474,35262,-35262
2016-06-12,37.302,37.71,37.06,0.6499999999999986,-0.6499999999999986,37.688,37.98,37.36,0.6199999999999974,-0.1600000000000037,36.646,36.85,36.3,0.5500000000000043,-0.5100000000000051,37.058,37.52,36.82,0.7000000000000028,-0.25,51891,68850,37666,31184,28134
2016-06-19,38.89,40.6,37.45,3.1499999999999986,3.1499999999999986,40.22,43.08,38.78,4.299999999999997,2.4499999999999957,38.088,39.1,36.7,2.3999999999999986,1.7399999999999949,39.498,42.18,38.32,3.8599999999999994,1.2199999999999989,101340,165138,55035,110103,93238
2016-06-26,39.244,40.7,38.59,2.1099999999999994,1.9200000000000017,40.104,41.35,38.93,2.4200000000000017,1.4099999999999966,38.36,39.1,37.39,1.7100000000000009,1.7100000000000009,39.346,41.32,38.09,3.229999999999997,1.7099999999999937,84984,116430,66694,49736,-22263
