Date,CRMBQ_stock_Open_average,CRMBQ_stock_Open_max,CRMBQ_stock_Open_min,CRMBQ_stock_Open_volatility,CRMBQ_stock_Open_change,CRMBQ_stock_High_average,CRMBQ_stock_High_max,CRMBQ_stock_High_min,CRMBQ_stock_High_volatility,CRMBQ_stock_High_change,CRMBQ_stock_Low_average,CRMBQ_stock_Low_max,CRMBQ_stock_Low_min,CRMBQ_stock_Low_volatility,CRMBQ_stock_Low_change,CRMBQ_stock_Close_average,CRMBQ_stock_Close_max,CRMBQ_stock_Close_min,CRMBQ_stock_Close_volatility,CRMBQ_stock_Close_change,CRMBQ_stock_Volume_average,CRMBQ_stock_Volume_max,CRMBQ_stock_Volume_min,CRMBQ_stock_Volume_volatility,CRMBQ_stock_Volume_change
2016-01-03,0.027075,0.0299,0.0252,0.004699999999999999,-0.002799999999999997,0.028425,0.0299,0.0259,0.004,0.0019000000000000024,0.026375,0.0299,0.0252,0.004699999999999999,0.0,0.02775,0.0299,0.0258,0.0040999999999999995,0.003599999999999999,6750,19400,800,18600,16600
2016-01-10,0.02538,0.0269,0.025,0.001899999999999999,0.0,0.02724,0.0299,0.025,0.004899999999999998,0.0010000000000000009,0.025,0.025,0.025,0.0,0.0,0.02578,0.0289,0.025,0.0038999999999999972,-0.0038999999999999972,28047,55155,10704,44451,9579
2016-01-17,0.0275,0.0299,0.025,0.004899999999999998,-0.0009000000000000015,0.028749999999999998,0.03,0.0261,0.0038999999999999972,-0.0009000000000000015,0.025025000000000002,0.0251,0.025,9.99999999999994e-05,0.0,0.026275,0.03,0.025,0.0049999999999999975,0.0,45840,99942,2600,97342,52689
2016-01-24,0.02662,0.03,0.025,0.0049999999999999975,9.99999999999994e-05,0.02798,0.03,0.0261,0.0038999999999999972,-0.0030999999999999986,0.02546,0.0269,0.025,0.001899999999999999,9.99999999999994e-05,0.02732,0.03,0.0252,0.004799999999999999,-0.0030999999999999986,13339,35000,3300,31700,4450
2016-01-31,0.02544,0.027000000000000003,0.025,0.0020000000000000018,-0.0020000000000000018,0.027000000000000003,0.027000000000000003,0.027000000000000003,0.0,0.0,0.02504,0.0251,0.025,9.99999999999994e-05,-9.99999999999994e-05,0.026800000000000004,0.027000000000000003,0.026000000000000002,0.0010000000000000009,0.0,18437,41600,4636,36964,-33079
2016-02-07,0.0262,0.027000000000000003,0.025,0.0020000000000000018,0.0020000000000000018,0.02696,0.027000000000000003,0.0268,0.00020000000000000226,0.0,0.0262,0.027000000000000003,0.025,0.0020000000000000018,0.0020000000000000018,0.02696,0.027000000000000003,0.0268,0.00020000000000000226,0.0,13383,43315,3300,40015,-3000
2016-02-14,0.025433333333333336,0.0261,0.0251,0.0010000000000000009,-0.0010000000000000009,0.0267,0.027000000000000003,0.0261,0.0009000000000000015,-0.0009000000000000015,0.0251,0.0251,0.0251,0.0,0.0,0.02606666666666667,0.027000000000000003,0.0251,0.0019000000000000024,-0.0010000000000000009,30825,58075,15400,42675,42675
2016-02-21,0.0256,0.027000000000000003,0.0251,0.0019000000000000024,9.99999999999994e-05,0.026075,0.027000000000000003,0.0251,0.0019000000000000024,-0.001800000000000003,0.0251,0.0251,0.0251,0.0,0.0,0.0256,0.027000000000000003,0.0251,0.0019000000000000024,-0.0019000000000000024,33600,63300,19100,44200,11597
2016-02-28,0.0251,0.0252,0.025,0.0001999999999999988,-0.0001999999999999988,0.0251,0.0252,0.025,0.0001999999999999988,-0.0001999999999999988,0.02508,0.0252,0.025,0.0001999999999999988,-0.0001999999999999988,0.02508,0.0252,0.025,0.0001999999999999988,-0.0001999999999999988,20166,60050,3882,56168,46850
2016-03-06,0.025060000000000002,0.0252,0.025,0.0001999999999999988,-9.99999999999994e-05,0.025060000000000002,0.0252,0.025,0.0001999999999999988,-9.99999999999994e-05,0.02402,0.0251,0.02,0.0051,-0.0051,0.02502,0.0251,0.025,9.99999999999994e-05,-9.99999999999994e-05,24726,62700,2880,59820,59820
