Date,BXPStock_Open_average,BXPStock_Open_max,BXPStock_Open_min,BXPStock_Open_volatility,BXPStock_Open_change,BXPStock_High_average,BXPStock_High_max,BXPStock_High_min,BXPStock_High_volatility,BXPStock_High_change,BXPStock_Low_average,BXPStock_Low_max,BXPStock_Low_min,BXPStock_Low_volatility,BXPStock_Low_change,BXPStock_Close_average,BXPStock_Close_max,BXPStock_Close_min,BXPStock_Close_volatility,BXPStock_Close_change,BXPStock_Volume_average,BXPStock_Volume_max,BXPStock_Volume_min,BXPStock_Volume_volatility,BXPStock_Volume_change
2016-01-03,125.342,126.66,124.26,2.3999999999999915,-0.28000000000000114,126.78999999999999,127.71,125.77,1.9399999999999977,-0.1600000000000108,123.84400000000001,126.29,121.27,5.02000000000001,-1.6300000000000097,125.032,127.26,121.48,5.780000000000001,-2.719999999999999,802339,919129,692577,226552,2188
2016-01-10,120.83800000000001,123.4,118.34,5.060000000000002,-3.6099999999999994,121.876,124.07,118.78,5.289999999999992,-4.450000000000003,119.292,121.62,116.72,4.900000000000006,-4.900000000000006,120.14800000000001,122.68,118.45,4.230000000000004,-4.230000000000004,824839,929588,719803,209785,44621
2016-01-17,117.955,119.82,116.37,3.4499999999999886,-2.3599999999999994,119.065,120.41,117.71,2.700000000000003,-0.6700000000000017,116.24,118.21,113.84,4.36999999999999,-0.7599999999999909,117.605,119.33,115.85,3.480000000000004,-0.12999999999999545,758281,1154370,602781,551589,44320
2016-01-24,118.78999999999999,119.96,117.31,2.6499999999999915,-1.8999999999999915,120.182,121.16,117.95,3.2099999999999937,-2.4299999999999926,116.604,118.51,114.2,4.310000000000002,-3.3999999999999915,117.78999999999999,120.35,115.44,4.909999999999997,-1.6000000000000085,1151223,1888077,582529,1305548,1160932
2016-01-31,115.568,116.03,114.65,1.3799999999999955,0.6099999999999994,117.53,118.64,116.11,2.530000000000001,-1.1099999999999994,114.494,115.0,114.04,0.9599999999999937,0.1700000000000017,115.634,117.25,114.7,2.549999999999997,-1.2199999999999989,1082607,1268018,862796,405222,-236470
2016-02-07,110.75399999999999,114.99,109.07,5.920000000000002,-5.920000000000002,111.634,115.13,109.75,5.3799999999999955,-5.3799999999999955,108.46,110.05,107.28,2.769999999999996,-2.769999999999996,109.618,111.19,108.18,3.009999999999991,-2.530000000000001,923390,1175016,679756,495260,-395642
2016-02-14,111.1575,111.78,110.3,1.480000000000004,0.7400000000000091,112.3575,113.3,110.54,2.759999999999991,2.6299999999999955,110.1875,111.41,108.86,2.549999999999997,1.0999999999999943,111.57000000000001,112.4,110.29,2.1099999999999994,2.1099999999999994,919142,1096569,745130,351439,-225803
2016-02-21,114.246,114.91,113.72,1.1899999999999977,1.0499999999999972,115.418,116.31,114.39,1.9200000000000017,-0.030000000000001137,113.32000000000001,113.84,112.38,1.460000000000008,0.6099999999999994,114.382,115.18,113.72,1.460000000000008,-0.8599999999999994,887872,1439414,639514,799900,-287757
2016-02-28,116.522,118.33,114.09,4.239999999999995,4.239999999999995,117.93599999999999,118.73,116.09,2.6400000000000006,2.6400000000000006,115.96,117.75,113.66,4.090000000000003,4.090000000000003,117.44200000000001,118.58,114.14,4.439999999999998,4.439999999999998,837690,1246708,584859,661849,-469623
2016-03-06,117.806,118.22,117.41,0.8100000000000023,0.4900000000000091,119.58,122.86,118.28,4.579999999999998,3.569999999999993,116.80799999999999,117.41,115.69,1.7199999999999989,-0.39000000000000057,118.58200000000001,122.7,117.1,5.6000000000000085,4.049999999999997,664219,1192108,362483,829625,714833
