Date,CMD_stock_Open_average,CMD_stock_Open_max,CMD_stock_Open_min,CMD_stock_Open_volatility,CMD_stock_Open_change,CMD_stock_High_average,CMD_stock_High_max,CMD_stock_High_min,CMD_stock_High_volatility,CMD_stock_High_change,CMD_stock_Low_average,CMD_stock_Low_max,CMD_stock_Low_min,CMD_stock_Low_volatility,CMD_stock_Low_change,CMD_stock_Close_average,CMD_stock_Close_max,CMD_stock_Close_min,CMD_stock_Close_volatility,CMD_stock_Close_change,CMD_stock_Volume_average,CMD_stock_Volume_max,CMD_stock_Volume_min,CMD_stock_Volume_volatility,CMD_stock_Volume_change
2016-08-21,72.30799999999999,72.87,71.66,1.210000000000008,-0.6599999999999966,73.056,73.69,72.58,1.1099999999999994,-0.6500000000000057,71.83,72.55,71.22,1.3299999999999983,-0.6800000000000068,72.408,73.28,71.78,1.5,-0.6599999999999966,125920,162596,115149,47447,5062
2016-08-28,75.05799999999999,76.21,73.1,3.1099999999999994,3.1099999999999994,75.958,77.17,75.0,2.1700000000000017,2.1700000000000017,74.404,75.91,72.53,3.3799999999999955,3.3799999999999955,75.728,77.16,74.52,2.6400000000000006,2.6400000000000006,199687,368587,119236,249351,-249351
2016-09-04,77.6525,78.5,77.09,1.4099999999999966,-0.3999999999999915,78.2675,79.03,77.26,1.769999999999996,-0.9299999999999926,76.9525,77.38,76.08,1.2999999999999972,-0.9699999999999989,77.665,78.75,76.68,2.069999999999993,-0.9299999999999926,162468,213442,112712,100730,98976
2016-09-11,77.134,78.83,76.06,2.769999999999996,2.769999999999996,78.39,80.89,77.17,3.719999999999999,3.0900000000000034,76.488,78.14,75.7,2.4399999999999977,2.4399999999999977,77.952,80.03,76.65,3.3799999999999955,2.280000000000001,217593,462582,135232,327350,299345
2016-09-18,80.2,80.94,79.56,1.3799999999999955,0.6099999999999994,80.934,81.63,79.99,1.6400000000000006,-0.030000000000001137,79.25399999999999,80.0,78.38,1.6200000000000045,0.5600000000000023,80.16799999999999,81.39,78.97,2.4200000000000017,1.2999999999999972,186743,270922,130218,140704,48032
2016-09-25,79.812,81.07,77.58,3.489999999999995,-3.489999999999995,80.122,81.13,78.59,2.539999999999992,-2.539999999999992,78.666,80.21,76.16,4.049999999999997,-2.759999999999991,79.19200000000001,80.28,77.2,3.0799999999999983,-2.299999999999997,242954,438755,99582,339173,339173
2016-10-02,78.678,79.31,78.01,1.2999999999999972,1.2999999999999972,79.124,79.31,78.8,0.5100000000000051,0.5100000000000051,77.96,78.41,77.26,1.1499999999999915,0.6199999999999903,78.636,78.98,78.46,0.5200000000000102,-0.009999999999990905,170966,264005,132379,131626,-124792
2016-10-09,77.264,78.97,75.3,3.6700000000000017,-3.469999999999999,78.066,79.72,76.79,2.9299999999999926,-2.9299999999999926,76.328,78.71,74.98,3.7299999999999898,-3.539999999999992,76.688,78.97,75.38,3.5900000000000034,-3.4099999999999966,142622,185136,118110,67026,29622
2016-10-16,75.78399999999999,76.3,74.83,1.4699999999999989,-0.8799999999999955,76.218,77.13,75.11,2.019999999999996,-1.2199999999999989,75.248,76.0,74.13,1.8700000000000045,-1.1800000000000068,75.548,76.11,74.48,1.6299999999999955,-1.4200000000000017,93995,122368,71058,51310,18638
2016-10-23,72.992,75.44,69.37,6.069999999999993,-5.609999999999999,73.33,75.78,70.23,5.549999999999997,-5.549999999999997,71.496,74.65,68.19,6.460000000000008,-6.460000000000008,72.138,75.58,69.73,5.849999999999994,-5.599999999999994,160723,230777,92480,138297,133718
2016-10-30,70.286,71.51,69.81,1.7000000000000028,-0.18999999999999773,71.3,71.64,70.61,1.0300000000000011,0.06999999999999318,69.61200000000001,70.03,69.17,0.8599999999999994,-0.25,70.07600000000001,71.23,69.37,1.8599999999999994,-1.4699999999999989,187048,234716,129080,105636,-18743
2016-11-06,72.004,73.8,70.95,2.8499999999999943,1.6299999999999955,73.434,76.02,72.0,4.019999999999996,4.019999999999996,71.202,72.58,69.93,2.6499999999999915,2.010000000000005,72.742,74.86,71.56,3.299999999999997,3.010000000000005,174067,217555,117861,99694,63047
2016-11-13,76.67999999999999,80.0,74.2,5.799999999999997,4.859999999999999,78.13,80.29,75.99,4.300000000000011,4.300000000000011,76.116,79.3,73.85,5.450000000000003,5.450000000000003,77.572,79.89,74.45,5.439999999999998,4.929999999999993,172819,271879,127913,143966,114899
2016-11-20,80.285,81.24,79.34,1.8999999999999915,1.8999999999999915,81.505,82.8,80.92,1.8799999999999955,1.8599999999999994,79.7375,81.21,78.96,2.25,1.9299999999999926,81.02000000000001,81.87,80.09,1.7800000000000011,0.9300000000000068,120475,145716,74132,71584,-57293
2016-11-27,81.082,82.07,80.2,1.8699999999999903,-1.8699999999999903,82.07000000000001,82.7,81.83,0.8700000000000045,-0.7800000000000011,79.934,80.55,79.25,1.2999999999999972,-0.37000000000000455,80.968,81.57,80.52,1.0499999999999972,0.12999999999999545,192104,290040,130159,159881,-57826
2016-12-04,85.656,88.81,84.0,4.810000000000002,0.21999999999999886,86.278,88.81,84.82,3.990000000000009,-0.39000000000000057,83.04,83.96,82.01,1.9499999999999886,1.9499999999999886,84.182,85.85,82.49,3.3599999999999994,2.3599999999999994,223025,283313,147765,135548,63000
2016-12-11,83.538,84.9,80.92,3.980000000000004,-3.980000000000004,84.17,85.67,82.13,3.5400000000000063,-3.5400000000000063,82.256,84.43,80.38,4.050000000000011,-4.050000000000011,82.542,84.64,80.48,4.159999999999997,-4.159999999999997,235657,311371,135294,176077,124068
2016-12-18,80.196,82.16,78.66,3.5,-2.2900000000000063,80.636,82.46,79.06,3.3999999999999915,-1.8699999999999903,79.06,80.56,77.98,2.5799999999999983,-2.469999999999999,79.774,81.38,78.69,2.6899999999999977,-1.7199999999999989,132296,161283,87308,73975,-61627
2016-12-25,79.20750000000001,79.75,78.26,1.4899999999999949,-0.2600000000000051,80.0975,80.92,79.33,1.5900000000000034,-1.5900000000000034,78.52000000000001,79.54,77.72,1.8200000000000074,-1.8200000000000074,79.2425,80.17,78.73,1.4399999999999977,-1.4200000000000017,96495,165139,67538,97601,86802
2017-01-01,78.845,79.37,78.37,1.0,-1.0,79.4825,79.58,79.25,0.3299999999999983,-0.01999999999999602,77.535,78.0,77.02,0.980000000000004,0.980000000000004,78.61500000000001,79.25,77.66,1.5900000000000034,1.5200000000000102,136004,195952,87943,108009,-98109
2017-01-08,78.44,79.72,77.73,1.9899999999999949,-0.7199999999999989,79.21000000000001,80.45,78.42,2.030000000000001,-0.5799999999999983,77.818,78.15,77.03,1.1200000000000045,0.10999999999999943,78.404,79.32,77.41,1.9099999999999966,-0.25,149154,186549,99968,86581,-86092
2017-01-15,76.9825,77.32,76.5,0.8199999999999932,-0.44999999999998863,77.1875,77.33,76.97,0.35999999999999943,-0.35999999999999943,75.84,76.22,75.16,1.0600000000000023,-0.28999999999999204,76.53999999999999,77.09,76.25,0.8400000000000034,-0.09999999999999432,131118,146151,101180,44971,13415
2017-01-22,76.92,77.87,75.35,2.5200000000000102,1.269999999999996,77.876,78.72,76.57,2.1500000000000057,1.3700000000000045,76.234,77.53,74.5,3.030000000000001,2.0600000000000023,77.33,78.6,75.76,2.839999999999989,2.839999999999989,118386,168668,81311,87357,62538
2017-01-29,77.754,79.0,75.73,3.269999999999996,0.5,78.58800000000001,79.7,77.7,2.0,1.2000000000000028,76.858,78.25,75.5,2.75,1.8599999999999994,77.79,79.69,76.59,3.0999999999999943,3.0999999999999943,137238,222551,103318,119233,-47874
2017-02-05,79.502,81.2,78.46,2.740000000000009,1.4200000000000017,80.206,81.46,79.03,2.4299999999999926,1.6799999999999926,78.638,80.18,77.86,2.3200000000000074,1.460000000000008,79.736,81.26,78.69,2.5700000000000074,2.160000000000011,89826,150431,68618,81813,1819
2017-02-12,81.434,82.35,80.51,1.8399999999999892,0.6299999999999955,82.684,83.3,82.06,1.2399999999999949,1.2399999999999949,81.034,81.4,80.51,0.8900000000000006,0.29000000000000625,82.362,83.19,81.57,1.6200000000000045,1.6200000000000045,111104,171578,72470,99108,-48596
2017-02-19,83.7525,85.34,83.02,2.3200000000000074,-0.3299999999999983,84.77250000000001,85.87,83.71,2.160000000000011,-1.4899999999999949,82.52250000000001,83.19,82.12,1.0699999999999932,-0.8199999999999932,83.91250000000001,85.31,83.12,2.1899999999999977,-1.6299999999999955,104897,147453,81147,66306,-66306
2017-02-26,84.268,85.57,83.04,2.529999999999987,0.75,84.83,85.61,83.7,1.9099999999999966,0.4200000000000017,83.23400000000001,84.26,81.64,2.6200000000000045,-0.04999999999999716,84.126,85.29,82.11,3.180000000000007,0.14000000000000057,117579,143909,82636,61273,-25644
2017-03-05,82.968,84.63,78.7,5.929999999999993,-5.179999999999993,83.362,84.67,79.07,5.6000000000000085,-5.530000000000001,80.922,83.75,76.4,7.349999999999994,-6.429999999999993,81.654,84.23,77.36,6.8700000000000045,-6.650000000000006,142626,260927,76209,184718,94097
2017-03-12,77.42,78.96,76.5,2.4599999999999937,0.5999999999999943,78.376,79.26,77.25,2.010000000000005,1.1500000000000057,76.656,77.98,75.36,2.6200000000000045,1.6200000000000045,77.87,78.52,76.42,2.0999999999999943,0.9599999999999937,206666,368173,117440,250733,190325
2017-03-19,76.73,78.97,74.91,4.060000000000002,-3.3900000000000006,77.26,79.34,75.53,3.8100000000000023,-2.950000000000003,75.53,77.61,74.47,3.1400000000000006,-2.3299999999999983,76.076,78.15,75.3,2.8500000000000085,-2.240000000000009,146340,176250,117583,58667,44098
2017-03-26,77.986,79.38,75.37,4.009999999999991,4.009999999999991,79.246,80.71,76.78,3.9299999999999926,3.9299999999999926,77.148,78.45,74.15,4.299999999999997,4.1299999999999955,78.844,80.1,76.53,3.569999999999993,3.569999999999993,199433,365883,86978,278905,220795
2017-04-02,77.318,80.64,74.08,6.560000000000002,-6.560000000000002,77.714,80.96,74.42,6.539999999999992,-6.539999999999992,75.77,77.96,73.68,4.279999999999987,-4.279999999999987,76.108,78.39,73.97,4.420000000000002,-4.420000000000002,193917,282370,113342,169028,36603
2017-04-09,73.095,73.5,72.71,0.7900000000000063,-0.7900000000000063,74.035,74.9,73.39,1.5100000000000051,-1.5100000000000051,72.3625,72.96,71.33,1.6299999999999955,-1.5,72.71,73.44,71.41,2.030000000000001,-1.8599999999999994,132735,185031,76168,108863,-72921
2017-04-16,73.0,74.02,71.56,2.4599999999999937,1.509999999999991,73.886,74.38,73.51,0.8699999999999903,-0.14999999999999147,72.348,73.27,71.44,1.8299999999999983,0.6500000000000057,73.224,73.81,72.35,1.460000000000008,-1.230000000000004,115588,126865,101795,25070,1383
2017-04-23,74.85600000000001,76.37,73.78,2.5900000000000034,2.5900000000000034,75.932,79.75,74.27,5.480000000000004,5.480000000000004,73.662,74.58,72.92,1.6599999999999966,-0.5600000000000023,74.392,74.89,73.8,1.0900000000000034,0.6099999999999994,148282,286470,88948,197522,197522
2017-04-30,74.376,75.0,73.8,1.2000000000000028,-0.04999999999999716,74.956,75.65,74.26,1.3900000000000006,-0.7000000000000028,73.568,74.54,73.01,1.5300000000000011,-0.7000000000000028,74.312,75.17,73.65,1.519999999999996,-1.2199999999999989,93029,154971,62828,92143,-71176
2017-05-07,72.842,73.7,71.58,2.1200000000000045,-2.1200000000000045,73.548,74.48,72.76,1.7199999999999989,-1.259999999999991,72.038,72.94,71.13,1.8100000000000023,-1.769999999999996,72.598,73.29,71.29,2.0,-2.0,96729,134952,60404,74548,39961
2017-05-14,71.06,72.41,70.09,2.319999999999993,-0.3400000000000034,71.946,72.62,70.95,1.6700000000000017,-0.21999999999999886,70.422,71.01,69.21,1.8000000000000114,-0.19000000000001194,71.37,72.58,70.19,2.3900000000000006,-0.7199999999999989,144899,180384,98485,81899,80307
2017-05-21,73.772,75.46,72.42,3.039999999999992,3.039999999999992,74.7,76.91,72.94,3.969999999999999,3.969999999999999,73.318,74.74,72.02,2.719999999999999,2.719999999999999,74.416,76.6,72.68,3.9199999999999875,3.9199999999999875,109926,165546,71085,94461,18603
2017-05-28,77.7475,79.88,76.2,3.6799999999999926,3.6799999999999926,78.88499999999999,81.24,76.92,4.319999999999993,4.319999999999993,77.3625,79.88,75.76,4.11999999999999,4.11999999999999,78.78999999999999,81.02,76.87,4.1499999999999915,4.1499999999999915,143644,183512,92875,90637,78034
2017-06-04,77.142,81.03,72.83,8.200000000000003,-6.989999999999995,79.46,81.1,77.08,4.019999999999996,-4.019999999999996,76.134,78.55,72.0,6.549999999999997,-4.849999999999994,78.346,79.62,75.87,3.75,-3.3499999999999943,249118,410517,164099,246418,208007
2017-06-11,76.05,77.74,74.93,2.809999999999988,0.18999999999999773,77.392,78.51,76.44,2.0700000000000074,-1.1300000000000097,75.584,76.85,74.52,2.3299999999999983,0.6000000000000085,76.62,77.48,75.91,1.5700000000000074,-1.3900000000000006,170800,302577,92923,209654,97651
2017-06-18,76.138,76.61,75.73,0.8799999999999955,-0.37999999999999545,76.886,77.9,76.38,1.5200000000000102,1.1200000000000045,75.778,76.21,75.06,1.1499999999999915,0.12999999999999545,76.446,77.72,75.81,1.9099999999999966,1.3199999999999932,132733,159430,100906,58524,30809
2017-06-25,77.282,78.28,76.29,1.9899999999999949,-0.6700000000000017,78.076,78.37,77.41,0.960000000000008,0.4099999999999966,76.52,77.19,75.77,1.4200000000000017,0.37999999999999545,77.296,78.14,76.2,1.9399999999999977,0.789999999999992,214983,349618,145566,204052,204052
2017-07-02,76.7325,78.38,74.91,3.469999999999999,-3.469999999999999,77.01,78.38,75.81,2.569999999999993,-2.569999999999993,75.515,76.5,74.39,2.1099999999999994,-1.7000000000000028,76.0775,77.18,74.71,2.470000000000013,-1.8800000000000097,162922,318988,81847,237141,44686
2017-07-09,75.364,75.6,75.09,0.5099999999999909,0.2599999999999909,76.07,76.46,75.54,0.9199999999999875,0.6099999999999994,74.826,75.35,74.27,1.0799999999999983,1.0799999999999983,75.44,76.0,75.03,0.9699999999999989,0.9699999999999989,143674,276438,91718,184720,-155513
2017-07-16,76.724,78.17,75.67,2.5,2.5,77.46,78.17,77.04,1.1299999999999955,0.6800000000000068,75.934,76.5,75.67,0.8299999999999983,0.14999999999999147,76.722,77.44,76.11,1.3299999999999983,-1.3299999999999983,153198,191280,118041,73239,44107
2017-07-23,75.764,77.2,74.07,3.1300000000000097,-1.9500000000000028,76.262,77.67,74.89,2.780000000000001,-1.269999999999996,74.66799999999999,75.92,73.73,2.1899999999999977,-1.25,75.328,77.07,74.29,2.779999999999987,-1.5699999999999932,88968,125654,67454,58200,676
2017-07-30,75.128,76.67,74.03,2.6400000000000006,2.049999999999997,75.772,76.84,74.4,2.4399999999999977,2.1899999999999977,74.51,75.86,73.26,2.5999999999999943,1.980000000000004,75.334,76.76,73.61,3.1500000000000057,2.5600000000000023,102284,186720,68443,118277,-27358
2017-08-06,75.092,76.7,72.82,3.8800000000000097,-3.8800000000000097,76.124,78.23,74.32,3.910000000000011,-2.8299999999999983,74.16,75.57,72.82,2.75,-2.75,74.774,76.75,73.3,3.450000000000003,-2.9599999999999937,121882,145878,104298,41580,20969
2017-08-13,75.086,76.3,74.54,1.759999999999991,0.14000000000000057,76.092,76.92,75.37,1.5499999999999972,0.4899999999999949,74.432,75.01,73.9,1.1099999999999994,-0.30999999999998806,75.38799999999999,76.57,74.52,2.049999999999997,-0.04000000000000625,96721,127114,65678,61436,-1411
2017-08-20,76.374,77.42,75.04,2.3799999999999955,2.3799999999999955,77.07600000000001,77.75,76.11,1.6400000000000006,1.6400000000000006,75.602,77.0,74.78,2.219999999999999,2.219999999999999,76.88,77.58,75.93,1.6499999999999915,1.6499999999999915,66266,106813,50265,56548,-44095
2017-08-27,78.444,81.25,76.55,4.700000000000003,3.319999999999993,79.798,82.99,77.86,5.1299999999999955,5.059999999999988,78.022,80.78,76.55,4.230000000000004,4.079999999999998,79.42399999999999,82.55,76.96,5.590000000000003,5.590000000000003,174668,383023,93161,289862,44318
2017-09-03,81.64,82.19,81.0,1.1899999999999977,-1.1899999999999977,82.4325,82.98,81.94,1.0400000000000063,0.46000000000000796,80.455,80.74,80.16,0.5799999999999983,-0.4900000000000091,81.5425,82.15,81.12,1.0300000000000011,0.9500000000000028,135925,195480,95513,99967,-17574
2017-09-10,83.048,84.36,82.49,1.8700000000000045,1.75,83.748,85.27,82.83,2.4399999999999977,1.8399999999999892,82.336,83.24,81.88,1.3599999999999994,0.8499999999999943,83.52000000000001,85.17,82.68,2.489999999999995,2.489999999999995,176806,454855,55313,399542,382664
2017-09-17,86.516,88.2,85.34,2.8599999999999994,0.37999999999999545,87.304,88.57,86.0,2.569999999999993,0.1599999999999966,85.632,87.25,84.9,2.3499999999999943,0.5599999999999881,86.59,88.28,85.5,2.780000000000001,-0.45000000000000284,180974,312535,123893,188642,242
2017-09-24,88.27000000000001,92.0,85.23,6.769999999999996,6.030000000000001,89.994,94.57,86.36,8.209999999999994,8.209999999999994,87.306,91.26,85.0,6.260000000000005,6.260000000000005,88.986,94.17,85.84,8.329999999999998,8.210000000000008,207121,269140,138422,130718,107806
2017-10-01,97.664,99.19,94.34,4.849999999999994,2.5799999999999983,99.42399999999999,99.83,98.57,1.2600000000000051,-0.7600000000000051,96.91,98.74,94.34,4.3999999999999915,2.469999999999999,98.348,99.27,97.07,2.200000000000003,-1.9899999999999949,330115,638375,151407,486968,-202314
2017-10-08,95.85,97.68,94.65,3.030000000000001,-2.5800000000000125,96.426,97.87,95.05,2.8200000000000074,-1.3200000000000074,94.628,96.09,94.0,2.0900000000000034,-1.460000000000008,95.328,96.46,94.97,1.4899999999999949,-1.289999999999992,166692,256778,112272,144506,39699
