Date,GSVStock_Open_average,GSVStock_Open_max,GSVStock_Open_min,GSVStock_Open_volatility,GSVStock_Open_change,GSVStock_High_average,GSVStock_High_max,GSVStock_High_min,GSVStock_High_volatility,GSVStock_High_change,GSVStock_Low_average,GSVStock_Low_max,GSVStock_Low_min,GSVStock_Low_volatility,GSVStock_Low_change,GSVStock_Close_average,GSVStock_Close_max,GSVStock_Close_min,GSVStock_Close_volatility,GSVStock_Close_change,GSVStock_Volume_average,GSVStock_Volume_max,GSVStock_Volume_min,GSVStock_Volume_volatility,GSVStock_Volume_change
2016-01-03,0.6652,0.68,0.65,0.030000000000000027,-0.027000000000000024,0.669,0.685,0.653,0.03200000000000003,-0.03200000000000003,0.6488,0.662,0.64,0.02200000000000002,-0.02200000000000002,0.6608,0.68,0.65,0.030000000000000027,-0.030000000000000027,12673,21732,2700,19032,-10459
2016-01-10,0.5998,0.65,0.57,0.08000000000000007,-0.062000000000000055,0.616,0.65,0.578,0.07200000000000006,-0.039000000000000035,0.5704,0.58,0.56,0.019999999999999907,-0.013999999999999901,0.5893999999999999,0.62,0.575,0.04500000000000004,-0.016000000000000014,10562,26400,3655,22745,880
2016-01-17,0.5705,0.608,0.54,0.06799999999999995,0.03199999999999992,0.59125,0.608,0.557,0.050999999999999934,0.008000000000000007,0.5585,0.596,0.54,0.05599999999999994,0.05599999999999994,0.57275,0.604,0.54,0.06399999999999995,0.06399999999999995,7240,16400,2762,13638,-13638
2016-01-24,0.6365999999999999,0.6629999999999999,0.6,0.06299999999999994,0.06299999999999994,0.6462,0.6629999999999999,0.6,0.06299999999999994,0.06299999999999994,0.6232,0.645,0.58,0.06500000000000006,0.06500000000000006,0.6354,0.65,0.6,0.050000000000000044,0.04599999999999993,4375,14297,400,13897,-13376
2016-01-31,0.7078,0.74,0.6609999999999999,0.07900000000000007,0.07900000000000007,0.727,0.74,0.7,0.040000000000000036,0.020000000000000018,0.6851999999999999,0.722,0.6609999999999999,0.061000000000000054,0.061000000000000054,0.7158,0.74,0.69,0.050000000000000044,0.04799999999999993,30647,57405,16253,41152,-41152
2016-02-07,0.7878000000000001,0.8,0.765,0.03500000000000003,0.03500000000000003,0.8052,0.84,0.79,0.04999999999999993,0.0020000000000000018,0.7644,0.7909999999999999,0.743,0.04799999999999993,0.02400000000000002,0.7727999999999999,0.8009999999999999,0.75,0.050999999999999934,-0.008000000000000007,38133,54525,19657,34868,-8147
2016-02-14,0.77625,0.84,0.75,0.08999999999999997,0.08499999999999996,0.80975,0.879,0.767,0.11199999999999999,0.11199999999999999,0.766,0.82,0.738,0.08199999999999996,0.08199999999999996,0.79625,0.845,0.76,0.08499999999999996,0.08499999999999996,50606,90215,16745,73470,37433
2016-02-21,0.888,0.91,0.85,0.06000000000000005,0.040000000000000036,0.908,0.93,0.88,0.050000000000000044,-0.030000000000000027,0.8444,0.86,0.83,0.030000000000000027,0.020000000000000018,0.8728,0.885,0.855,0.030000000000000027,0.010999999999999899,40299,76817,12700,64117,-40068
2016-02-28,1.0108,1.15,0.841,0.30899999999999994,0.30899999999999994,1.062,1.16,0.93,0.22999999999999987,0.21999999999999986,0.958,1.09,0.841,0.2490000000000001,0.09999999999999998,1.02,1.12,0.92,0.20000000000000007,0.08999999999999997,70175,103370,22245,81125,20234
2016-03-06,1.008,1.05,0.95,0.10000000000000009,-0.030000000000000027,1.0398,1.06,0.9990000000000001,0.06099999999999994,-0.010000000000000009,0.9736,1.01,0.938,0.07200000000000006,0.0,1.0044,1.03,0.98,0.050000000000000044,0.010000000000000009,41976,54778,31608,23170,-9327
2016-03-13,0.987,1.02,0.95,0.07000000000000006,0.010000000000000009,1.0158,1.04,0.9690000000000001,0.07099999999999995,-0.030000000000000027,0.9604,0.998,0.9209999999999999,0.07700000000000007,0.017000000000000015,0.9888,1.01,0.95,0.06000000000000005,0.014000000000000012,26217,59589,8050,51539,-16074
2016-03-20,0.9435,1.01,0.89,0.12,-0.12,0.979,1.01,0.941,0.06900000000000006,-0.04500000000000004,0.9155,0.94,0.89,0.04999999999999993,-0.04999999999999993,0.9465,0.965,0.91,0.05499999999999994,0.015000000000000013,21360,29880,16601,13279,-2660
2016-03-27,0.9844,1.05,0.922,0.128,0.030000000000000027,1.04,1.13,0.96,0.16999999999999993,0.16999999999999993,0.9704,1.02,0.92,0.09999999999999998,0.06999999999999995,1.0190000000000001,1.09,0.925,0.16500000000000004,0.16500000000000004,16213,31743,8555,23188,6536
2016-04-03,1.088,1.12,1.05,0.07000000000000006,-0.010000000000000009,1.1260000000000001,1.21,1.08,0.1299999999999999,0.08999999999999986,1.07,1.11,1.05,0.06000000000000005,0.040000000000000036,1.108,1.18,1.06,0.11999999999999988,0.09999999999999987,35033,70237,15800,54437,21391
2016-04-10,1.222,1.25,1.19,0.06000000000000005,-0.030000000000000027,1.244,1.27,1.22,0.050000000000000044,-0.050000000000000044,1.18,1.23,1.14,0.09000000000000008,-0.040000000000000036,1.218,1.25,1.15,0.10000000000000009,-0.030000000000000027,33913,51538,19439,32099,-12152
2016-04-17,1.23,1.28,1.18,0.10000000000000009,-0.020000000000000018,1.27,1.31,1.24,0.07000000000000006,0.040000000000000036,1.2,1.24,1.18,0.06000000000000005,-0.020000000000000018,1.226,1.27,1.19,0.08000000000000007,0.040000000000000036,28288,43532,22297,21235,-21235
2016-04-24,1.226,1.3,1.16,0.14000000000000012,0.050000000000000044,1.2558,1.32,1.199,0.121,0.07000000000000006,1.18,1.28,1.14,0.14000000000000012,0.1200000000000001,1.222,1.28,1.16,0.1200000000000001,0.1200000000000001,25678,31298,18658,12640,-6258
2016-05-01,1.294,1.36,1.22,0.14000000000000012,0.020000000000000018,1.374,1.65,1.26,0.3899999999999999,0.30999999999999983,1.236,1.33,1.16,0.17000000000000015,0.1200000000000001,1.336,1.65,1.21,0.43999999999999995,0.41999999999999993,85949,227783,8645,219138,91505
2016-05-08,1.526,1.61,1.42,0.19000000000000017,0.08000000000000007,1.58,1.62,1.5,0.1200000000000001,0.020000000000000018,1.444,1.5,1.38,0.1200000000000001,0.08000000000000007,1.5,1.55,1.44,0.1100000000000001,0.030000000000000027,73579,127377,28904,98473,-63317
2016-05-15,1.542,1.61,1.52,0.09000000000000008,0.09000000000000008,1.588,1.63,1.54,0.08999999999999986,0.07999999999999985,1.478,1.54,1.45,0.09000000000000008,0.07000000000000006,1.556,1.63,1.5,0.1299999999999999,0.1299999999999999,81968,139537,53315,86222,6682
2016-05-22,1.676,1.78,1.56,0.21999999999999997,0.0,1.742,1.89,1.66,0.22999999999999998,-0.19999999999999996,1.568,1.65,1.48,0.16999999999999993,-0.09999999999999987,1.662,1.78,1.61,0.16999999999999993,-0.15999999999999992,117677,217381,41301,176080,-153591
2016-05-29,1.6225,1.71,1.56,0.1499999999999999,0.07000000000000006,1.645,1.71,1.58,0.1299999999999999,0.020000000000000018,1.5525,1.62,1.5,0.1200000000000001,0.07000000000000006,1.5725,1.62,1.51,0.1100000000000001,0.06000000000000005,77400,101153,54383,46770,-21988
2016-06-05,1.72,1.76,1.66,0.10000000000000009,0.030000000000000027,1.752,1.83,1.7,0.13000000000000012,0.10000000000000009,1.656,1.71,1.63,0.08000000000000007,-0.020000000000000018,1.696,1.76,1.64,0.1200000000000001,-0.050000000000000044,83050,135973,41489,94484,-71231
2016-06-12,1.782,1.85,1.73,0.1200000000000001,0.050000000000000044,1.822,1.89,1.77,0.11999999999999988,0.010000000000000009,1.712,1.75,1.66,0.09000000000000008,0.010000000000000009,1.76,1.78,1.72,0.06000000000000005,-0.010000000000000009,66705,132236,38390,93846,-11458
2016-06-19,1.766,1.88,1.72,0.15999999999999992,0.11999999999999988,1.78,1.88,1.73,0.1499999999999999,0.09999999999999987,1.666,1.71,1.63,0.08000000000000007,0.040000000000000036,1.736,1.79,1.67,0.1200000000000001,0.020000000000000018,86601,150278,49959,100319,92259
2016-06-26,1.806,1.9,1.7,0.19999999999999996,0.08999999999999986,1.854,1.95,1.75,0.19999999999999996,0.07999999999999985,1.754,1.84,1.69,0.15000000000000013,0.15000000000000013,1.814,1.95,1.74,0.20999999999999996,0.20999999999999996,93135,131286,66094,65192,-16638
2016-07-03,1.9425,2.07,1.8,0.2699999999999998,-0.15999999999999992,1.995,2.1,1.89,0.2100000000000002,-0.15000000000000013,1.825,1.92,1.66,0.26,-0.26,1.935,2.04,1.84,0.19999999999999996,-0.15000000000000013,133325,159490,109692,49798,28263
2016-07-10,1.768,1.89,1.65,0.24,-0.24,1.804,1.89,1.73,0.15999999999999992,-0.15999999999999992,1.718,1.8,1.65,0.15000000000000013,-0.15000000000000013,1.754,1.85,1.68,0.17000000000000015,-0.17000000000000015,57843,70609,43109,27500,-5829
2016-07-17,1.62,1.67,1.57,0.09999999999999987,-0.08999999999999986,1.648,1.69,1.57,0.11999999999999988,-0.10999999999999988,1.588,1.61,1.55,0.06000000000000005,-0.06000000000000005,1.612,1.68,1.57,0.10999999999999988,-0.040000000000000036,38059,50975,18686,32289,-32289
2016-07-24,1.454,1.51,1.37,0.1399999999999999,-0.020000000000000018,1.494,1.51,1.45,0.06000000000000005,-0.010000000000000009,1.388,1.45,1.27,0.17999999999999994,0.07999999999999985,1.436,1.5,1.4,0.10000000000000009,0.09000000000000008,99475,182909,37507,145402,-53449
2016-07-31,1.514,1.63,1.4,0.22999999999999998,-0.1100000000000001,1.54,1.63,1.45,0.17999999999999994,-0.1200000000000001,1.454,1.55,1.36,0.18999999999999995,-0.09000000000000008,1.514,1.57,1.43,0.14000000000000012,-0.14000000000000012,90810,266014,26651,239363,5673
2016-08-07,2.196,2.99,1.4,1.5900000000000003,1.5900000000000003,2.454,3.19,1.5,1.69,1.54,2.032,2.55,1.4,1.15,1.15,2.324,2.9,1.46,1.44,1.3599999999999999,475326,1001702,80199,921503,412479
2016-08-14,2.858,2.95,2.78,0.17000000000000037,0.10000000000000009,2.928,2.99,2.87,0.1200000000000001,0.04999999999999982,2.7680000000000002,2.85,2.7,0.1499999999999999,0.09999999999999964,2.8640000000000003,2.95,2.72,0.22999999999999998,0.20999999999999996,217352,284935,163238,121697,-75607
2016-08-21,2.638,2.84,2.42,0.41999999999999993,-0.23999999999999977,2.6959999999999997,2.88,2.52,0.3599999999999999,-0.33000000000000007,2.4842,2.75,2.29,0.45999999999999996,-0.3900000000000001,2.578,2.84,2.44,0.3999999999999999,-0.3799999999999999,219562,484968,102399,382569,-118557
2016-08-28,2.44,2.55,2.3,0.25,0.08999999999999986,2.512,2.62,2.36,0.26000000000000023,0.10999999999999988,2.33,2.48,2.24,0.23999999999999977,0.08000000000000007,2.45,2.52,2.34,0.18000000000000016,0.040000000000000036,110440,193308,65247,128061,17548
2016-09-04,2.6825,2.75,2.62,0.1299999999999999,-0.020000000000000018,2.7275,2.8,2.62,0.17999999999999972,-0.17999999999999972,2.5625,2.66,2.41,0.25,-0.1599999999999997,2.6525,2.74,2.52,0.2200000000000002,-0.20000000000000018,91606,110268,66836,43432,-7406
