Date,Direxion Daily Small Cap Bull 3X SharesEtf_Open_average,Direxion Daily Small Cap Bull 3X SharesEtf_Open_max,Direxion Daily Small Cap Bull 3X SharesEtf_Open_min,Direxion Daily Small Cap Bull 3X SharesEtf_Open_volatility,Direxion Daily Small Cap Bull 3X SharesEtf_Open_change,Direxion Daily Small Cap Bull 3X SharesEtf_High_average,Direxion Daily Small Cap Bull 3X SharesEtf_High_max,Direxion Daily Small Cap Bull 3X SharesEtf_High_min,Direxion Daily Small Cap Bull 3X SharesEtf_High_volatility,Direxion Daily Small Cap Bull 3X SharesEtf_High_change,Direxion Daily Small Cap Bull 3X SharesEtf_Low_average,Direxion Daily Small Cap Bull 3X SharesEtf_Low_max,Direxion Daily Small Cap Bull 3X SharesEtf_Low_min,Direxion Daily Small Cap Bull 3X SharesEtf_Low_volatility,Direxion Daily Small Cap Bull 3X SharesEtf_Low_change,Direxion Daily Small Cap Bull 3X SharesEtf_Close_average,Direxion Daily Small Cap Bull 3X SharesEtf_Close_max,Direxion Daily Small Cap Bull 3X SharesEtf_Close_min,Direxion Daily Small Cap Bull 3X SharesEtf_Close_volatility,Direxion Daily Small Cap Bull 3X SharesEtf_Close_change
2016-08-07,37.84,37.84,37.84,0.0,0.0,38.41,38.41,38.41,0.0,0.0,37.65,37.65,37.65,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2016-08-14,38.67,38.67,38.67,0.0,0.0,38.94,38.94,38.94,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2016-08-21,39.24,39.24,39.24,0.0,0.0,40.18,40.18,40.18,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.9,38.9,38.9,0.0,0.0
2016-08-28,39.78,39.78,39.78,0.0,0.0,40.29,40.29,40.29,0.0,0.0,39.44,39.44,39.44,0.0,0.0,40.26,40.26,40.26,0.0,0.0
2016-09-04,39.95,39.95,39.95,0.0,0.0,39.97,39.97,39.97,0.0,0.0,37.04,37.04,37.04,0.0,0.0,37.06,37.06,37.06,0.0,0.0
2016-09-11,37.17,37.17,37.17,0.0,0.0,37.64,37.64,37.64,0.0,0.0,36.84,36.84,36.84,0.0,0.0,37.53,37.53,37.53,0.0,0.0
2016-09-18,40.98,40.98,40.98,0.0,0.0,41.28,41.28,41.28,0.0,0.0,40.26,40.26,40.26,0.0,0.0,40.27,40.27,40.27,0.0,0.0
2016-09-25,39.19,39.19,39.19,0.0,0.0,40.44,40.44,40.44,0.0,0.0,38.66,38.66,38.66,0.0,0.0,39.92,39.92,39.92,0.0,0.0
2016-10-02,39.73,39.73,39.73,0.0,0.0,39.98,39.98,39.98,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.53,38.53,38.53,0.0,0.0
2016-10-09,37.15,37.15,37.15,0.0,0.0,37.56,37.56,37.56,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.26,36.26,36.26,0.0,0.0
2016-10-16,36.1,36.1,36.1,0.0,0.0,37.09,37.09,37.09,0.0,0.0,35.93,35.93,35.93,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2016-10-23,34.33,34.33,34.33,0.0,0.0,34.92,34.92,34.92,0.0,0.0,33.83,33.83,33.83,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2016-10-30,31.66,31.66,31.66,0.0,0.0,33.0,33.0,33.0,0.0,0.0,31.54,31.54,31.54,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2016-11-06,40.12,40.12,40.12,0.0,0.0,42.73,42.73,42.73,0.0,0.0,39.7,39.7,39.7,0.0,0.0,42.47,42.47,42.47,0.0,0.0
2016-11-13,45.75,45.75,45.75,0.0,0.0,46.17,46.17,46.17,0.0,0.0,45.4,45.4,45.4,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2016-11-20,49.03,49.03,49.03,0.0,0.0,49.41,49.41,49.41,0.0,0.0,48.8,48.8,48.8,0.0,0.0,49.37,49.37,49.37,0.0,0.0
2016-11-27,45.91,45.91,45.91,0.0,0.0,46.5,46.5,46.5,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.88,45.88,45.88,0.0,0.0
2016-12-04,54.16,54.16,54.16,0.0,0.0,54.59,54.59,54.59,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.94,53.94,53.94,0.0,0.0
2016-12-11,51.7,51.7,51.7,0.0,0.0,53.02,53.02,53.02,0.0,0.0,50.88,50.88,50.88,0.0,0.0,51.15,51.15,51.15,0.0,0.0
2016-12-18,51.22,51.22,51.22,0.0,0.0,51.99,51.99,51.99,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2016-12-25,51.38,51.38,51.38,0.0,0.0,51.4,51.4,51.4,0.0,0.0,50.02,50.02,50.02,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2017-01-01,52.25,52.25,52.25,0.0,0.0,52.54,52.54,52.54,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.4,51.4,51.4,0.0,0.0
2017-01-08,51.26,51.26,51.26,0.0,0.0,52.72,52.72,52.72,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2017-01-15,49.58,49.58,49.58,0.0,0.0,50.31,50.31,50.31,0.0,0.0,49.17,49.17,49.17,0.0,0.0,49.76,49.76,49.76,0.0,0.0
2017-01-22,52.34,52.34,52.34,0.0,0.0,52.66,52.66,52.66,0.0,0.0,51.08,51.08,51.08,0.0,0.0,51.69,51.69,51.69,0.0,0.0
2017-01-29,51.38,51.38,51.38,0.0,0.0,52.45,52.45,52.45,0.0,0.0,50.87,50.87,50.87,0.0,0.0,52.3,52.3,52.3,0.0,0.0
2017-02-05,53.33,53.33,53.33,0.0,0.0,54.0,54.0,54.0,0.0,0.0,52.67,52.67,52.67,0.0,0.0,53.51,53.51,53.51,0.0,0.0
2017-02-12,54.05,54.05,54.05,0.0,0.0,54.9,54.9,54.9,0.0,0.0,53.84,53.84,53.84,0.0,0.0,54.86,54.86,54.86,0.0,0.0
2017-02-19,52.89,52.89,52.89,0.0,0.0,54.27,54.27,54.27,0.0,0.0,52.7,52.7,52.7,0.0,0.0,54.23,54.23,54.23,0.0,0.0
2017-02-26,54.26,54.26,54.26,0.0,0.0,55.03,55.03,55.03,0.0,0.0,53.25,53.25,53.25,0.0,0.0,54.11,54.11,54.11,0.0,0.0
2017-03-05,51.27,51.27,51.27,0.0,0.0,51.34,51.34,51.34,0.0,0.0,49.73,49.73,49.73,0.0,0.0,50.88,50.88,50.88,0.0,0.0
2017-03-12,53.34,53.34,53.34,0.0,0.0,53.99,53.99,53.99,0.0,0.0,52.41,52.41,52.41,0.0,0.0,53.62,53.62,53.62,0.0,0.0
2017-03-19,49.99,49.99,49.99,0.0,0.0,50.58,50.58,50.58,0.0,0.0,48.81,48.81,48.81,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2017-03-26,52.74,52.74,52.74,0.0,0.0,53.61,53.61,53.61,0.0,0.0,52.22,52.22,52.22,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2017-04-02,50.16,50.16,50.16,0.0,0.0,51.08,51.08,51.08,0.0,0.0,49.65,49.65,49.65,0.0,0.0,50.53,50.53,50.53,0.0,0.0
2017-04-09,49.77,49.77,49.77,0.0,0.0,50.3,50.3,50.3,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2017-04-16,52.27,52.27,52.27,0.0,0.0,52.62,52.62,52.62,0.0,0.0,51.68,51.68,51.68,0.0,0.0,52.2,52.2,52.2,0.0,0.0
2017-04-23,56.63,56.63,56.63,0.0,0.0,56.8,56.8,56.8,0.0,0.0,54.29,54.29,54.29,0.0,0.0,54.34,54.34,54.34,0.0,0.0
2017-04-30,53.81,53.81,53.81,0.0,0.0,54.14,54.14,54.14,0.0,0.0,52.48,52.48,52.48,0.0,0.0,54.14,54.14,54.14,0.0,0.0
2017-05-07,52.65,52.65,52.65,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.43,52.43,52.43,0.0,0.0
2017-05-14,50.19,50.19,50.19,0.0,0.0,51.33,51.33,51.33,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2017-05-21,51.99,51.99,51.99,0.0,0.0,52.46,52.46,52.46,0.0,0.0,51.33,51.33,51.33,0.0,0.0,52.16,52.16,52.16,0.0,0.0
2017-05-28,54.28,54.28,54.28,0.0,0.0,56.11,56.11,56.11,0.0,0.0,53.83,53.83,53.83,0.0,0.0,54.78,54.78,54.78,0.0,0.0
2017-06-04,56.55,56.55,56.55,0.0,0.0,58.31,58.31,58.31,0.0,0.0,55.69,55.69,55.69,0.0,0.0,56.73,56.73,56.73,0.0,0.0
2017-06-11,54.88,54.88,54.88,0.0,0.0,55.09,55.09,55.09,0.0,0.0,54.02,54.02,54.02,0.0,0.0,55.07,55.07,55.07,0.0,0.0
2017-06-18,54.9,54.9,54.9,0.0,0.0,56.01,56.01,56.01,0.0,0.0,54.25,54.25,54.25,0.0,0.0,55.78,55.78,55.78,0.0,0.0
2017-06-25,56.15,56.15,56.15,0.0,0.0,56.62,56.62,56.62,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.75,55.75,55.75,0.0,0.0
2017-07-02,54.65,54.65,54.65,0.0,0.0,56.06,56.06,56.06,0.0,0.0,54.35,54.35,54.35,0.0,0.0,55.83,55.83,55.83,0.0,0.0
2017-07-09,56.54,56.54,56.54,0.0,0.0,57.95,57.95,57.95,0.0,0.0,56.54,56.54,56.54,0.0,0.0,57.28,57.28,57.28,0.0,0.0
2017-07-16,58.86,58.86,58.86,0.0,0.0,59.17,59.17,59.17,0.0,0.0,57.88,57.88,57.88,0.0,0.0,58.26,58.26,58.26,0.0,0.0
2017-07-23,57.54,57.54,57.54,0.0,0.0,57.98,57.98,57.98,0.0,0.0,56.9,56.9,56.9,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2017-07-30,54.96,54.96,54.96,0.0,0.0,55.43,55.43,55.43,0.0,0.0,54.46,54.46,54.46,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2017-08-06,50.63,50.63,50.63,0.0,0.0,51.2,51.2,51.2,0.0,0.0,50.14,50.14,50.14,0.0,0.0,50.86,50.86,50.86,0.0,0.0
2017-08-13,48.6,48.6,48.6,0.0,0.0,49.65,49.65,49.65,0.0,0.0,48.17,48.17,48.17,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2017-08-20,51.14,51.14,51.14,0.0,0.0,51.6,51.6,51.6,0.0,0.0,50.62,50.62,50.62,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2017-08-27,54.65,54.65,54.65,0.0,0.0,55.37,55.37,55.37,0.0,0.0,54.3,54.3,54.3,0.0,0.0,55.22,55.22,55.22,0.0,0.0
2017-09-03,53.31,53.31,53.31,0.0,0.0,54.31,54.31,54.31,0.0,0.0,52.99,52.99,52.99,0.0,0.0,53.67,53.67,53.67,0.0,0.0
2017-09-10,56.5,56.5,56.5,0.0,0.0,57.4,57.4,57.4,0.0,0.0,56.35,56.35,56.35,0.0,0.0,57.27,57.27,57.27,0.0,0.0
2017-09-17,58.86,58.86,58.86,0.0,0.0,59.95,59.95,59.95,0.0,0.0,58.73,58.73,58.73,0.0,0.0,59.6,59.6,59.6,0.0,0.0
2017-09-24,64.61,64.61,64.61,0.0,0.0,65.3,65.3,65.3,0.0,0.0,64.36,64.36,64.36,0.0,0.0,64.9,64.9,64.9,0.0,0.0
2017-10-01,66.91,66.91,66.91,0.0,0.0,67.78,67.78,67.78,0.0,0.0,66.73,66.73,66.73,0.0,0.0,67.37,67.37,67.37,0.0,0.0
2017-10-08,67.17,67.17,67.17,0.0,0.0,67.23,67.23,67.23,0.0,0.0,66.24,66.24,66.24,0.0,0.0,66.43,66.43,66.43,0.0,0.0
2017-10-15,67.5,67.5,67.5,0.0,0.0,67.6,67.6,67.6,0.0,0.0,67.03,67.03,67.03,0.0,0.0,67.18,67.18,67.18,0.0,0.0
2017-10-22,65.68,65.68,65.68,0.0,0.0,67.03,67.03,67.03,0.0,0.0,64.92,64.92,64.92,0.0,0.0,66.87,66.87,66.87,0.0,0.0
2017-10-29,65.02,65.02,65.02,0.0,0.0,65.65,65.65,65.65,0.0,0.0,64.48,64.48,64.48,0.0,0.0,65.12,65.12,65.12,0.0,0.0
2017-11-05,62.66,62.66,62.66,0.0,0.0,63.18,63.18,63.18,0.0,0.0,62.22,62.22,62.22,0.0,0.0,62.51,62.51,62.51,0.0,0.0
2017-11-12,63.29,63.29,63.29,0.0,0.0,65.51,65.51,65.51,0.0,0.0,63.15,63.15,63.15,0.0,0.0,64.74,64.74,64.74,0.0,0.0
2017-11-19,68.47,68.47,68.47,0.0,0.0,68.64,68.64,68.64,0.0,0.0,67.83,67.83,67.83,0.0,0.0,68.08,68.08,68.08,0.0,0.0
2017-11-26,71.62,71.62,71.62,0.0,0.0,71.77,71.77,71.77,0.0,0.0,64.88,64.88,64.88,0.0,0.0,70.72,70.72,70.72,0.0,0.0
2017-12-03,69.17,69.17,69.17,0.0,0.0,69.65,69.65,69.65,0.0,0.0,68.32,68.32,68.32,0.0,0.0,68.48,68.48,68.48,0.0,0.0
2017-12-10,67.94,67.94,67.94,0.0,0.0,70.79,70.79,70.79,0.0,0.0,66.25,66.25,66.25,0.0,0.0,69.51,69.51,69.51,0.0,0.0
2017-12-17,71.67,71.67,71.67,0.0,0.0,71.67,71.67,71.67,0.0,0.0,70.85,70.85,70.85,0.0,0.0,71.33,71.33,71.33,0.0,0.0
2017-12-24,72.61,72.61,72.61,0.0,0.0,72.64,72.64,72.64,0.0,0.0,70.2,70.2,70.2,0.0,0.0,70.27,70.27,70.27,0.0,0.0
2017-12-31,73.57,73.57,73.57,0.0,0.0,73.7,73.7,73.7,0.0,0.0,72.3,72.3,72.3,0.0,0.0,73.46,73.46,73.46,0.0,0.0
