Date,RGLD_stock_Open_average,RGLD_stock_Open_max,RGLD_stock_Open_min,RGLD_stock_Open_volatility,RGLD_stock_Open_change,RGLD_stock_High_average,RGLD_stock_High_max,RGLD_stock_High_min,RGLD_stock_High_volatility,RGLD_stock_High_change,RGLD_stock_Low_average,RGLD_stock_Low_max,RGLD_stock_Low_min,RGLD_stock_Low_volatility,RGLD_stock_Low_change,RGLD_stock_Close_average,RGLD_stock_Close_max,RGLD_stock_Close_min,RGLD_stock_Close_volatility,RGLD_stock_Close_change,RGLD_stock_Volume_average,RGLD_stock_Volume_max,RGLD_stock_Volume_min,RGLD_stock_Volume_volatility,RGLD_stock_Volume_change
2016-04-17,56.972,57.81,55.6,2.210000000000001,1.5899999999999963,57.78,58.64,55.89,2.75,2.289999999999999,55.658,56.48,54.09,2.3899999999999935,1.2099999999999937,56.626000000000005,57.59,54.99,2.6000000000000014,1.25,845499,1062854,646751,416103,327095
2016-04-24,58.144,61.58,56.29,5.289999999999999,5.289999999999999,59.284,62.78,57.1,5.68,5.68,57.15,61.34,55.17,6.170000000000002,6.020000000000003,58.902,62.62,56.04,6.579999999999998,6.579999999999998,885153,1154701,581024,573677,415179
2016-05-01,60.984,62.87,59.27,3.5999999999999943,-1.7899999999999991,61.822,63.31,60.4,2.9100000000000037,-1.9600000000000009,59.312,60.88,57.86,3.020000000000003,-1.3400000000000034,60.008,61.58,58.72,2.8599999999999994,-1.769999999999996,898586,1009500,707261,302239,62612
2016-05-08,57.864,59.16,56.07,3.0899999999999963,0.00999999999999801,58.698,59.73,57.64,2.0899999999999963,1.019999999999996,56.314,57.32,55.08,2.240000000000002,1.4299999999999997,57.546,58.59,56.14,2.450000000000003,1.5899999999999963,728941,1048662,550157,498505,-498505
2016-05-15,56.016,58.44,52.69,5.75,-2.809999999999995,57.616,59.95,55.61,4.340000000000003,-4.07,54.716,58.2,51.76,6.440000000000005,-3.990000000000002,56.218,58.79,54.17,4.619999999999997,-3.3399999999999963,1075071,1569666,602092,967574,77309
2016-05-22,54.902,56.32,53.79,2.530000000000001,0.8500000000000014,56.26,57.38,55.02,2.3599999999999994,-0.5399999999999991,53.98,55.08,52.69,2.3900000000000006,0.21999999999999886,55.362,56.06,54.03,2.030000000000001,-0.8299999999999983,786523,988675,518358,470317,195365
2016-05-29,56.455,58.7,54.39,4.310000000000002,4.310000000000002,58.0875,61.61,56.87,4.740000000000002,4.659999999999997,55.85,58.38,54.35,4.030000000000001,4.030000000000001,57.56,61.55,56.13,5.419999999999995,5.419999999999995,810094,1290514,487143,803371,428988
2016-06-05,63.92,66.59,61.28,5.310000000000002,5.310000000000002,65.47,67.97,62.65,5.32,5.32,63.186,65.07,60.36,4.709999999999994,4.709999999999994,64.568,66.52,62.64,3.8799999999999955,2.9200000000000017,954390,1148813,753874,394939,-258120
2016-06-12,66.79599999999999,69.32,65.54,3.779999999999987,-0.20999999999999375,67.77,69.36,66.35,3.010000000000005,0.6899999999999977,64.848,65.38,63.93,1.4499999999999957,0.5099999999999909,66.212,67.82,65.05,2.769999999999996,0.5899999999999892,1460487,3364917,794147,2570770,2350634
2016-06-19,67.27799999999999,70.88,65.71,5.170000000000002,5.170000000000002,68.258,72.0,66.72,5.280000000000001,4.450000000000003,66.02199999999999,67.77,65.02,2.75,2.75,67.312,69.17,66.5,2.6700000000000017,1.6599999999999966,974880,2066888,531825,1535063,1207185
2016-06-26,70.648,73.51,68.32,5.190000000000012,3.1200000000000045,71.968,74.85,70.29,4.559999999999988,3.7099999999999937,69.706,73.29,68.0,5.290000000000006,5.150000000000006,71.034,74.47,68.89,5.579999999999998,5.319999999999993,867843,1035570,759529,276041,-153379
2016-07-03,77.6175,79.25,75.52,3.730000000000004,3.730000000000004,79.49,82.49,76.0,6.489999999999995,6.489999999999995,76.42,78.56,72.82,5.740000000000009,5.740000000000009,78.6125,82.04,74.8,7.240000000000009,7.240000000000009,1743121,2526976,1186205,1340771,-302287
2016-07-10,81.05,82.5,79.88,2.6200000000000045,-0.9399999999999977,82.422,83.61,81.62,1.9899999999999949,-1.6499999999999915,79.902,80.76,78.64,2.1200000000000045,-1.0100000000000051,81.486,83.22,80.36,2.8599999999999994,-2.6799999999999926,1014496,1465330,843885,621445,-157363
2016-07-17,79.126,80.56,77.5,3.0600000000000023,-2.549999999999997,80.398,81.65,79.5,2.1500000000000057,-1.75,78.47,80.11,76.93,3.1799999999999926,-1.8599999999999994,79.476,81.48,77.22,4.260000000000005,-2.160000000000011,683235,954626,308453,646173,-304629
2016-07-24,80.572,82.7,78.45,4.25,4.200000000000003,81.966,84.81,78.55,6.260000000000005,6.260000000000005,79.18599999999999,81.74,76.33,5.409999999999997,5.409999999999997,81.336,84.54,77.58,6.960000000000008,6.960000000000008,665841,856394,478506,377888,138697
2016-07-31,84.72,86.5,82.51,3.989999999999995,-2.009999999999991,85.864,87.74,83.86,3.8799999999999955,-2.3299999999999983,83.782,84.91,82.3,2.6099999999999994,-1.3599999999999994,85.018,85.92,83.44,2.480000000000004,-2.480000000000004,662782,846161,455871,390290,220727
2016-08-07,84.92999999999999,85.99,83.69,2.299999999999997,2.299999999999997,86.072,86.76,85.26,1.5,0.75,84.05799999999999,85.27,82.82,2.450000000000003,-0.6300000000000097,84.634,86.02,83.26,2.759999999999991,-1.0999999999999943,578117,773247,476346,296901,-53619
2016-08-14,83.226,83.58,82.73,0.8499999999999943,0.0799999999999983,84.18599999999999,84.84,83.46,1.3800000000000097,-0.9500000000000028,82.56,83.43,81.13,2.3000000000000114,-1.0600000000000023,83.488,84.36,83.13,1.230000000000004,-0.1599999999999966,563285,754477,444168,310309,305370
2016-08-21,79.85,83.54,75.16,8.38000000000001,-4.980000000000004,80.94200000000001,83.81,76.92,6.890000000000001,-4.450000000000003,77.46,82.49,73.64,8.849999999999994,-6.310000000000002,78.646,83.11,75.73,7.3799999999999955,-7.209999999999994,765657,1277295,498121,779174,282352
2016-08-28,74.748,76.78,72.6,4.180000000000007,1.4399999999999977,76.584,78.16,73.6,4.560000000000002,0.5099999999999909,73.566,76.4,71.67,4.730000000000004,1.440000000000012,75.524,77.94,73.32,4.6200000000000045,0.980000000000004,817257,1102266,414191,688075,249919
2016-09-04,80.885,82.49,79.44,3.049999999999997,-0.2400000000000091,81.7375,82.66,79.44,3.219999999999999,-3.1299999999999955,78.55499999999999,80.35,75.75,4.599999999999994,-2.799999999999997,80.245,82.49,76.06,6.429999999999993,-6.429999999999993,643731,845570,494808,350762,-208588
2016-09-11,76.16,78.21,74.94,3.269999999999996,0.7900000000000063,77.678,78.91,76.7,2.2099999999999937,-2.2099999999999937,74.728,75.04,74.3,0.7400000000000091,0.5300000000000011,76.454,78.77,75.56,3.2099999999999937,-3.2099999999999937,677292,1061934,437946,623988,266215
2016-09-18,80.558,86.0,76.56,9.439999999999998,7.269999999999996,82.486,86.93,77.6,9.330000000000013,7.070000000000007,79.18,82.92,76.26,6.659999999999997,5.0,81.078,85.19,77.01,8.179999999999993,4.409999999999997,780700,1300161,540969,759192,77322
2016-09-25,79.67399999999999,81.55,78.3,3.25,-1.5,80.66,82.82,79.8,3.019999999999996,-2.4399999999999977,77.934,80.03,76.89,3.1400000000000006,-2.680000000000007,78.814,80.07,77.43,2.6399999999999864,-2.6399999999999864,550638,649235,437357,211878,116837
2016-10-02,70.684,77.0,66.85,10.150000000000006,-10.150000000000006,71.348,77.82,68.0,9.819999999999993,-9.819999999999993,67.944,74.92,64.67,10.25,-10.25,68.94200000000001,75.49,65.59,9.899999999999991,-9.36999999999999,1050566,1594065,542056,1052009,425359
2016-10-09,66.272,67.93,65.27,2.660000000000011,-1.710000000000008,67.762,69.0,67.08,1.9200000000000017,-0.3100000000000023,65.574,66.39,65.03,1.3599999999999994,-1.0300000000000011,66.188,66.99,65.09,1.8999999999999915,-0.6700000000000017,617984,743829,486330,257499,-140794
2016-10-16,68.722,70.13,66.03,4.099999999999994,4.099999999999994,69.636,71.04,67.72,3.3200000000000074,2.450000000000003,67.756,69.16,66.03,3.1299999999999955,2.0799999999999983,68.776,69.97,66.9,3.069999999999993,1.4499999999999886,587595,822875,462649,360226,-41317
2016-10-23,68.084,69.2,66.32,2.8800000000000097,-2.2900000000000063,69.012,70.15,67.36,2.7900000000000063,-1.5,66.42,67.66,64.85,2.8100000000000023,-0.9300000000000068,67.44800000000001,69.26,66.06,3.200000000000003,-1.1400000000000006,553020,620174,456040,164134,-47568
2016-10-30,70.532,74.7,66.17,8.530000000000001,8.530000000000001,72.922,76.33,69.07,7.260000000000005,7.260000000000005,69.276,73.83,65.75,8.079999999999998,8.079999999999998,71.56,75.82,68.82,7.0,7.0,834186,1188305,525056,663249,409659
2016-11-06,75.658,79.33,72.13,7.200000000000003,-2.719999999999999,76.58,79.5,72.66,6.840000000000003,-3.969999999999999,71.86,75.09,65.02,10.070000000000007,-9.090000000000003,72.89,76.47,65.48,10.989999999999995,-9.97999999999999,973903,1382121,551703,830418,627405
2016-11-13,67.828,69.77,66.25,3.519999999999996,1.2999999999999972,69.26,70.82,67.08,3.739999999999995,1.7600000000000051,65.722,67.29,61.41,5.88000000000001,5.829999999999998,68.278,69.48,66.38,3.1000000000000085,1.730000000000004,825952,1350195,509976,840219,-796643
2016-11-20,68.6125,70.11,67.94,2.1700000000000017,-0.46000000000000796,69.5375,70.78,68.31,2.469999999999999,-1.0999999999999943,67.7425,68.51,66.54,1.9699999999999989,-0.9400000000000119,68.965,70.5,67.72,2.780000000000001,-1.7600000000000051,535186,738341,265817,472524,-356285
2016-11-27,69.532,71.15,68.59,2.5600000000000023,0.37999999999999545,71.19,72.3,69.88,2.4200000000000017,0.09000000000000341,68.592,69.53,67.55,1.980000000000004,0.9200000000000017,70.282,71.61,68.53,3.0799999999999983,-0.18999999999999773,658597,766465,615502,150963,34317
2016-12-04,69.934,70.9,68.85,2.0500000000000114,-1.3000000000000114,70.776,72.3,69.16,3.1400000000000006,-2.5799999999999983,68.146,69.15,66.31,2.8400000000000034,-2.8400000000000034,69.256,70.96,67.02,3.9399999999999977,-3.9399999999999977,702954,848281,522310,325971,-140333
2016-12-11,66.296,69.81,62.5,7.310000000000002,-4.670000000000002,67.406,70.5,63.54,6.960000000000001,-5.289999999999999,64.814,67.25,61.26,5.990000000000002,-5.8600000000000065,65.422,69.29,61.39,7.900000000000006,-6.079999999999998,1415063,3487726,494985,2992741,2804463
2016-12-18,61.794,62.28,61.0,1.2800000000000011,0.6899999999999977,62.658,63.28,61.97,1.3100000000000023,0.10999999999999943,61.232,61.84,60.21,1.6300000000000026,0.3200000000000003,62.138,62.59,61.88,0.7100000000000009,0.28999999999999915,643709,801089,455728,345361,-171967
2016-12-25,64.6825,67.31,63.0,4.310000000000002,4.310000000000002,65.845,68.4,63.96,4.440000000000005,4.440000000000005,63.22,64.35,62.59,1.759999999999991,0.6199999999999974,64.3375,66.7,63.35,3.3500000000000014,-0.10000000000000142,759367,1062810,472889,589921,589921
2017-01-01,65.2725,66.16,63.64,2.519999999999996,2.519999999999996,66.2775,67.62,65.26,2.3599999999999994,1.6099999999999994,64.34,65.35,63.55,1.7999999999999972,1.2000000000000028,65.5625,67.15,64.63,2.5200000000000102,0.8800000000000097,792753,963564,599856,363708,-243776
2017-01-08,66.494,67.81,65.83,1.980000000000004,-0.14000000000000057,67.746,68.29,67.32,0.9700000000000131,0.29000000000000625,65.538,65.85,65.13,0.7199999999999989,0.0799999999999983,66.652,67.18,65.85,1.3300000000000125,1.3300000000000125,491724,529177,439414,89763,-83887
2017-01-15,68.34,69.0,67.43,1.5699999999999932,-0.6500000000000057,69.355,69.78,68.78,1.0,0.14000000000000057,67.61,68.24,67.21,1.0300000000000011,-0.6199999999999903,68.3625,68.78,68.12,0.6599999999999966,0.4000000000000057,505009,555428,438507,116921,-22187
2017-01-22,70.044,70.8,69.44,1.3599999999999994,0.0,71.302,72.47,70.48,1.9899999999999949,0.18999999999999773,69.538,70.21,68.79,1.4199999999999875,0.539999999999992,70.736,71.69,69.58,2.1099999999999994,0.1700000000000017,572832,847306,329287,518019,-518019
2017-01-29,71.292,71.75,70.76,0.9899999999999949,-0.23999999999999488,72.034,73.16,70.87,2.289999999999992,-1.1099999999999994,70.108,70.55,69.47,1.0799999999999983,0.18999999999999773,70.816,72.17,69.7,2.469999999999999,0.23999999999999488,617988,857293,469432,387861,257371
2017-02-05,70.92,71.5,69.71,1.7900000000000063,-1.0600000000000023,71.756,71.89,71.6,0.29000000000000625,0.12000000000000455,70.036,70.62,69.51,1.1099999999999994,-0.28999999999999204,71.09,71.6,70.04,1.559999999999988,-0.06999999999999318,562281,770844,461192,309652,-285297
2017-02-12,71.18599999999999,71.6,70.89,0.7099999999999937,0.3499999999999943,71.712,72.03,71.26,0.769999999999996,-0.769999999999996,70.482,70.88,69.76,1.1199999999999903,-1.1099999999999994,71.024,71.45,69.95,1.5,-1.5,566947,781970,337021,444949,444949
2017-02-19,69.8175,70.55,69.34,1.2099999999999937,0.09999999999999432,70.41,71.08,69.69,1.3900000000000006,-1.3900000000000006,68.41,68.82,67.96,0.8599999999999994,-0.7199999999999989,69.2475,71.01,68.33,2.680000000000007,-2.680000000000007,635817,818720,496638,322082,-37325
2017-02-26,66.168,68.2,64.29,3.9099999999999966,-3.9099999999999966,67.404,69.97,65.91,4.060000000000002,-4.060000000000002,65.02,65.96,64.12,1.8399999999999892,-1.8399999999999892,65.842,66.89,64.58,2.3100000000000023,-0.8299999999999983,689875,735284,624895,110389,-17130
2017-03-05,62.507999999999996,65.1,61.22,3.8799999999999955,-3.6499999999999915,63.496,65.1,62.81,2.289999999999992,-2.029999999999994,61.653999999999996,63.13,61.0,2.1300000000000026,-1.8000000000000043,62.434000000000005,63.39,61.45,1.9399999999999977,-0.4399999999999977,615244,854709,450349,404360,17293
2017-03-12,63.89,66.11,62.29,3.8200000000000003,1.9899999999999949,64.86,66.18,63.53,2.6500000000000057,2.260000000000005,62.946,64.57,61.58,2.989999999999995,1.8900000000000006,63.9,65.05,61.78,3.269999999999996,1.8100000000000023,663055,1365713,373914,991799,991799
2017-03-19,66.37,67.64,64.9,2.739999999999995,2.0,67.36,68.27,65.47,2.799999999999997,2.6099999999999994,65.756,66.81,64.21,2.6000000000000085,2.6000000000000085,66.754,67.48,65.19,2.2900000000000063,2.0400000000000063,685814,854419,438386,416033,-156529
2017-03-26,68.648,69.07,68.13,0.9399999999999977,0.8899999999999864,69.666,70.7,69.05,1.6500000000000057,1.6500000000000057,68.2,69.06,67.69,1.3700000000000045,1.2800000000000011,69.156,70.05,68.34,1.7099999999999937,1.1899999999999977,565460,617042,506700,110342,25235
2017-04-02,70.878,72.17,70.2,1.9699999999999989,1.9699999999999989,71.60600000000001,73.15,70.47,2.680000000000007,2.680000000000007,70.214,71.69,69.56,2.1299999999999955,2.1299999999999955,71.13,72.07,70.25,1.8199999999999932,1.8199999999999932,513910,559535,418547,140988,27368
2017-04-09,73.5675,75.0,71.95,3.049999999999997,3.049999999999997,74.43,75.68,72.34,3.3400000000000034,3.3400000000000034,72.73,73.93,71.08,2.8500000000000085,2.8500000000000085,74.015,74.73,72.19,2.5400000000000063,2.3400000000000034,558775,731086,421384,309702,197398
2017-04-16,73.96000000000001,74.7,72.75,1.9500000000000028,-1.7800000000000011,74.328,75.48,72.8,2.680000000000007,-2.530000000000001,73.008,74.4,71.87,2.530000000000001,-2.530000000000001,73.686,75.28,72.4,2.8799999999999955,-2.4099999999999966,589510,714020,345266,368754,221747
2017-04-23,70.664,72.43,69.44,2.990000000000009,-1.9699999999999989,71.548,73.5,70.02,3.480000000000004,-2.0600000000000023,69.384,70.43,68.63,1.8000000000000114,-1.1300000000000097,70.644,72.44,69.41,3.030000000000001,-1.759999999999991,733398,888584,626383,262201,28996
2017-04-30,68.94800000000001,70.4,68.0,2.4000000000000057,-2.230000000000004,69.984,70.79,68.19,2.6000000000000085,-0.30000000000001137,68.198,68.7,67.09,1.6099999999999994,-0.4200000000000017,69.056,69.91,67.85,2.0600000000000023,0.8100000000000023,568059,633260,497950,135310,-63147
2017-05-07,71.442,75.88,69.62,6.259999999999991,6.099999999999994,73.05,77.8,70.25,7.549999999999997,7.549999999999997,70.846,75.61,69.09,6.519999999999996,6.3700000000000045,72.664,77.06,70.14,6.920000000000002,6.920000000000002,688756,988046,450062,537984,351781
2017-05-14,78.882,80.0,77.91,2.0900000000000034,0.3400000000000034,79.398,80.88,78.56,2.319999999999993,0.7999999999999972,77.846,79.52,76.71,2.8100000000000023,1.480000000000004,78.59,79.95,77.57,2.3800000000000097,1.230000000000004,619663,737912,476110,261802,619
2017-05-21,79.676,80.72,79.03,1.6899999999999977,1.5499999999999972,80.374,81.1,79.86,1.2399999999999949,0.8199999999999932,78.964,80.08,78.22,1.8599999999999994,0.9099999999999966,79.882,80.75,79.17,1.5799999999999983,0.9300000000000068,437304,524928,345105,179823,-79493
2017-05-28,80.3575,80.67,80.06,0.6099999999999994,0.519999999999996,80.99000000000001,81.29,80.31,0.980000000000004,-0.1600000000000108,79.63,80.15,79.03,1.1200000000000045,-0.730000000000004,80.095,80.42,79.8,0.6200000000000045,-0.5,471169,538348,381261,157087,-80262
2017-06-04,79.496,80.1,78.69,1.4099999999999966,-0.8599999999999994,79.986,80.56,79.2,1.3599999999999994,-0.75,78.39,79.25,77.56,1.6899999999999977,-0.8900000000000006,79.212,80.38,77.74,2.6400000000000006,-1.460000000000008,509329,624106,319719,304387,134848
2017-06-11,76.79,79.16,75.23,3.9299999999999926,-2.210000000000008,77.666,79.17,75.95,3.219999999999999,-2.0600000000000023,75.78399999999999,76.74,74.77,1.9699999999999989,-1.9699999999999989,76.354,78.17,75.03,3.1400000000000006,-1.980000000000004,682035,956828,505209,451619,451619
2017-06-18,75.888,77.75,74.6,3.1500000000000057,3.1500000000000057,76.86,78.5,75.59,2.9099999999999966,2.3900000000000006,75.63799999999999,77.52,74.35,3.1700000000000017,3.1700000000000017,76.328,77.82,75.02,2.799999999999997,2.4799999999999898,442198,882175,283226,598949,482596
2017-06-25,77.83,78.39,77.05,1.3400000000000034,-0.09000000000000341,78.75,79.51,78.16,1.3500000000000085,0.7400000000000091,77.252,78.01,76.67,1.3400000000000034,0.35999999999999943,77.974,79.05,76.85,2.200000000000003,0.29000000000000625,495021,574241,298220,276021,236930
2017-07-02,77.2325,77.61,77.05,0.5600000000000023,0.10000000000000853,77.9025,78.21,77.35,0.8599999999999994,-0.8599999999999994,76.75999999999999,77.16,76.53,0.6299999999999955,-0.25,77.285,77.64,77.06,0.5799999999999983,-0.04999999999999716,457440,584013,300838,283175,283175
2017-07-09,78.55799999999999,79.59,76.55,3.0400000000000063,2.6099999999999994,79.864,81.31,78.78,2.530000000000001,2.530000000000001,77.916,79.16,76.15,3.009999999999991,3.009999999999991,79.19800000000001,80.89,78.25,2.6400000000000006,2.6400000000000006,582621,777864,371574,406290,-57144
2017-07-16,82.492,83.91,81.52,2.3900000000000006,2.3900000000000006,83.492,84.38,82.64,1.7399999999999949,1.7399999999999949,81.998,83.41,81.2,2.2099999999999937,2.2099999999999937,82.886,83.97,81.59,2.3799999999999955,2.3799999999999955,615310,744817,464931,279886,27372
2017-07-23,85.04599999999999,86.65,84.0,2.6500000000000057,1.7999999999999972,86.174,87.23,84.87,2.3599999999999994,2.3599999999999994,84.364,85.72,83.62,2.0999999999999943,2.019999999999996,85.426,86.61,84.27,2.3400000000000034,2.1400000000000006,617314,944804,471066,473738,-36381
2017-07-30,86.162,87.04,84.28,2.760000000000005,-0.6600000000000108,87.28399999999999,87.9,86.13,1.7700000000000102,-1.1099999999999994,85.538,86.51,84.28,2.230000000000004,-0.9900000000000091,86.51599999999999,87.24,85.27,1.9699999999999989,-1.3900000000000006,449493,542835,360647,182188,127908
2017-08-06,85.614,86.66,84.97,1.6899999999999977,1.6099999999999994,86.69,88.03,85.3,2.730000000000004,1.6000000000000085,84.732,85.97,83.42,2.549999999999997,1.480000000000004,85.678,87.23,84.53,2.700000000000003,2.280000000000001,582467,951893,432962,518931,39547
2017-08-13,86.74,87.85,85.63,2.219999999999999,0.9200000000000017,87.268,87.96,85.94,2.019999999999996,1.029999999999987,85.93599999999999,86.89,85.19,1.7000000000000028,0.06999999999999318,86.552,87.34,85.78,1.5600000000000023,-0.12999999999999545,467280,543615,363786,179829,24424
2017-08-20,87.158,88.3,86.52,1.7800000000000011,1.7800000000000011,87.914,89.29,87.09,2.200000000000003,2.1400000000000006,86.616,87.46,86.31,1.1499999999999915,1.0999999999999943,87.584,88.74,86.77,1.9699999999999989,1.75,436730,663674,284584,379090,-296305
2017-08-27,91.974,93.57,89.54,4.029999999999987,4.029999999999987,93.19200000000001,94.11,92.0,2.1099999999999994,1.6600000000000108,90.852,92.09,89.28,2.8100000000000023,2.8100000000000023,92.33,93.28,90.92,2.3599999999999994,0.75,560256,789283,392356,396927,-396927
2017-09-03,93.48,94.37,93.0,1.3700000000000045,-0.37000000000000455,93.8575,94.39,93.19,1.2000000000000028,-1.1000000000000085,92.2625,92.87,91.78,1.0900000000000034,-0.9000000000000057,93.08,94.24,92.25,1.9899999999999949,-1.3900000000000006,451590,545704,321339,224365,-177909
2017-09-10,91.256,92.21,90.18,2.029999999999987,-1.8299999999999983,91.732,92.92,90.22,2.700000000000003,-2.5900000000000034,90.056,91.21,88.71,2.5,-2.5,90.932,92.64,89.7,2.9399999999999977,-1.9399999999999977,539418,710982,313689,397293,48153
2017-09-17,90.106,91.76,89.0,2.760000000000005,0.8900000000000006,91.286,93.16,90.1,3.0600000000000023,-0.6099999999999994,89.386,90.16,88.73,1.4299999999999926,0.5799999999999983,90.27,91.48,89.43,2.049999999999997,-0.8100000000000023,517965,678005,417819,260186,-129900
2017-09-24,87.752,89.33,86.4,2.9299999999999926,-2.450000000000003,88.22800000000001,89.86,86.84,3.019999999999996,-2.9299999999999926,87.018,88.73,86.02,2.710000000000008,-2.700000000000003,87.262,89.41,86.04,3.3699999999999903,-3.3699999999999903,397091,435926,337524,98402,1908
2017-10-01,86.224,86.5,85.88,0.6200000000000045,0.5200000000000102,86.912,87.86,86.53,1.3299999999999983,1.3299999999999983,85.68599999999999,85.94,85.32,0.6200000000000045,0.14000000000000057,86.628,87.85,86.14,1.7099999999999937,1.6899999999999977,447489,558958,382941,176017,36454
2017-10-08,88.852,89.45,87.96,1.490000000000009,1.490000000000009,89.50399999999999,89.88,89.0,0.8799999999999955,0.0,87.948,88.61,87.15,1.4599999999999937,0.010000000000005116,88.656,89.03,88.22,0.8100000000000023,-0.8100000000000023,455658,525374,324564,200810,-200810
2017-10-15,87.662,88.68,87.14,1.5400000000000063,-0.980000000000004,88.146,88.69,87.83,0.8599999999999994,-0.6700000000000017,87.024,87.31,86.35,0.960000000000008,-0.960000000000008,87.42999999999999,87.71,86.74,0.9699999999999989,-0.8599999999999994,325970,439464,241381,198083,-87069
