Date,NTES_stock_Open_average,NTES_stock_Open_max,NTES_stock_Open_min,NTES_stock_Open_volatility,NTES_stock_Open_change,NTES_stock_High_average,NTES_stock_High_max,NTES_stock_High_min,NTES_stock_High_volatility,NTES_stock_High_change,NTES_stock_Low_average,NTES_stock_Low_max,NTES_stock_Low_min,NTES_stock_Low_volatility,NTES_stock_Low_change,NTES_stock_Close_average,NTES_stock_Close_max,NTES_stock_Close_min,NTES_stock_Close_volatility,NTES_stock_Close_change,NTES_stock_Volume_average,NTES_stock_Volume_max,NTES_stock_Volume_min,NTES_stock_Volume_volatility,NTES_stock_Volume_change
2016-03-13,147.256,151.28,143.19,8.090000000000003,8.090000000000003,150.988,155.45,147.64,7.810000000000002,1.490000000000009,145.694,150.93,143.19,7.740000000000009,2.3100000000000023,148.672,151.91,146.28,5.6299999999999955,1.259999999999991,1596910,2547472,986896,1560576,787928
2016-03-20,147.45,148.65,145.0,3.6500000000000057,-2.680000000000007,148.825,150.94,145.0,5.939999999999998,-4.990000000000009,145.2275,148.04,141.73,6.310000000000002,-5.27000000000001,147.1025,149.48,144.48,5.0,-4.210000000000008,840477,982342,756864,225478,-27927
2016-03-27,141.906,144.38,139.86,4.519999999999982,-2.0600000000000023,143.442,146.0,140.03,5.969999999999999,-1.210000000000008,139.704,142.65,136.37,6.280000000000001,0.6999999999999886,141.618,143.58,138.86,4.719999999999999,3.0200000000000102,1218080,1882860,892534,990326,170370
2016-04-03,142.966,145.67,140.26,5.409999999999997,2.7099999999999795,144.89600000000002,146.55,142.19,4.360000000000014,2.390000000000015,140.852,142.6,139.1,3.5,2.1799999999999784,143.084,144.86,141.3,3.5600000000000023,1.9399999999999977,1103833,1236361,1026662,209699,-26035
2016-04-10,141.87,144.76,139.34,5.4199999999999875,-3.0,143.112,145.42,140.33,5.089999999999975,-3.589999999999975,138.46,140.53,136.24,4.289999999999992,-0.950000000000017,139.712,142.74,137.19,5.550000000000011,-0.6299999999999955,1090928,1284999,952183,332816,-183329
2016-04-17,137.322,140.09,135.01,5.0800000000000125,-1.8600000000000136,138.434,140.09,136.21,3.8799999999999955,-3.7399999999999807,134.728,136.87,132.33,4.539999999999992,-4.539999999999992,136.39,139.02,133.07,5.950000000000017,-5.950000000000017,1047761,1217633,771240,446393,-231445
2016-04-24,133.434,134.67,132.91,1.759999999999991,1.6699999999999875,136.282,140.73,133.18,7.549999999999983,7.549999999999983,132.61599999999999,134.67,130.82,3.8499999999999943,3.8499999999999943,135.07999999999998,140.7,133.08,7.619999999999976,7.619999999999976,982240,1551126,714031,837095,658849
2016-05-01,138.85,140.04,136.85,3.1899999999999977,0.5700000000000216,140.9,142.5,138.91,3.5900000000000034,1.0800000000000125,137.698,139.59,136.45,3.140000000000015,-0.5999999999999943,139.472,140.48,137.7,2.780000000000001,0.9300000000000068,908290,974186,845613,128573,128573
2016-05-08,143.59,149.16,139.0,10.159999999999997,7.22999999999999,147.496,154.32,140.84,13.47999999999999,13.47999999999999,140.85399999999998,146.56,138.09,8.469999999999999,8.469999999999999,145.346,153.4,138.96,14.439999999999998,14.439999999999998,1883859,3372612,858161,2514451,1471662
2016-05-15,161.21,163.77,155.52,8.25,6.969999999999999,165.526,168.87,163.14,5.730000000000018,5.730000000000018,159.428,162.49,155.15,7.340000000000003,7.340000000000003,163.342,166.81,161.23,5.5800000000000125,5.189999999999998,1424920,1848572,1050564,798008,-624397
2016-05-22,171.728,177.49,166.01,11.480000000000018,11.480000000000018,174.55,177.87,167.66,10.210000000000008,10.210000000000008,169.058,173.3,163.96,9.340000000000003,9.340000000000003,172.764,176.83,164.2,12.630000000000024,11.590000000000003,1235038,1825044,604905,1220139,829500
2016-05-29,175.64499999999998,176.93,173.91,3.0200000000000102,-3.0200000000000102,177.72,179.1,176.94,2.1599999999999966,-1.5699999999999932,173.57,175.34,172.61,2.7299999999999898,-1.740000000000009,175.79,177.84,173.6,4.240000000000009,-2.280000000000001,2704615,6938433,1143974,5794459,-5794459
2016-06-05,173.364,175.8,169.06,6.740000000000009,-6.740000000000009,174.656,177.29,169.47,7.819999999999993,-6.509999999999991,169.936,173.27,161.44,11.830000000000013,-11.569999999999993,171.522,174.82,161.98,12.840000000000003,-12.54000000000002,1464986,2280315,1032503,1247812,1247812
2016-06-12,163.25,164.78,161.0,3.780000000000001,3.210000000000008,165.708,166.15,165.34,0.8100000000000023,-0.4000000000000057,161.97,162.94,161.0,1.9399999999999977,0.3199999999999932,164.072,165.28,163.11,2.1699999999999875,-0.09999999999999432,973780,1190440,770206,420234,-328055
2016-06-19,166.68,169.6,165.41,4.189999999999998,-0.9000000000000057,170.098,173.6,167.24,6.359999999999985,6.210000000000008,165.27,167.82,163.63,4.189999999999998,1.5200000000000102,168.648,172.91,164.94,7.969999999999999,7.150000000000006,874404,1192966,743518,449448,415520
2016-06-26,178.456,193.25,168.72,24.53,22.75999999999999,182.968,193.44,171.0,22.439999999999998,22.439999999999998,174.946,184.31,165.45,18.860000000000014,18.350000000000023,179.786,193.22,166.66,26.560000000000002,17.909999999999997,1618926,2497499,709167,1788332,1050580
2016-07-03,185.985,189.16,184.0,5.159999999999997,5.159999999999997,189.38,190.0,188.48,1.5200000000000102,-0.37000000000000455,184.14000000000001,185.33,182.86,2.469999999999999,-0.5099999999999909,186.6325,188.44,185.13,3.3100000000000023,-1.710000000000008,1480075,1640672,1174750,465922,-115705
2016-07-10,195.502,199.62,189.16,10.460000000000008,6.75,199.168,202.7,197.28,5.4199999999999875,1.5800000000000125,192.83,195.36,188.03,7.3300000000000125,6.219999999999999,195.65800000000002,197.33,193.63,3.700000000000017,-1.4099999999999966,1435214,2780379,770757,2009622,-1969842
2016-07-17,198.228,200.0,196.7,3.3000000000000114,1.3000000000000114,200.13,201.93,198.48,3.450000000000017,-3.450000000000017,195.886,197.02,194.4,2.6200000000000045,-0.799999999999983,198.13,199.43,196.02,3.4099999999999966,-3.4099999999999966,947875,1488386,666106,822280,-619449
2016-07-24,203.30599999999998,207.79,196.1,11.689999999999998,9.530000000000001,206.368,210.27,201.57,8.700000000000017,4.430000000000007,201.266,204.5,193.27,11.22999999999999,9.949999999999989,204.616,207.17,201.12,6.049999999999983,3.1500000000000057,735913,938725,506721,432004,-238844
2016-07-31,201.18,204.25,199.18,5.069999999999993,-3.740000000000009,202.528,204.25,201.15,3.0999999999999943,-2.25,198.302,199.57,197.0,2.569999999999993,0.9899999999999807,200.332,202.71,198.42,4.2900000000000205,-1.1200000000000045,769476,1080125,548559,531566,-488611
2016-08-07,200.494,201.59,199.57,2.0200000000000102,-1.6299999999999955,202.83,206.49,200.44,6.050000000000011,3.1500000000000057,198.792,199.7,197.65,2.049999999999983,-0.6299999999999955,200.984,205.87,198.99,6.8799999999999955,5.509999999999991,773348,1108465,609923,498542,498542
2016-08-14,212.01,217.0,206.4,10.599999999999994,-2.6299999999999955,215.314,217.37,210.73,6.640000000000015,-5.240000000000009,206.716,212.47,199.13,13.340000000000003,-1.3000000000000114,211.074,213.33,207.62,5.710000000000008,-1.7399999999999807,1671761,3159832,1132550,2027282,94414
2016-08-21,210.98,213.56,209.0,4.560000000000002,0.5,214.582,218.77,210.3,8.469999999999999,4.2900000000000205,209.136,211.75,206.5,5.25,0.09000000000000341,212.61,217.71,208.49,9.219999999999999,5.140000000000015,942119,1291687,765849,525838,383689
2016-08-28,214.62199999999999,217.0,211.54,5.460000000000008,0.0,216.27,218.37,212.77,5.599999999999994,0.9099999999999966,210.888,213.05,209.21,3.8400000000000034,-1.0500000000000114,213.472,215.91,211.0,4.909999999999997,1.3400000000000034,1076811,1547380,760621,786759,613806
2016-09-04,219.6,221.89,217.51,4.3799999999999955,2.490000000000009,223.1225,224.18,222.44,1.740000000000009,-1.740000000000009,215.8125,217.9,211.21,6.689999999999998,-5.4199999999999875,218.945,222.0,213.17,8.830000000000013,-8.830000000000013,1242553,2173673,716370,1457303,-1233728
2016-09-11,228.52,237.5,208.3,29.19999999999999,29.19999999999999,239.27,243.15,230.55,12.599999999999994,12.429999999999978,227.574,236.25,208.02,28.22999999999999,28.22999999999999,234.376,238.03,230.07,7.960000000000008,7.960000000000008,1835599,2813449,898316,1915133,-538140
2016-09-18,247.888,251.25,242.13,9.120000000000005,5.969999999999999,252.248,254.48,249.9,4.579999999999984,-2.519999999999982,244.638,249.74,240.53,9.210000000000008,5.289999999999992,248.428,252.05,244.14,7.910000000000025,-1.5700000000000216,1462459,2192003,1019826,1172177,-1172177
2016-09-25,243.6,245.0,242.45,2.5500000000000114,0.2599999999999909,245.382,248.57,243.83,4.739999999999981,0.14999999999997726,240.078,242.5,237.23,5.27000000000001,0.7900000000000205,242.338,244.15,240.78,3.3700000000000045,-0.4300000000000068,986232,1694056,595121,1098935,-924757
2016-10-02,248.33,255.02,243.74,11.280000000000001,11.280000000000001,252.578,257.56,247.87,9.689999999999998,9.689999999999998,246.406,250.37,243.31,7.060000000000002,7.060000000000002,250.10399999999998,255.98,244.86,11.119999999999976,8.089999999999975,834206,1080799,631137,449662,161719
2016-10-09,259.028,265.88,254.5,11.379999999999995,11.379999999999995,266.214,272.58,261.34,11.240000000000009,9.859999999999957,254.888,259.82,252.32,7.5,5.319999999999993,260.062,261.98,254.2,7.78000000000003,0.03000000000002956,1415723,2036734,867067,1169667,799932
2016-10-16,264.152,267.38,261.48,5.899999999999977,1.8899999999999864,266.418,268.99,263.87,5.1200000000000045,1.1200000000000045,261.61,264.48,258.59,5.890000000000043,2.410000000000025,263.718,265.57,261.1,4.46999999999997,2.42999999999995,723780,880064,443205,436859,-388753
2016-10-23,267.918,268.26,267.0,1.259999999999991,-0.9800000000000182,269.154,271.66,267.05,4.610000000000014,-1.3100000000000023,264.472,265.67,263.21,2.4600000000000364,-1.7900000000000205,266.908,269.6,264.97,4.6299999999999955,-2.2099999999999795,850722,1029503,607470,422033,-217600
2016-10-30,251.354,265.48,240.4,25.080000000000013,-25.080000000000013,253.98,268.98,245.88,23.100000000000023,-23.100000000000023,244.478,256.86,237.66,19.200000000000017,-16.660000000000025,247.162,256.99,242.94,14.050000000000011,-13.560000000000002,1395987,2587559,696290,1891269,-426030
2016-11-06,242.53,251.43,229.01,22.420000000000016,-22.420000000000016,250.316,256.0,235.88,20.120000000000005,-20.120000000000005,236.08,250.03,218.0,32.03,-32.03,243.038,251.86,228.62,23.24000000000001,-16.610000000000014,2234323,4628985,876665,3752320,1633811
2016-11-13,231.072,237.04,226.31,10.72999999999999,2.769999999999982,235.45,239.62,231.98,7.640000000000015,4.009999999999991,225.05,229.86,216.39,13.470000000000027,13.470000000000027,228.756,236.83,217.91,18.920000000000016,12.900000000000006,1251941,1964456,761159,1203297,-1203297
2016-11-20,232.6425,235.11,231.11,4.0,1.9699999999999989,235.4325,237.24,233.7,3.5400000000000205,-3.3600000000000136,228.605,231.07,223.19,7.8799999999999955,-7.8799999999999955,231.1625,234.16,227.09,7.069999999999993,-7.069999999999993,903500,1161223,780681,380542,380542
2016-11-27,227.006,231.16,217.57,13.590000000000003,-12.920000000000016,230.292,235.98,221.58,14.399999999999977,-14.399999999999977,222.06799999999998,228.63,215.01,13.620000000000005,-12.960000000000008,224.86599999999999,231.78,217.82,13.960000000000008,-11.189999999999998,1171413,1720243,834840,885403,-885403
2016-12-04,222.994,226.6,217.0,9.599999999999994,8.900000000000006,226.634,227.42,224.88,2.539999999999992,0.539999999999992,219.342,221.76,216.94,4.819999999999993,4.819999999999993,224.148,226.17,222.65,3.519999999999982,-2.619999999999976,870881,1131216,590763,540453,-258694
2016-12-11,217.18800000000002,219.36,213.99,5.3700000000000045,-5.009999999999991,221.13,226.1,218.35,7.75,-1.1800000000000068,213.98,216.83,211.44,5.390000000000015,1.1899999999999977,216.58200000000002,220.46,213.05,7.409999999999997,-5.530000000000001,1137401,1697174,860284,836890,-555688
2016-12-18,217.038,221.51,213.21,8.299999999999983,2.789999999999992,222.014,226.24,218.03,8.210000000000008,6.900000000000006,215.1,216.77,211.11,5.659999999999997,4.889999999999986,219.512,223.67,216.77,6.899999999999977,6.899999999999977,880068,1283171,454474,828697,-167848
2016-12-25,224.485,226.57,222.55,4.019999999999982,-1.9499999999999886,226.305,228.8,223.0,5.800000000000011,-5.800000000000011,220.76749999999998,223.51,214.75,8.759999999999991,-8.759999999999991,221.5625,223.99,215.34,8.650000000000006,-8.650000000000006,556935,677449,441203,236246,115460
2017-01-01,222.1625,229.42,219.38,10.039999999999992,10.039999999999992,225.6125,230.71,220.3,10.409999999999997,9.949999999999989,219.3975,225.27,215.63,9.640000000000015,9.640000000000015,223.2575,229.21,218.16,11.050000000000011,8.800000000000011,1217454,2168621,782655,1385966,-15427
2017-01-08,235.78,238.9,227.81,11.090000000000003,8.97999999999999,240.17000000000002,243.97,236.49,7.47999999999999,3.0,233.092,236.61,227.46,9.150000000000006,6.159999999999997,237.452,239.98,234.9,5.079999999999984,2.780000000000001,934498,1233707,665003,568704,-446715
2017-01-15,239.155,241.63,236.31,5.319999999999993,-0.2599999999999909,243.175,244.4,240.39,4.010000000000019,0.4399999999999977,236.125,239.21,233.5,5.710000000000008,3.5,240.04500000000002,243.08,235.78,7.300000000000011,-0.7400000000000091,994554,1207658,637621,570037,-210726
2017-01-22,250.874,255.99,242.09,13.900000000000006,9.210000000000008,253.88400000000001,257.68,250.11,7.569999999999993,3.059999999999974,247.306,250.71,242.01,8.700000000000017,7.27000000000001,251.892,254.45,248.59,5.859999999999985,4.299999999999983,852553,1307448,355600,951848,-741040
2017-01-29,253.122,256.86,249.6,7.260000000000019,6.5,255.204,257.0,251.86,5.139999999999986,5.139999999999986,250.254,253.67,248.29,5.3799999999999955,5.3799999999999955,253.84,255.99,250.49,5.5,4.509999999999991,554454,682460,400049,282411,165932
2017-02-05,260.126,265.84,254.25,11.589999999999975,6.980000000000018,263.514,266.15,260.82,5.329999999999984,-1.8999999999999773,255.924,258.23,253.01,5.220000000000027,3.180000000000007,259.44,265.52,257.42,8.099999999999966,-1.25,1347953,2342132,671710,1670422,306054
2017-02-12,271.49,295.74,258.78,36.960000000000036,36.960000000000036,276.72200000000004,299.68,261.29,38.389999999999986,36.26999999999998,266.186,289.38,252.54,36.84,36.84,274.946,298.73,256.12,42.610000000000014,36.47000000000003,1831874,3737276,1094575,2642701,832428
2017-02-19,297.96000000000004,305.0,293.54,11.45999999999998,0.6999999999999886,304.3325,307.79,297.5,10.29000000000002,9.120000000000005,291.325,295.61,287.51,8.100000000000023,5.590000000000032,299.1075,304.07,293.44,10.629999999999995,6.490000000000009,1914332,2423448,1264624,1158824,462462
2017-02-26,299.0,307.52,288.5,19.019999999999982,-9.060000000000002,303.738,308.66,294.74,13.920000000000016,-12.050000000000011,293.486,302.01,284.5,17.50999999999999,-10.310000000000002,298.45,305.06,289.38,15.680000000000007,-8.289999999999964,1402555,2312687,1028939,1283748,-27059
2017-03-05,292.122,294.6,290.0,4.600000000000023,-2.6999999999999886,293.81600000000003,296.5,291.62,4.8799999999999955,-2.430000000000007,288.738,290.79,287.26,3.5300000000000296,0.7400000000000091,291.294,292.28,289.4,2.8799999999999955,-2.8799999999999955,816467,905283,678270,227013,-224168
2017-03-12,288.216,290.95,286.17,4.779999999999973,-4.779999999999973,290.162,292.0,288.44,3.5600000000000023,1.009999999999991,284.87,286.13,282.92,3.2099999999999795,-0.8700000000000045,288.184,291.5,283.27,8.230000000000018,1.6499999999999773,960513,1373184,744885,628299,376712
2017-03-19,288.95,295.95,283.65,12.300000000000011,-4.420000000000016,292.812,298.39,287.84,10.550000000000011,-5.8700000000000045,284.666,291.05,280.31,10.740000000000009,-5.079999999999984,287.646,294.12,282.67,11.449999999999989,-5.139999999999986,1069455,1295033,878653,416380,-416380
2017-03-26,286.69,291.75,282.0,9.75,-3.5600000000000023,289.56,292.81,285.69,7.1200000000000045,-6.939999999999998,283.83,288.87,280.35,8.519999999999982,-4.689999999999998,285.654,289.35,282.35,7.0,-5.25,868809,1018027,675931,342096,-84865
2017-04-02,279.18399999999997,284.77,274.99,9.779999999999973,-8.349999999999966,282.94,286.88,279.17,7.7099999999999795,-6.8799999999999955,274.78,283.3,271.57,11.730000000000018,-9.79000000000002,277.6,285.22,273.09,12.130000000000052,-8.0,1110079,1649231,781605,867626,-80020
2017-04-09,271.045,277.88,265.0,12.879999999999995,-12.879999999999995,273.5075,278.91,267.35,11.560000000000002,-11.560000000000002,266.545,271.5,262.72,8.779999999999973,-8.779999999999973,267.86,272.33,265.43,6.899999999999977,-6.649999999999977,1030149,1269341,918679,350662,41089
2017-04-16,265.644,268.11,263.47,4.639999999999986,2.090000000000032,267.442,269.54,264.99,4.550000000000011,1.3900000000000432,261.96,265.46,255.64,9.819999999999993,0.14999999999997726,265.682,268.97,262.88,6.090000000000032,2.75,953933,1406591,547032,859559,430788
2017-04-23,272.21,278.58,266.7,11.879999999999995,-5.990000000000009,274.25,278.81,266.85,11.95999999999998,-8.699999999999989,267.478,274.36,261.31,13.050000000000011,-10.550000000000011,269.716,277.96,265.39,12.569999999999993,-8.75,1195147,1680184,819561,860623,-463024
2017-04-30,267.884,272.03,265.0,7.029999999999973,-0.36000000000001364,270.06,272.45,266.45,6.0,-4.590000000000032,263.738,265.36,259.06,6.300000000000011,-6.300000000000011,266.722,269.81,264.5,5.310000000000002,-5.310000000000002,832660,1059502,572391,487111,487111
2017-05-07,274.78,287.88,263.5,24.379999999999995,13.75,279.266,289.7,269.78,19.920000000000016,9.690000000000055,269.594,274.32,262.0,12.319999999999993,8.310000000000002,273.59,279.05,268.95,10.100000000000023,2.340000000000032,1940183,3548731,909096,2639635,709158
2017-05-14,281.846,285.8,272.47,13.329999999999984,12.529999999999973,289.778,295.33,286.67,8.659999999999968,4.289999999999964,278.712,284.0,271.29,12.70999999999998,12.279999999999973,285.292,289.7,282.74,6.9599999999999795,2.5,1778868,2329952,1335199,994753,-397168
2017-05-21,292.676,296.69,289.61,7.079999999999984,3.849999999999966,297.294,301.82,293.64,8.180000000000007,0.6399999999999864,288.896,291.92,283.61,8.310000000000002,4.0,292.064,293.68,288.61,5.069999999999993,-1.329999999999984,1357037,1764303,718364,1045939,-1045939
2017-05-28,288.29499999999996,292.02,285.19,6.829999999999984,-4.569999999999993,291.0675,294.25,288.61,5.639999999999986,-2.480000000000018,284.555,286.15,282.25,3.8999999999999773,0.12000000000000455,288.37,291.67,284.78,6.890000000000043,3.2100000000000364,880041,1208786,602512,606274,-319096
2017-06-04,304.946,320.35,292.56,27.79000000000002,22.529999999999973,312.59,323.1,299.46,23.640000000000043,20.939999999999998,298.414,308.26,292.01,16.25,5.25,305.666,314.66,293.53,21.130000000000052,10.090000000000032,1907554,2616283,1002937,1613346,1163810
2017-06-11,300.518,309.87,292.19,17.680000000000007,-7.529999999999973,303.488,310.53,294.5,16.029999999999973,-12.29000000000002,293.074,300.51,285.43,15.079999999999984,-5.25,298.512,306.46,292.67,13.789999999999964,-9.489999999999952,1176879,1390566,1023500,367066,-367066
2017-06-18,313.878,321.8,299.81,21.99000000000001,20.189999999999998,323.818,333.78,313.43,20.349999999999966,20.349999999999966,312.24,319.0,298.6,20.399999999999977,20.399999999999977,322.4,333.56,312.93,20.629999999999995,20.629999999999995,1288861,1495346,1035785,459561,-136748
2017-06-25,317.49,333.68,305.03,28.650000000000034,-28.650000000000034,320.206,337.55,307.59,29.960000000000036,-29.960000000000036,306.916,319.21,298.04,21.16999999999996,-21.16999999999996,310.46,320.64,300.63,20.00999999999999,-20.00999999999999,1268168,1502736,978532,524204,-524204
2017-07-02,296.9625,302.58,293.01,9.569999999999993,-4.569999999999993,300.52250000000004,304.32,297.73,6.589999999999975,-4.849999999999966,292.7475,294.87,290.1,4.769999999999982,-1.1299999999999955,295.8925,296.83,294.15,2.680000000000007,-1.0399999999999636,1068840,1558252,740017,818235,-19934
2017-07-09,306.75,315.3,297.51,17.79000000000002,9.960000000000036,311.294,317.5,301.49,16.00999999999999,11.509999999999991,303.582,310.0,295.35,14.649999999999977,9.909999999999968,308.36,314.46,301.0,13.45999999999998,9.350000000000023,1067974,1290484,854150,436334,-94826
2017-07-16,308.016,314.0,302.0,12.0,-2.920000000000016,311.866,317.75,309.43,8.319999999999993,0.5699999999999932,303.688,306.45,300.15,6.300000000000011,6.149999999999977,306.80199999999996,309.21,301.99,7.21999999999997,5.2099999999999795,982024,1248010,768814,479196,-479196
2017-07-23,311.104,316.0,308.31,7.689999999999998,-0.9200000000000159,315.784,320.92,312.46,8.460000000000036,2.4599999999999795,306.668,308.36,305.34,3.0200000000000387,-1.089999999999975,311.294,313.79,308.89,4.900000000000034,2.2900000000000205,971953,1640708,674507,966201,93939
2017-07-30,308.308,316.13,300.9,15.230000000000018,-12.129999999999995,310.288,316.8,304.69,12.110000000000014,-9.360000000000014,301.53,307.0,293.75,13.25,-4.800000000000011,305.13,311.28,299.33,11.949999999999989,-6.809999999999945,977173,1537216,681051,856165,-411951
2017-08-06,300.268,310.0,281.4,28.600000000000023,-23.610000000000014,304.352,316.39,282.48,33.90999999999997,-26.25999999999999,293.366,305.37,273.19,32.18000000000001,-29.319999999999993,299.458,315.05,280.96,34.09000000000003,-26.850000000000023,2655886,6147126,1251603,4895523,1635495
2017-08-13,279.254,285.37,273.8,11.569999999999993,-11.569999999999993,281.564,287.96,273.92,14.039999999999964,-14.039999999999964,274.546,278.0,270.0,8.0,-8.0,275.438,278.62,270.34,8.28000000000003,-8.28000000000003,1353489,1472827,1128293,344534,-344534
2017-08-20,274.896,278.63,272.13,6.5,0.10000000000002274,276.964,279.47,272.3,7.170000000000016,-4.039999999999964,269.984,273.27,266.33,6.939999999999998,-3.670000000000016,273.146,277.0,267.35,9.649999999999977,-7.389999999999986,1187592,1602050,756798,845252,241968
2017-08-27,269.444,276.35,260.91,15.439999999999998,9.240000000000009,272.848,277.98,265.95,12.03000000000003,8.889999999999986,266.216,274.06,259.44,14.620000000000005,5.649999999999977,270.656,275.84,265.15,10.689999999999998,3.0600000000000023,1189827,1553533,925996,627537,-101045
2017-09-03,271.5775,273.6,268.76,4.840000000000032,4.840000000000032,274.305,277.13,271.86,5.269999999999982,5.269999999999982,269.38,272.77,265.31,7.4599999999999795,7.4599999999999795,272.0725,275.1,269.08,6.020000000000039,3.9600000000000364,880418,1097789,778486,319303,-257706
2017-09-10,271.056,275.99,267.05,8.939999999999998,-8.939999999999998,273.672,276.79,270.99,5.800000000000011,-1.4800000000000182,267.728,270.62,262.69,7.930000000000007,-7.930000000000007,270.6,271.81,268.5,3.3100000000000023,-0.7400000000000091,1276885,2140291,999178,1141113,1034765
2017-09-17,283.95799999999997,293.82,275.86,17.95999999999998,-1.6399999999999864,288.168,295.55,277.99,17.560000000000002,-15.610000000000014,277.328,286.0,268.02,17.980000000000018,-8.879999999999995,282.674,293.3,271.61,21.689999999999998,-21.689999999999998,1912684,3290820,1312882,1977938,-1628091
2017-09-24,261.962,268.95,256.16,12.789999999999964,-11.800000000000011,264.458,270.0,258.55,11.449999999999989,-4.600000000000023,256.332,259.0,253.2,5.800000000000011,-2.680000000000007,260.16,263.81,257.35,6.4599999999999795,0.12000000000000455,1516986,1996533,970856,1025677,-550680
2017-10-01,269.322,271.49,265.14,6.350000000000023,6.350000000000023,272.858,276.83,267.19,9.639999999999986,9.639999999999986,267.308,271.49,261.5,9.990000000000009,9.990000000000009,271.896,276.69,266.59,10.100000000000023,10.100000000000023,1253744,1791880,882032,909848,66028
2017-10-08,272.99399999999997,277.84,267.8,10.039999999999964,-3.7100000000000364,275.688,279.79,269.21,10.580000000000041,2.7900000000000205,269.224,272.82,265.42,7.399999999999977,0.30000000000001137,273.034,279.65,268.8,10.849999999999966,4.019999999999982,1084378,1528329,899960,628369,6839
2017-10-15,280.04,283.2,275.0,8.199999999999989,-3.0,281.90799999999996,283.4,279.78,3.6200000000000045,-1.4399999999999977,276.53000000000003,279.66,273.18,6.480000000000018,-3.3800000000000523,278.7,282.58,276.63,5.949999999999989,-5.949999999999989,968985,1327637,624272,703365,-703365
2017-10-22,277.004,279.99,275.43,4.560000000000002,1.170000000000016,281.82,284.37,278.31,6.060000000000002,5.860000000000014,272.74399999999997,274.02,271.18,2.839999999999975,1.009999999999991,278.086,283.53,275.09,8.439999999999998,8.439999999999998,1213830,1499520,838865,660655,660655
