Date,BAFYYStock_Open_average,BAFYYStock_Open_max,BAFYYStock_Open_min,BAFYYStock_Open_volatility,BAFYYStock_Open_change,BAFYYStock_High_average,BAFYYStock_High_max,BAFYYStock_High_min,BAFYYStock_High_volatility,BAFYYStock_High_change,BAFYYStock_Low_average,BAFYYStock_Low_max,BAFYYStock_Low_min,BAFYYStock_Low_volatility,BAFYYStock_Low_change,BAFYYStock_Close_average,BAFYYStock_Close_max,BAFYYStock_Close_min,BAFYYStock_Close_volatility,BAFYYStock_Close_change,BAFYYStock_Volume_average,BAFYYStock_Volume_max,BAFYYStock_Volume_min,BAFYYStock_Volume_volatility,BAFYYStock_Volume_change
2016-01-03,7.75,7.99,7.62,0.3700000000000001,-0.1899999999999995,7.86,7.99,7.68,0.3100000000000005,-0.1200000000000001,7.612,7.74,7.48,0.2599999999999998,-0.2599999999999998,7.716,7.83,7.48,0.34999999999999964,-0.27999999999999936,8408,13968,2980,10988,1087
2016-01-10,7.518,7.68,7.21,0.46999999999999975,-0.34999999999999964,7.662,7.8,7.41,0.3899999999999997,-0.2599999999999998,7.3260000000000005,7.44,7.1,0.34000000000000075,-0.23000000000000043,7.502,7.8,7.25,0.5499999999999998,-0.2400000000000002,10111,12507,5737,6770,1085
2016-01-17,7.005,7.21,6.75,0.45999999999999996,0.009999999999999787,7.105,7.3,6.95,0.34999999999999964,0.09999999999999964,6.825,7.0,6.71,0.29000000000000004,0.16000000000000014,6.8825,7.06,6.75,0.3099999999999996,0.21999999999999975,166384,637259,6793,630466,630466
2016-01-24,7.136,7.29,7.0,0.29000000000000004,0.1800000000000006,7.3,7.45,7.22,0.23000000000000043,0.08000000000000007,7.0280000000000005,7.15,6.92,0.23000000000000043,0.009999999999999787,7.232,7.3,7.15,0.14999999999999947,0.09999999999999964,9700,11698,4969,6729,-6729
2016-01-31,7.298,7.46,7.22,0.2400000000000002,0.17999999999999972,7.446,7.5,7.39,0.11000000000000032,-0.040000000000000036,7.146,7.22,7.08,0.13999999999999968,-0.08000000000000007,7.2379999999999995,7.46,7.14,0.3200000000000003,-0.3200000000000003,8700,13146,4575,8571,4159
2016-02-07,6.584,6.71,6.41,0.2999999999999998,0.010000000000000675,6.7540000000000004,6.94,6.67,0.27000000000000046,-0.2400000000000002,6.476,6.64,6.35,0.29000000000000004,-0.1299999999999999,6.67,6.94,6.58,0.3600000000000003,-0.3000000000000007,63051,275868,4335,271533,271533
2016-02-14,6.9025,7.06,6.79,0.2699999999999996,0.17999999999999972,6.9350000000000005,7.06,6.79,0.2699999999999996,0.1900000000000004,6.675,6.81,6.38,0.4299999999999997,0.4299999999999997,6.77,6.81,6.71,0.09999999999999964,0.09999999999999964,6603,9165,4112,5053,5053
2016-02-21,6.832,7.0,6.62,0.3799999999999999,0.29000000000000004,7.016,7.06,6.97,0.08999999999999986,0.08999999999999986,6.776,6.91,6.62,0.29000000000000004,0.29000000000000004,6.962,7.06,6.75,0.3099999999999996,0.3099999999999996,6469,9223,2265,6958,-2698
2016-02-28,7.1819999999999995,7.35,7.01,0.33999999999999986,0.29000000000000004,7.25,7.35,7.06,0.29000000000000004,0.29000000000000004,7.082,7.25,6.9,0.34999999999999964,0.3199999999999994,7.154,7.29,6.96,0.33000000000000007,0.2599999999999998,7865,12831,5219,7612,-7376
2016-03-06,7.258,7.48,7.09,0.39000000000000057,0.35000000000000053,7.492,7.78,7.38,0.40000000000000036,0.39000000000000057,7.238,7.48,7.09,0.39000000000000057,0.35000000000000053,7.354,7.57,7.12,0.4500000000000002,0.1800000000000006,5520,8878,1785,7093,-402
2016-03-13,7.242,7.61,7.05,0.5600000000000005,-0.4900000000000002,7.35,7.65,7.18,0.47000000000000064,-0.3800000000000008,7.112,7.48,6.9,0.5800000000000001,-0.3600000000000003,7.186,7.48,7.09,0.39000000000000057,-0.34000000000000075,13086,24713,5308,19405,415
2016-03-20,7.1225000000000005,7.15,7.1,0.05000000000000071,0.020000000000000462,7.24,7.31,7.18,0.1299999999999999,-0.07000000000000028,7.015000000000001,7.04,6.98,0.05999999999999961,0.009999999999999787,7.1025,7.15,7.01,0.14000000000000057,0.05000000000000071,5686,10574,2833,7741,5118
2016-03-27,7.198,7.37,7.08,0.29000000000000004,0.08000000000000007,7.33,7.45,7.15,0.2999999999999998,0.09999999999999964,7.154,7.27,7.06,0.20999999999999996,-0.020000000000000462,7.282,7.45,7.12,0.33000000000000007,0.1299999999999999,8722,14917,3874,11043,-5460
2016-04-03,6.946,7.05,6.85,0.20000000000000018,-0.1800000000000006,7.028,7.29,6.85,0.4400000000000004,-0.40000000000000036,6.762,6.98,6.6,0.3800000000000008,-0.3800000000000008,6.804,6.98,6.6,0.3800000000000008,-0.28000000000000025,20097,61755,7325,54430,-51305
2016-04-10,6.79,6.9,6.64,0.2600000000000007,-0.2600000000000007,6.852,6.92,6.81,0.11000000000000032,-0.11000000000000032,6.628,6.69,6.6,0.09000000000000075,-0.03000000000000025,6.68,6.85,6.6,0.25,-0.03000000000000025,9161,12918,5506,7412,-309
2016-04-17,6.676,6.8,6.58,0.21999999999999975,0.16000000000000014,6.764,6.86,6.6,0.2600000000000007,-0.08000000000000007,6.534,6.61,6.47,0.14000000000000057,-0.1299999999999999,6.554,6.69,6.49,0.20000000000000018,-0.10999999999999943,7337,9831,2911,6920,-944
2016-04-24,6.92,7.25,6.58,0.6699999999999999,0.3799999999999999,7.036,7.25,6.58,0.6699999999999999,0.5899999999999999,6.844,7.09,6.53,0.5599999999999996,0.3700000000000001,6.91,7.22,6.57,0.6499999999999995,0.39999999999999947,7418,13045,3101,9944,1835
2016-05-01,6.882,7.09,6.72,0.3700000000000001,-0.21999999999999975,7.09,7.24,6.87,0.3700000000000001,-0.16000000000000014,6.836,6.98,6.72,0.2600000000000007,-0.20000000000000018,6.9799999999999995,7.2,6.77,0.4300000000000006,-0.3100000000000005,5187,7769,2366,5403,-4417
2016-05-08,6.92,7.04,6.8,0.2400000000000002,-0.08000000000000007,7.028,7.08,6.96,0.1200000000000001,-0.09999999999999964,6.772,6.85,6.71,0.13999999999999968,0.08999999999999986,6.866,7.03,6.76,0.27000000000000046,0.08999999999999986,7108,20453,2604,17849,-16728
2016-05-15,6.97,7.04,6.86,0.17999999999999972,0.09999999999999964,7.0440000000000005,7.11,6.9,0.20999999999999996,0.20999999999999996,6.916,6.99,6.84,0.15000000000000036,0.09000000000000075,6.94,7.05,6.84,0.20999999999999996,0.04999999999999982,4432,6442,3078,3364,-1835
2016-05-22,7.108,7.27,7.0,0.2699999999999996,0.07000000000000028,7.258,7.33,7.01,0.3200000000000003,0.3200000000000003,7.05,7.21,6.89,0.3200000000000003,0.1800000000000006,7.21,7.33,6.89,0.4400000000000004,0.4400000000000004,9668,26027,2397,23630,-13584
2016-05-29,7.0125,7.26,6.88,0.3799999999999999,-0.3799999999999999,7.1875,7.37,7.12,0.25,-0.2400000000000002,6.9225,7.19,6.82,0.3700000000000001,-0.33000000000000007,6.9925,7.36,6.82,0.54,-0.39000000000000057,6139,7887,3176,4711,-4711
