Date,CCIHY_stock_Open_average,CCIHY_stock_Open_max,CCIHY_stock_Open_min,CCIHY_stock_Open_volatility,CCIHY_stock_Open_change,CCIHY_stock_High_average,CCIHY_stock_High_max,CCIHY_stock_High_min,CCIHY_stock_High_volatility,CCIHY_stock_High_change,CCIHY_stock_Low_average,CCIHY_stock_Low_max,CCIHY_stock_Low_min,CCIHY_stock_Low_volatility,CCIHY_stock_Low_change,CCIHY_stock_Close_average,CCIHY_stock_Close_max,CCIHY_stock_Close_min,CCIHY_stock_Close_volatility,CCIHY_stock_Close_change,CCIHY_stock_Volume_average,CCIHY_stock_Volume_max,CCIHY_stock_Volume_min,CCIHY_stock_Volume_volatility,CCIHY_stock_Volume_change
2016-04-24,8.34,8.47,8.27,0.20000000000000107,-0.16000000000000014,8.475999999999999,8.6,8.38,0.21999999999999886,-0.09999999999999964,8.218,8.29,8.16,0.129999999999999,0.009999999999999787,8.284,8.34,8.23,0.10999999999999943,0.0,67448,109434,41398,68036,-66513
2016-05-01,8.459999999999999,8.97,8.18,0.7900000000000009,0.6100000000000012,8.942,9.65,8.5,1.1500000000000004,0.7900000000000009,8.392,8.96,8.12,0.8400000000000016,0.6900000000000013,8.622,9.13,8.2,0.9300000000000015,0.6500000000000004,217678,519151,93558,425593,193334
2016-05-08,8.706,9.03,8.14,0.8899999999999988,-0.8899999999999988,8.816,9.13,8.26,0.870000000000001,-0.870000000000001,8.376,8.82,7.86,0.96,-0.96,8.544,8.98,8.09,0.8900000000000006,-0.8900000000000006,217782,451655,106721,344934,-344934
2016-05-15,8.484,8.7,8.21,0.48999999999999844,0.29999999999999893,8.802,9.13,8.52,0.6100000000000012,-0.08999999999999986,8.326,8.56,8.1,0.46000000000000085,0.15000000000000036,8.56,8.77,8.34,0.4299999999999997,-0.08000000000000007,150614,195997,105824,90173,-33860
2016-05-22,7.726,8.45,7.0,1.4499999999999993,-1.0999999999999996,7.843999999999999,8.45,7.28,1.169999999999999,-0.9799999999999995,7.2780000000000005,8.0,6.74,1.2599999999999998,-1.0899999999999999,7.476,8.2,7.0,1.1999999999999993,-0.9599999999999991,220536,325835,123739,202096,42646
2016-05-29,7.145,7.2,7.01,0.1900000000000004,-0.1900000000000004,7.33,7.56,7.24,0.3199999999999994,-0.3199999999999994,7.0225,7.2,6.93,0.27000000000000046,-0.20000000000000018,7.17,7.25,7.11,0.13999999999999968,-0.1299999999999999,119801,162756,87533,75223,-7257
2016-06-05,7.138,7.28,6.99,0.29000000000000004,-0.08000000000000007,7.238,7.44,7.03,0.41000000000000014,-0.1899999999999995,6.956,7.16,6.55,0.6100000000000003,-0.5099999999999998,7.08,7.3,6.63,0.6699999999999999,-0.5700000000000003,194449,388809,65989,322820,322820
2016-06-12,6.734,6.95,6.48,0.46999999999999975,0.2599999999999998,7.048,7.3,6.92,0.3799999999999999,0.0,6.562,6.7,6.22,0.4800000000000004,0.4500000000000002,6.828,7.09,6.71,0.3799999999999999,-0.040000000000000036,210772,451486,37970,413516,-413516
2016-06-19,6.74,6.83,6.62,0.20999999999999996,-0.14999999999999947,6.9,6.95,6.8,0.15000000000000036,-0.02999999999999936,6.596,6.65,6.51,0.14000000000000057,0.09000000000000075,6.806,6.95,6.65,0.2999999999999998,-0.020000000000000462,58947,86743,44643,42100,39947
2016-06-26,6.478,6.6,6.4,0.1999999999999993,-0.08000000000000007,6.654,6.86,6.48,0.3799999999999999,-0.1900000000000004,6.296,6.43,6.13,0.2999999999999998,0.1999999999999993,6.45,6.51,6.37,0.13999999999999968,0.13999999999999968,107290,160039,50415,109624,-72604
2016-07-03,6.53,6.79,6.3,0.4900000000000002,0.1900000000000004,6.745,6.91,6.55,0.3600000000000003,0.20999999999999996,6.2299999999999995,6.52,5.67,0.8499999999999996,0.20999999999999996,6.5575,6.72,6.3,0.41999999999999993,0.3200000000000003,181089,388722,40577,348145,-199662
2016-07-10,6.7620000000000005,6.92,6.58,0.33999999999999986,0.16999999999999993,6.906000000000001,6.95,6.86,0.08999999999999986,0.04999999999999982,6.646,6.7,6.52,0.1800000000000006,0.15000000000000036,6.808,6.88,6.75,0.1299999999999999,0.08000000000000007,82822,103398,70539,32859,-26918
2016-07-17,6.632,6.71,6.52,0.1900000000000004,0.1200000000000001,6.82,6.88,6.75,0.1299999999999999,-0.1299999999999999,6.582,6.64,6.52,0.1200000000000001,0.010000000000000675,6.692,6.77,6.58,0.1899999999999995,-0.1299999999999999,51670,65788,39413,26375,12539
2016-07-24,6.25,6.6,6.05,0.5499999999999998,-0.5499999999999998,6.326,6.6,6.16,0.4399999999999995,-0.4399999999999995,6.086,6.22,5.9,0.3199999999999994,-0.3199999999999994,6.132000000000001,6.28,5.98,0.2999999999999998,-0.2999999999999998,93439,159789,49524,110265,28333
2016-07-31,6.002,6.04,5.93,0.11000000000000032,-0.040000000000000036,6.108,6.31,6.03,0.27999999999999936,-0.009999999999999787,5.9,5.96,5.8,0.16000000000000014,0.040000000000000036,5.98,6.04,5.91,0.1299999999999999,0.009999999999999787,59968,84459,42851,41608,-29681
2016-08-07,5.982,6.01,5.95,0.05999999999999961,-0.020000000000000462,6.066,6.16,5.99,0.16999999999999993,0.09000000000000075,5.876,5.91,5.82,0.08999999999999986,0.08999999999999986,5.964,6.04,5.9,0.13999999999999968,0.07000000000000028,82471,148231,40371,107860,107860
2016-08-14,5.606,6.0,5.1,0.9000000000000004,-0.9000000000000004,5.884,6.04,5.5,0.54,0.0,5.418,5.96,5.1,0.8600000000000003,-0.8600000000000003,5.61,5.97,5.32,0.6499999999999995,-0.34999999999999964,226496,517451,34070,483381,423456
2016-08-21,5.602,5.79,5.42,0.3700000000000001,-0.05999999999999961,5.772,6.08,5.6,0.4800000000000004,-0.4800000000000004,5.396,5.6,5.01,0.5899999999999999,-0.09999999999999964,5.626,5.81,5.44,0.3699999999999992,-0.22999999999999954,159212,461125,24927,436198,-436198
2016-08-28,5.506,5.61,5.33,0.28000000000000025,-0.2699999999999996,5.654,5.75,5.58,0.16999999999999993,-0.13999999999999968,5.428,5.52,5.33,0.1899999999999995,-0.1899999999999995,5.512,5.68,5.38,0.2999999999999998,-0.2999999999999998,49607,79976,21136,58840,58840
2016-09-04,5.5175,5.6,5.43,0.16999999999999993,0.0600000000000005,5.675,5.73,5.64,0.09000000000000075,0.010000000000000675,5.445,5.55,5.34,0.20999999999999996,-0.03000000000000025,5.512499999999999,5.6,5.35,0.25,-0.16000000000000014,51263,90588,25556,65032,25782
2016-09-11,5.263999999999999,5.31,5.18,0.1299999999999999,-0.08000000000000007,5.308,5.34,5.23,0.10999999999999943,-0.10999999999999943,5.192,5.26,5.08,0.17999999999999972,-0.17999999999999972,5.212,5.29,5.08,0.20999999999999996,-0.20000000000000018,23122,28123,20341,7782,-3936
2016-09-18,5.1,5.18,5.04,0.13999999999999968,-0.04999999999999982,5.21,5.32,5.15,0.16999999999999993,0.019999999999999574,5.042,5.1,5.01,0.08999999999999986,0.009999999999999787,5.112,5.22,5.05,0.16999999999999993,0.0,41471,53689,23806,29883,29883
2016-09-25,4.758,5.05,4.01,1.04,-1.04,4.846,5.19,4.03,1.1600000000000001,-1.13,4.478,5.04,3.58,1.46,-1.46,4.55,5.05,3.85,1.1999999999999997,-1.1999999999999997,226450,570812,22591,548221,548221
2016-10-02,4.054,4.25,3.88,0.3700000000000001,0.07000000000000028,4.18,4.28,3.96,0.3200000000000003,-0.3200000000000003,3.908,4.1,3.75,0.34999999999999964,-0.08999999999999986,4.03,4.21,3.78,0.43000000000000016,-0.43000000000000016,93578,233515,21505,212010,-176131
2016-10-09,3.916,4.07,3.82,0.25000000000000044,0.06000000000000005,4.016,4.1,3.95,0.14999999999999947,-0.040000000000000036,3.812,3.9,3.75,0.1499999999999999,-0.06999999999999984,3.91,4.1,3.77,0.3299999999999996,-0.1200000000000001,52848,80174,29200,50974,26453
2016-10-16,3.838,4.1,3.75,0.34999999999999964,0.06000000000000005,3.9459999999999997,4.1,3.8,0.2999999999999998,0.11000000000000032,3.752,3.78,3.72,0.05999999999999961,0.0,3.816,3.91,3.73,0.18000000000000016,0.14000000000000012,35661,53978,10886,43092,-13985
2016-10-23,3.754,3.88,3.55,0.33000000000000007,-0.33000000000000007,3.864,4.05,3.62,0.4299999999999997,-0.31999999999999984,3.63,3.74,3.5,0.2400000000000002,-0.2400000000000002,3.676,3.87,3.51,0.3600000000000003,-0.20999999999999996,50226,71239,19504,51735,-40559
2016-10-30,3.282,3.55,2.91,0.6399999999999997,-0.6399999999999997,3.422,3.64,3.14,0.5,-0.41999999999999993,3.128,3.36,2.83,0.5299999999999998,-0.43000000000000016,3.15,3.41,2.83,0.5800000000000001,-0.44999999999999973,96902,176282,48945,127337,-27305
2016-11-06,2.942,3.0,2.9,0.10000000000000009,-0.009999999999999787,3.076,3.18,2.99,0.18999999999999995,-0.18999999999999995,2.872,2.93,2.76,0.17000000000000037,-0.16000000000000014,2.91,3.0,2.79,0.20999999999999996,-0.1299999999999999,65251,130127,19760,110367,-19690
2016-11-13,2.904,3.07,2.8,0.27,0.25,3.078,3.23,2.84,0.3900000000000001,0.3900000000000001,2.85,3.05,2.72,0.3299999999999996,0.3299999999999996,2.95,3.16,2.74,0.41999999999999993,0.41999999999999993,66491,93742,39419,54323,-26750
2016-11-20,3.1125,3.2,3.04,0.16000000000000014,-0.08000000000000007,3.2125,3.26,3.15,0.10999999999999988,0.009999999999999787,3.035,3.12,2.9,0.2200000000000002,0.07000000000000028,3.1425,3.22,3.1,0.1200000000000001,0.0900000000000003,54063,80100,39129,40971,-40971
2016-11-27,3.16,3.25,3.07,0.18000000000000016,-0.10000000000000009,3.27,3.42,3.1,0.31999999999999984,-0.16999999999999993,3.102,3.17,3.05,0.1200000000000001,-0.050000000000000266,3.182,3.31,3.05,0.26000000000000023,-0.20000000000000018,49018,78729,10170,68559,-68559
2016-12-04,3.036,3.1,2.94,0.16000000000000014,0.040000000000000036,3.172,3.33,3.05,0.28000000000000025,0.28000000000000025,2.968,3.01,2.9,0.10999999999999988,0.10999999999999988,3.084,3.15,2.94,0.20999999999999996,0.18000000000000016,28168,48617,19342,29275,-25590
2016-12-11,2.854,3.1,2.6,0.5,-0.30000000000000027,2.952,3.1,2.86,0.2400000000000002,-0.1499999999999999,2.7319999999999998,2.88,2.6,0.2799999999999998,-0.1499999999999999,2.852,2.99,2.76,0.23000000000000043,-0.17000000000000037,104875,144530,57034,87496,87496
2016-12-18,2.714,2.86,2.59,0.27,-0.27,2.726,2.86,2.6,0.2599999999999998,-0.2599999999999998,2.568,2.66,2.4,0.26000000000000023,-0.18000000000000016,2.622,2.72,2.45,0.27,-0.23999999999999977,44365,94722,19785,74937,-48916
2016-12-25,2.4675000000000002,2.5,2.44,0.06000000000000005,0.06000000000000005,2.67,2.74,2.59,0.15000000000000036,0.15000000000000036,2.43,2.47,2.33,0.14000000000000012,0.14000000000000012,2.5475,2.59,2.49,0.09999999999999964,-0.029999999999999805,57982,101555,20943,80612,-20927
2017-01-01,2.6425,2.71,2.55,0.16000000000000014,0.15000000000000036,2.7625,2.78,2.73,0.04999999999999982,-0.009999999999999787,2.6325,2.7,2.55,0.15000000000000036,0.1200000000000001,2.69,2.75,2.6,0.1499999999999999,0.1499999999999999,24388,36492,17367,19125,-14811
2017-01-08,2.638,2.75,2.53,0.2200000000000002,-0.2200000000000002,2.764,2.8,2.71,0.08999999999999986,-0.020000000000000018,2.572,2.66,2.48,0.18000000000000016,-0.15000000000000036,2.634,2.68,2.52,0.16000000000000014,-0.040000000000000036,33619,53674,3775,49899,5331
2017-01-15,2.66,2.68,2.63,0.050000000000000266,0.050000000000000266,2.71,2.73,2.68,0.04999999999999982,0.020000000000000018,2.575,2.6,2.55,0.050000000000000266,0.050000000000000266,2.6425,2.69,2.58,0.10999999999999988,0.10999999999999988,14135,27307,5429,21878,-12467
2017-01-22,2.556,2.65,2.45,0.19999999999999973,-0.10999999999999988,2.602,2.65,2.56,0.08999999999999986,-0.040000000000000036,2.474,2.53,2.42,0.10999999999999988,-0.03999999999999959,2.532,2.58,2.44,0.14000000000000012,0.010000000000000231,57291,89435,28712,60723,52611
2017-01-29,2.638,2.68,2.56,0.1200000000000001,0.0,2.68,2.73,2.62,0.10999999999999988,-0.07000000000000028,2.542,2.59,2.5,0.08999999999999986,-0.050000000000000266,2.62,2.69,2.55,0.14000000000000012,-0.14000000000000012,53711,71574,36080,35494,-11246
2017-02-05,2.42,2.51,2.31,0.19999999999999973,-0.19999999999999973,2.452,2.55,2.38,0.16999999999999993,-0.16999999999999993,2.254,2.43,2.04,0.3900000000000001,-0.22999999999999998,2.402,2.5,2.31,0.18999999999999995,-0.1200000000000001,98292,156606,40853,115753,-60840
2017-02-12,2.39,2.42,2.34,0.08000000000000007,0.040000000000000036,2.468,2.5,2.45,0.04999999999999982,-0.020000000000000018,2.358,2.39,2.31,0.08000000000000007,0.040000000000000036,2.414,2.45,2.38,0.07000000000000028,-0.03000000000000025,81544,161726,16400,145326,-100896
2017-02-19,2.2925,2.37,2.2,0.16999999999999993,-0.16999999999999993,2.3375,2.41,2.25,0.16000000000000014,-0.16000000000000014,2.2325,2.35,2.13,0.2200000000000002,-0.2200000000000002,2.2475,2.35,2.18,0.16999999999999993,-0.16999999999999993,61973,85639,44929,40710,8829
2017-02-26,2.11,2.22,2.0,0.2200000000000002,-0.1200000000000001,2.196,2.24,2.16,0.08000000000000007,-0.020000000000000018,2.012,2.1,1.93,0.17000000000000015,-0.10000000000000009,2.064,2.16,1.98,0.18000000000000016,-0.10000000000000009,97530,144556,64052,80504,15643
2017-03-05,2.104,2.15,2.05,0.10000000000000009,0.040000000000000036,2.302,2.8,2.13,0.6699999999999999,-0.6499999999999999,2.052,2.06,2.05,0.010000000000000231,0.0,2.13,2.25,2.07,0.18000000000000016,-0.14000000000000012,330478,1327342,13821,1313521,-1313521
2017-03-12,1.8760000000000001,2.12,1.66,0.4600000000000002,-0.4600000000000002,1.912,2.12,1.7,0.42000000000000015,-0.42000000000000015,1.73,1.96,1.56,0.3999999999999999,-0.34999999999999987,1.782,2.01,1.64,0.3699999999999999,-0.3699999999999999,237871,359896,125307,234589,-2148
2017-03-19,1.684,1.73,1.62,0.10999999999999988,0.10999999999999988,1.776,1.86,1.73,0.13000000000000012,0.020000000000000018,1.6320000000000001,1.68,1.6,0.07999999999999985,0.020000000000000018,1.714,1.76,1.67,0.09000000000000008,0.020000000000000018,70172,127378,21998,105380,-105380
2017-03-26,1.548,1.64,1.45,0.18999999999999995,-0.18999999999999995,1.6480000000000001,1.77,1.54,0.22999999999999998,-0.16999999999999993,1.516,1.62,1.45,0.17000000000000015,-0.17000000000000015,1.55,1.64,1.48,0.15999999999999992,-0.07999999999999985,114845,212024,57153,154871,20660
2017-04-02,1.558,1.67,1.5,0.16999999999999993,-0.07000000000000006,1.6,1.67,1.55,0.11999999999999988,-0.09999999999999987,1.52,1.56,1.49,0.07000000000000006,-0.07000000000000006,1.524,1.58,1.49,0.09000000000000008,-0.09000000000000008,50016,102401,16745,85656,24831
2017-04-09,1.49,1.5,1.46,0.040000000000000036,0.040000000000000036,1.5225,1.55,1.5,0.050000000000000044,0.0,1.46,1.46,1.46,0.0,0.0,1.5,1.54,1.47,0.07000000000000006,-0.020000000000000018,98027,228618,22178,206440,-206440
2017-04-16,1.3619999999999999,1.46,1.2,0.26,-0.26,1.378,1.49,1.23,0.26,-0.26,1.286,1.42,1.13,0.29000000000000004,-0.27,1.316,1.45,1.18,0.27,-0.27,131834,273373,27442,245931,33556
2017-04-23,1.136,1.17,1.1,0.06999999999999984,-0.06999999999999984,1.184,1.21,1.16,0.050000000000000044,-0.050000000000000044,1.116,1.16,1.08,0.07999999999999985,-0.05999999999999983,1.142,1.19,1.11,0.07999999999999985,-0.050000000000000044,123749,348319,41910,306409,33025
2017-04-30,1.12,1.14,1.1,0.039999999999999813,-0.039999999999999813,1.1320000000000001,1.15,1.12,0.029999999999999805,-0.029999999999999805,1.086,1.11,1.07,0.040000000000000036,-0.030000000000000027,1.11,1.14,1.08,0.05999999999999983,-0.05999999999999983,75909,206204,28728,177476,146629
2017-05-07,1.026,1.09,0.95,0.14000000000000012,-0.13000000000000012,1.07,1.13,1.0,0.1299999999999999,-0.1200000000000001,0.9640000000000001,1.08,0.82,0.2600000000000001,-0.2600000000000001,1.018,1.1,0.96,0.14000000000000012,-0.10000000000000009,136572,387694,37555,350139,350139
2017-05-14,1.08,1.19,1.0,0.18999999999999995,0.0,1.1400000000000001,1.23,1.1,0.1299999999999999,-0.010000000000000009,1.006,1.06,0.92,0.14,0.07999999999999996,1.082,1.13,1.02,0.10999999999999988,0.010000000000000009,126466,247444,45082,202362,-202362
2017-05-21,1.016,1.1,0.95,0.15000000000000013,-0.15000000000000013,1.034,1.1,1.0,0.10000000000000009,-0.10000000000000009,0.956,1.02,0.93,0.08999999999999997,-0.08999999999999997,0.988,1.05,0.95,0.10000000000000009,-0.09000000000000008,52399,90547,10550,79997,-23457
2017-05-28,1.095,1.41,0.96,0.44999999999999996,0.44999999999999996,1.2825,1.78,0.98,0.8,0.79,1.0525,1.4,0.91,0.4899999999999999,0.4899999999999999,1.23,1.69,0.94,0.75,0.74,4213459,11723425,52645,11670780,11667914
2017-06-04,1.428,1.52,1.34,0.17999999999999994,-0.14000000000000012,1.506,1.68,1.38,0.30000000000000004,-0.19000000000000017,1.314,1.4,1.25,0.1499999999999999,-0.050000000000000044,1.384,1.43,1.31,0.11999999999999988,-0.06999999999999984,1361805,2870204,412312,2457892,-2019155
2017-06-11,1.288,1.34,1.24,0.10000000000000009,0.010000000000000009,1.336,1.38,1.3,0.07999999999999985,0.07999999999999985,1.228,1.26,1.2,0.06000000000000005,0.06000000000000005,1.3,1.36,1.25,0.1100000000000001,0.1100000000000001,404087,847079,146949,700130,625248
2017-06-18,1.284,1.4,1.19,0.20999999999999996,-0.1200000000000001,1.328,1.46,1.23,0.22999999999999998,-0.22999999999999998,1.188,1.27,1.1,0.16999999999999993,-0.1100000000000001,1.244,1.33,1.19,0.14000000000000012,-0.14000000000000012,457317,1194873,115521,1079352,-1079352
2017-06-25,1.176,1.2,1.13,0.07000000000000006,0.0,1.206,1.23,1.18,0.050000000000000044,-0.030000000000000027,1.15,1.19,1.12,0.06999999999999984,-0.06999999999999984,1.176,1.21,1.13,0.08000000000000007,-0.050000000000000044,136301,195359,72887,122472,-39497
2017-07-02,1.1099999999999999,1.17,1.03,0.1399999999999999,-0.10999999999999988,1.115,1.17,1.03,0.1399999999999999,-0.1299999999999999,1.0425,1.11,0.96,0.15000000000000013,-0.15000000000000013,1.0575,1.13,0.98,0.1499999999999999,-0.1499999999999999,135904,200529,60945,139584,95252
2017-07-09,0.958,1.0,0.92,0.07999999999999996,-0.020000000000000018,1.02,1.05,0.98,0.07000000000000006,-0.050000000000000044,0.948,0.97,0.92,0.04999999999999993,-0.010000000000000009,0.974,1.0,0.94,0.06000000000000005,0.0,177378,388804,65225,323579,-11982
2017-07-16,0.924,0.96,0.89,0.06999999999999995,-0.04999999999999993,0.972,0.99,0.96,0.030000000000000027,-0.010000000000000009,0.914,0.94,0.89,0.04999999999999993,-0.04999999999999993,0.934,0.96,0.92,0.039999999999999925,-0.029999999999999916,96579,180620,26207,154413,90629
2017-07-23,0.924,0.96,0.88,0.07999999999999996,-0.050000000000000044,0.952,1.0,0.91,0.08999999999999997,-0.08999999999999997,0.866,0.9,0.84,0.06000000000000005,-0.06000000000000005,0.896,0.95,0.84,0.10999999999999999,-0.10999999999999999,335624,436747,178377,258370,-91350
2017-07-30,0.796,0.83,0.76,0.06999999999999995,-0.06999999999999995,0.834,0.87,0.81,0.05999999999999994,-0.05999999999999994,0.784,0.81,0.76,0.050000000000000044,-0.050000000000000044,0.792,0.81,0.76,0.050000000000000044,-0.050000000000000044,250670,519689,104661,415028,289075
2017-08-06,0.774,0.81,0.76,0.050000000000000044,0.0,0.812,0.85,0.8,0.04999999999999993,-0.010000000000000009,0.754,0.77,0.72,0.050000000000000044,-0.040000000000000036,0.776,0.8,0.76,0.040000000000000036,-0.040000000000000036,101002,139174,49649,89525,20641
2017-08-13,0.794,0.88,0.73,0.15000000000000002,0.15000000000000002,0.826,0.88,0.76,0.12,0.12,0.762,0.8,0.73,0.07000000000000006,0.07000000000000006,0.802,0.85,0.75,0.09999999999999998,0.07999999999999996,204702,375133,48334,326799,167915
2017-08-20,0.844,0.99,0.78,0.20999999999999996,-0.05999999999999994,0.892,0.99,0.84,0.15000000000000002,-0.10999999999999999,0.784,0.82,0.72,0.09999999999999998,-0.039999999999999925,0.84,0.91,0.8,0.10999999999999999,-0.09000000000000008,358965,974321,67587,906734,-900312
2017-08-27,0.822,0.84,0.78,0.05999999999999994,0.010000000000000009,0.834,0.84,0.82,0.020000000000000018,0.010000000000000009,0.792,0.81,0.78,0.030000000000000027,0.030000000000000027,0.812,0.83,0.79,0.039999999999999925,0.020000000000000018,49504,103018,12683,90335,-90335
2017-09-03,0.8075,0.84,0.79,0.04999999999999993,-0.039999999999999925,0.83,0.84,0.82,0.020000000000000018,-0.020000000000000018,0.79,0.79,0.79,0.0,0.0,0.7975000000000001,0.8,0.79,0.010000000000000009,0.0,66612,153421,16310,137111,-57784
2017-09-10,0.802,0.81,0.79,0.020000000000000018,0.020000000000000018,0.822,0.83,0.81,0.019999999999999907,0.0,0.784,0.79,0.77,0.020000000000000018,0.020000000000000018,0.8,0.81,0.79,0.020000000000000018,-0.010000000000000009,130356,209984,37511,172473,130533
2017-09-17,0.798,0.82,0.78,0.039999999999999925,0.029999999999999916,0.822,0.84,0.81,0.029999999999999916,0.0,0.79,0.8,0.78,0.020000000000000018,0.010000000000000009,0.802,0.81,0.8,0.010000000000000009,0.010000000000000009,143152,347703,40593,307110,-113695
2017-09-24,0.8380000000000001,0.92,0.8,0.12,0.04999999999999993,0.898,0.98,0.82,0.16000000000000003,0.08000000000000007,0.8160000000000001,0.85,0.8,0.04999999999999993,0.04999999999999993,0.848,0.91,0.81,0.09999999999999998,0.039999999999999925,301087,802329,77716,724613,62476
2017-10-01,0.852,0.87,0.84,0.030000000000000027,0.0,0.9319999999999999,1.15,0.86,0.2899999999999999,0.2599999999999999,0.846,0.85,0.84,0.010000000000000009,0.0,0.882,1.01,0.84,0.17000000000000004,0.15000000000000002,545597,2296917,72307,2224610,2224610
