Date,ATV_stock_Open_average,ATV_stock_Open_max,ATV_stock_Open_min,ATV_stock_Open_volatility,ATV_stock_Open_change,ATV_stock_High_average,ATV_stock_High_max,ATV_stock_High_min,ATV_stock_High_volatility,ATV_stock_High_change,ATV_stock_Low_average,ATV_stock_Low_max,ATV_stock_Low_min,ATV_stock_Low_volatility,ATV_stock_Low_change,ATV_stock_Close_average,ATV_stock_Close_max,ATV_stock_Close_min,ATV_stock_Close_volatility,ATV_stock_Close_change,ATV_stock_Volume_average,ATV_stock_Volume_max,ATV_stock_Volume_min,ATV_stock_Volume_volatility,ATV_stock_Volume_change
2016-03-13,4.552,4.82,4.35,0.47000000000000064,-0.28000000000000025,4.762,5.09,4.55,0.54,-0.25,4.398,4.56,4.35,0.20999999999999996,-0.17999999999999972,4.568,4.67,4.35,0.3200000000000003,0.0,37132,62778,12639,50139,-39590
2016-03-20,4.5525,4.68,4.46,0.21999999999999975,0.16999999999999993,4.7225,4.86,4.63,0.23000000000000043,-0.1800000000000006,4.4325,4.47,4.4,0.0699999999999994,0.04999999999999982,4.6425,4.73,4.56,0.17000000000000082,-0.17000000000000082,17684,25277,10443,14834,5036
2016-03-27,4.39,4.72,4.2,0.5199999999999996,-0.5199999999999996,4.534,4.8,4.26,0.54,-0.21999999999999975,4.16,4.3,4.02,0.28000000000000025,-0.09999999999999964,4.234,4.45,4.1,0.35000000000000053,-0.25,14916,22381,3152,19229,13580
2016-04-03,4.4719999999999995,4.76,4.21,0.5499999999999998,0.29000000000000004,4.66,4.81,4.31,0.5,0.39000000000000057,4.2780000000000005,4.5,4.11,0.3899999999999997,0.23999999999999932,4.53,4.75,4.11,0.6399999999999997,0.5899999999999999,23769,56080,4761,51319,-6589
2016-04-10,4.61,4.68,4.48,0.1999999999999993,-0.040000000000000036,5.02,6.4,4.6,1.8000000000000007,1.7200000000000006,4.49,4.6,4.34,0.2599999999999998,-0.009999999999999787,4.756,5.55,4.5,1.0499999999999998,0.9199999999999999,53937,232736,3595,229141,229141
2016-04-17,5.42,5.62,5.3,0.3200000000000003,-0.009999999999999787,5.602,5.71,5.49,0.21999999999999975,-0.21999999999999975,5.22,5.31,5.16,0.14999999999999947,-0.009999999999999787,5.404,5.48,5.35,0.13000000000000078,-0.10000000000000053,12469,22840,4482,18358,-11622
2016-04-24,5.68,5.8,5.44,0.35999999999999943,-0.35999999999999943,5.8020000000000005,6.05,5.58,0.46999999999999975,-0.46999999999999975,5.484,5.65,5.1,0.5500000000000007,-0.5500000000000007,5.544,5.73,5.11,0.6200000000000001,-0.6200000000000001,21498,32492,9904,22588,8300
2016-05-01,5.23,5.47,4.95,0.5199999999999996,-0.3799999999999999,5.336,5.47,5.2,0.2699999999999996,0.0600000000000005,5.064,5.24,4.95,0.29000000000000004,-0.04999999999999982,5.226,5.33,5.15,0.17999999999999972,-0.1299999999999999,8511,16536,2376,14160,-12899
2016-05-08,5.09,5.2,4.92,0.28000000000000025,-0.1299999999999999,5.205,5.25,5.16,0.08999999999999986,-0.02999999999999936,5.035,5.15,4.92,0.23000000000000043,-0.09000000000000075,5.157500000000001,5.2,5.07,0.1299999999999999,-0.1299999999999999,3235,5902,1466,4436,-1702
2016-05-15,5.626,6.29,5.04,1.25,0.4500000000000002,5.948,6.4,5.28,1.12,0.46999999999999975,5.298,5.61,5.04,0.5700000000000003,0.20000000000000018,5.62,6.11,5.25,0.8600000000000003,0.09999999999999964,19378,58813,3979,54834,6621
2016-05-22,5.42,5.75,5.08,0.6699999999999999,-0.45999999999999996,5.656,5.93,5.34,0.5899999999999999,-0.5899999999999999,5.242,5.39,5.04,0.34999999999999964,-0.28000000000000025,5.334,5.44,5.15,0.29000000000000004,-0.1299999999999999,7049,12809,779,12030,-4722
2016-05-29,5.37,5.82,4.95,0.8700000000000001,0.6299999999999999,5.645,5.89,5.28,0.6099999999999994,0.54,5.23,5.6,4.95,0.6499999999999995,0.6499999999999995,5.5075,5.88,4.98,0.8999999999999995,0.7299999999999995,12868,27369,5276,22093,-8225
2016-06-05,6.048,6.73,5.67,1.0600000000000005,0.41999999999999993,6.524,7.3,6.13,1.17,-0.07000000000000028,5.9,6.18,5.61,0.5699999999999994,0.29000000000000004,6.118,6.5,5.72,0.7800000000000002,0.28000000000000025,25270,75994,4144,71850,-1544
2016-06-12,5.8660000000000005,6.0,5.75,0.25,-0.21999999999999975,6.07,6.4,5.9,0.5,-0.47000000000000064,5.7,5.77,5.64,0.1299999999999999,0.05999999999999961,5.79,5.85,5.71,0.13999999999999968,0.019999999999999574,8195,14046,1607,12439,-4781
2016-06-19,5.602,5.85,5.3,0.5499999999999998,-0.5499999999999998,5.796,5.97,5.48,0.4899999999999993,-0.4899999999999993,5.478,5.85,5.2,0.6499999999999995,-0.6499999999999995,5.6000000000000005,5.94,5.4,0.54,-0.54,5603,10490,1058,9432,1932
2016-06-26,5.4,5.45,5.33,0.1200000000000001,0.04999999999999982,5.604,5.7,5.45,0.25,0.10000000000000053,5.204,5.31,5.15,0.15999999999999925,0.0,5.302,5.47,5.18,0.29000000000000004,-0.04999999999999982,7535,13003,3863,9140,2788
2016-07-03,5.535,6.01,5.33,0.6799999999999997,0.6699999999999999,5.9175,6.62,5.43,1.1900000000000004,1.1799999999999997,5.452500000000001,5.94,5.2,0.7400000000000002,0.7400000000000002,5.745,6.5,5.23,1.2699999999999996,1.2699999999999996,18854,33594,5176,28418,28418
2016-07-10,6.35,6.93,6.09,0.8399999999999999,-0.5800000000000001,6.572,7.27,6.25,1.0199999999999996,-0.9199999999999999,6.016,6.31,5.81,0.5,-0.4399999999999995,6.118,6.51,5.87,0.6399999999999997,-0.54,16524,40132,2581,37551,-37551
2016-07-17,6.014,6.29,5.82,0.46999999999999975,-0.46999999999999975,6.335999999999999,6.77,6.05,0.7199999999999998,0.21999999999999975,5.8,5.87,5.7,0.16999999999999993,-0.04999999999999982,5.882,5.99,5.8,0.1900000000000004,-0.11000000000000032,47517,141142,4524,136618,47900
2016-07-24,5.9879999999999995,6.1,5.75,0.34999999999999964,-0.02999999999999936,6.158,6.22,5.99,0.22999999999999954,0.009999999999999787,5.778,5.93,5.62,0.3099999999999996,0.009999999999999787,6.034,6.22,5.86,0.35999999999999943,0.21999999999999975,50001,129464,14232,115232,-59375
2016-07-31,6.044,6.24,5.84,0.40000000000000036,-0.40000000000000036,6.114,6.24,5.94,0.2999999999999998,-0.16000000000000014,5.902,5.99,5.83,0.16000000000000014,-0.08000000000000007,5.984,6.1,5.88,0.21999999999999975,-0.1999999999999993,9808,16214,4155,12059,11664
2016-08-07,5.886,6.1,5.74,0.35999999999999943,0.20999999999999996,5.998,6.2,5.81,0.39000000000000057,0.20000000000000018,5.744,5.85,5.57,0.27999999999999936,-0.02999999999999936,5.8020000000000005,5.94,5.57,0.3700000000000001,-0.040000000000000036,11491,20036,1618,18418,-2932
2016-08-14,6.498,7.5,5.79,1.71,1.6100000000000003,7.2459999999999996,8.87,5.97,2.8999999999999995,2.8999999999999995,6.41,7.34,5.79,1.5499999999999998,1.5099999999999998,6.972,8.13,5.94,2.1900000000000004,2.1900000000000004,51858,83369,13051,70318,65528
2016-08-21,7.798,8.07,7.49,0.5800000000000001,-0.3200000000000003,8.212,8.76,7.83,0.9299999999999997,-0.5099999999999998,7.446,7.68,7.21,0.46999999999999975,0.14999999999999947,7.806,8.17,7.59,0.5800000000000001,-0.2400000000000002,26506,43759,11011,32748,-24324
2016-08-28,7.878,8.0,7.75,0.25,0.09999999999999964,8.066,8.21,7.99,0.22000000000000064,0.13000000000000078,7.642,7.77,7.4,0.3699999999999992,-0.019999999999999574,7.79,7.88,7.62,0.2599999999999998,-0.04999999999999982,11571,14960,6797,8163,-6933
2016-09-04,7.97,8.17,7.79,0.3799999999999999,0.20000000000000018,8.31,8.44,7.97,0.46999999999999975,0.45999999999999996,7.8225,7.93,7.65,0.27999999999999936,0.10999999999999943,7.880000000000001,8.07,7.65,0.41999999999999993,0.16000000000000014,17669,34161,6052,28109,3168
2016-09-11,8.31,8.71,8.04,0.6700000000000017,0.6000000000000014,8.504000000000001,8.71,8.39,0.3200000000000003,0.3200000000000003,8.116,8.3,8.0,0.3000000000000007,0.21000000000000085,8.284,8.56,8.16,0.40000000000000036,0.05000000000000071,7083,10189,4976,5213,3477
2016-09-18,8.654,8.9,8.4,0.5,0.17999999999999972,8.876,8.95,8.74,0.20999999999999908,0.16000000000000014,8.448,8.59,8.25,0.33999999999999986,0.25,8.602,8.75,8.27,0.4800000000000004,0.14000000000000057,15371,31566,5386,26180,-1383
2016-09-25,9.09,9.81,8.64,1.17,1.17,9.41,10.5,8.91,1.5899999999999999,1.5899999999999999,9.004,9.66,8.64,1.0199999999999996,1.0199999999999996,9.358,10.34,8.9,1.4399999999999995,1.4399999999999995,17245,31055,8161,22894,22894
2016-10-02,10.426,11.11,10.09,1.0199999999999996,0.040000000000000924,10.592,11.11,10.37,0.7400000000000002,0.0600000000000005,9.938,10.3,9.63,0.6699999999999999,0.040000000000000924,10.267999999999999,10.56,9.77,0.7900000000000009,0.07000000000000028,7336,14805,3441,11364,3925
2016-10-09,9.842,10.59,9.26,1.33,-1.33,10.168000000000001,10.59,9.57,1.0199999999999996,-1.0199999999999996,9.494,10.13,9.01,1.120000000000001,-0.9800000000000004,9.67,10.13,9.2,0.9300000000000015,-0.9300000000000015,7171,11108,2534,8574,-667
2016-10-16,8.716,9.24,8.25,0.9900000000000002,-0.6300000000000008,8.888,9.25,8.6,0.6500000000000004,-0.4399999999999995,8.348,8.71,8.0,0.7100000000000009,-0.27000000000000135,8.67,8.84,8.33,0.5099999999999998,0.0600000000000005,8768,16442,888,15554,-8639
2016-10-23,8.83,9.06,8.66,0.40000000000000036,0.16000000000000014,8.992,9.2,8.9,0.29999999999999893,0.16000000000000014,8.39,8.66,8.0,0.6600000000000001,-0.40000000000000036,8.674,8.9,8.43,0.47000000000000064,-0.16000000000000014,9578,28365,517,27848,2187
2016-10-30,8.034,8.35,7.62,0.7299999999999995,-0.71,8.056,8.35,7.72,0.6299999999999999,-0.6200000000000001,7.662,8.26,7.32,0.9399999999999995,-0.9399999999999995,7.76,8.33,7.35,0.9800000000000004,-0.9800000000000004,4006,6104,1846,4258,1081
2016-11-06,7.43,7.62,7.15,0.46999999999999975,0.009999999999999787,7.68,8.01,7.44,0.5699999999999994,0.39999999999999947,7.3100000000000005,7.62,7.12,0.5,0.5,7.516,7.79,7.12,0.6699999999999999,0.6699999999999999,5024,11841,1768,10073,-3723
2016-11-13,8.088,8.33,7.89,0.4400000000000004,0.3600000000000003,8.334,8.57,8.1,0.47000000000000064,0.46000000000000085,7.972,8.33,7.65,0.6799999999999997,0.5099999999999998,8.216,8.49,7.99,0.5,0.4399999999999995,4525,6910,1595,5315,-2637
2016-11-20,8.565,8.68,8.38,0.29999999999999893,-0.20999999999999908,8.567499999999999,8.68,8.38,0.29999999999999893,-0.20999999999999908,8.24,8.54,7.52,1.0199999999999996,-0.9500000000000011,8.27,8.62,7.52,1.0999999999999996,-0.9500000000000011,1871,2872,911,1961,1599
2016-11-27,7.8725000000000005,8.0,7.8,0.20000000000000018,0.07000000000000028,8.06,8.41,7.87,0.54,-0.08999999999999986,7.4425,7.68,7.01,0.6699999999999999,-0.5700000000000003,7.5325,8.0,7.05,0.9500000000000002,-0.5300000000000002,4046,7126,1874,5252,5252
2016-12-04,7.258,7.4,7.1,0.3000000000000007,-0.05000000000000071,7.4,7.7,7.12,0.5800000000000001,0.2599999999999998,7.154,7.35,6.93,0.41999999999999993,0.02999999999999936,7.328,7.69,7.08,0.6100000000000003,0.35000000000000053,4252,6367,1200,5167,2270
2016-12-11,6.686,7.53,6.31,1.2200000000000006,-1.2200000000000006,6.7299999999999995,7.56,6.39,1.17,-1.17,6.164,6.3,5.99,0.3099999999999996,0.3099999999999996,6.358,6.5,6.26,0.2400000000000002,0.0600000000000005,8355,25731,2218,23513,-23513
2016-12-18,7.294,7.97,6.3,1.67,1.67,7.554,7.97,6.8,1.17,1.17,7.144,7.71,6.25,1.46,1.3399999999999999,7.406,7.83,6.72,1.1100000000000003,0.8700000000000001,10928,21690,3737,17953,-17953
2016-12-25,7.835,8.0,7.52,0.4800000000000004,0.4800000000000004,8.0425,8.15,8.0,0.15000000000000036,0.019999999999999574,7.6925,8.0,7.17,0.8300000000000001,0.8300000000000001,7.94,8.15,7.61,0.54,0.3899999999999997,5975,8151,1954,6197,-5783
2017-01-01,8.1025,8.42,7.82,0.5999999999999996,0.33000000000000007,8.265,8.42,7.92,0.5,0.40000000000000036,7.9375,8.26,7.53,0.7299999999999995,0.6100000000000003,8.129999999999999,8.32,7.9,0.41999999999999993,0.41999999999999993,2584,5198,1273,3925,-567
2017-01-08,8.613999999999999,9.11,8.26,0.8499999999999996,0.8499999999999996,8.762,9.25,8.5,0.75,0.75,8.582,9.0,8.24,0.7599999999999998,0.7599999999999998,8.674,9.0,8.31,0.6899999999999995,0.6899999999999995,4299,9503,886,8617,3363
2017-01-15,9.355,9.65,9.11,0.5400000000000009,0.3200000000000003,9.3975,9.65,9.25,0.40000000000000036,0.17999999999999972,9.067499999999999,9.4,8.53,0.870000000000001,-0.5800000000000001,9.16,9.45,8.7,0.75,-0.5300000000000011,4503,9223,1170,8053,8053
2017-01-22,8.958,9.01,8.86,0.15000000000000036,-0.0600000000000005,9.222,9.61,8.93,0.6799999999999997,-0.6799999999999997,8.854,8.99,8.69,0.3000000000000007,-0.0600000000000005,9.02,9.07,8.93,0.14000000000000057,-0.09999999999999964,3822,6484,111,6373,-6373
2017-01-29,8.73,9.07,8.5,0.5700000000000003,-0.370000000000001,9.05,9.33,8.85,0.4800000000000004,-0.4800000000000004,8.586,8.89,8.32,0.5700000000000003,-0.46000000000000085,8.792,9.21,8.5,0.7100000000000009,-0.7100000000000009,5776,8721,2006,6715,6388
2017-02-05,9.57,11.64,8.43,3.210000000000001,2.1400000000000006,10.516,12.35,8.56,3.789999999999999,2.08,9.14,10.59,8.4,2.1899999999999995,1.2300000000000004,9.968,11.71,8.5,3.210000000000001,1.4800000000000004,13476,26564,3972,22592,12761
2017-02-12,9.370000000000001,10.0,8.5,1.5,-1.0199999999999996,9.5,10.0,9.02,0.9800000000000004,-0.9100000000000001,9.038,9.79,8.22,1.5699999999999985,-1.209999999999999,9.3,9.9,8.92,0.9800000000000004,-0.9800000000000004,10457,29461,3230,26231,-2298
2017-02-19,8.98,9.06,8.9,0.16000000000000014,0.16000000000000014,9.073333333333334,9.22,8.98,0.2400000000000002,0.20000000000000107,8.866666666666667,8.9,8.84,0.0600000000000005,-0.0600000000000005,8.91,8.97,8.86,0.11000000000000121,0.07000000000000028,1760,3094,443,2651,-1351
2017-02-26,8.438,8.97,7.83,1.1400000000000006,-0.5200000000000014,8.678,8.97,8.21,0.7599999999999998,-0.16999999999999993,8.251999999999999,8.69,7.83,0.8599999999999994,-0.2400000000000002,8.424,8.77,8.08,0.6899999999999995,-0.129999999999999,5337,8741,2713,6028,-3764
2017-03-05,8.982000000000001,9.23,8.84,0.39000000000000057,0.120000000000001,9.092,9.35,8.84,0.5099999999999998,0.1999999999999993,8.83,9.0,8.68,0.3200000000000003,0.25,8.978,9.13,8.79,0.34000000000000163,0.25,3165,5175,1139,4036,-2241
2017-03-12,9.586,10.3,9.15,1.1500000000000004,-0.15000000000000036,9.686,10.3,9.2,1.1000000000000014,-0.5500000000000007,9.328,9.94,8.87,1.0700000000000003,-0.16999999999999993,9.516,10.0,9.04,0.9600000000000009,-0.7100000000000009,4771,7988,387,7601,570
2017-03-19,8.959999999999999,9.17,8.87,0.3000000000000007,0.3000000000000007,9.118,9.86,8.87,0.9900000000000002,0.9900000000000002,8.956,9.15,8.87,0.28000000000000114,0.28000000000000114,8.975999999999999,9.25,8.87,0.3800000000000008,0.3800000000000008,1369,5163,104,5059,4296
2017-03-26,9.056000000000001,9.19,8.98,0.20999999999999908,-0.05000000000000071,9.088000000000001,9.21,8.98,0.23000000000000043,-0.21000000000000085,9.026,9.19,8.9,0.28999999999999915,-0.09999999999999964,9.068,9.21,8.9,0.3100000000000005,-0.3100000000000005,543,1696,181,1515,-1247
2017-04-02,8.956,9.06,8.87,0.19000000000000128,0.030000000000001137,9.224,10.07,8.87,1.200000000000001,1.0300000000000011,8.924,9.06,8.87,0.19000000000000128,0.19000000000000128,9.112,9.68,8.87,0.8100000000000005,0.8100000000000005,1824,6077,221,5856,4421
2017-04-09,9.5175,9.75,9.38,0.3699999999999992,-0.3699999999999992,9.5825,9.75,9.38,0.3699999999999992,-0.3699999999999992,9.41,9.46,9.38,0.08000000000000007,-0.08000000000000007,9.475000000000001,9.68,9.38,0.29999999999999893,-0.08000000000000007,702,1481,304,1177,-1177
2017-04-16,9.3225,9.41,9.25,0.16000000000000014,0.02999999999999936,9.4225,9.62,9.28,0.33999999999999986,0.02999999999999936,9.1875,9.25,9.15,0.09999999999999964,0.02999999999999936,9.337499999999999,9.62,9.19,0.4299999999999997,-0.07000000000000028,1160,1828,713,1115,-147
2017-04-23,9.622,10.23,9.2,1.0300000000000011,1.0300000000000011,9.854,10.28,9.42,0.8599999999999994,0.8599999999999994,9.504,10.05,8.95,1.1000000000000014,1.1000000000000014,9.758000000000001,10.2,9.23,0.9699999999999989,0.9699999999999989,4803,10254,1006,9248,-5306
2017-04-30,10.558,10.66,10.48,0.17999999999999972,0.02999999999999936,10.636,10.71,10.5,0.21000000000000085,-0.07000000000000028,10.436,10.53,10.28,0.25,0.14999999999999858,10.456,10.59,10.29,0.3000000000000007,0.14999999999999858,1713,2863,979,1884,-347
2017-05-07,11.004,11.6,10.45,1.1500000000000004,1.049999999999999,11.358,11.6,10.59,1.0099999999999998,1.0099999999999998,10.884,11.33,10.38,0.9499999999999993,0.9499999999999993,11.161999999999999,11.54,10.59,0.9499999999999993,0.9499999999999993,4906,7203,2871,4332,586
2017-05-14,11.938,12.52,11.51,1.0099999999999998,0.16999999999999993,12.262,12.98,11.83,1.1500000000000004,-0.16999999999999993,11.778,12.01,11.51,0.5,0.009999999999999787,11.978,12.17,11.81,0.35999999999999943,-0.17999999999999972,6022,12732,396,12336,-12025
2017-05-21,12.24,12.62,11.8,0.8199999999999985,0.8199999999999985,12.408,12.68,12.1,0.5800000000000001,0.5199999999999996,12.154,12.5,11.68,0.8200000000000003,0.8200000000000003,12.262,12.5,11.68,0.8200000000000003,0.8200000000000003,4078,6682,567,6115,-3995
2017-05-28,13.032499999999999,13.21,12.53,0.6800000000000015,0.6800000000000015,13.19,13.21,13.16,0.05000000000000071,0.05000000000000071,12.84,13.07,12.53,0.5400000000000009,0.5400000000000009,12.9775,13.07,12.85,0.22000000000000064,0.08000000000000007,3952,6148,789,5359,-732
2017-06-04,13.363999999999999,13.7,13.09,0.6099999999999994,-0.10999999999999943,13.538,13.75,13.35,0.40000000000000036,-0.10999999999999943,13.14,13.47,12.94,0.5300000000000011,0.08999999999999986,13.382,13.75,12.94,0.8100000000000005,-0.08999999999999986,5463,7116,2053,5063,-5063
2017-06-11,13.808,13.98,13.5,0.4800000000000004,-0.33999999999999986,14.054,14.6,13.75,0.8499999999999996,0.6699999999999999,13.444,13.86,12.43,1.4299999999999997,-1.370000000000001,13.692,13.91,13.56,0.34999999999999964,-0.34999999999999964,3824,9215,667,8548,7223
2017-06-18,13.045,13.29,12.92,0.3699999999999992,-0.3699999999999992,13.14,13.3,12.92,0.3800000000000008,-0.3699999999999992,12.844999999999999,12.94,12.65,0.28999999999999915,0.05000000000000071,13.13,13.3,12.92,0.3800000000000008,-0.33000000000000007,2160,5159,153,5006,-5006
2017-06-25,11.55,12.85,10.5,2.3499999999999996,-2.3499999999999996,11.648,12.85,10.64,2.209999999999999,-2.209999999999999,11.01,12.46,10.16,2.3000000000000007,-2.3000000000000007,11.108,12.46,10.42,2.040000000000001,-1.9200000000000017,7774,15880,584,15296,4980
2017-07-02,9.905000000000001,10.3,9.5,0.8000000000000007,-0.4800000000000004,10.06,10.35,9.8,0.5499999999999989,-0.2599999999999998,9.775,10.01,9.48,0.5299999999999994,-0.1899999999999995,9.925,10.03,9.8,0.22999999999999865,-0.049999999999998934,2555,3451,1080,2371,-1539
2017-07-09,9.916,10.0,9.83,0.16999999999999993,0.010000000000001563,10.086,10.51,9.96,0.5499999999999989,0.5299999999999994,9.712,9.89,9.47,0.41999999999999993,0.2400000000000002,9.902,10.36,9.65,0.7099999999999991,0.7099999999999991,4938,10068,354,9714,-41
2017-07-16,10.026,10.49,9.8,0.6899999999999995,-0.6899999999999995,10.204,10.63,9.96,0.6699999999999999,-0.6699999999999999,9.816,10.17,9.5,0.6699999999999999,-0.6699999999999999,10.016,10.27,9.84,0.4299999999999997,-0.3200000000000003,4743,7081,2431,4650,-2931
2017-07-23,9.758,10.02,9.44,0.5800000000000001,-0.370000000000001,10.054,10.65,9.78,0.870000000000001,0.019999999999999574,9.538,9.75,9.44,0.3100000000000005,-0.25,9.69,9.86,9.5,0.35999999999999943,-0.3200000000000003,5788,12065,830,11235,11235
2017-07-30,9.634,9.91,9.5,0.41000000000000014,0.07000000000000028,9.856,9.93,9.76,0.16999999999999993,0.049999999999998934,9.434,9.57,9.33,0.2400000000000002,-0.019999999999999574,9.6,9.78,9.36,0.41999999999999993,0.13000000000000078,5681,10172,1854,8318,-4379
2017-08-06,11.868,12.66,9.88,2.7799999999999994,2.629999999999999,12.88,13.46,12.65,0.8100000000000005,-0.6600000000000001,11.62,12.51,9.7,2.8100000000000005,2.8100000000000005,12.488,12.68,12.22,0.4599999999999991,0.16000000000000014,15311,58266,1185,57081,-50634
2017-08-13,13.574,14.1,12.75,1.3499999999999996,0.6199999999999992,14.276,15.54,13.76,1.7799999999999994,0.040000000000000924,13.05,13.49,12.75,0.7400000000000002,0.5,13.446,14.16,12.82,1.3399999999999999,0.25,9063,17013,2584,14429,356
2017-08-20,14.44,14.96,13.5,1.4600000000000009,1.4600000000000009,15.04,15.5,14.56,0.9399999999999995,0.5600000000000005,14.296,14.6,13.5,1.0999999999999996,1.0999999999999996,14.816,15.35,14.56,0.7899999999999991,0.75,6442,12114,1012,11102,-7523
2017-08-27,15.166,15.4,14.75,0.6500000000000004,-0.33000000000000007,15.474,15.8,15.1,0.7000000000000011,-0.5099999999999998,14.684,15.24,13.52,1.7200000000000006,-0.09999999999999964,15.186,15.69,14.75,0.9399999999999995,-0.6199999999999992,7658,20960,3147,17813,-2555
2017-09-03,14.6625,14.97,14.39,0.5800000000000001,0.5800000000000001,14.99,15.25,14.78,0.47000000000000064,0.4499999999999993,14.5075,14.9,14.26,0.6400000000000006,0.6400000000000006,14.8625,15.25,14.6,0.6500000000000004,0.6400000000000006,5133,9369,1087,8282,2765
2017-09-10,15.177999999999999,15.36,15.0,0.35999999999999943,-0.25,15.674,16.47,15.18,1.2899999999999991,-0.8599999999999994,14.942,15.04,14.8,0.23999999999999844,0.13000000000000078,15.326,15.8,15.0,0.8000000000000007,-0.19000000000000128,11192,32081,300,31781,-20605
2017-09-17,16.32,16.8,15.47,1.33,1.299999999999999,17.17,18.24,16.55,1.6899999999999977,0.33999999999999986,15.67,16.3,15.19,1.1100000000000012,0.5600000000000005,16.528000000000002,16.8,16.17,0.629999999999999,-0.25,11066,15941,4932,11009,-11009
2017-09-24,15.256,15.78,14.7,1.08,-1.08,15.64,16.2,15.02,1.1799999999999997,-0.9600000000000009,14.534,15.07,13.31,1.7599999999999998,-0.33000000000000007,14.966,15.64,14.2,1.4400000000000013,-0.6500000000000004,5228,11569,592,10977,-4761
2017-10-01,14.542,14.92,14.17,0.75,-0.5500000000000007,14.672,14.92,14.41,0.5099999999999998,-0.5099999999999998,14.05,14.55,13.21,1.3399999999999999,0.8099999999999987,14.258,14.63,13.58,1.0500000000000007,0.4399999999999995,3342,11627,453,11174,-51
2017-10-08,14.138,14.2,14.02,0.17999999999999972,-0.17999999999999972,14.322,14.73,14.02,0.7100000000000009,-0.7100000000000009,14.118,14.2,14.02,0.17999999999999972,-0.17999999999999972,14.144,14.33,14.02,0.3100000000000005,-0.3100000000000005,888,1356,130,1226,-1226
