Date,MSG_stock_Open_average,MSG_stock_Open_max,MSG_stock_Open_min,MSG_stock_Open_volatility,MSG_stock_Open_change,MSG_stock_High_average,MSG_stock_High_max,MSG_stock_High_min,MSG_stock_High_volatility,MSG_stock_High_change,MSG_stock_Low_average,MSG_stock_Low_max,MSG_stock_Low_min,MSG_stock_Low_volatility,MSG_stock_Low_change,MSG_stock_Close_average,MSG_stock_Close_max,MSG_stock_Close_min,MSG_stock_Close_volatility,MSG_stock_Close_change,MSG_stock_Volume_average,MSG_stock_Volume_max,MSG_stock_Volume_min,MSG_stock_Volume_volatility,MSG_stock_Volume_change
2016-01-03,155.128,160.07,152.25,7.819999999999993,-5.1299999999999955,157.0,161.45,155.45,6.0,-5.1699999999999875,152.418,153.08,151.07,2.0100000000000193,0.44000000000002615,154.6,156.09,153.84,2.25,-0.21000000000000796,184060,233750,116099,117651,-85449
2016-01-10,151.77,154.38,145.72,8.659999999999997,-8.370000000000005,153.248,155.97,148.76,7.210000000000008,-6.680000000000007,148.886,152.27,145.72,6.550000000000011,-5.599999999999994,150.822,154.38,147.39,6.990000000000009,-6.990000000000009,183044,258592,109757,148835,72303
2016-01-17,147.0275,148.46,146.39,2.0700000000000216,2.0700000000000216,149.09,151.71,147.15,4.560000000000002,2.3300000000000125,145.165,147.42,142.51,4.909999999999997,1.799999999999983,148.28,151.52,146.69,4.8300000000000125,3.7700000000000102,256990,396054,197479,198575,17670
2016-01-24,151.778,152.19,150.88,1.3100000000000023,0.9300000000000068,153.162,154.45,152.56,1.8899999999999864,1.8899999999999864,150.352,151.1,150.0,1.0999999999999943,-0.45000000000001705,152.062,154.08,150.99,3.0900000000000034,2.5700000000000216,158198,244143,100239,143904,120777
2016-01-31,150.876,153.15,148.0,5.150000000000006,-2.990000000000009,153.158,155.21,151.7,3.5100000000000193,-1.710000000000008,148.56799999999998,152.89,146.23,6.659999999999997,-6.049999999999983,150.332,153.69,148.17,5.52000000000001,-5.52000000000001,192195,286847,154780,132067,25963
2016-02-07,145.68200000000002,152.8,139.18,13.620000000000005,6.189999999999998,150.824,155.38,148.16,7.219999999999999,7.219999999999999,143.15,148.36,139.1,9.26000000000002,8.610000000000014,147.44400000000002,151.94,141.0,10.939999999999998,10.580000000000013,204759,389933,95707,294226,-294226
2016-02-14,151.01999999999998,152.5,149.88,2.6200000000000045,-1.6800000000000068,152.24,152.5,152.03,0.46999999999999886,-0.46999999999999886,147.6525,149.19,146.0,3.1899999999999977,-3.1899999999999977,150.5425,150.95,149.89,1.0600000000000023,0.5500000000000114,235416,481762,91616,390146,75823
2016-02-21,153.308,156.0,151.86,4.139999999999986,3.710000000000008,155.112,157.57,152.59,4.97999999999999,4.97999999999999,151.502,154.16,150.06,4.099999999999994,4.099999999999994,153.57,154.44,151.69,2.75,2.75,143779,213066,102511,110555,-52241
2016-02-28,158.764,162.74,154.83,7.909999999999997,7.909999999999997,160.888,163.58,155.32,8.26000000000002,7.569999999999993,157.286,159.96,154.02,5.939999999999998,5.939999999999998,160.102,162.06,155.0,7.060000000000002,6.280000000000001,167163,223895,68135,155760,77303
2016-03-06,165.114,167.97,161.01,6.960000000000008,6.960000000000008,168.024,170.01,165.99,4.019999999999982,3.269999999999982,163.782,167.34,160.77,6.569999999999993,6.569999999999993,167.09,169.07,165.48,3.5900000000000034,2.819999999999993,189907,344865,106298,238567,-36331
2016-03-13,166.342,168.55,164.8,3.75,-2.730000000000018,167.658,169.6,166.2,3.4000000000000057,-3.4000000000000057,164.162,165.27,163.0,2.2700000000000102,-2.230000000000018,165.868,167.03,163.65,3.3799999999999955,-2.5999999999999943,196781,306929,94745,212184,68641
2016-03-20,163.1575,164.41,161.45,2.960000000000008,-1.7600000000000193,163.9175,165.4,161.45,3.950000000000017,-3.950000000000017,161.57500000000002,163.33,158.74,4.590000000000003,-3.780000000000001,162.9475,165.03,161.0,4.030000000000001,-4.030000000000001,76268,88479,64200,24279,6276
2016-03-27,164.672,166.53,161.79,4.740000000000009,3.1599999999999966,166.624,167.38,164.71,2.6699999999999875,2.2299999999999898,163.808,165.25,161.0,4.25,2.819999999999993,165.65,166.68,164.2,2.480000000000018,0.20000000000001705,85562,102096,67265,34831,15122
2016-04-03,161.648,164.31,159.77,4.539999999999992,-4.539999999999992,163.364,165.35,161.42,3.930000000000007,-2.6699999999999875,160.08599999999998,161.69,158.67,3.0200000000000102,-2.7700000000000102,161.582,163.25,158.78,4.469999999999999,-0.030000000000001137,108254,173406,74889,98517,-18978
2016-04-10,163.186,164.4,162.0,2.4000000000000057,0.5900000000000034,164.50400000000002,165.33,163.74,1.5900000000000034,-0.2599999999999909,161.468,162.13,160.0,2.1299999999999955,-2.0,162.508,164.21,161.3,2.9099999999999966,-0.9099999999999966,116854,147553,87522,60031,32885
