Date,QuantShares Hedged Dividend IncomeEtf_Open_average,QuantShares Hedged Dividend IncomeEtf_Open_max,QuantShares Hedged Dividend IncomeEtf_Open_min,QuantShares Hedged Dividend IncomeEtf_Open_volatility,QuantShares Hedged Dividend IncomeEtf_Open_change,QuantShares Hedged Dividend IncomeEtf_High_average,QuantShares Hedged Dividend IncomeEtf_High_max,QuantShares Hedged Dividend IncomeEtf_High_min,QuantShares Hedged Dividend IncomeEtf_High_volatility,QuantShares Hedged Dividend IncomeEtf_High_change,QuantShares Hedged Dividend IncomeEtf_Low_average,QuantShares Hedged Dividend IncomeEtf_Low_max,QuantShares Hedged Dividend IncomeEtf_Low_min,QuantShares Hedged Dividend IncomeEtf_Low_volatility,QuantShares Hedged Dividend IncomeEtf_Low_change,QuantShares Hedged Dividend IncomeEtf_Close_average,QuantShares Hedged Dividend IncomeEtf_Close_max,QuantShares Hedged Dividend IncomeEtf_Close_min,QuantShares Hedged Dividend IncomeEtf_Close_volatility,QuantShares Hedged Dividend IncomeEtf_Close_change
2016-09-18,24.62,24.62,24.62,0.0,0.0,25.79,25.79,25.79,0.0,0.0,24.62,24.62,24.62,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2016-09-25,25.81,25.81,25.81,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2016-10-02,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2016-10-09,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0
2016-10-16,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2016-10-23,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2016-10-30,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2016-11-06,25.49,25.49,25.49,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2016-11-13,25.97,25.97,25.97,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0
2016-11-20,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0
2016-11-27,25.83,25.83,25.83,0.0,0.0,26.02,26.02,26.02,0.0,0.0,25.83,25.83,25.83,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2016-12-04,26.38,26.38,26.38,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2016-12-11,26.39,26.39,26.39,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.37,26.37,26.37,0.0,0.0
2016-12-18,25.74,25.74,25.74,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2016-12-25,25.75,25.75,25.75,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.79,25.79,25.79,0.0,0.0
2017-01-01,25.88,25.88,25.88,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.85,25.85,25.85,0.0,0.0
2017-01-08,25.69,25.69,25.69,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2017-01-15,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2017-01-22,25.78,25.78,25.78,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2017-01-29,25.81,25.81,25.81,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2017-02-05,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2017-02-12,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2017-02-19,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2017-02-26,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0
2017-03-05,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2017-03-12,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.54,25.54,25.54,0.0,0.0
2017-03-19,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2017-03-26,25.51,25.51,25.51,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.51,25.51,25.51,0.0,0.0
2017-04-02,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2017-04-09,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2017-04-16,25.86,25.86,25.86,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.85,25.85,25.85,0.0,0.0
2017-04-23,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2017-04-30,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2017-05-07,25.36,25.36,25.36,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2017-05-14,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0
2017-05-21,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2017-05-28,25.44,25.44,25.44,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2017-06-04,25.51,25.51,25.51,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2017-06-11,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2017-06-18,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2017-06-25,25.31,25.31,25.31,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2017-07-02,25.34,25.34,25.34,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2017-07-09,25.45,25.45,25.45,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.45,25.45,25.45,0.0,0.0
2017-07-16,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2017-07-23,25.1,25.1,25.1,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2017-07-30,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2017-08-06,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2017-08-13,24.83,24.83,24.83,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2017-08-20,24.95,24.95,24.95,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2017-08-27,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2017-09-03,25.2,25.2,25.2,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2017-09-10,25.24,25.24,25.24,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2017-09-17,25.0,25.0,25.0,0.0,0.0,25.05,25.05,25.05,0.0,0.0,24.95,24.95,24.95,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2017-09-24,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2017-10-01,25.08,25.08,25.08,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2017-10-08,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2017-10-15,25.2,25.2,25.2,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2017-10-22,24.92,24.92,24.92,0.0,0.0,25.04,25.04,25.04,0.0,0.0,24.91,24.91,24.91,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2017-10-29,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2017-11-05,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2017-11-12,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2017-11-19,24.88,24.88,24.88,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2017-11-26,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2017-12-03,25.57,25.57,25.57,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2017-12-10,25.66,25.66,25.66,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.57,25.57,25.57,0.0,0.0
2017-12-17,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2017-12-24,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2017-12-31,24.64,24.64,24.64,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.69,24.69,24.69,0.0,0.0
