Date,KEG_stock_Open_average,KEG_stock_Open_max,KEG_stock_Open_min,KEG_stock_Open_volatility,KEG_stock_Open_change,KEG_stock_High_average,KEG_stock_High_max,KEG_stock_High_min,KEG_stock_High_volatility,KEG_stock_High_change,KEG_stock_Low_average,KEG_stock_Low_max,KEG_stock_Low_min,KEG_stock_Low_volatility,KEG_stock_Low_change,KEG_stock_Close_average,KEG_stock_Close_max,KEG_stock_Close_min,KEG_stock_Close_volatility,KEG_stock_Close_change,KEG_stock_Volume_average,KEG_stock_Volume_max,KEG_stock_Volume_min,KEG_stock_Volume_volatility,KEG_stock_Volume_change
2016-03-13,0.44352,0.465,0.43,0.03500000000000003,0.03500000000000003,0.47958,0.53,0.45,0.08000000000000002,0.06000000000000005,0.41948,0.4497,0.405,0.04469999999999996,0.010000000000000009,0.46236,0.5299,0.4272,0.10270000000000001,0.07380000000000003,2912315,6627790,1438571,5189219,4107894
2016-03-20,0.456725,0.5069,0.4,0.1069,-0.1069,0.46900000000000003,0.507,0.43700000000000006,0.06999999999999995,-0.06999999999999995,0.417725,0.442,0.3836,0.05840000000000001,-0.058099999999999985,0.44,0.4801,0.4064,0.07370000000000004,-0.05670000000000003,1517984,1726260,1059235,667025,-651376
2016-03-27,0.40658,0.4434,0.35,0.09340000000000004,-0.09340000000000004,0.41,0.4434,0.3671,0.07630000000000003,-0.07630000000000003,0.35978,0.4021,0.3027,0.09939999999999999,-0.09939999999999999,0.3875,0.4228,0.3599,0.06290000000000001,-0.06290000000000001,1400834,2249292,1048440,1200852,52712
2016-04-03,0.35047999999999996,0.368,0.3414,0.026600000000000013,-0.018000000000000016,0.36204,0.3783,0.344,0.03430000000000005,0.004400000000000015,0.33542,0.3455,0.325,0.020499999999999963,-0.005899999999999961,0.34646,0.3593,0.3311,0.028200000000000003,0.008099999999999996,1079150,1539190,626694,912496,912496
2016-04-10,0.3864,0.41,0.36,0.04999999999999999,0.02200000000000002,0.40558,0.4199,0.375,0.044899999999999995,0.032999999999999974,0.3665,0.38,0.3542,0.02579999999999999,0.01579999999999998,0.38468,0.3991,0.3599,0.03920000000000001,0.0232,1559010,2861021,817879,2043142,126698
2016-04-17,0.3832,0.4099,0.36,0.0499,0.033999999999999975,0.39988,0.41,0.3784,0.03159999999999996,0.03159999999999996,0.374,0.39,0.35,0.040000000000000036,0.03500000000000003,0.39132,0.406,0.371,0.03500000000000003,0.03500000000000003,1114804,1438612,854656,583956,-384598
2016-04-24,0.4348,0.54,0.38,0.16000000000000003,0.14,0.47878000000000004,0.6289,0.4,0.2289,0.2239,0.4218,0.52,0.3749,0.1451,0.1451,0.44404,0.5289,0.3795,0.14940000000000003,0.14940000000000003,2649379,4930852,423326,4507526,3159082
2016-05-01,0.50118,0.5409,0.45299999999999996,0.08790000000000009,-0.08790000000000009,0.5188200000000001,0.5488,0.4913,0.05749999999999994,-0.05749999999999994,0.44988,0.48,0.435,0.044999999999999984,-0.03999999999999998,0.46758,0.5037,0.4402,0.06350000000000006,-0.049000000000000044,1768183,2348149,1142224,1205925,-689124
2016-05-08,0.4203,0.46,0.37,0.09000000000000002,-0.09000000000000002,0.43166,0.4784,0.3799,0.09849999999999998,-0.09849999999999998,0.38354,0.42,0.35,0.07,-0.07,0.40044,0.47,0.3501,0.11989999999999995,-0.11989999999999995,1746313,2534159,824432,1709727,-1709727
2016-05-15,0.376,0.39,0.35,0.040000000000000036,-0.020000000000000018,0.39492,0.4094,0.3649,0.044499999999999984,-0.033499999999999974,0.35712,0.37799999999999995,0.325,0.052999999999999936,-0.03759999999999997,0.36866,0.3927,0.3283,0.06440000000000001,-0.051700000000000024,1291641,2043165,416376,1626789,675160
2016-05-22,0.32234,0.345,0.3018,0.04319999999999996,-0.015000000000000013,0.33106,0.35,0.3179,0.03209999999999996,-0.0121,0.29066,0.3005,0.28,0.020499999999999963,0.004999999999999949,0.3048,0.327,0.2899,0.03710000000000002,0.015100000000000002,2227771,2997098,1805668,1191430,-568379
2016-05-29,0.3028,0.31,0.2932,0.01679999999999998,-0.01100000000000001,0.31835,0.3391,0.3049,0.03420000000000001,-0.029100000000000015,0.28625,0.3,0.28,0.019999999999999962,-0.019999999999999962,0.292275,0.3032,0.28,0.0232,-0.0232,2633414,3615520,1955359,1660161,-915306
2016-06-05,0.33555999999999997,0.36,0.3,0.06,0.020000000000000018,0.35228,0.3654,0.33799999999999997,0.027400000000000035,-0.01200000000000001,0.3122,0.32899999999999996,0.2994,0.02959999999999996,0.0016999999999999793,0.33222,0.3414,0.31,0.031399999999999983,-0.031399999999999983,3037915,5718856,1865800,3853056,-3629274
2016-06-12,0.25479999999999997,0.31,0.215,0.095,-0.09,0.29678,0.345,0.23,0.11499999999999996,0.027099999999999957,0.23636,0.29,0.19,0.09999999999999998,-0.06999999999999998,0.25394,0.3,0.2082,0.09179999999999999,-0.050299999999999984,8485477,18362020,1070339,17291681,12971252
2016-06-19,0.259,0.28,0.23,0.05000000000000002,-0.05000000000000002,0.27024,0.2819,0.2569,0.024999999999999967,-0.024999999999999967,0.23546,0.25,0.2273,0.022699999999999998,-0.009999999999999981,0.2492,0.27,0.23,0.04000000000000001,-0.022900000000000004,6899840,18868980,2157672,16711308,14290717
2016-06-26,0.23,0.235,0.22,0.014999999999999986,0.0,0.24878,0.259,0.2349,0.02410000000000001,0.015100000000000002,0.22052,0.2305,0.203,0.027499999999999997,0.02209999999999998,0.2276,0.2373,0.205,0.03230000000000002,0.03230000000000002,3505184,5267731,2160101,3107630,-2124677
2016-07-03,0.226925,0.23,0.22,0.010000000000000009,-0.0011000000000000176,0.233425,0.2385,0.228,0.010499999999999982,-0.007400000000000018,0.215,0.22,0.2118,0.008200000000000013,0.0020000000000000018,0.219325,0.2201,0.2171,0.0030000000000000027,-0.0030000000000000027,2454902,2822595,2022274,800321,-436283
2016-07-10,0.21488,0.23,0.2,0.03,-0.03,0.2192,0.23,0.207,0.02300000000000002,-0.02300000000000002,0.20168,0.2054,0.196,0.009399999999999992,-0.00799999999999998,0.20588,0.2144,0.2,0.014399999999999996,-0.00899999999999998,2292514,2722113,1339355,1382758,217050
2016-07-17,0.19352,0.19899999999999998,0.188,0.010999999999999982,0.002999999999999975,0.1983,0.2,0.1948,0.00520000000000001,-0.0010000000000000286,0.17862,0.1851,0.175,0.010099999999999998,-0.008599999999999997,0.18736,0.1946,0.179,0.015600000000000003,-0.015600000000000003,2352369,2768640,1964703,803937,-549064
2016-07-24,0.14774,0.185,0.0887,0.0963,-0.0963,0.15703999999999999,0.185,0.095,0.09,-0.09,0.1246,0.16,0.065,0.095,-0.095,0.13166,0.1698,0.071,0.09880000000000001,-0.09220000000000002,8689022,18235992,1602320,16633672,13930669
2016-07-31,0.06918,0.07200000000000001,0.0639,0.00810000000000001,-0.00810000000000001,0.07168000000000001,0.0775,0.0639,0.013600000000000001,-0.013600000000000001,0.06232,0.0685,0.0501,0.018400000000000007,-0.018400000000000007,0.0664,0.071,0.057999999999999996,0.012999999999999998,-0.01200000000000001,2543888,5373930,1135495,4238435,-3607627
2016-08-07,0.08252000000000001,0.12300000000000001,0.055,0.068,0.0366,0.10186,0.135,0.0601,0.07490000000000001,0.033100000000000004,0.07136,0.092,0.055,0.037,0.015000000000000006,0.08694,0.125,0.0585,0.0665,0.019499999999999997,3812243,8813424,1977962,6835462,583241
2016-08-14,0.0865,0.09699999999999999,0.08,0.016999999999999987,0.016999999999999987,0.1012,0.11,0.098,0.011999999999999997,0.0,0.0831,0.091,0.078,0.012999999999999998,0.007999999999999993,0.08904,0.0975,0.0805,0.017,0.0165,1628697,2395794,869471,1526323,-1526323
2016-08-21,0.09266,0.11199999999999999,0.0699,0.042099999999999985,-0.0281,0.0982,0.11199999999999999,0.075,0.03699999999999999,-0.024000000000000007,0.0815,0.1,0.0625,0.037500000000000006,-0.023000000000000007,0.09026,0.107,0.07,0.03699999999999999,-0.026699999999999988,3915883,10812797,988172,9824625,4484025
2016-08-28,0.06842,0.076,0.061,0.015,-0.009099999999999997,0.07026,0.0775,0.062,0.0155,-0.0155,0.062,0.07,0.055,0.015000000000000006,-0.005999999999999998,0.06568,0.0705,0.0618,0.008699999999999992,-0.008299999999999995,1768429,2692485,1039180,1653305,-1241448
2016-09-04,0.059,0.062,0.055,0.006999999999999999,-0.0020000000000000018,0.06055,0.063,0.0592,0.003799999999999998,-0.0030000000000000027,0.054375,0.059000000000000004,0.0525,0.006500000000000006,-0.006500000000000006,0.057874999999999996,0.06,0.055999999999999994,0.0040000000000000036,-0.0025000000000000022,2291187,4236009,996259,3239750,3239750
2016-09-11,0.05342,0.057,0.047,0.010000000000000002,-0.008999999999999994,0.0548,0.057999999999999996,0.048,0.009999999999999995,-0.009999999999999995,0.049999999999999996,0.055,0.045,0.010000000000000002,-0.0049999999999999975,0.05202,0.055999999999999994,0.0467,0.009299999999999996,-0.008300000000000002,1341096,1983613,385129,1598484,-191358
2016-09-18,0.04696,0.0478,0.0461,0.0017000000000000001,0.0017000000000000001,0.04872,0.05,0.0478,0.0022000000000000006,-0.0011999999999999997,0.04592,0.0465,0.045,0.0015000000000000013,-0.0010000000000000009,0.04688,0.048,0.0463,0.0017000000000000001,-0.0015000000000000013,1475989,1801413,1069383,732030,195954
2016-09-25,0.04204,0.0462,0.04,0.006199999999999997,-0.005600000000000001,0.04424,0.0462,0.043,0.0032000000000000015,-0.0032000000000000015,0.04024,0.0406,0.04,0.0005999999999999964,0.0005000000000000004,0.04176,0.043,0.04,0.0029999999999999957,-0.0014999999999999944,1214200,2322263,166267,2155996,-2155996
2016-10-02,0.041499999999999995,0.043,0.0409,0.0020999999999999977,0.0006000000000000033,0.04426,0.048,0.0423,0.005700000000000004,0.005700000000000004,0.040999999999999995,0.0416,0.0406,0.0010000000000000009,0.0006000000000000033,0.0433,0.048,0.0409,0.007100000000000002,0.0059000000000000025,802489,2065932,322896,1743036,564322
2016-10-09,0.04952,0.0501,0.049,0.0010999999999999968,0.0005000000000000004,0.0535,0.0575,0.0515,0.006000000000000005,-0.006000000000000005,0.0483,0.049,0.046,0.0030000000000000027,0.0030000000000000027,0.05112,0.0516,0.0495,0.0020999999999999977,-0.00010000000000000286,945253,1618987,463538,1155449,-756203
2016-10-16,0.06464,0.0755,0.05,0.025499999999999995,0.024000000000000007,0.07184,0.08,0.0517,0.0283,0.023299999999999994,0.060000000000000005,0.069,0.05,0.019000000000000003,0.019000000000000003,0.0664,0.07200000000000001,0.05,0.022000000000000006,0.020000000000000004,2110752,5487073,419707,5067366,-3151
2016-10-23,0.06872,0.0745,0.061,0.013499999999999998,0.0030999999999999917,0.07364,0.08,0.07,0.009999999999999995,0.00020000000000000573,0.06204,0.0699,0.0593,0.010600000000000005,0.0006999999999999992,0.0664,0.071,0.061,0.009999999999999995,-0.008000000000000007,1681160,3327740,666043,2661697,-1106535
2016-10-30,0.05726,0.0605,0.052000000000000005,0.008499999999999994,-0.005699999999999997,0.0612,0.0635,0.0599,0.003599999999999999,0.0016000000000000042,0.053,0.057999999999999996,0.051,0.006999999999999999,0.0010000000000000078,0.0583,0.0621,0.0545,0.007600000000000003,0.007100000000000002,832391,1291769,285908,1005861,81787
2016-11-06,0.05696,0.0613,0.0535,0.007800000000000001,-0.004499999999999997,0.06006,0.0625,0.0575,0.0049999999999999975,-0.0049999999999999975,0.0543,0.055999999999999994,0.052000000000000005,0.00399999999999999,-0.0015000000000000013,0.05568,0.0579,0.0535,0.004400000000000001,-0.003500000000000003,521436,1216399,206642,1009757,-90861
2016-11-13,0.06232,0.0707,0.0537,0.017,0.010599999999999998,0.0687,0.0725,0.06,0.012499999999999997,0.008000000000000007,0.058199999999999995,0.0615,0.0535,0.008,0.008,0.0649,0.071,0.06,0.010999999999999996,0.0050000000000000044,1123045,1907990,554566,1353424,-361262
2016-11-20,0.06420000000000001,0.0695,0.06,0.009500000000000008,-0.006000000000000005,0.065325,0.0695,0.0636,0.0059000000000000025,-0.0059000000000000025,0.059500000000000004,0.062,0.0585,0.003499999999999996,-0.0005000000000000004,0.061875,0.064,0.059000000000000004,0.0049999999999999975,-0.002599999999999998,1110576,1992517,352406,1640111,-1640111
2016-11-27,0.0564,0.059000000000000004,0.055,0.0040000000000000036,-0.0030000000000000096,0.06116,0.0648,0.059000000000000004,0.005799999999999993,0.003599999999999992,0.0554,0.0565,0.0535,0.0030000000000000027,-0.0005000000000000074,0.05792,0.0609,0.055,0.0059000000000000025,0.0023999999999999994,1207007,1671018,860088,810930,42156
2016-12-04,0.0694,0.1,0.06,0.04000000000000001,0.03900000000000001,0.08188,0.11,0.062,0.048,0.048,0.0641,0.08,0.059000000000000004,0.020999999999999998,0.020999999999999998,0.07504,0.10099999999999999,0.06,0.040999999999999995,0.029899999999999996,2988096,8929466,503412,8426054,2473962
2016-12-11,4.88314,24.0,0.087,23.913,23.913,6.588680000000001,32.45,0.1114,32.3386,32.3386,4.87598,24.0,0.085,23.915,23.915,5.4824,26.95,0.099,26.851,26.851,2265780,3928841,91370,3837471,-1603654
2016-12-18,30.51,32.84,26.01,6.830000000000002,6.139999999999997,33.2014,34.99,31.5,3.490000000000002,3.490000000000002,30.028,32.15,25.34,6.809999999999999,6.809999999999999,32.106,33.0,31.5,1.5,1.5,171156,366683,68702,297981,-168878
2016-12-25,32.9625,34.0,31.75,2.25,-2.25,33.49375,34.235,32.8,1.4350000000000023,-1.2950000000000017,31.941499999999998,32.56,31.156,1.4040000000000035,-1.0600000000000023,32.6375,33.25,31.95,1.3000000000000007,-1.3000000000000007,56679,61739,46246,15493,-12875
2017-01-01,32.75,33.65,31.7,1.9499999999999993,1.9499999999999993,34.925,36.87,33.0,3.8699999999999974,3.8699999999999974,32.0295,33.15,30.88,2.2699999999999996,1.088000000000001,33.8825,36.02,32.2,3.8200000000000003,3.8200000000000003,199113,268290,128432,139858,-27467
2017-01-08,36.472,37.49,35.5,1.990000000000002,0.8500000000000014,37.5538,38.0,36.98,1.0200000000000031,0.4100000000000037,35.303,36.86,34.03,2.8299999999999983,-0.18499999999999517,36.816,37.55,35.91,1.6400000000000006,0.5600000000000023,94589,177800,30518,147282,-61327
2017-01-15,36.8475,37.0,36.4,0.6000000000000014,0.5900000000000034,37.17,37.42,36.99,0.4299999999999997,-0.030000000000001137,36.29625,36.72,35.7,1.019999999999996,-0.03499999999999659,36.8125,37.1,36.45,0.6499999999999986,-0.21999999999999886,139787,249290,57415,191875,-133081
2017-01-22,34.525999999999996,36.89,32.51,4.380000000000003,-2.8900000000000006,35.194,36.89,34.28,2.6099999999999994,-1.730000000000004,33.088,34.83,31.21,3.6199999999999974,-1.8999999999999986,33.910000000000004,35.27,32.85,2.4200000000000017,-2.1600000000000037,88937,123272,42577,80695,-14454
2017-01-29,32.954,33.75,32.03,1.7199999999999989,1.4699999999999989,33.868,34.52,33.49,1.0300000000000011,0.30999999999999517,32.0318,32.51,31.46,1.0499999999999972,0.03999999999999915,33.114,33.75,32.23,1.5200000000000031,0.8000000000000043,65016,118311,31999,86312,32336
2017-02-05,33.642,34.45,32.79,1.6600000000000037,-0.7700000000000031,34.2046,34.855,33.71,1.144999999999996,-1.144999999999996,32.445,33.895,31.16,2.735000000000003,-1.9750000000000014,33.466,34.44,32.68,1.759999999999998,-1.759999999999998,57646,103649,30443,73206,7459
2017-02-12,33.2834,34.0,32.056999999999995,1.943000000000005,1.8330000000000055,33.888,34.0,33.55,0.45000000000000284,0.3400000000000034,32.5494,33.57,32.05,1.5200000000000031,-0.006999999999997897,33.596000000000004,33.99,32.71,1.2800000000000011,1.0300000000000011,63504,94506,19121,75385,-22419
2017-02-19,33.3575,33.75,32.3,1.4500000000000028,-1.4500000000000028,33.464999999999996,34.0,32.48,1.5200000000000031,-1.5200000000000031,31.73625,33.355,28.9,4.454999999999998,-4.454999999999998,32.5575,33.66,31.22,2.4399999999999977,-2.4399999999999977,67305,130445,28940,101505,101505
2017-02-26,30.514,31.48,28.33,3.150000000000002,-2.6700000000000017,30.858,32.0,28.33,3.6700000000000017,-3.6700000000000017,29.19,30.65,26.81,3.84,-3.84,29.928,31.87,27.27,4.600000000000001,-4.600000000000001,95796,168145,62030,106115,33229
2017-03-05,26.62,28.08,25.14,2.9399999999999977,-1.6600000000000001,27.601,28.705,26.37,2.3349999999999973,-0.8550000000000004,25.706,26.5,24.5,2.0,-0.870000000000001,26.516,28.02,25.33,2.6900000000000013,-1.4199999999999982,102625,233155,48002,185153,-35129
2017-03-12,24.824,25.46,24.36,1.1000000000000014,-1.1000000000000014,25.365,25.98,24.62,1.3599999999999994,-0.010000000000001563,24.187,24.71,23.36,1.3500000000000014,-0.41000000000000014,24.86,25.45,24.5,0.9499999999999993,0.1999999999999993,132611,238080,94963,143117,132804
2017-03-19,23.598,25.27,22.16,3.1099999999999994,-3.1099999999999994,23.738,25.28,22.51,2.7699999999999996,-2.7699999999999996,22.598,23.72,21.405,2.3149999999999977,-1.8649999999999984,22.968,24.37,21.54,2.830000000000002,-2.830000000000002,112674,189075,52244,136831,-130623
2017-03-26,22.72,23.41,21.39,2.0199999999999996,1.5899999999999999,23.408,24.16,22.8,1.3599999999999994,0.5899999999999999,22.294,22.86,21.01,1.8499999999999979,1.8499999999999979,22.992,23.56,22.47,1.0899999999999999,0.75,195258,236126,80547,155579,120160
2017-04-02,23.178,24.37,22.66,1.7100000000000009,1.2699999999999996,24.0792,25.25,23.08,2.1700000000000017,1.934000000000001,22.582,23.26,21.57,1.6900000000000013,0.9100000000000001,23.566,25.14,22.57,2.5700000000000003,2.5500000000000007,149185,236371,81709,154662,-90780
2017-04-09,25.0025,25.26,24.59,0.6700000000000017,-0.46999999999999886,25.17,25.63,24.59,1.0399999999999991,-1.0399999999999991,24.4325,24.89,23.48,1.4100000000000001,-1.370000000000001,24.655,25.17,23.78,1.3900000000000006,-1.3900000000000006,61762,81412,45505,35907,-11877
2017-04-16,22.954,23.8,22.42,1.379999999999999,-1.2899999999999991,23.336,23.92,22.56,1.360000000000003,-1.240000000000002,22.264,22.81,21.9,0.9100000000000001,-0.7300000000000004,22.786,23.33,22.19,1.139999999999997,-0.8199999999999967,73189,113716,40781,72935,6493
2017-04-23,23.088,23.89,22.6,1.2899999999999991,0.9000000000000021,23.69,24.48,23.0,1.4800000000000004,1.4800000000000004,22.584,22.93,22.3,0.629999999999999,0.389999999999997,23.288,24.01,22.6,1.4100000000000001,0.7699999999999996,74914,137608,38836,98772,-98772
2017-04-30,23.657999999999998,24.36,22.95,1.4100000000000001,-0.5500000000000007,24.212,24.79,23.68,1.1099999999999994,0.3000000000000007,23.011,23.395,22.51,0.884999999999998,-0.5899999999999999,23.52,24.58,22.91,1.6699999999999982,-0.10000000000000142,75043,106048,41251,64797,44293
2017-05-07,22.728,23.28,21.66,1.620000000000001,-1.4199999999999982,23.073999999999998,23.84,21.72,2.120000000000001,-1.7300000000000004,21.884,22.96,20.0,2.960000000000001,-2.960000000000001,22.336,23.41,20.5,2.91,-2.629999999999999,110548,190373,37986,152387,107200
2017-05-14,20.366,20.92,19.99,0.9300000000000033,-0.3200000000000003,20.917,21.43,20.21,1.2199999999999989,-0.08999999999999986,19.832,20.49,19.01,1.4799999999999969,-0.31999999999999673,20.372,20.74,20.04,0.6999999999999993,-0.14999999999999858,106036,175839,80653,95186,-77336
2017-05-21,20.582,21.21,19.79,1.4200000000000017,-1.0100000000000016,20.9216,21.25,20.3,0.9499999999999993,-0.9180000000000028,19.762,20.38,18.43,1.9499999999999993,-1.9499999999999993,20.108,20.75,19.03,1.7199999999999989,-1.7199999999999989,80155,112982,62275,50707,-22033
2017-05-28,18.2372,18.94,17.7988,1.1412000000000013,-0.7699999999999996,18.755000000000003,18.94,18.42,0.5199999999999996,-0.08000000000000185,17.3,17.56,16.88,0.6799999999999997,-0.6799999999999997,17.83,18.15,17.0,1.1499999999999986,-1.0500000000000007,149536,188870,114811,74059,33025
2017-06-04,17.802,18.75,16.83,1.9200000000000017,0.620000000000001,18.598,19.62,17.92,1.6999999999999993,-0.3999999999999986,17.101,17.43,16.395,1.0350000000000001,0.6550000000000011,18.026,18.66,17.46,1.1999999999999993,-0.17999999999999972,97260,111650,64456,47194,-46992
2017-06-11,17.074,18.05,15.97,2.08,-2.08,17.458,18.41,16.25,2.16,-2.16,16.264,17.05,15.42,1.6300000000000008,-1.6300000000000008,16.6,17.35,15.62,1.7300000000000022,-1.5900000000000016,90361,114097,66164,47933,-31197
2017-06-18,17.054,17.65,15.97,1.679999999999998,1.4099999999999984,17.834,18.24,17.48,0.759999999999998,0.5,16.679,17.13,15.96,1.1699999999999982,0.6899999999999977,17.552,18.04,17.04,1.0,0.6500000000000021,405159,1225570,115843,1109727,1090016
2017-06-25,18.832,19.44,17.56,1.8800000000000026,1.740000000000002,19.548000000000002,19.99,18.85,1.139999999999997,0.8499999999999979,18.104,18.67,17.36,1.3100000000000023,1.1900000000000013,19.134,19.38,18.67,0.7099999999999973,0.5699999999999967,128373,164379,74936,89443,-84558
2017-07-02,18.7075,19.57,17.81,1.7600000000000016,-1.3200000000000003,19.427500000000002,19.83,19.02,0.8099999999999987,-0.8099999999999987,17.96525,18.26,17.77,0.490000000000002,-0.21100000000000207,18.7375,19.58,17.95,1.629999999999999,-0.5699999999999967,89737,129729,40717,89012,-53541
2017-07-09,19.31,19.81,18.8,1.009999999999998,0.7799999999999976,19.756,19.96,19.64,0.3200000000000003,-0.2699999999999996,18.919999999999998,19.3,18.4,0.9000000000000021,0.5500000000000007,19.342,19.71,18.71,1.0,-0.33000000000000185,48011,78480,29376,49104,-12017
2017-07-16,19.61,19.84,19.36,0.4800000000000004,0.2699999999999996,19.984,20.28,19.63,0.6500000000000021,-0.28000000000000114,18.9972,19.3,18.771,0.5289999999999999,-0.5199999999999996,19.37,19.79,18.8,0.9899999999999984,-0.9899999999999984,71697,106106,34559,71547,-35580
2017-07-23,19.191,19.84,18.56,1.2800000000000011,0.22499999999999787,19.654,19.98,19.22,0.7600000000000016,0.060000000000002274,18.617,19.22,18.0,1.2199999999999989,0.7100000000000009,19.244,19.72,18.33,1.3900000000000006,0.620000000000001,61662,101420,20498,80922,-79047
2017-07-30,17.862000000000002,18.92,16.92,2.0,-1.9800000000000004,18.204,19.795,17.04,2.7550000000000026,-2.745000000000001,17.204,18.29,16.52,1.7699999999999996,-1.7699999999999996,17.452,18.82,16.71,2.1099999999999994,-2.1099999999999994,73990,82321,64775,17546,2133
2017-08-06,14.99,16.65,13.46,3.1899999999999977,-3.1899999999999977,15.14,16.67,13.79,2.8800000000000026,-2.8800000000000026,13.987,15.535,12.2,3.335000000000001,-3.335000000000001,14.344,16.0,13.12,2.880000000000001,-2.880000000000001,154485,204940,87906,117034,54129
2017-08-13,12.876,13.31,12.32,0.9900000000000002,-0.8100000000000005,13.13762,13.49,12.8281,0.661900000000001,-0.5600000000000005,12.44352,12.53,12.2176,0.31240000000000023,-0.2724000000000011,12.82,13.25,12.48,0.7699999999999996,-0.5800000000000001,100728,132840,73469,59371,-19894
2017-08-20,12.952,13.39,12.5,0.8900000000000006,0.8900000000000006,13.3349,13.8195,12.875,0.9444999999999997,0.9444999999999997,12.812,13.25,12.43,0.8200000000000003,0.8200000000000003,13.234,13.72,12.83,0.8900000000000006,0.8900000000000006,67820,113329,46891,66438,57300
2017-08-27,13.01,13.74,12.75,0.9900000000000002,-0.9900000000000002,13.273,13.88,13.02,0.8600000000000012,-0.8600000000000012,12.51,12.66,12.15,0.5099999999999998,0.02999999999999936,12.878,13.0,12.73,0.2699999999999996,0.07000000000000028,100810,156743,29415,127328,-127328
2017-09-03,12.915,13.12,12.64,0.47999999999999865,-0.11999999999999922,13.3125,13.67,13.1,0.5700000000000003,-0.5099999999999998,12.4625,12.69,11.98,0.7099999999999991,-0.7099999999999991,12.6725,13.0,12.09,0.9100000000000001,-0.8000000000000007,177584,257984,129548,128436,13939
