Date,EXAS_stock_Open_average,EXAS_stock_Open_max,EXAS_stock_Open_min,EXAS_stock_Open_volatility,EXAS_stock_Open_change,EXAS_stock_High_average,EXAS_stock_High_max,EXAS_stock_High_min,EXAS_stock_High_volatility,EXAS_stock_High_change,EXAS_stock_Low_average,EXAS_stock_Low_max,EXAS_stock_Low_min,EXAS_stock_Low_volatility,EXAS_stock_Low_change,EXAS_stock_Close_average,EXAS_stock_Close_max,EXAS_stock_Close_min,EXAS_stock_Close_volatility,EXAS_stock_Close_change,EXAS_stock_Volume_average,EXAS_stock_Volume_max,EXAS_stock_Volume_min,EXAS_stock_Volume_volatility,EXAS_stock_Volume_change
2016-01-03,8.508000000000001,9.05,7.95,1.1000000000000005,-0.75,8.76,9.22,8.48,0.7400000000000002,-0.629999999999999,8.048,8.48,7.74,0.7400000000000002,-0.7400000000000002,8.35,9.0,7.98,1.0199999999999996,-1.0199999999999996,2487259,3095705,2086876,1008829,142345
2016-01-10,7.186,7.75,6.76,0.9900000000000002,-0.9900000000000002,7.348,7.78,6.89,0.8900000000000006,-0.8900000000000006,6.64,6.85,6.26,0.5899999999999999,-0.5899999999999999,6.928,7.34,6.62,0.7199999999999998,-0.3700000000000001,2731750,3301013,1848666,1452347,-1452347
2016-01-17,6.3775,6.7,6.08,0.6200000000000001,-0.25,6.6274999999999995,6.85,6.33,0.5199999999999996,-0.15000000000000036,6.0725,6.25,5.77,0.4800000000000004,0.20000000000000018,6.3100000000000005,6.37,6.25,0.1200000000000001,0.11000000000000032,2248521,3262181,1597182,1664999,-371587
2016-01-24,6.468,6.67,6.27,0.40000000000000036,-0.07000000000000028,6.744,6.86,6.66,0.20000000000000018,-0.019999999999999574,6.268,6.47,6.17,0.2999999999999998,-0.02999999999999936,6.474,6.67,6.23,0.4399999999999995,0.27000000000000046,1886770,2498274,1476163,1022111,450622
2016-01-31,6.42,6.56,6.26,0.2999999999999998,0.009999999999999787,6.638,6.85,6.48,0.3699999999999992,0.1200000000000001,6.214,6.37,5.95,0.41999999999999993,-0.1299999999999999,6.412,6.63,6.23,0.39999999999999947,-0.20000000000000018,1416706,1530822,1264095,266727,37909
2016-02-07,5.83,6.2,5.45,0.75,-0.29000000000000004,6.1,6.46,5.9,0.5599999999999996,-0.5,5.56,5.84,5.37,0.46999999999999975,-0.3099999999999996,5.774,6.0,5.57,0.4299999999999997,-0.1299999999999999,1732081,2434980,1212933,1222047,-706594
2016-02-14,6.18,6.59,5.96,0.6299999999999999,0.07000000000000028,6.4375,6.69,6.18,0.5100000000000007,0.08000000000000007,5.97,6.14,5.83,0.3099999999999996,-0.07000000000000028,6.26,6.61,6.04,0.5700000000000003,0.11000000000000032,1318824,1655057,1063061,591996,122049
2016-02-21,6.091666666666667,6.59,5.6,0.9900000000000002,-0.7000000000000002,6.211666666666667,6.85,5.7,1.1499999999999995,-0.79,5.806666666666667,6.28,5.22,1.0600000000000005,-0.5099999999999998,5.991666666666667,6.47,5.7,0.7699999999999996,-0.7699999999999996,3100964,5769329,1594747,4174582,537705
2016-02-28,5.362,5.74,4.98,0.7599999999999998,-0.11000000000000032,5.674,6.24,5.18,1.0600000000000005,0.5,5.078,5.53,4.67,0.8600000000000003,0.5100000000000007,5.37,5.95,4.94,1.0099999999999998,0.9199999999999999,4607588,6007441,3276910,2730531,1115014
2016-03-06,6.246,6.7,5.94,0.7599999999999998,0.05999999999999961,6.556,6.78,6.36,0.41999999999999993,-0.41999999999999993,5.978,6.31,5.75,0.5599999999999996,0.020000000000000462,6.306,6.71,5.93,0.7800000000000002,-0.3600000000000003,2302075,3930005,1452763,2477242,-2477242
2016-03-13,6.218,6.38,6.0,0.3799999999999999,-0.07000000000000028,6.426,6.61,6.25,0.3600000000000003,-0.07000000000000028,6.0,6.29,5.79,0.5,-0.23000000000000043,6.222,6.46,6.01,0.4500000000000002,-0.17999999999999972,2340251,5081833,1440981,3640852,3640852
2016-03-20,6.217499999999999,6.35,6.0,0.34999999999999964,-0.2599999999999998,6.3925,6.47,6.19,0.27999999999999936,-0.2599999999999998,6.085,6.21,5.86,0.34999999999999964,-0.3199999999999994,6.195,6.3,6.09,0.20999999999999996,-0.13999999999999968,1360507,1590829,1096255,494574,-152440
2016-03-27,6.37,6.64,6.15,0.4899999999999993,0.46999999999999975,6.634,6.98,6.33,0.6500000000000004,0.6500000000000004,6.282,6.57,5.98,0.5899999999999999,0.5100000000000007,6.544,6.96,6.18,0.7800000000000002,0.7800000000000002,1481441,1654569,1029744,624825,500266
2016-04-03,7.1739999999999995,7.35,6.97,0.3799999999999999,0.3700000000000001,7.4239999999999995,7.52,7.3,0.21999999999999975,0.0699999999999994,7.026,7.17,6.94,0.22999999999999954,0.0,7.172,7.39,6.98,0.40999999999999925,-0.09999999999999964,2245961,3222003,1545004,1676999,-457792
2016-04-10,7.178,7.43,6.79,0.6399999999999997,0.39999999999999947,7.422,7.64,7.23,0.40999999999999925,0.27999999999999936,7.004,7.39,6.68,0.71,0.5300000000000002,7.24,7.46,6.8,0.6600000000000001,0.5600000000000005,1429535,2647951,815228,1832723,-494118
2016-04-17,7.622,7.83,7.41,0.41999999999999993,0.41999999999999993,8.088000000000001,8.46,7.71,0.7500000000000009,-0.2699999999999996,7.4239999999999995,7.71,7.17,0.54,0.41000000000000014,7.714,7.86,7.49,0.3700000000000001,0.0600000000000005,2265148,4203325,970629,3232696,-1606262
2016-04-24,7.416,7.84,7.1,0.7400000000000002,-0.7400000000000002,7.562,7.96,7.28,0.6799999999999997,-0.6799999999999997,7.12,7.38,6.85,0.5300000000000002,-0.5300000000000002,7.248,7.41,7.02,0.39000000000000057,-0.39000000000000057,1317795,1576422,1120470,455952,-24967
2016-05-01,6.412,7.21,5.84,1.37,-1.1900000000000004,6.5440000000000005,7.23,5.99,1.2400000000000002,-0.9800000000000004,6.082,6.88,5.69,1.1899999999999995,-1.0999999999999996,6.1899999999999995,6.99,5.81,1.1800000000000006,-1.0700000000000003,2311746,4617712,1100409,3517303,-285571
2016-05-08,5.804,5.98,5.46,0.5200000000000005,-0.46999999999999975,5.938,6.18,5.68,0.5,-0.5,5.638,5.89,5.41,0.47999999999999954,-0.47999999999999954,5.744,5.96,5.46,0.5,-0.25,1263388,1448521,1157192,291329,-150754
2016-05-15,5.542,5.74,5.45,0.29000000000000004,-0.2400000000000002,5.656,5.8,5.57,0.22999999999999954,-0.17999999999999972,5.432,5.53,5.36,0.16999999999999993,-0.10000000000000053,5.518,5.57,5.46,0.11000000000000032,0.010000000000000675,906816,1187075,720520,466555,-326769
2016-05-22,5.926,6.26,5.57,0.6899999999999995,0.3799999999999999,6.198,6.5,5.7,0.7999999999999998,0.7999999999999998,5.806,6.03,5.53,0.5,0.27999999999999936,6.086,6.5,5.64,0.8600000000000003,0.8600000000000003,1574730,2791364,816633,1974731,885569
2016-05-29,6.71,6.91,6.52,0.39000000000000057,0.39000000000000057,6.845,6.99,6.67,0.3200000000000003,0.3200000000000003,6.54,6.74,6.39,0.35000000000000053,0.35000000000000053,6.7725,6.89,6.64,0.25,0.25,1766733,2176038,1479483,696555,-524057
2016-06-05,7.188,7.4,6.91,0.4900000000000002,0.20999999999999996,7.426,7.63,7.12,0.5099999999999998,-0.34999999999999964,7.022,7.16,6.78,0.3799999999999999,0.1200000000000001,7.228,7.43,6.99,0.4399999999999995,-0.4399999999999995,1585432,1999376,1226154,773222,-635379
2016-06-12,9.196,11.02,6.99,4.029999999999999,3.91,10.174,11.42,7.2,4.22,4.079999999999999,8.58,10.39,6.94,3.45,3.45,9.596,11.25,7.04,4.21,3.9300000000000006,23102436,39293416,1355582,37937834,14562392
2016-06-19,10.624,11.19,10.05,1.1399999999999988,-0.6500000000000004,11.204,11.64,10.75,0.8900000000000006,0.15000000000000036,10.27,10.68,9.91,0.7699999999999996,-0.21999999999999886,10.762,11.54,9.99,1.549999999999999,0.6999999999999993,6412199,7038711,5715351,1323360,173637
2016-06-26,11.498,12.29,11.14,1.1499999999999986,0.7899999999999991,12.078,13.2,11.38,1.8199999999999985,0.6300000000000008,11.112,11.87,10.54,1.33,1.33,11.562,12.31,10.76,1.5500000000000007,1.5500000000000007,5804450,10531423,2787925,7743498,-928914
2016-07-03,12.17,12.5,11.87,0.6300000000000008,0.11000000000000121,12.567499999999999,12.94,12.19,0.75,0.5200000000000014,11.8,12.03,11.48,0.5499999999999989,0.46999999999999886,12.219999999999999,12.43,11.86,0.5700000000000003,0.5700000000000003,4017784,5335960,2759458,2576502,-994167
2016-07-10,13.044,13.74,12.66,1.08,0.16000000000000014,13.427999999999999,14.24,12.84,1.4000000000000004,0.2599999999999998,12.542,13.06,12.19,0.870000000000001,0.40000000000000036,12.996,13.45,12.6,0.8499999999999996,0.41999999999999993,4261042,7854014,2403880,5450134,-43722
2016-07-17,12.674,13.08,12.15,0.9299999999999997,-0.9299999999999997,12.978,13.4,12.56,0.8399999999999999,-0.5499999999999989,12.336,12.63,11.98,0.6500000000000004,-0.6500000000000004,12.55,12.79,12.14,0.6499999999999986,-0.3099999999999987,2848928,3762719,2074954,1687765,338073
2016-07-24,15.424,17.31,12.5,4.809999999999999,4.809999999999999,16.434,17.64,12.66,4.98,4.98,14.956,16.84,11.96,4.879999999999999,4.879999999999999,16.038,17.38,12.46,4.919999999999998,4.919999999999998,13697119,29844100,3898106,25945994,617053
2016-07-31,18.198,19.21,17.57,1.6400000000000006,1.6400000000000006,18.822,19.64,18.24,1.4000000000000021,0.8500000000000014,17.896,19.06,17.17,1.889999999999997,1.5999999999999979,18.48,19.25,17.75,1.5,1.1400000000000006,4712537,7265517,3271945,3993572,-2675518
2016-08-07,19.688,20.8,19.23,1.5700000000000003,1.490000000000002,20.238,21.39,19.54,1.8500000000000014,1.8500000000000014,19.29,20.46,18.71,1.75,1.75,20.036,21.19,19.31,1.8800000000000026,1.8000000000000007,4323252,5479288,2431447,3047841,664683
2016-08-14,20.924,21.93,20.16,1.7699999999999996,-0.9299999999999997,21.334,22.8,20.49,2.3100000000000023,-1.7699999999999996,20.238,21.48,19.3,2.1799999999999997,-1.0300000000000011,20.682,21.49,20.14,1.3499999999999979,-0.8299999999999983,3417050,5246626,1781902,3464724,-3464724
2016-08-21,19.91,20.83,18.77,2.0599999999999987,-1.8399999999999999,20.252,21.05,19.42,1.629999999999999,-1.4099999999999966,19.253999999999998,20.31,18.53,1.7799999999999976,-1.4100000000000001,19.688,20.8,18.97,1.8300000000000018,-1.6099999999999994,2633960,4337278,1931293,2405985,-40640
2016-08-28,18.946,19.53,18.18,1.3500000000000014,-1.0500000000000007,19.218,19.8,18.72,1.0800000000000018,-1.0600000000000023,18.400000000000002,19.17,17.87,1.3000000000000007,-1.2300000000000004,18.748,19.5,18.2,1.3000000000000007,-0.8599999999999994,2219569,3044187,1567578,1476609,639941
2016-09-04,19.2125,19.47,18.84,0.629999999999999,0.620000000000001,19.765,20.05,19.43,0.620000000000001,0.1999999999999993,18.925,19.14,18.69,0.4499999999999993,0.09999999999999787,19.255,19.74,18.83,0.9100000000000001,-0.19000000000000128,2076866,2605594,1526532,1079062,-20694
2016-09-11,18.71,19.0,18.17,0.8299999999999983,0.8299999999999983,19.244,19.77,18.95,0.8200000000000003,0.6900000000000013,18.432,18.99,17.61,1.379999999999999,1.379999999999999,19.054,19.4,18.71,0.6899999999999977,0.3299999999999983,2744305,3903507,1673764,2229743,808924
2016-09-18,20.818,21.68,19.56,2.120000000000001,1.7800000000000011,21.386,22.21,20.49,1.7200000000000024,0.8800000000000026,20.186,21.42,19.21,2.210000000000001,-0.11999999999999744,20.855999999999998,21.46,20.16,1.3000000000000007,-0.14999999999999858,2611810,3543565,2174039,1369526,1088553
2016-09-25,19.064,20.0,17.79,2.210000000000001,-2.210000000000001,19.46,20.13,18.7,1.4299999999999997,-1.4299999999999997,18.504,19.38,17.6,1.7799999999999976,-1.6899999999999977,18.786,19.44,17.68,1.7600000000000016,-0.870000000000001,2768105,4160411,2215915,1944496,412634
2016-10-02,18.868000000000002,19.25,18.32,0.9299999999999997,0.9299999999999997,19.518,19.78,19.14,0.6400000000000006,0.05999999999999872,18.496,18.93,17.82,1.1099999999999994,1.1099999999999994,18.998,19.28,18.81,0.4700000000000024,0.4299999999999997,2512101,5551217,1261227,4289990,-4289990
2016-10-09,18.99,19.61,18.09,1.5199999999999996,-0.7900000000000027,19.33,19.9,18.7,1.1999999999999993,-0.9100000000000001,18.614,19.32,18.07,1.25,-1.1799999999999997,18.884,19.83,18.33,1.5,-1.5,1531223,2226567,1121773,1104794,1008391
2016-10-16,19.542,20.0,18.72,1.2800000000000011,1.0800000000000018,20.088,20.4,19.79,0.6099999999999994,0.33999999999999986,19.266,19.68,18.58,1.1000000000000014,1.0700000000000003,19.776,20.14,19.44,0.6999999999999993,0.08999999999999986,2078289,3105908,1599696,1506212,-1234443
2016-10-23,18.15,20.02,15.22,4.799999999999999,-4.589999999999998,18.514,20.18,16.18,4.0,-4.0,17.098,19.65,15.06,4.589999999999998,-4.589999999999998,17.438,20.12,15.27,4.850000000000001,-4.640000000000001,4439411,10488765,1822595,8666170,1039939
2016-10-30,15.642,15.78,15.49,0.28999999999999915,0.11999999999999922,15.89,15.99,15.71,0.27999999999999936,0.25,15.358,15.55,15.01,0.5400000000000009,0.4299999999999997,15.634,15.81,15.53,0.28000000000000114,-0.05000000000000071,1846315,2167966,1678364,489602,489602
2016-11-06,16.748,17.36,15.92,1.4399999999999995,1.290000000000001,17.636,18.72,16.45,2.2699999999999996,1.5800000000000018,16.318,16.76,15.6,1.160000000000002,1.160000000000002,17.066,17.68,16.41,1.2699999999999996,1.2699999999999996,3115908,5752056,2197427,3554629,241724
2016-11-13,16.407999999999998,17.88,14.62,3.26,-3.26,16.626,17.98,14.9,3.08,-3.08,15.446,17.13,14.11,3.0199999999999996,-2.9299999999999997,15.754,17.6,14.51,3.0900000000000016,-3.0900000000000016,4136647,8268320,2493256,5775064,812417
2016-11-20,14.9025,15.47,14.4,1.0700000000000003,1.0700000000000003,15.5325,15.85,15.05,0.7999999999999989,0.7999999999999989,14.7225,15.28,14.36,0.9199999999999999,0.9199999999999999,15.2525,15.81,14.79,1.0200000000000014,0.7599999999999998,1897277,2613983,813346,1800637,-1800637
2016-11-27,14.938,15.84,13.66,2.1799999999999997,-2.1799999999999997,15.12,15.84,14.15,1.6899999999999995,-1.6899999999999995,14.33,15.13,13.35,1.7800000000000011,-1.7800000000000011,14.548,15.19,13.64,1.549999999999999,-1.209999999999999,1972714,2897341,1673857,1223484,144949
2016-12-04,14.244,14.6,13.87,0.7300000000000004,0.5999999999999996,14.612,14.92,14.32,0.5999999999999996,0.5999999999999996,13.89,14.2,13.68,0.5199999999999996,0.48999999999999844,14.352,14.62,13.9,0.7199999999999989,0.4900000000000002,1837299,2321497,1341011,980486,-567242
2016-12-11,14.042,14.42,13.8,0.6199999999999992,-0.16999999999999993,14.366,14.78,14.05,0.7299999999999986,0.2400000000000002,13.824,14.23,13.47,0.7599999999999998,0.3600000000000012,13.972000000000001,14.34,13.63,0.7099999999999991,0.4599999999999991,2527588,3541151,1780514,1760637,1626843
2016-12-18,13.916,14.35,13.38,0.9699999999999989,-0.9699999999999989,14.218,14.45,13.85,0.5999999999999996,-0.2599999999999998,13.598,13.82,13.27,0.5500000000000007,-0.5099999999999998,13.864,14.17,13.38,0.7899999999999991,0.16000000000000014,1694622,2144858,1315114,829744,-124458
2016-12-25,13.8725,14.26,13.5,0.7599999999999998,-0.7599999999999998,14.0625,14.56,13.77,0.7900000000000009,-0.7900000000000009,13.54,13.97,13.22,0.75,-0.75,13.657499999999999,13.99,13.36,0.6300000000000008,-0.6300000000000008,1270140,1615431,1097552,517879,397069
2017-01-01,14.5125,15.75,13.55,2.1999999999999993,1.5300000000000011,15.0025,15.89,13.66,2.2300000000000004,1.6799999999999997,14.0,14.93,13.05,1.879999999999999,1.879999999999999,14.66,15.18,13.41,1.7699999999999996,1.6899999999999995,2840743,3553235,1845459,1707776,682148
2017-01-08,18.186,19.22,17.55,1.6699999999999982,1.6699999999999982,18.855999999999998,19.39,18.22,1.1700000000000017,0.8599999999999994,17.658,18.76,17.1,1.6600000000000001,1.6600000000000001,18.464,19.07,17.57,1.5,1.0599999999999987,5444697,10708133,3268996,7439137,-7339053
2017-01-15,18.78,19.0,18.45,0.5500000000000007,-0.5500000000000007,19.115,19.39,18.83,0.5600000000000023,-0.21000000000000085,18.33,18.57,17.94,0.629999999999999,-0.4599999999999973,18.5,18.92,18.09,0.8300000000000018,-0.4800000000000004,2286948,2454447,1902106,552341,-56828
2017-01-22,17.682000000000002,18.08,17.21,0.8699999999999974,-0.31999999999999673,18.074,18.37,17.86,0.5100000000000016,0.19000000000000128,17.256,17.7,16.95,0.75,0.33999999999999986,17.65,18.35,17.18,1.1700000000000017,0.8500000000000014,2217543,2985509,1638467,1347042,-1347042
2017-01-29,18.776,19.26,18.12,1.1400000000000006,0.9100000000000001,19.082,19.42,18.35,1.0700000000000003,1.0700000000000003,18.4,18.92,17.77,1.1500000000000021,1.0,18.882,19.21,18.08,1.1300000000000026,1.0800000000000018,1895095,2187398,1571564,615834,-136183
2017-02-05,18.684,19.13,18.32,0.8099999999999987,-0.509999999999998,18.868,19.13,18.61,0.5199999999999996,-0.3299999999999983,18.398,18.78,18.09,0.6900000000000013,-0.4800000000000004,18.59,18.88,18.47,0.41000000000000014,-0.3299999999999983,1506527,1940798,1250507,690291,159629
