Date,FITBStock_Open_average,FITBStock_Open_max,FITBStock_Open_min,FITBStock_Open_volatility,FITBStock_Open_change,FITBStock_High_average,FITBStock_High_max,FITBStock_High_min,FITBStock_High_volatility,FITBStock_High_change,FITBStock_Low_average,FITBStock_Low_max,FITBStock_Low_min,FITBStock_Low_volatility,FITBStock_Low_change,FITBStock_Close_average,FITBStock_Close_max,FITBStock_Close_min,FITBStock_Close_volatility,FITBStock_Close_change,FITBStock_Volume_average,FITBStock_Volume_max,FITBStock_Volume_min,FITBStock_Volume_volatility,FITBStock_Volume_change
2016-01-03,19.19,19.56,18.77,0.7899999999999991,-0.7100000000000009,19.368,19.73,18.95,0.7800000000000011,-0.7300000000000004,18.974,19.39,18.35,1.0399999999999991,-0.9899999999999984,19.116,19.61,18.39,1.2199999999999989,-1.1600000000000001,9944494,11600458,8937539,2662919,-2593183
2016-01-10,17.964,18.46,17.04,1.4200000000000017,-1.4200000000000017,18.106,18.62,17.23,1.3900000000000006,-1.3900000000000006,17.426,18.02,16.75,1.2699999999999996,-1.2699999999999996,17.708,18.27,17.12,1.1499999999999986,-1.0500000000000007,12655657,18186202,8673506,9512696,-852835
2016-01-17,16.692500000000003,17.41,16.09,1.3200000000000003,-1.3200000000000003,16.895,17.44,16.18,1.2600000000000016,-1.2600000000000016,16.0125,16.72,15.66,1.0599999999999987,-1.0599999999999987,16.27,16.88,15.73,1.1499999999999986,-0.9399999999999995,17462794,21771316,9522086,12249230,10543276
2016-01-24,15.478,15.78,15.14,0.6399999999999988,-0.1399999999999988,15.784,15.96,15.4,0.5600000000000005,-0.07000000000000028,15.198,15.48,14.9,0.5800000000000001,0.5800000000000001,15.406,15.8,15.01,0.7900000000000009,0.7900000000000009,15155461,24445604,10970074,13475530,-12905995
2016-01-31,15.532,15.77,15.31,0.4599999999999991,-0.20999999999999908,15.694,15.81,15.57,0.2400000000000002,-0.08000000000000007,15.238,15.54,14.89,0.6499999999999986,-0.27999999999999936,15.459999999999999,15.75,15.33,0.41999999999999993,-0.41999999999999993,9789172,10962707,8712420,2250287,553889
2016-02-07,14.61,15.05,14.22,0.8300000000000001,-0.7900000000000009,14.952,15.33,14.41,0.9199999999999999,-0.4399999999999995,14.336,14.66,13.84,0.8200000000000003,-0.3099999999999987,14.62,14.87,13.94,0.9299999999999997,0.06999999999999851,10632449,13541322,8490441,5050881,-117407
2016-02-14,15.3,15.75,14.92,0.8300000000000001,0.13000000000000078,15.6675,15.92,15.31,0.6099999999999994,-0.46999999999999886,15.0425,15.32,14.91,0.41000000000000014,-0.009999999999999787,15.355,15.58,15.15,0.4299999999999997,-0.3000000000000007,9445356,13441793,6461461,6980332,-6980332
2016-02-21,15.373333333333333,15.7,14.85,0.8499999999999996,0.22999999999999865,15.56,15.91,15.1,0.8100000000000005,0.0,15.165,15.7,14.56,1.1399999999999988,0.29999999999999893,15.416666666666666,15.7,15.05,0.6499999999999986,0.02999999999999936,7393513,8010902,6385941,1624961,641813
2016-02-28,16.138,17.07,15.39,1.6799999999999997,1.4700000000000006,16.492,17.25,15.65,1.5999999999999996,1.5999999999999996,16.002,16.92,15.2,1.7200000000000024,1.7200000000000024,16.38,17.13,15.26,1.8699999999999992,1.8699999999999992,8186292,9532711,6484036,3048675,-492482
2016-03-06,16.886,17.07,16.74,0.33000000000000185,-0.129999999999999,17.058,17.42,16.84,0.5800000000000018,0.3000000000000007,16.688,16.94,16.5,0.4400000000000013,0.05000000000000071,16.906,17.4,16.6,0.7999999999999972,0.35999999999999943,6724429,7717366,4911668,2805698,-251010
2016-03-13,17.088,17.3,16.78,0.5199999999999996,-0.19000000000000128,17.3,17.5,17.01,0.48999999999999844,-0.05999999999999872,16.872,17.11,16.54,0.5700000000000003,-0.10999999999999943,17.132,17.36,16.84,0.5199999999999996,0.07000000000000028,9197266,13947471,6236182,7711289,7711289
2016-03-20,17.2175,17.34,17.03,0.3099999999999987,-0.3099999999999987,17.4025,17.57,17.15,0.4200000000000017,-0.4200000000000017,17.085,17.25,16.78,0.46999999999999886,-0.46999999999999886,17.265,17.38,17.1,0.2799999999999976,-0.2699999999999996,6198533,7035857,4553829,2482028,-90037
2016-03-27,16.816,17.16,16.39,0.7699999999999996,-0.7699999999999996,16.974,17.22,16.81,0.41000000000000014,-0.3999999999999986,16.608,16.92,16.29,0.6300000000000026,-0.6300000000000026,16.830000000000002,17.09,16.69,0.3999999999999986,-0.28999999999999915,6516929,8562717,4858915,3703802,2599528
2016-04-03,16.448,16.82,16.25,0.5700000000000003,-0.4299999999999997,16.664,17.01,16.36,0.6500000000000021,-0.39000000000000057,16.3,16.63,16.02,0.6099999999999994,-0.36999999999999744,16.422,16.75,16.13,0.620000000000001,-0.4499999999999993,8158751,12224120,6200236,6023884,-408029
2016-04-10,16.982,17.75,16.43,1.3200000000000003,1.3200000000000003,17.34,17.95,16.73,1.2199999999999989,1.0700000000000003,16.91,17.59,16.36,1.2300000000000004,1.2300000000000004,17.178,17.73,16.43,1.3000000000000007,1.240000000000002,7698841,10393594,6383534,4010060,1077683
2016-04-17,18.164,18.79,17.5,1.2899999999999991,1.1099999999999994,18.45,19.06,17.92,1.139999999999997,0.7999999999999972,18.0,18.47,17.42,1.0499999999999972,1.0499999999999972,18.27,18.62,17.7,0.9200000000000017,0.9200000000000017,9613149,12052616,7814853,4237763,1617695
2016-04-24,18.566,18.67,18.42,0.25,-0.17999999999999972,18.7,18.88,18.48,0.3999999999999986,-0.16000000000000014,18.342,18.46,18.16,0.3000000000000007,-0.10999999999999943,18.562,18.75,18.31,0.4400000000000013,-0.22000000000000242,7334325,8684895,5224399,3460496,3460496
2016-05-01,17.86,18.35,17.27,1.0800000000000018,-1.0800000000000018,17.978,18.48,17.48,1.0,-1.0,17.573999999999998,18.11,17.22,0.8900000000000006,-0.8900000000000006,17.798,18.45,17.48,0.9699999999999989,-0.9699999999999989,6012473,6635968,5613190,1022778,-166244
2016-05-08,17.572,17.78,17.45,0.33000000000000185,0.020000000000003126,17.802,17.95,17.59,0.35999999999999943,0.14000000000000057,17.334,17.59,17.07,0.5199999999999996,-0.17999999999999972,17.482,17.73,17.15,0.5800000000000018,-0.17999999999999972,5263045,6219898,4718319,1501579,1501579
2016-05-15,17.72,18.21,17.24,0.9700000000000024,0.9700000000000024,18.118,18.45,17.64,0.8099999999999987,0.8099999999999987,17.57,18.14,17.04,1.1000000000000014,1.1000000000000014,17.956,18.28,17.48,0.8000000000000007,0.6799999999999997,9098834,13521577,6629757,6891820,-2584612
2016-05-22,18.492,18.83,18.23,0.5999999999999979,0.5,18.716,18.89,18.38,0.5100000000000016,0.4800000000000004,18.346,18.6,18.01,0.5899999999999999,0.5899999999999999,18.554000000000002,18.85,18.13,0.7200000000000024,0.7200000000000024,5719385,6833809,4193116,2640693,-1412058
2016-05-29,18.8325,18.93,18.62,0.3099999999999987,-0.07000000000000028,19.055,19.32,18.88,0.4400000000000013,-0.120000000000001,18.5975,18.83,18.34,0.48999999999999844,-0.41000000000000014,19.0025,19.3,18.82,0.4800000000000004,-0.05000000000000071,8627596,8943287,8141849,801438,-574251
2016-06-05,18.844,19.04,18.45,0.5899999999999999,-0.4400000000000013,19.018,19.34,18.55,0.7899999999999991,-0.7899999999999991,18.706,18.99,18.33,0.6600000000000001,-0.39000000000000057,18.888,19.2,18.53,0.6699999999999982,-0.6699999999999982,6046495,7680858,4455204,3225654,-1853712
2016-06-12,18.034,18.35,17.86,0.490000000000002,-0.46000000000000085,18.322,18.66,17.9,0.7600000000000016,-0.4200000000000017,17.844,18.29,17.58,0.7100000000000009,-0.5299999999999976,18.05,18.32,17.83,0.490000000000002,-0.10999999999999943,7966737,12170840,6019679,6151161,6041748
