Date,AAP_stock_Open_average,AAP_stock_Open_max,AAP_stock_Open_min,AAP_stock_Open_volatility,AAP_stock_Open_change,AAP_stock_High_average,AAP_stock_High_max,AAP_stock_High_min,AAP_stock_High_volatility,AAP_stock_High_change,AAP_stock_Low_average,AAP_stock_Low_max,AAP_stock_Low_min,AAP_stock_Low_volatility,AAP_stock_Low_change,AAP_stock_Close_average,AAP_stock_Close_max,AAP_stock_Close_min,AAP_stock_Close_volatility,AAP_stock_Close_change,AAP_stock_Volume_average,AAP_stock_Volume_max,AAP_stock_Volume_min,AAP_stock_Volume_volatility,AAP_stock_Volume_change
2016-05-08,150.538,152.39,148.99,3.3999999999999773,-0.4300000000000068,151.77,153.58,150.01,3.5700000000000216,-2.0500000000000114,148.404,151.37,145.19,6.180000000000007,-4.219999999999999,149.502,152.29,145.56,6.72999999999999,-5.969999999999999,735689,990130,546788,443342,443342
2016-05-15,142.794,146.93,134.12,12.810000000000002,-2.1899999999999977,146.482,148.61,144.22,4.390000000000015,-1.450000000000017,141.28,145.45,132.98,12.469999999999999,-2.6699999999999875,145.192,148.14,143.54,4.599999999999994,-1.75,2306318,5397186,965291,4431895,983205
2016-05-22,150.22400000000002,156.81,144.9,11.909999999999997,11.22999999999999,153.268,157.76,147.5,10.259999999999991,10.259999999999991,149.638,155.9,144.9,11.0,10.800000000000011,152.342,156.66,145.87,10.789999999999992,10.439999999999998,1428967,2191670,1069800,1121870,5806
2016-05-29,153.4725,156.99,151.39,5.600000000000023,-5.320000000000022,154.1775,156.99,152.67,4.320000000000022,-4.320000000000022,151.4875,153.71,149.73,3.980000000000018,-3.980000000000018,152.51,153.84,150.71,3.1299999999999955,-3.1299999999999955,1319844,1689865,895847,794018,-794018
2016-06-05,152.264,154.9,150.32,4.5800000000000125,4.189999999999998,154.014,157.46,150.72,6.740000000000009,4.9199999999999875,151.202,153.89,148.51,5.3799999999999955,4.189999999999998,153.054,156.78,150.24,6.539999999999992,2.780000000000001,1497631,2680412,855163,1825249,110977
2016-06-12,152.82,153.57,152.41,1.1599999999999966,1.079999999999984,154.612,155.18,153.59,1.5900000000000034,-0.06999999999999318,152.084,152.68,151.1,1.5800000000000125,-0.0800000000000125,153.462,154.55,152.55,2.0,2.0,954293,1039566,867130,172436,149651
2016-06-19,154.262,155.74,151.0,4.740000000000009,-4.740000000000009,155.982,157.27,155.11,2.1599999999999966,-1.3000000000000114,153.388,155.34,150.91,4.430000000000007,-4.430000000000007,154.526,155.58,153.16,2.420000000000016,-1.0600000000000023,962080,1750826,704923,1045903,1045903
2016-06-26,157.964,162.16,153.74,8.419999999999987,8.419999999999987,160.208,164.7,155.7,9.0,9.0,157.158,161.78,152.2,9.580000000000013,9.580000000000013,159.546,164.33,153.78,10.550000000000011,10.550000000000011,1401178,2242523,792319,1450204,-1365998
2016-07-03,161.8375,162.46,161.06,1.4000000000000057,-0.17000000000001592,163.3625,165.26,161.94,3.319999999999993,1.6200000000000045,160.6125,161.68,160.05,1.6299999999999955,1.3600000000000136,162.155,164.85,161.13,3.719999999999999,3.6599999999999966,874934,1162018,672446,489572,156966
2016-07-10,164.482,165.45,163.46,1.9899999999999807,0.5999999999999943,165.444,166.32,164.73,1.5900000000000034,-0.5300000000000011,162.7,164.39,160.54,3.8499999999999943,0.8099999999999739,163.94,164.96,162.91,2.0500000000000114,0.9000000000000057,739618,906140,575344,330796,-2109
2016-07-17,164.18,164.92,163.17,1.75,-0.20999999999997954,164.778,166.23,163.77,2.4599999999999795,1.3100000000000023,163.244,164.2,161.66,2.539999999999992,0.25,164.394,166.03,163.7,2.3300000000000125,1.6299999999999955,564838,855883,420509,435374,69264
2016-07-24,166.924,170.0,164.67,5.3300000000000125,4.009999999999991,169.142,172.87,166.77,6.099999999999994,3.519999999999982,165.686,168.5,164.41,4.090000000000003,3.1200000000000045,167.566,170.34,164.73,5.610000000000014,3.190000000000026,1068496,1756217,502959,1253258,866259
2016-07-31,168.54999999999998,170.5,166.44,4.060000000000002,1.240000000000009,169.808,171.95,168.48,3.469999999999999,2.3799999999999955,167.384,170.2,164.99,5.2099999999999795,2.1299999999999955,168.886,170.49,166.61,3.8799999999999955,1.990000000000009,902839,1102690,594501,508189,245388
2016-08-07,167.94,170.49,166.09,4.400000000000006,-4.400000000000006,169.054,171.31,166.5,4.810000000000002,-4.810000000000002,166.152,168.75,163.49,5.259999999999991,-5.259999999999991,166.948,168.88,166.0,2.8799999999999955,-2.8799999999999955,891833,1165191,513993,651198,53307
2016-08-14,160.844,166.75,156.97,9.780000000000001,-9.780000000000001,162.844,169.9,158.79,11.110000000000014,-10.180000000000007,159.284,165.55,156.63,8.920000000000016,-8.580000000000013,160.336,167.76,157.43,10.329999999999984,-9.719999999999999,1876647,3030792,1140458,1890334,-714106
2016-08-21,159.40200000000002,160.05,158.93,1.1200000000000045,0.7199999999999989,161.276,163.97,159.91,4.060000000000002,-0.3400000000000034,157.974,158.94,156.2,2.740000000000009,-1.8400000000000034,158.756,160.36,156.83,3.530000000000001,-1.6399999999999864,1127524,1747569,784070,963499,-192613
2016-08-28,157.718,158.79,156.79,2.0,1.9599999999999795,158.7,159.65,157.86,1.789999999999992,1.2600000000000193,156.89600000000002,158.05,155.89,2.160000000000025,1.3400000000000034,157.808,158.76,156.66,2.0999999999999943,0.9000000000000057,665990,723077,550106,172971,85509
2016-09-04,159.16,160.67,156.86,3.809999999999974,-1.9499999999999886,160.505,162.28,157.74,4.539999999999992,-3.1200000000000045,157.23000000000002,160.02,152.96,7.060000000000002,-5.769999999999982,158.4625,161.88,152.96,8.919999999999987,-7.179999999999978,1217732,1739903,724611,1015292,773180
2016-09-11,151.188,152.93,148.26,4.670000000000016,-4.460000000000008,152.044,154.01,148.99,5.019999999999982,-4.889999999999986,149.732,151.42,147.73,3.6899999999999977,-3.6899999999999977,150.464,153.37,148.11,5.259999999999991,-5.259999999999991,1225384,2165299,701007,1464292,-1204049
2016-09-18,147.872,149.05,145.58,3.469999999999999,0.8899999999999864,148.87199999999999,149.82,146.57,3.25,0.8499999999999943,146.62,148.23,145.15,3.079999999999984,0.789999999999992,147.81,149.24,145.89,3.3500000000000227,0.8000000000000114,1246327,1569427,972161,597266,403782
2016-09-25,149.518,151.58,147.11,4.469999999999999,-1.6199999999999761,150.542,152.7,148.93,3.769999999999982,-0.7400000000000091,147.88400000000001,150.59,146.08,4.509999999999991,-1.5400000000000205,149.194,151.01,146.74,4.269999999999982,-0.9799999999999898,1029421,1151257,812395,338862,68175
2016-10-02,148.30599999999998,149.39,147.32,2.069999999999993,0.8599999999999852,149.102,149.67,148.09,1.579999999999984,0.4099999999999966,146.964,147.5,146.11,1.3899999999999864,0.6699999999999875,147.85,148.93,146.54,2.390000000000015,1.1899999999999977,584895,699115,396775,302340,-230975
2016-10-09,147.686,149.0,146.63,2.3700000000000045,-1.4199999999999875,148.706,149.82,147.61,2.2099999999999795,-1.259999999999991,146.446,147.81,145.1,2.710000000000008,-1.509999999999991,147.24,148.06,146.64,1.420000000000016,-1.420000000000016,582073,767281,436449,330832,128610
2016-10-16,143.074,146.39,140.68,5.7099999999999795,-5.7099999999999795,144.308,146.72,142.2,4.52000000000001,-4.52000000000001,140.474,143.14,138.02,5.119999999999976,-3.3799999999999955,142.344,143.27,141.3,1.9699999999999989,-1.3400000000000034,1182800,2178405,502215,1676190,-302221
2016-10-23,141.752,143.52,138.45,5.070000000000022,-4.469999999999999,143.682,144.66,141.41,3.25,-2.1299999999999955,140.118,142.69,138.19,4.5,-2.4499999999999886,141.658,143.96,139.22,4.740000000000009,-0.9000000000000057,1076142,1363172,871532,491640,1610
2016-10-30,139.504,140.33,138.8,1.5300000000000011,-1.4800000000000182,140.404,140.92,140.0,0.9199999999999875,-0.8100000000000023,137.696,138.83,135.76,3.0700000000000216,-3.0700000000000216,138.60999999999999,140.08,136.19,3.890000000000015,-3.890000000000015,985390,1277771,731766,546005,-182514
2016-11-06,139.148,145.11,134.79,10.320000000000022,7.570000000000022,142.21,147.23,137.83,9.399999999999977,9.399999999999977,138.176,143.63,134.08,9.549999999999983,7.409999999999997,141.276,145.82,137.54,8.280000000000001,7.480000000000018,1428472,2272028,859341,1412687,880738
2016-11-13,160.41,166.12,145.28,20.840000000000003,20.840000000000003,162.268,166.97,147.0,19.97,19.72999999999999,157.84799999999998,162.34,142.2,20.140000000000015,20.02000000000001,159.82,166.32,142.9,23.419999999999987,19.669999999999987,3073393,7352943,1226554,6126389,-2183246
2016-11-20,168.08249999999998,171.69,162.75,8.939999999999998,8.939999999999998,170.475,172.02,167.39,4.630000000000024,4.630000000000024,166.9625,170.13,162.0,8.129999999999995,8.129999999999995,169.7725,171.04,166.9,4.139999999999986,3.960000000000008,885037,1387858,405559,982299,-359106
2016-11-27,170.522,172.34,169.18,3.1599999999999966,-0.6899999999999977,172.404,174.31,170.67,3.640000000000015,-2.3300000000000125,169.172,170.55,167.32,3.230000000000018,-0.6700000000000159,170.238,170.77,169.72,1.0500000000000114,-0.6300000000000239,767218,1023076,487012,536064,-536064
2016-12-04,173.292,176.41,170.18,6.22999999999999,4.610000000000014,175.574,177.83,171.96,5.8700000000000045,5.359999999999985,172.266,175.18,169.85,5.3300000000000125,4.0,174.544,176.78,170.53,6.25,5.050000000000011,717303,796781,521612,275169,-218654
2016-12-11,173.096,174.21,171.62,2.5900000000000034,-0.8499999999999943,174.464,175.65,173.45,2.200000000000017,-1.6599999999999966,170.99599999999998,171.76,169.89,1.8700000000000045,-0.5900000000000034,172.242,173.0,171.51,1.490000000000009,-1.0900000000000034,1023607,1458012,663537,794475,-197892
2016-12-18,172.804,174.76,170.69,4.069999999999993,-0.9200000000000159,174.566,176.33,172.07,4.260000000000019,-3.480000000000018,171.366,173.31,169.69,3.6200000000000045,-1.6100000000000136,172.84799999999998,175.63,170.39,5.240000000000009,-2.930000000000007,706128,1246277,334299,911978,-214931
2016-12-25,171.0325,172.01,170.08,1.9299999999999784,0.5999999999999943,172.19,172.93,171.08,1.8499999999999943,-0.75,169.7825,170.72,168.6,2.1200000000000045,-2.1200000000000045,170.415,171.84,169.12,2.719999999999999,-2.719999999999999,453336,513003,360259,152744,4310
2017-01-01,170.835,171.32,170.37,0.9499999999999886,0.539999999999992,172.395,173.17,171.36,1.8099999999999739,0.6299999999999955,169.8025,170.37,169.3,1.0699999999999932,-0.009999999999990905,171.0275,172.0,169.63,2.3700000000000045,-0.9699999999999989,755712,860980,642367,218613,136452
2017-01-08,171.822,174.42,168.7,5.719999999999999,4.359999999999985,173.532,175.86,170.28,5.5800000000000125,5.5800000000000125,170.678,173.52,168.32,5.200000000000017,5.200000000000017,172.428,174.79,169.53,5.259999999999991,5.259999999999991,802805,1196160,560162,635998,635998
2017-01-15,173.45,174.34,172.24,2.0999999999999943,-2.0999999999999943,174.8525,177.5,172.91,4.590000000000003,-4.590000000000003,171.58249999999998,172.94,170.41,2.530000000000001,-2.530000000000001,172.55,173.98,171.5,2.4799999999999898,-1.5,794574,1048921,606596,442325,-317601
2017-01-22,167.836,169.4,166.15,3.25,-0.9300000000000068,169.124,170.98,166.28,4.699999999999989,-2.3499999999999943,165.666,167.78,163.94,3.8400000000000034,-0.3300000000000125,166.688,168.29,164.37,3.9199999999999875,-3.4099999999999966,1067708,1416776,768677,648099,-648099
2017-01-29,163.262,165.35,160.09,5.259999999999991,-2.3700000000000045,164.334,165.35,163.05,2.299999999999983,-1.6500000000000057,161.356,162.89,159.7,3.1899999999999977,-0.9699999999999989,162.91,164.63,160.59,4.039999999999992,-1.8799999999999955,1142815,1595047,727006,868041,123535
2017-02-05,161.744,165.23,158.29,6.939999999999998,3.5,163.956,165.87,162.06,3.8100000000000023,2.8400000000000034,160.092,163.19,157.78,5.409999999999997,3.259999999999991,162.21200000000002,164.83,159.18,5.650000000000006,3.780000000000001,1179005,1921974,735041,1186933,-209698
2017-02-12,163.1,165.0,160.61,4.389999999999986,-4.389999999999986,164.286,165.3,161.88,3.420000000000016,-3.1200000000000045,161.414,163.0,159.75,3.25,-2.4000000000000057,162.642,164.37,160.99,3.3799999999999955,-0.8099999999999739,1107135,1561644,694726,866918,575447
2017-02-19,160.255,164.5,156.46,8.039999999999992,-8.039999999999992,162.35750000000002,169.55,158.23,11.320000000000022,-11.320000000000022,157.01749999999998,160.69,155.27,5.4199999999999875,-5.240000000000009,158.97,161.15,157.33,3.819999999999993,-3.819999999999993,2431324,3443098,1396171,2046927,-1686822
2017-02-26,157.012,158.59,155.64,2.950000000000017,0.45000000000001705,158.178,158.69,157.39,1.3000000000000114,0.7400000000000091,155.386,156.45,154.3,2.1499999999999773,-1.0600000000000023,156.588,157.36,155.35,2.0100000000000193,-1.5900000000000034,1195801,1443682,1037787,405895,-191514
2017-03-05,154.722,155.52,153.51,2.0100000000000193,0.17000000000001592,155.584,156.09,154.8,1.289999999999992,-0.28000000000000114,153.246,154.21,151.62,2.5900000000000034,-0.8000000000000114,154.114,155.21,151.99,3.219999999999999,-0.28000000000000114,1133053,1415557,1024584,390973,6608
2017-03-12,153.16,154.3,152.42,1.8800000000000239,-0.3400000000000034,154.044,154.96,153.25,1.710000000000008,-1.710000000000008,151.75400000000002,152.9,150.9,2.0,-1.0900000000000034,153.358,154.35,152.4,1.9499999999999886,-1.9499999999999886,1037584,1593712,583526,1010186,156356
2017-03-19,151.828,152.95,150.78,2.1699999999999875,-2.1699999999999875,152.5,154.23,151.0,3.2299999999999898,-3.2299999999999898,150.486,151.86,149.35,2.5100000000000193,-2.5100000000000193,151.088,152.44,149.73,2.710000000000008,-2.710000000000008,808754,1061888,615648,446240,-435763
2017-03-26,148.314,149.24,147.19,2.0500000000000114,-0.2400000000000091,149.352,150.07,148.77,1.299999999999983,0.6299999999999955,147.17600000000002,148.35,146.18,2.1699999999999875,1.1999999999999886,148.552,149.67,147.8,1.8699999999999761,0.45999999999997954,861917,1119285,699640,419645,211884
2017-04-02,144.67,148.4,142.51,5.890000000000015,-5.890000000000015,145.46,149.2,143.54,5.659999999999997,-5.659999999999997,142.612,143.56,141.93,1.6299999999999955,-1.6299999999999955,143.178,145.5,142.05,3.4499999999999886,-3.4499999999999886,1107373,2029797,741494,1288303,-1101710
2017-04-09,142.3,142.91,141.88,1.0300000000000011,0.03999999999999204,143.3575,143.92,142.84,1.079999999999984,-0.9199999999999875,141.32999999999998,141.87,140.89,0.9800000000000182,-0.9800000000000182,142.23250000000002,143.46,140.89,2.5700000000000216,-1.950000000000017,643937,763668,476659,287009,-262711
2017-04-16,142.63,146.47,140.33,6.139999999999986,5.210000000000008,144.338,147.02,141.48,5.5400000000000205,5.5400000000000205,142.026,145.03,140.15,4.8799999999999955,4.8799999999999955,143.514,146.84,140.84,6.0,6.0,964651,1278897,646328,632569,375301
2017-04-23,145.978,147.88,142.97,4.909999999999997,-4.909999999999997,146.702,148.35,142.97,5.3799999999999955,-5.3799999999999955,143.32,145.92,140.12,5.799999999999983,-5.799999999999983,144.77599999999998,147.1,142.14,4.960000000000008,-4.960000000000008,1317450,2079744,905172,1174572,553825
2017-04-30,142.754,144.98,140.44,4.539999999999992,1.829999999999984,143.844,145.02,142.67,2.3500000000000227,1.8700000000000045,141.70000000000002,143.6,139.87,3.7299999999999898,3.2399999999999807,143.138,144.98,140.53,4.449999999999989,4.449999999999989,697506,922511,545257,377254,-305030
2017-05-07,145.812,146.81,145.17,1.6400000000000148,0.5900000000000034,146.47,147.11,145.76,1.3500000000000227,-1.3000000000000114,144.424,145.15,143.03,2.1200000000000045,-0.37000000000000455,146.044,146.97,145.02,1.9499999999999886,-1.9499999999999886,679265,838300,383817,454483,-245139
2017-05-14,145.72,148.85,143.71,5.139999999999986,4.189999999999998,147.962,151.72,145.13,6.590000000000003,4.569999999999993,144.38400000000001,147.91,142.11,5.799999999999983,3.4199999999999875,147.128,151.47,144.56,6.909999999999997,5.6200000000000045,1564425,2320079,1097685,1222394,519481
2017-05-21,137.308,150.9,131.65,19.25,-19.060000000000002,140.17,151.35,134.07,17.28,-15.650000000000006,135.696,147.2,129.4,17.799999999999983,-15.759999999999991,137.436,147.37,131.97,15.400000000000006,-13.210000000000008,3593495,5964623,1921481,4043142,328845
2017-05-28,134.9675,136.98,134.1,2.8799999999999955,2.329999999999984,136.485,138.23,135.21,3.019999999999982,3.019999999999982,133.5675,136.13,131.62,4.509999999999991,3.359999999999985,135.38,137.8,132.99,4.810000000000002,4.810000000000002,1546312,2118495,1209178,909317,-335113
2017-06-04,132.092,137.0,125.94,11.060000000000002,-11.060000000000002,133.188,137.0,128.63,8.370000000000005,-8.370000000000005,128.87199999999999,134.73,123.49,11.239999999999995,-11.239999999999995,130.354,135.57,125.92,9.649999999999991,-7.2099999999999795,1704305,2226115,996380,1229735,272416
2017-06-11,130.398,131.93,128.11,3.819999999999993,2.359999999999985,131.524,131.93,130.92,1.0100000000000193,-0.37000000000000455,128.626,130.13,127.63,2.5,0.010000000000005116,130.896,131.63,130.16,1.4699999999999989,-0.789999999999992,1238060,1725200,881532,843668,258962
2017-06-18,124.76,130.3,120.21,10.090000000000018,-9.550000000000011,125.526,131.07,121.43,9.639999999999986,-9.639999999999986,121.798,128.58,118.26,10.320000000000007,-9.830000000000013,122.746,129.6,119.74,9.86,-9.86,2040796,2492913,1069453,1423460,1220107
2017-06-25,118.78,121.39,116.25,5.140000000000001,-3.6099999999999994,120.91799999999999,124.62,117.82,6.800000000000011,-6.800000000000011,117.924,121.28,115.62,5.659999999999997,-4.030000000000001,118.62,121.96,116.05,5.909999999999997,-5.200000000000003,1696429,2184088,994926,1189162,-549517
2017-07-02,108.69,117.45,102.7,14.75,-14.75,109.8575,118.73,103.17,15.560000000000002,-15.560000000000002,104.645,116.27,99.13,17.14,-15.33999999999999,107.1775,118.41,101.93,16.47999999999999,-16.47999999999999,3275198,7348683,914839,6433844,1203697
2017-07-09,101.694,103.66,100.69,2.969999999999999,1.7199999999999989,102.842,103.78,101.93,1.8499999999999943,1.2900000000000063,100.338,101.63,99.37,2.259999999999991,2.1299999999999955,101.524,103.22,100.25,2.969999999999999,0.8700000000000045,1753413,2222263,1205382,1016881,-703894
2017-07-16,101.626,103.37,100.47,2.9000000000000057,1.5600000000000023,103.3,105.46,101.91,3.549999999999997,2.469999999999999,100.944,103.36,99.81,3.549999999999997,1.7399999999999949,102.282,105.27,100.3,4.969999999999999,3.530000000000001,1642113,2218330,1216390,1001940,-431237
2017-07-23,106.476,109.9,103.59,6.310000000000002,4.790000000000006,108.074,111.19,105.2,5.989999999999995,5.989999999999995,105.652,109.25,103.12,6.1299999999999955,6.1299999999999955,107.142,110.34,103.17,7.170000000000002,7.039999999999992,1528671,2247257,1033123,1214134,-380558
2017-07-30,112.538,114.27,111.13,3.1400000000000006,-0.480000000000004,113.826,115.4,111.85,3.5500000000000114,-1.0500000000000114,111.116,113.46,110.3,3.1599999999999966,-0.25,112.416,114.48,110.53,3.950000000000003,-1.0,1604934,1979595,944085,1035510,-1035510
2017-08-06,108.828,110.86,106.09,4.769999999999996,-4.769999999999996,109.71,111.17,107.47,3.700000000000003,-3.700000000000003,107.078,108.41,105.24,3.1700000000000017,-2.960000000000008,108.306,109.49,106.13,3.3599999999999994,-2.1499999999999915,1397069,1903503,863575,1039928,468164
2017-08-13,94.004,107.88,86.56,21.319999999999993,-15.039999999999992,97.23,109.81,92.85,16.960000000000008,-14.810000000000002,91.48,106.33,82.21,24.120000000000005,-14.200000000000003,94.804,109.32,87.08,22.239999999999995,-16.059999999999988,7231871,19749516,2130226,17619290,943551
2017-08-20,94.424,95.29,93.49,1.8000000000000114,-0.44000000000001194,96.35,97.84,95.25,2.5900000000000034,1.8900000000000006,93.41,95.07,92.36,2.7099999999999937,-0.519999999999996,94.68599999999999,95.8,93.1,2.700000000000003,0.6099999999999994,1772125,2075160,1407762,667398,-335757
2017-08-27,96.11200000000001,98.31,93.9,4.409999999999997,2.3700000000000045,97.548,99.43,95.31,4.1200000000000045,3.1200000000000045,95.33200000000001,97.65,93.1,4.550000000000011,3.700000000000003,96.51,98.06,94.66,3.4000000000000057,3.4000000000000057,1461559,1913359,1095568,817791,-12739
2017-09-03,96.055,97.71,93.59,4.11999999999999,-4.11999999999999,96.995,98.92,95.03,3.8900000000000006,-3.8900000000000006,94.1375,96.28,92.48,3.799999999999997,-3.799999999999997,94.975,96.73,93.53,3.200000000000003,-2.700000000000003,1943538,2863191,1194010,1669181,629759
2017-09-10,96.648,100.09,92.31,7.780000000000001,5.769999999999996,98.63,100.32,95.02,5.299999999999997,4.75,95.832,99.0,91.46,7.540000000000006,4.890000000000001,98.258,100.1,94.4,5.699999999999989,5.109999999999999,1905294,2586874,1249884,1336990,1336990
2017-09-17,96.362,99.66,93.9,5.759999999999991,-5.759999999999991,97.596,100.71,94.97,5.739999999999995,-4.38000000000001,94.654,98.49,93.19,5.299999999999997,-4.809999999999988,95.49,98.58,93.68,4.8999999999999915,-2.989999999999995,2001401,3099110,1454378,1644732,-288042
2017-09-24,98.196,99.7,95.83,3.8700000000000045,3.8700000000000045,99.268,99.99,98.43,1.559999999999988,1.4399999999999977,97.37,98.91,95.39,3.519999999999996,2.8499999999999943,98.712,99.5,97.59,1.9099999999999966,1.2600000000000051,1624351,2681297,1132752,1548545,-803056
2017-10-01,96.598,99.58,94.14,5.439999999999998,-5.439999999999998,97.952,100.09,95.67,4.420000000000002,-4.069999999999993,95.67999999999999,98.39,93.6,4.790000000000006,-4.700000000000003,96.378,99.36,94.29,5.069999999999993,-5.069999999999993,1720030,2780255,934960,1845295,-200538
2017-10-08,90.658,94.23,86.76,7.469999999999999,-7.469999999999999,91.076,94.47,86.87,7.599999999999994,-7.599999999999994,88.616,91.02,85.4,5.61999999999999,-5.589999999999989,88.88600000000001,91.84,85.51,6.329999999999998,-5.609999999999999,1844791,2514625,1260603,1254022,17819
