Date,BMIStock_Open_average,BMIStock_Open_max,BMIStock_Open_min,BMIStock_Open_volatility,BMIStock_Open_change,BMIStock_High_average,BMIStock_High_max,BMIStock_High_min,BMIStock_High_volatility,BMIStock_High_change,BMIStock_Low_average,BMIStock_Low_max,BMIStock_Low_min,BMIStock_Low_volatility,BMIStock_Low_change,BMIStock_Close_average,BMIStock_Close_max,BMIStock_Close_min,BMIStock_Close_volatility,BMIStock_Close_change,BMIStock_Volume_average,BMIStock_Volume_max,BMIStock_Volume_min,BMIStock_Volume_volatility,BMIStock_Volume_change
2016-01-03,56.44,57.66,55.43,2.229999999999997,-1.8399999999999963,57.076,58.54,56.08,2.460000000000001,-2.0799999999999983,55.698,56.54,54.91,1.6300000000000026,-1.6300000000000026,56.104,56.85,54.99,1.8599999999999994,-1.8599999999999994,127773,210507,67035,143472,128979
2016-01-10,55.346,56.54,54.47,2.0700000000000003,-0.730000000000004,56.068,56.54,54.96,1.5799999999999983,-1.4299999999999997,54.332,55.1,53.75,1.3500000000000014,-1.25,55.368,56.1,54.39,1.7100000000000009,-1.3299999999999983,135420,211661,72383,139278,-106132
2016-01-17,54.442499999999995,55.23,53.82,1.4099999999999966,-0.36999999999999744,55.11,55.54,54.36,1.1799999999999997,0.01999999999999602,53.36,54.0,52.8,1.2000000000000028,-0.17999999999999972,54.2175,54.44,53.76,0.6799999999999997,-0.010000000000005116,113100,133336,93259,40077,16154
2016-01-24,53.752,54.25,53.3,0.9500000000000028,-0.9500000000000028,54.606,55.83,54.15,1.6799999999999997,1.5799999999999983,53.266,53.43,53.02,0.4099999999999966,-0.04000000000000625,54.024,55.83,53.21,2.6199999999999974,2.4099999999999966,113662,135251,50175,85076,85076
2016-01-31,57.498,59.67,54.87,4.800000000000004,3.6300000000000026,58.638,60.98,55.53,5.449999999999996,4.979999999999997,56.832,59.62,54.42,5.199999999999996,2.8999999999999986,58.176,60.12,55.42,4.699999999999996,4.699999999999996,106610,178774,69362,109412,24256
2016-02-07,61.46,63.0,59.83,3.1700000000000017,3.1700000000000017,62.872,63.23,62.53,0.6999999999999957,0.28999999999999915,60.844,62.04,59.51,2.530000000000001,2.530000000000001,62.184,62.84,60.98,1.8600000000000065,0.04000000000000625,90653,136271,63985,72286,322
2016-02-14,64.8125,65.41,63.5,1.9099999999999966,1.4399999999999977,65.805,66.45,65.1,1.3500000000000085,0.30000000000001137,64.285,65.22,63.26,1.9600000000000009,0.8699999999999974,65.14750000000001,65.37,64.92,0.45000000000000284,0.45000000000000284,109554,126091,78174,47917,47917
2016-02-21,65.514,66.21,64.5,1.7099999999999937,0.2799999999999869,66.09,66.41,65.73,0.6799999999999926,-0.14999999999999147,64.716,65.3,63.66,1.6400000000000006,0.4099999999999966,65.556,66.04,64.94,1.1000000000000085,0.9699999999999989,75365,112429,49507,62922,-37851
2016-02-28,66.534,66.95,66.09,0.8599999999999994,0.8100000000000023,67.042,68.08,66.43,1.6499999999999915,1.6499999999999915,65.728,66.06,65.53,0.5300000000000011,0.29999999999999716,66.716,67.95,65.69,2.260000000000005,2.260000000000005,84819,102815,64145,38670,-7733
2016-03-06,67.73,68.01,67.3,0.710000000000008,-0.6400000000000006,68.3,68.94,67.97,0.9699999999999989,-0.9699999999999989,67.118,67.76,66.24,1.5200000000000102,-0.8700000000000045,67.506,68.19,66.79,1.3999999999999915,-0.8499999999999943,83668,106144,39909,66235,-10142
2016-03-13,67.348,68.84,66.17,2.6700000000000017,1.7700000000000102,68.324,69.48,67.44,2.0400000000000063,0.8800000000000097,66.40599999999999,67.6,65.64,1.9599999999999937,-0.75,67.25,69.19,65.91,3.280000000000001,-0.7000000000000028,102736,228318,47403,180915,180915
2016-03-20,65.0075,65.71,64.18,1.529999999999987,-1.529999999999987,65.9625,66.44,65.42,1.019999999999996,-1.019999999999996,64.655,65.3,64.04,1.259999999999991,-1.259999999999991,65.135,65.47,64.42,1.0499999999999972,-0.15000000000000568,70894,80077,61704,18373,3515
2016-03-27,65.962,67.09,64.97,2.1200000000000045,0.7399999999999949,66.71,67.09,65.84,1.25,1.019999999999996,65.368,66.0,64.28,1.7199999999999989,1.3599999999999994,66.3,66.96,64.98,1.9799999999999898,1.7399999999999949,55029,75820,38574,37246,-23510
2016-04-03,65.792,67.37,64.86,2.510000000000005,-2.010000000000005,66.248,67.37,65.22,2.1500000000000057,-0.8500000000000085,65.07000000000001,66.15,64.43,1.7199999999999989,-1.480000000000004,65.486,66.55,65.01,1.539999999999992,-1.4899999999999949,64863,91994,41630,50364,-50364
2016-04-10,65.49,66.96,64.27,2.6899999999999977,0.769999999999996,66.3,67.27,64.81,2.4599999999999937,0.7399999999999949,64.52,65.36,63.44,1.9200000000000017,0.3400000000000034,65.53999999999999,66.66,64.49,2.1700000000000017,1.3500000000000085,81945,131995,56189,75806,-1764
2016-04-17,70.156,71.64,65.8,5.840000000000003,5.540000000000006,71.854,76.61,66.25,10.36,5.430000000000007,68.87,70.42,64.9,5.519999999999996,5.459999999999994,70.464,73.05,66.12,6.929999999999993,4.659999999999997,184626,413972,77693,336279,11011
2016-04-24,71.22800000000001,72.23,70.1,2.1300000000000097,1.6000000000000085,72.432,72.95,71.36,1.5900000000000034,1.5900000000000034,70.83,71.5,70.03,1.4699999999999989,0.8299999999999983,71.612,72.45,70.49,1.960000000000008,0.8400000000000034,97701,135398,74352,61046,3537
2016-05-01,73.384,78.26,71.36,6.900000000000006,2.25,75.246,78.72,72.14,6.579999999999998,2.6700000000000017,72.21,74.08,71.01,3.069999999999993,2.289999999999992,73.34400000000001,74.84,71.5,3.3400000000000034,2.9200000000000017,120201,299746,39960,259786,6295
2016-05-08,74.494,74.94,74.09,0.8499999999999943,-0.4200000000000017,74.944,75.31,74.5,0.8100000000000023,-0.3299999999999983,73.728,74.16,73.25,0.9099999999999966,-0.37999999999999545,74.18,74.79,73.54,1.25,-0.5699999999999932,66100,100403,48430,51973,-51973
