Date,APEXStock_Open_average,APEXStock_Open_max,APEXStock_Open_min,APEXStock_Open_volatility,APEXStock_Open_change,APEXStock_High_average,APEXStock_High_max,APEXStock_High_min,APEXStock_High_volatility,APEXStock_High_change,APEXStock_Low_average,APEXStock_Low_max,APEXStock_Low_min,APEXStock_Low_volatility,APEXStock_Low_change,APEXStock_Close_average,APEXStock_Close_max,APEXStock_Close_min,APEXStock_Close_volatility,APEXStock_Close_change,APEXStock_Volume_average,APEXStock_Volume_max,APEXStock_Volume_min,APEXStock_Volume_volatility,APEXStock_Volume_change
2016-01-03,15.92,16.92,14.79,2.1300000000000026,-2.1300000000000026,16.216,17.16,15.51,1.6500000000000004,-1.6500000000000004,15.392,16.01,14.79,1.2200000000000024,-1.2200000000000024,15.698,16.23,14.84,1.3900000000000006,-0.8499999999999996,71166,118492,33876,84616,73939
2016-01-10,15.034,15.47,14.39,1.08,-1.0,15.225999999999999,15.76,14.49,1.2699999999999996,-1.049999999999999,14.59,14.98,13.74,1.2400000000000002,-1.2400000000000002,14.826,15.18,14.16,1.0199999999999996,-1.0199999999999996,67581,104600,46495,58105,-13124
2016-01-17,13.77,14.12,13.41,0.7099999999999991,-0.09999999999999964,14.11,14.37,13.66,0.7099999999999991,0.11999999999999922,13.465,13.84,12.92,0.9199999999999999,0.1999999999999993,13.809999999999999,14.29,13.53,0.7599999999999998,0.629999999999999,77751,116374,48821,67553,-67553
2016-01-24,14.524,15.45,14.04,1.4100000000000001,1.17,15.15,16.8,14.41,2.3900000000000006,2.200000000000001,14.252,15.45,13.68,1.7699999999999996,1.7699999999999996,14.894,16.38,14.11,2.2699999999999996,2.1599999999999984,54319,75016,30485,44531,1007
2016-01-31,16.58,16.96,16.22,0.740000000000002,0.6999999999999993,17.137999999999998,18.18,16.56,1.620000000000001,0.4400000000000013,16.302,16.58,15.99,0.5899999999999981,0.5399999999999991,16.605999999999998,16.93,16.38,0.5500000000000007,0.26000000000000156,61580,77347,47799,29548,-3890
2016-02-07,16.182000000000002,16.53,15.95,0.5800000000000018,-0.4800000000000004,16.366,16.53,16.24,0.2900000000000027,-0.1700000000000017,15.706000000000001,16.12,15.3,0.8200000000000003,0.4800000000000004,16.168,16.29,15.86,0.4299999999999997,0.0,30553,44688,23788,20900,-5173
2016-02-14,17.0825,17.53,16.49,1.0400000000000027,0.7300000000000004,17.6075,17.96,17.13,0.8300000000000018,0.4200000000000017,16.765,17.09,16.09,1.0,0.7800000000000011,17.2575,17.71,16.95,0.7600000000000016,-0.120000000000001,38065,51349,21359,29990,26492
2016-02-21,17.30666666666667,17.67,17.03,0.6400000000000006,-0.1999999999999993,17.465,17.89,17.03,0.8599999999999994,-0.8599999999999994,16.921666666666667,17.18,16.19,0.9899999999999984,-0.04999999999999716,17.283333333333335,17.66,17.03,0.629999999999999,-0.629999999999999,27953,51843,0,51843,-49870
2016-02-28,16.87,16.97,16.73,0.23999999999999844,0.0,17.098,17.27,16.96,0.3099999999999987,0.019999999999999574,16.684,16.93,16.26,0.6699999999999982,0.0,16.926,17.24,16.77,0.46999999999999886,0.21999999999999886,24926,28777,20393,8384,918
2016-03-06,17.362000000000002,17.67,17.18,0.490000000000002,0.4400000000000013,17.592,18.03,17.29,0.740000000000002,0.740000000000002,17.144,17.29,17.02,0.2699999999999996,-0.010000000000001563,17.494,18.03,17.27,0.7600000000000016,0.7600000000000016,32056,43352,20048,23304,-17812
