Date,VanEck Vectors Rare EarthStrategic MetalsEtf_Open_average,VanEck Vectors Rare EarthStrategic MetalsEtf_Open_max,VanEck Vectors Rare EarthStrategic MetalsEtf_Open_min,VanEck Vectors Rare EarthStrategic MetalsEtf_Open_volatility,VanEck Vectors Rare EarthStrategic MetalsEtf_Open_change,VanEck Vectors Rare EarthStrategic MetalsEtf_High_average,VanEck Vectors Rare EarthStrategic MetalsEtf_High_max,VanEck Vectors Rare EarthStrategic MetalsEtf_High_min,VanEck Vectors Rare EarthStrategic MetalsEtf_High_volatility,VanEck Vectors Rare EarthStrategic MetalsEtf_High_change,VanEck Vectors Rare EarthStrategic MetalsEtf_Low_average,VanEck Vectors Rare EarthStrategic MetalsEtf_Low_max,VanEck Vectors Rare EarthStrategic MetalsEtf_Low_min,VanEck Vectors Rare EarthStrategic MetalsEtf_Low_volatility,VanEck Vectors Rare EarthStrategic MetalsEtf_Low_change,VanEck Vectors Rare EarthStrategic MetalsEtf_Close_average,VanEck Vectors Rare EarthStrategic MetalsEtf_Close_max,VanEck Vectors Rare EarthStrategic MetalsEtf_Close_min,VanEck Vectors Rare EarthStrategic MetalsEtf_Close_volatility,VanEck Vectors Rare EarthStrategic MetalsEtf_Close_change
2016-03-13,44.58,44.58,44.58,0.0,0.0,45.12,45.12,45.12,0.0,0.0,43.98,43.98,43.98,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2016-03-20,42.03,42.03,42.03,0.0,0.0,42.81,42.81,42.81,0.0,0.0,41.28,41.28,41.28,0.0,0.0,42.81,42.81,42.81,0.0,0.0
2016-03-27,43.92,43.92,43.92,0.0,0.0,44.88,44.88,44.88,0.0,0.0,43.53,43.53,43.53,0.0,0.0,44.88,44.88,44.88,0.0,0.0
2016-04-03,43.59,43.59,43.59,0.0,0.0,43.83,43.83,43.83,0.0,0.0,43.5,43.5,43.5,0.0,0.0,43.7,43.7,43.7,0.0,0.0
2016-04-10,46.98,46.98,46.98,0.0,0.0,47.04,47.04,47.04,0.0,0.0,46.34,46.34,46.34,0.0,0.0,46.98,46.98,46.98,0.0,0.0
2016-04-17,49.83,49.83,49.83,0.0,0.0,50.46,50.46,50.46,0.0,0.0,49.56,49.56,49.56,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2016-04-24,48.84,48.84,48.84,0.0,0.0,49.02,49.02,49.02,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2016-05-01,47.34,47.34,47.34,0.0,0.0,48.03,48.03,48.03,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.52,47.52,47.52,0.0,0.0
2016-05-08,46.5,46.5,46.5,0.0,0.0,47.1,47.1,47.1,0.0,0.0,46.29,46.29,46.29,0.0,0.0,46.5,46.5,46.5,0.0,0.0
2016-05-15,46.23,46.23,46.23,0.0,0.0,46.56,46.56,46.56,0.0,0.0,45.78,45.78,45.78,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2016-05-22,47.34,47.34,47.34,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.03,47.03,47.03,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2016-05-29,50.52,50.52,50.52,0.0,0.0,50.64,50.64,50.64,0.0,0.0,49.38,49.38,49.38,0.0,0.0,50.64,50.64,50.64,0.0,0.0
2016-06-05,50.46,50.46,50.46,0.0,0.0,50.97,50.97,50.97,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2016-06-12,49.2,49.2,49.2,0.0,0.0,49.83,49.83,49.83,0.0,0.0,49.2,49.2,49.2,0.0,0.0,49.83,49.83,49.83,0.0,0.0
2016-06-19,47.43,47.43,47.43,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.49,47.49,47.49,0.0,0.0
2016-06-26,49.8,49.8,49.8,0.0,0.0,50.37,50.37,50.37,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.95,49.95,49.95,0.0,0.0
2016-07-03,51.66,51.66,51.66,0.0,0.0,52.35,52.35,52.35,0.0,0.0,51.48,51.48,51.48,0.0,0.0,52.35,52.35,52.35,0.0,0.0
2016-07-10,54.27,54.27,54.27,0.0,0.0,54.42,54.42,54.42,0.0,0.0,53.52,53.52,53.52,0.0,0.0,54.42,54.42,54.42,0.0,0.0
2016-07-17,52.23,52.23,52.23,0.0,0.0,52.44,52.44,52.44,0.0,0.0,52.08,52.08,52.08,0.0,0.0,52.27,52.27,52.27,0.0,0.0
2016-07-24,51.72,51.72,51.72,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.81,51.81,51.81,0.0,0.0
2016-07-31,52.2,52.2,52.2,0.0,0.0,52.83,52.83,52.83,0.0,0.0,51.99,51.99,51.99,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2016-08-07,52.56,52.56,52.56,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.29,52.29,52.29,0.0,0.0,52.53,52.53,52.53,0.0,0.0
2016-08-14,53.04,53.04,53.04,0.0,0.0,53.4,53.4,53.4,0.0,0.0,52.5,52.5,52.5,0.0,0.0,53.28,53.28,53.28,0.0,0.0
2016-08-21,51.0,51.0,51.0,0.0,0.0,51.81,51.81,51.81,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2016-08-28,51.0,51.0,51.0,0.0,0.0,51.36,51.36,51.36,0.0,0.0,50.82,50.82,50.82,0.0,0.0,51.27,51.27,51.27,0.0,0.0
2016-09-04,51.0,51.0,51.0,0.0,0.0,51.0,51.0,51.0,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2016-09-11,48.93,48.93,48.93,0.0,0.0,49.02,49.02,49.02,0.0,0.0,48.53,48.53,48.53,0.0,0.0,49.02,49.02,49.02,0.0,0.0
2016-09-18,48.12,48.12,48.12,0.0,0.0,48.18,48.18,48.18,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2016-09-25,48.03,48.03,48.03,0.0,0.0,48.64,48.64,48.64,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2016-10-02,48.33,48.33,48.33,0.0,0.0,48.33,48.33,48.33,0.0,0.0,47.02,47.02,47.02,0.0,0.0,47.43,47.43,47.43,0.0,0.0
2016-10-09,46.89,46.89,46.89,0.0,0.0,47.01,47.01,47.01,0.0,0.0,46.45,46.45,46.45,0.0,0.0,46.8,46.8,46.8,0.0,0.0
2016-10-16,47.91,47.91,47.91,0.0,0.0,48.36,48.36,48.36,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2016-10-23,47.7,47.7,47.7,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.37,47.37,47.37,0.0,0.0
2016-10-30,47.7,47.7,47.7,0.0,0.0,48.3,48.3,48.3,0.0,0.0,47.49,47.49,47.49,0.0,0.0,47.52,47.52,47.52,0.0,0.0
2016-11-06,50.25,50.25,50.25,0.0,0.0,50.79,50.79,50.79,0.0,0.0,49.74,49.74,49.74,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2016-11-13,49.71,49.71,49.71,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.71,49.71,49.71,0.0,0.0
2016-11-20,53.01,53.01,53.01,0.0,0.0,53.34,53.34,53.34,0.0,0.0,52.8,52.8,52.8,0.0,0.0,53.1,53.1,53.1,0.0,0.0
2016-11-27,52.35,52.35,52.35,0.0,0.0,53.01,53.01,53.01,0.0,0.0,52.14,52.14,52.14,0.0,0.0,53.01,53.01,53.01,0.0,0.0
2016-12-04,55.02,55.02,55.02,0.0,0.0,55.25,55.25,55.25,0.0,0.0,54.78,54.78,54.78,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2016-12-11,52.53,52.53,52.53,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.08,52.08,52.08,0.0,0.0
2016-12-18,50.64,50.64,50.64,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2016-12-25,51.12,51.12,51.12,0.0,0.0,51.36,51.36,51.36,0.0,0.0,50.77,50.77,50.77,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2017-01-01,53.28,53.28,53.28,0.0,0.0,53.44,53.44,53.44,0.0,0.0,52.82,52.82,52.82,0.0,0.0,53.13,53.13,53.13,0.0,0.0
2017-01-08,54.99,54.99,54.99,0.0,0.0,55.38,55.38,55.38,0.0,0.0,54.6,54.6,54.6,0.0,0.0,55.23,55.23,55.23,0.0,0.0
2017-01-15,54.54,54.54,54.54,0.0,0.0,55.11,55.11,55.11,0.0,0.0,54.45,54.45,54.45,0.0,0.0,55.08,55.08,55.08,0.0,0.0
2017-01-22,58.11,58.11,58.11,0.0,0.0,58.11,58.11,58.11,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.45,57.45,57.45,0.0,0.0
2017-01-29,57.96,57.96,57.96,0.0,0.0,58.44,58.44,58.44,0.0,0.0,57.96,57.96,57.96,0.0,0.0,58.26,58.26,58.26,0.0,0.0
2017-02-05,56.79,56.79,56.79,0.0,0.0,57.63,57.63,57.63,0.0,0.0,56.58,56.58,56.58,0.0,0.0,57.51,57.51,57.51,0.0,0.0
2017-02-12,60.3,60.3,60.3,0.0,0.0,60.6,60.6,60.6,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.88,59.88,59.88,0.0,0.0
2017-02-19,59.61,59.61,59.61,0.0,0.0,60.03,60.03,60.03,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.73,59.73,59.73,0.0,0.0
2017-02-26,57.45,57.45,57.45,0.0,0.0,57.66,57.66,57.66,0.0,0.0,57.0,57.0,57.0,0.0,0.0,57.36,57.36,57.36,0.0,0.0
2017-03-05,54.15,54.15,54.15,0.0,0.0,54.15,54.15,54.15,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.94,53.94,53.94,0.0,0.0
2017-03-12,55.53,55.53,55.53,0.0,0.0,55.53,55.53,55.53,0.0,0.0,55.17,55.17,55.17,0.0,0.0,55.23,55.23,55.23,0.0,0.0
2017-03-19,53.52,53.52,53.52,0.0,0.0,53.64,53.64,53.64,0.0,0.0,53.1,53.1,53.1,0.0,0.0,53.37,53.37,53.37,0.0,0.0
2017-03-26,54.3,54.3,54.3,0.0,0.0,54.3,54.3,54.3,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.73,53.73,53.73,0.0,0.0
2017-04-02,54.75,54.75,54.75,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.09,54.09,54.09,0.0,0.0,54.18,54.18,54.18,0.0,0.0
2017-04-09,52.95,52.95,52.95,0.0,0.0,53.37,53.37,53.37,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.68,52.68,52.68,0.0,0.0
2017-04-16,51.33,51.33,51.33,0.0,0.0,51.51,51.51,51.51,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.51,51.51,51.51,0.0,0.0
2017-04-23,51.3,51.3,51.3,0.0,0.0,52.5,52.5,52.5,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.21,51.21,51.21,0.0,0.0
2017-04-30,50.79,50.79,50.79,0.0,0.0,51.42,51.42,51.42,0.0,0.0,50.64,50.64,50.64,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2017-05-07,51.27,51.27,51.27,0.0,0.0,51.78,51.78,51.78,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.78,51.78,51.78,0.0,0.0
2017-05-14,51.78,51.78,51.78,0.0,0.0,52.89,52.89,52.89,0.0,0.0,51.6,51.6,51.6,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2017-05-21,52.92,52.92,52.92,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.89,52.89,52.89,0.0,0.0
2017-05-28,51.72,51.72,51.72,0.0,0.0,51.99,51.99,51.99,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.69,51.69,51.69,0.0,0.0
2017-06-04,51.48,51.48,51.48,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2017-06-11,51.0,51.0,51.0,0.0,0.0,51.9,51.9,51.9,0.0,0.0,50.79,50.79,50.79,0.0,0.0,51.18,51.18,51.18,0.0,0.0
2017-06-18,50.61,50.61,50.61,0.0,0.0,50.88,50.88,50.88,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2017-06-25,52.05,52.05,52.05,0.0,0.0,52.53,52.53,52.53,0.0,0.0,51.78,51.78,51.78,0.0,0.0,52.53,52.53,52.53,0.0,0.0
2017-07-02,54.39,54.39,54.39,0.0,0.0,56.1,56.1,56.1,0.0,0.0,54.36,54.36,54.36,0.0,0.0,56.01,56.01,56.01,0.0,0.0
2017-07-09,58.2,58.2,58.2,0.0,0.0,58.69,58.69,58.69,0.0,0.0,57.9,57.9,57.9,0.0,0.0,58.23,58.23,58.23,0.0,0.0
2017-07-16,60.54,60.54,60.54,0.0,0.0,60.63,60.63,60.63,0.0,0.0,60.18,60.18,60.18,0.0,0.0,60.54,60.54,60.54,0.0,0.0
2017-07-23,62.82,62.82,62.82,0.0,0.0,63.51,63.51,63.51,0.0,0.0,62.37,62.37,62.37,0.0,0.0,63.39,63.39,63.39,0.0,0.0
2017-07-30,66.03,66.03,66.03,0.0,0.0,66.14,66.14,66.14,0.0,0.0,65.58,65.58,65.58,0.0,0.0,65.97,65.97,65.97,0.0,0.0
2017-08-06,64.5,64.5,64.5,0.0,0.0,64.5,64.5,64.5,0.0,0.0,63.15,63.15,63.15,0.0,0.0,63.84,63.84,63.84,0.0,0.0
2017-08-13,63.78,63.78,63.78,0.0,0.0,64.65,64.65,64.65,0.0,0.0,63.69,63.69,63.69,0.0,0.0,64.32,64.32,64.32,0.0,0.0
2017-08-20,65.31,65.31,65.31,0.0,0.0,66.21,66.21,66.21,0.0,0.0,65.31,65.31,65.31,0.0,0.0,66.12,66.12,66.12,0.0,0.0
2017-08-27,71.67,71.67,71.67,0.0,0.0,72.0,72.0,72.0,0.0,0.0,70.96,70.96,70.96,0.0,0.0,71.76,71.76,71.76,0.0,0.0
2017-09-03,74.7,74.7,74.7,0.0,0.0,75.93,75.93,75.93,0.0,0.0,74.64,74.64,74.64,0.0,0.0,75.54,75.54,75.54,0.0,0.0
2017-09-10,76.77,76.77,76.77,0.0,0.0,76.98,76.98,76.98,0.0,0.0,75.57,75.57,75.57,0.0,0.0,76.74,76.74,76.74,0.0,0.0
2017-09-17,75.84,75.84,75.84,0.0,0.0,75.9,75.9,75.9,0.0,0.0,74.97,74.97,74.97,0.0,0.0,75.33,75.33,75.33,0.0,0.0
2017-09-24,76.53,76.53,76.53,0.0,0.0,77.82,77.82,77.82,0.0,0.0,76.31,76.31,76.31,0.0,0.0,77.49,77.49,77.49,0.0,0.0
2017-10-01,81.9,81.9,81.9,0.0,0.0,82.59,82.59,82.59,0.0,0.0,81.15,81.15,81.15,0.0,0.0,81.48,81.48,81.48,0.0,0.0
2017-10-08,81.21,81.21,81.21,0.0,0.0,82.14,82.14,82.14,0.0,0.0,81.21,81.21,81.21,0.0,0.0,81.78,81.78,81.78,0.0,0.0
2017-10-15,81.66,81.66,81.66,0.0,0.0,82.32,82.32,82.32,0.0,0.0,81.63,81.63,81.63,0.0,0.0,81.72,81.72,81.72,0.0,0.0
2017-10-22,81.69,81.69,81.69,0.0,0.0,81.69,81.69,81.69,0.0,0.0,81.03,81.03,81.03,0.0,0.0,81.66,81.66,81.66,0.0,0.0
2017-10-29,81.75,81.75,81.75,0.0,0.0,82.02,82.02,82.02,0.0,0.0,80.64,80.64,80.64,0.0,0.0,80.82,80.82,80.82,0.0,0.0
2017-11-05,85.77,85.77,85.77,0.0,0.0,86.64,86.64,86.64,0.0,0.0,85.31,85.31,85.31,0.0,0.0,86.4,86.4,86.4,0.0,0.0
2017-11-12,81.27,81.27,81.27,0.0,0.0,81.78,81.78,81.78,0.0,0.0,80.61,80.61,80.61,0.0,0.0,81.63,81.63,81.63,0.0,0.0
2017-11-19,85.47,85.47,85.47,0.0,0.0,86.1,86.1,86.1,0.0,0.0,84.9,84.9,84.9,0.0,0.0,86.07,86.07,86.07,0.0,0.0
2017-11-26,85.59,85.59,85.59,0.0,0.0,86.7,86.7,86.7,0.0,0.0,84.39,84.39,84.39,0.0,0.0,85.41,85.41,85.41,0.0,0.0
2017-12-03,81.0,81.0,81.0,0.0,0.0,81.66,81.66,81.66,0.0,0.0,80.85,80.85,80.85,0.0,0.0,80.97,80.97,80.97,0.0,0.0
2017-12-10,84.18,84.18,84.18,0.0,0.0,84.69,84.69,84.69,0.0,0.0,83.4,83.4,83.4,0.0,0.0,83.49,83.49,83.49,0.0,0.0
2017-12-17,85.83,85.83,85.83,0.0,0.0,86.91,86.91,86.91,0.0,0.0,85.83,85.83,85.83,0.0,0.0,86.88,86.88,86.88,0.0,0.0
2017-12-24,90.99,90.99,90.99,0.0,0.0,92.01,92.01,92.01,0.0,0.0,90.12,90.12,90.12,0.0,0.0,90.27,90.27,90.27,0.0,0.0
2017-12-31,94.62,94.62,94.62,0.0,0.0,95.58,95.58,95.58,0.0,0.0,94.62,94.62,94.62,0.0,0.0,95.58,95.58,95.58,0.0,0.0
