Date,PDEXStock_Open_average,PDEXStock_Open_max,PDEXStock_Open_min,PDEXStock_Open_volatility,PDEXStock_Open_change,PDEXStock_High_average,PDEXStock_High_max,PDEXStock_High_min,PDEXStock_High_volatility,PDEXStock_High_change,PDEXStock_Low_average,PDEXStock_Low_max,PDEXStock_Low_min,PDEXStock_Low_volatility,PDEXStock_Low_change,PDEXStock_Close_average,PDEXStock_Close_max,PDEXStock_Close_min,PDEXStock_Close_volatility,PDEXStock_Close_change,PDEXStock_Volume_average,PDEXStock_Volume_max,PDEXStock_Volume_min,PDEXStock_Volume_volatility,PDEXStock_Volume_change
2016-01-03,2.372,2.42,2.3,0.1200000000000001,-0.06000000000000005,2.4,2.42,2.35,0.06999999999999984,-0.010000000000000231,2.354,2.4,2.3,0.10000000000000009,-0.06999999999999984,2.38,2.41,2.34,0.07000000000000028,-0.010000000000000231,10106,23613,2100,21513,-884
2016-01-10,2.336,2.39,2.3,0.0900000000000003,-0.07000000000000028,2.374,2.46,2.3,0.16000000000000014,-0.08000000000000007,2.294,2.35,2.23,0.1200000000000001,-0.1200000000000001,2.302,2.35,2.26,0.0900000000000003,-0.0900000000000003,23317,70245,3928,66317,52923
2016-01-17,2.255,2.27,2.25,0.020000000000000018,-0.020000000000000018,2.33,2.4,2.28,0.1200000000000001,0.06999999999999984,2.2475,2.25,2.24,0.009999999999999787,0.0,2.305,2.39,2.24,0.1499999999999999,0.0900000000000003,6325,11058,3989,7069,1199
2016-01-24,2.344,2.39,2.31,0.08000000000000007,-0.08000000000000007,2.352,2.43,2.31,0.1200000000000001,-0.1200000000000001,2.318,2.34,2.3,0.040000000000000036,0.010000000000000231,2.318,2.34,2.3,0.040000000000000036,0.010000000000000231,2414,6779,270,6509,-6439
2016-01-31,2.336,2.35,2.31,0.040000000000000036,0.040000000000000036,2.38,2.45,2.34,0.11000000000000032,0.010000000000000231,2.324,2.35,2.3,0.050000000000000266,0.040000000000000036,2.346,2.41,2.31,0.10000000000000009,0.010000000000000231,2952,9590,99,9491,-220
2016-02-07,2.442,2.5,2.35,0.1499999999999999,0.1499999999999999,2.636,3.4,2.35,1.0499999999999998,1.0499999999999998,2.406,2.5,2.35,0.1499999999999999,0.1499999999999999,2.444,2.61,2.35,0.2599999999999998,0.2599999999999998,95751,441856,1100,440756,440756
2016-02-14,2.795,2.9,2.59,0.31000000000000005,0.22999999999999998,2.935,2.99,2.9,0.0900000000000003,-0.0900000000000003,2.705,2.87,2.52,0.3500000000000001,0.1299999999999999,2.8775,2.9,2.86,0.040000000000000036,0.040000000000000036,33807,94443,5753,88690,-78702
2016-02-21,2.9283333333333332,3.0,2.85,0.1499999999999999,0.08999999999999986,2.9833333333333334,3.04,2.95,0.08999999999999986,0.009999999999999787,2.8833333333333333,3.0,2.76,0.2400000000000002,0.10000000000000009,2.96,3.04,2.89,0.1499999999999999,0.06000000000000005,10888,40330,0,40330,-8951
2016-02-28,3.196,3.33,3.02,0.31000000000000005,0.31000000000000005,3.282,3.33,3.2,0.1299999999999999,0.10000000000000009,3.122,3.17,3.02,0.1499999999999999,0.1499999999999999,3.208,3.28,3.16,0.11999999999999966,0.06000000000000005,35245,54488,14816,39672,-4850
2016-03-06,3.26,3.36,3.17,0.18999999999999995,0.08999999999999986,3.312,3.36,3.25,0.10999999999999988,0.06999999999999984,3.184,3.25,3.12,0.1299999999999999,0.0,3.27,3.36,3.21,0.1499999999999999,-0.08000000000000007,15396,23408,616,22792,-14574
2016-03-13,3.348,3.43,3.25,0.18000000000000016,0.15000000000000036,3.41,3.48,3.29,0.18999999999999995,0.14000000000000012,3.218,3.3,3.1,0.19999999999999973,-0.10000000000000009,3.372,3.48,3.29,0.18999999999999995,0.009999999999999787,14266,23702,4025,19677,3976
2016-03-20,3.4050000000000002,3.46,3.31,0.1499999999999999,0.1499999999999999,3.4425,3.47,3.4,0.07000000000000028,0.020000000000000018,3.33,3.36,3.3,0.06000000000000005,0.0,3.4250000000000003,3.47,3.37,0.10000000000000009,0.020000000000000018,10654,21582,3041,18541,-9049
2016-03-27,3.6799999999999997,3.86,3.48,0.3799999999999999,0.33999999999999986,3.836,3.95,3.65,0.30000000000000027,0.25,3.65,3.82,3.47,0.34999999999999964,0.34999999999999964,3.7239999999999998,3.85,3.54,0.31000000000000005,0.31000000000000005,36055,68011,9331,58680,-27531
2016-04-03,3.672,3.9,3.51,0.3900000000000001,-0.21999999999999975,3.728,3.9,3.66,0.23999999999999977,-0.21999999999999975,3.552,3.7,3.51,0.1900000000000004,-0.18000000000000016,3.62,3.74,3.54,0.20000000000000018,-0.18000000000000016,10208,20387,2404,17983,-3752
2016-04-10,3.384,3.62,3.13,0.4900000000000002,-0.31000000000000005,3.504,3.73,3.4,0.33000000000000007,-0.2999999999999998,3.306,3.5,3.11,0.3900000000000001,-0.18999999999999995,3.366,3.5,3.32,0.18000000000000016,-0.18000000000000016,11669,17328,4121,13207,5868
2016-04-17,3.478,3.74,3.32,0.4200000000000004,0.4200000000000004,3.582,3.79,3.35,0.43999999999999995,0.3599999999999999,3.45,3.61,3.31,0.2999999999999998,0.2999999999999998,3.554,3.78,3.33,0.44999999999999973,0.44999999999999973,9653,14354,851,13503,-2064
2016-04-24,3.674,3.71,3.6,0.10999999999999988,-0.10999999999999988,3.706,3.74,3.68,0.06000000000000005,-0.06000000000000005,3.59,3.65,3.44,0.20999999999999996,-0.18999999999999995,3.626,3.7,3.52,0.18000000000000016,-0.18000000000000016,7817,24221,2034,22187,22187
2016-05-01,3.506,3.59,3.42,0.16999999999999993,-0.16999999999999993,3.562,3.61,3.48,0.1299999999999999,-0.10999999999999988,3.47,3.54,3.42,0.1200000000000001,-0.1200000000000001,3.524,3.59,3.43,0.1599999999999997,-0.06000000000000005,3799,8587,992,7595,-1613
2016-05-08,3.8,3.94,3.58,0.3599999999999999,0.23999999999999977,3.98,4.4,3.79,0.6100000000000003,0.6100000000000003,3.75,3.85,3.57,0.28000000000000025,0.25,3.91,4.24,3.77,0.4700000000000002,0.4700000000000002,63344,215992,8250,207742,180421
2016-05-15,4.116,4.33,3.97,0.3599999999999999,-0.33999999999999986,4.168,4.4,4.0,0.40000000000000036,-0.40000000000000036,3.906,4.16,3.65,0.5100000000000002,-0.3900000000000001,4.032,4.24,3.92,0.3200000000000003,-0.3200000000000003,24685,33261,7152,26109,3864
2016-05-22,3.92,4.04,3.81,0.22999999999999998,0.08999999999999986,3.99,4.11,3.84,0.27000000000000046,0.13000000000000034,3.754,3.84,3.66,0.17999999999999972,0.04999999999999982,3.956,4.08,3.83,0.25,0.10999999999999988,23821,37562,6358,31204,-4552
2016-05-29,4.135,4.3,3.99,0.3099999999999996,0.25,4.265,4.33,4.18,0.15000000000000036,0.07000000000000028,4.0,4.06,3.94,0.11999999999999966,0.0,4.140000000000001,4.28,4.05,0.23000000000000043,-0.03000000000000025,29683,64941,8693,56248,-11222
2016-06-05,4.4239999999999995,4.81,4.05,0.7599999999999998,0.7599999999999998,4.7,5.12,4.34,0.7800000000000002,0.5499999999999998,4.316,4.51,4.05,0.45999999999999996,0.45999999999999996,4.556,4.75,4.3,0.4500000000000002,0.41000000000000014,67650,108884,20092,88792,26802
2016-06-12,4.9159999999999995,5.21,4.75,0.45999999999999996,0.20000000000000018,5.116,5.24,4.97,0.27000000000000046,0.1999999999999993,4.776,5.01,4.51,0.5,0.4400000000000004,4.898,5.03,4.72,0.3100000000000005,0.25,51244,88499,28522,59977,13977
2016-06-19,4.9799999999999995,5.1,4.78,0.3199999999999994,-0.2599999999999998,5.132,5.18,5.09,0.08999999999999986,-0.08999999999999986,4.678,5.0,4.55,0.4500000000000002,-0.3899999999999997,4.988,5.16,4.67,0.4900000000000002,-0.08999999999999986,28103,47338,17207,30131,-8998
2016-06-26,5.328,5.7,4.96,0.7400000000000002,0.41999999999999993,5.51,5.87,5.18,0.6900000000000004,0.5200000000000005,5.108,5.42,4.73,0.6899999999999995,0.6899999999999995,5.368,5.61,4.96,0.6500000000000004,0.5700000000000003,41778,86409,16137,70272,-12334
2016-07-03,5.327500000000001,5.52,5.19,0.3299999999999992,-0.28999999999999915,5.495,5.73,5.3,0.4300000000000006,-0.23000000000000043,4.985,5.17,4.55,0.6200000000000001,0.0,5.34,5.43,5.2,0.22999999999999954,0.019999999999999574,42943,68992,16294,52698,-36800
2016-07-10,6.208,6.64,5.52,1.12,1.12,6.452,6.68,5.89,0.79,0.79,5.962,6.47,5.52,0.9500000000000002,0.13000000000000078,6.206,6.53,5.86,0.6699999999999999,-0.009999999999999787,62661,87831,43692,44139,32095
2016-07-17,5.8,5.99,5.6,0.39000000000000057,0.10000000000000053,6.018,6.26,5.75,0.5099999999999998,-0.25,5.632,5.76,5.5,0.2599999999999998,-0.08999999999999986,5.78,5.95,5.55,0.40000000000000036,-0.40000000000000036,23326,28664,19555,9109,42
2016-07-24,5.4639999999999995,5.52,5.4,0.11999999999999922,0.03000000000000025,5.538,5.61,5.48,0.1299999999999999,0.07999999999999918,5.332,5.46,5.22,0.2400000000000002,0.09000000000000075,5.5,5.57,5.41,0.16000000000000014,0.09999999999999964,19119,28309,9039,19270,118
2016-07-31,5.194,5.5,5.01,0.4900000000000002,-0.4400000000000004,5.244,5.5,5.1,0.40000000000000036,-0.34999999999999964,5.046,5.39,4.86,0.5299999999999994,-0.5299999999999994,5.13,5.41,4.99,0.41999999999999993,-0.41999999999999993,12339,18411,4672,13739,13739
2016-08-07,4.7379999999999995,4.85,4.6,0.25,-0.09999999999999964,4.886,4.95,4.8,0.15000000000000036,0.040000000000000036,4.58,4.72,4.36,0.35999999999999943,0.04999999999999982,4.746,4.82,4.61,0.20999999999999996,0.17999999999999972,41712,105223,4180,101043,-101043
2016-08-14,4.6419999999999995,4.75,4.51,0.2400000000000002,-0.11000000000000032,4.7459999999999996,4.83,4.66,0.16999999999999993,-0.16999999999999993,4.6,4.7,4.51,0.1900000000000004,-0.10000000000000053,4.646,4.72,4.55,0.16999999999999993,-0.05999999999999961,12749,23905,4129,19776,-4854
2016-08-21,4.7,5.09,4.58,0.5099999999999998,0.4900000000000002,4.8759999999999994,5.35,4.58,0.7699999999999996,0.75,4.672,5.09,4.54,0.5499999999999998,0.5499999999999998,4.836,5.32,4.55,0.7700000000000005,0.7700000000000005,34203,90571,1743,88828,28635
