Date,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_volatility,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Open_change,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_volatility,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_High_change,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_volatility,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Low_change,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_average,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_max,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_min,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_volatility,First Trust Asia Pacific Ex-Japan AlphaDEXEtf_Close_change
2017-01-15,28.59,28.59,28.59,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2017-01-22,29.02,29.02,29.02,0.0,0.0,29.04,29.04,29.04,0.0,0.0,28.97,28.97,28.97,0.0,0.0,29.02,29.02,29.02,0.0,0.0
2017-01-29,29.57,29.57,29.57,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2017-02-05,29.6,29.6,29.6,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2017-02-12,29.98,29.98,29.98,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2017-02-19,30.23,30.23,30.23,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2017-02-26,29.77,29.77,29.77,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.76,29.76,29.76,0.0,0.0,30.0,30.0,30.0,0.0,0.0
2017-03-05,30.03,30.03,30.03,0.0,0.0,30.17,30.17,30.17,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2017-03-12,30.76,30.76,30.76,0.0,0.0,31.15,31.15,31.15,0.0,0.0,30.76,30.76,30.76,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2017-03-19,30.97,30.97,30.97,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2017-03-26,31.1,31.1,31.1,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.15,31.15,31.15,0.0,0.0
2017-04-02,30.82,30.82,30.82,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2017-04-09,30.56,30.56,30.56,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.61,30.61,30.61,0.0,0.0
2017-04-16,30.43,30.43,30.43,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2017-04-23,30.72,30.72,30.72,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2017-04-30,30.64,30.64,30.64,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2017-05-07,31.68,31.68,31.68,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2017-05-14,31.86,31.86,31.86,0.0,0.0,32.18,32.18,32.18,0.0,0.0,31.86,31.86,31.86,0.0,0.0,32.01,32.01,32.01,0.0,0.0
2017-05-21,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2017-05-28,33.42,33.42,33.42,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2017-06-04,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2017-06-11,32.6,32.6,32.6,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2017-06-18,32.56,32.56,32.56,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.58,32.58,32.58,0.0,0.0
2017-06-25,32.64,32.64,32.64,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2017-07-02,32.25,32.25,32.25,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2017-07-09,33.54,33.54,33.54,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.86,33.86,33.86,0.0,0.0
2017-07-16,33.99,33.99,33.99,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.98,33.98,33.98,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2017-07-23,33.84,33.84,33.84,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.84,33.84,33.84,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2017-07-30,34.0,34.0,34.0,0.0,0.0,34.02,34.02,34.02,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2017-08-06,33.12,33.12,33.12,0.0,0.0,33.15,33.15,33.15,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.97,32.97,32.97,0.0,0.0
2017-08-13,33.25,33.25,33.25,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.25,33.25,33.25,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2017-08-20,34.01,34.01,34.01,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.99,33.99,33.99,0.0,0.0,34.03,34.03,34.03,0.0,0.0
2017-08-27,34.24,34.24,34.24,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.22,34.22,34.22,0.0,0.0
2017-09-03,34.21,34.21,34.21,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.04,34.04,34.04,0.0,0.0
2017-09-10,34.32,34.32,34.32,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2017-09-17,33.97,33.97,33.97,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2017-09-24,33.56,33.56,33.56,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.57,33.57,33.57,0.0,0.0
2017-10-01,33.97,33.97,33.97,0.0,0.0,34.11,34.11,34.11,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.07,34.07,34.07,0.0,0.0
2017-10-08,34.71,34.71,34.71,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2017-10-15,34.5,34.5,34.5,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2017-10-22,34.59,34.59,34.59,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2017-10-29,35.19,35.19,35.19,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.19,35.19,35.19,0.0,0.0,35.19,35.19,35.19,0.0,0.0
2017-11-05,35.07,35.07,35.07,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2017-11-12,34.62,34.62,34.62,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2017-11-19,35.29,35.29,35.29,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.29,35.29,35.29,0.0,0.0
2017-11-26,35.06,35.06,35.06,0.0,0.0,35.06,35.06,35.06,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2017-12-03,34.73,34.73,34.73,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2017-12-10,35.59,35.59,35.59,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2017-12-17,35.02,35.02,35.02,0.0,0.0,35.02,35.02,35.02,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.88,34.88,34.88,0.0,0.0
2017-12-24,35.44,35.44,35.44,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.71,35.71,35.71,0.0,0.0
2017-12-31,36.47,36.47,36.47,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.47,36.47,36.47,0.0,0.0,36.55,36.55,36.55,0.0,0.0
