Date,PARStock_Open_average,PARStock_Open_max,PARStock_Open_min,PARStock_Open_volatility,PARStock_Open_change,PARStock_High_average,PARStock_High_max,PARStock_High_min,PARStock_High_volatility,PARStock_High_change,PARStock_Low_average,PARStock_Low_max,PARStock_Low_min,PARStock_Low_volatility,PARStock_Low_change,PARStock_Close_average,PARStock_Close_max,PARStock_Close_min,PARStock_Close_volatility,PARStock_Close_change,PARStock_Volume_average,PARStock_Volume_max,PARStock_Volume_min,PARStock_Volume_volatility,PARStock_Volume_change
2016-01-03,6.256,6.64,6.0,0.6399999999999997,-0.6399999999999997,6.354,6.72,6.02,0.7000000000000002,-0.7000000000000002,6.016,6.36,5.62,0.7400000000000002,-0.7400000000000002,6.184,6.44,5.89,0.5500000000000007,-0.5500000000000007,28464,65646,12729,52917,9816
2016-01-10,5.862,5.97,5.71,0.2599999999999998,-0.13999999999999968,5.986,6.1,5.85,0.25,-0.15000000000000036,5.644,5.75,5.4,0.34999999999999964,-0.34999999999999964,5.854,6.01,5.56,0.4500000000000002,-0.29000000000000004,29146,62797,12454,50343,33036
2016-01-17,5.53,5.63,5.4,0.22999999999999954,-0.05000000000000071,5.6975,5.76,5.59,0.16999999999999993,0.15000000000000036,5.3925,5.41,5.35,0.0600000000000005,0.0,5.505,5.6,5.43,0.16999999999999993,0.1200000000000001,19642,36382,5789,30593,15894
2016-01-24,5.556,5.66,5.42,0.2400000000000002,0.1900000000000004,5.712000000000001,5.9,5.51,0.39000000000000057,0.39000000000000057,5.4959999999999996,5.62,5.4,0.21999999999999975,0.21999999999999975,5.592,5.82,5.42,0.40000000000000036,0.40000000000000036,8932,12437,5607,6830,6830
2016-01-31,5.676,5.79,5.54,0.25,-0.25,5.71,5.79,5.55,0.2400000000000002,-0.2400000000000002,5.54,5.64,5.3,0.33999999999999986,-0.33999999999999986,5.6000000000000005,5.69,5.37,0.3200000000000003,-0.28000000000000025,11861,36240,2311,33929,28322
2016-02-07,5.2379999999999995,5.39,5.07,0.3199999999999994,0.13999999999999968,5.338,5.43,5.25,0.17999999999999972,0.08000000000000007,5.086,5.17,5.01,0.16000000000000014,0.16000000000000014,5.1979999999999995,5.39,5.04,0.34999999999999964,0.25,10939,16092,4871,11221,-8439
2016-02-14,5.3925,5.57,5.22,0.35000000000000053,0.3199999999999994,5.5975,5.77,5.29,0.47999999999999954,0.41999999999999993,5.3575,5.55,5.19,0.35999999999999943,0.35999999999999943,5.42,5.57,5.19,0.3799999999999999,0.3799999999999999,12187,18320,6451,11869,-11869
2016-02-21,5.898,6.12,5.66,0.45999999999999996,0.1299999999999999,6.044,6.3,5.89,0.41000000000000014,0.07000000000000028,5.74,5.93,5.52,0.41000000000000014,0.10000000000000053,5.854,6.03,5.77,0.2600000000000007,0.020000000000000462,12447,20431,8774,11657,6802
2016-02-28,6.078,6.41,5.78,0.6299999999999999,0.5600000000000005,6.254,6.47,5.85,0.6200000000000001,0.6200000000000001,5.982,6.25,5.74,0.5099999999999998,0.5099999999999998,6.172,6.35,5.78,0.5699999999999994,0.5599999999999996,33394,69890,1953,67937,14040
2016-03-06,6.324,6.35,6.29,0.05999999999999961,-0.05999999999999961,6.374,6.39,6.34,0.04999999999999982,-0.009999999999999787,6.136,6.21,6.08,0.1299999999999999,-0.019999999999999574,6.314,6.38,6.22,0.16000000000000014,-0.1299999999999999,18104,34903,7670,27233,-18336
