Date,MERCStock_Open_average,MERCStock_Open_max,MERCStock_Open_min,MERCStock_Open_volatility,MERCStock_Open_change,MERCStock_High_average,MERCStock_High_max,MERCStock_High_min,MERCStock_High_volatility,MERCStock_High_change,MERCStock_Low_average,MERCStock_Low_max,MERCStock_Low_min,MERCStock_Low_volatility,MERCStock_Low_change,MERCStock_Close_average,MERCStock_Close_max,MERCStock_Close_min,MERCStock_Close_volatility,MERCStock_Close_change,MERCStock_Volume_average,MERCStock_Volume_max,MERCStock_Volume_min,MERCStock_Volume_volatility,MERCStock_Volume_change
2016-01-03,8.73,9.14,8.53,0.6100000000000012,-0.3099999999999987,9.118,9.42,8.57,0.8499999999999996,-0.8399999999999999,8.4,8.57,8.25,0.3200000000000003,-0.2900000000000009,8.704,9.16,8.37,0.7900000000000009,-0.7900000000000009,431008,1553466,85735,1467731,-1467731
2016-01-10,8.17,8.4,8.0,0.40000000000000036,-0.40000000000000036,8.356,8.63,8.08,0.5500000000000007,-0.07000000000000028,7.85,8.03,7.57,0.4599999999999991,-0.08999999999999986,8.042,8.2,7.88,0.3199999999999994,0.03999999999999915,143483,224459,95912,128547,-7175
2016-01-17,7.59,8.07,7.41,0.6600000000000001,-0.6100000000000003,7.737500000000001,8.07,7.53,0.54,-0.33999999999999986,7.295,7.46,7.07,0.3899999999999997,-0.15000000000000036,7.49,7.64,7.37,0.2699999999999996,0.09999999999999964,86016,113248,46715,66533,-21474
2016-01-24,7.198,7.58,6.94,0.6399999999999997,-0.6399999999999997,7.396,7.58,7.25,0.33000000000000007,-0.1900000000000004,6.918,7.04,6.77,0.27000000000000046,-0.21999999999999975,7.154,7.4,6.9,0.5,0.17999999999999972,123874,184649,58546,126103,41169
2016-01-31,6.94,7.23,6.49,0.7400000000000002,-0.7400000000000002,7.168,7.48,6.75,0.7300000000000004,-0.5599999999999996,6.65,7.07,6.35,0.7200000000000006,-0.7200000000000006,6.842,7.24,6.51,0.7300000000000004,-0.54,162900,338992,69886,269106,208407
2016-02-07,6.388,6.76,6.07,0.6899999999999995,0.16999999999999993,6.936,8.41,6.46,1.9500000000000002,1.8200000000000003,6.192,6.62,5.95,0.6699999999999999,0.3899999999999997,6.618,8.13,6.02,2.110000000000001,1.8600000000000012,400087,1167355,130223,1037132,1013435
2016-02-14,8.01,8.16,7.79,0.3700000000000001,-0.040000000000000924,8.3675,8.44,8.29,0.15000000000000036,-0.129999999999999,7.7225,7.8,7.64,0.16000000000000014,0.16000000000000014,7.8925,8.16,7.69,0.46999999999999975,0.10999999999999943,577150,1012249,281132,731117,-164731
2016-02-21,8.252,8.37,8.05,0.3199999999999985,0.3199999999999985,8.482,8.71,8.36,0.3500000000000014,0.11999999999999922,8.074,8.25,7.78,0.46999999999999975,0.40999999999999925,8.34,8.43,8.23,0.1999999999999993,0.16000000000000014,176518,261528,92832,168696,-126754
2016-02-28,8.82,9.15,8.39,0.7599999999999998,0.6099999999999994,9.145999999999999,9.54,8.91,0.629999999999999,-0.4399999999999995,8.67,8.81,8.31,0.5,0.5,8.932,9.1,8.83,0.2699999999999996,-0.21999999999999886,341130,448756,222060,226696,-150999
2016-03-06,8.744,8.91,8.43,0.4800000000000004,-0.41000000000000014,8.934,9.09,8.77,0.3200000000000003,-0.1999999999999993,8.568,8.82,8.2,0.620000000000001,-0.39000000000000057,8.744,8.95,8.34,0.6099999999999994,-0.1399999999999988,191909,297917,95929,201988,-142021
2016-03-13,8.552,8.73,8.29,0.4400000000000013,0.05000000000000071,8.764,9.02,8.54,0.4800000000000004,0.15000000000000036,8.432,8.7,8.18,0.5199999999999996,0.20999999999999908,8.634,8.95,8.31,0.6399999999999988,0.3199999999999985,185792,400966,106112,294854,294854
2016-03-20,8.622499999999999,8.92,8.19,0.7300000000000004,-0.6500000000000004,8.782499999999999,9.01,8.54,0.47000000000000064,-0.34999999999999964,8.370000000000001,8.71,8.12,0.5900000000000016,-0.5900000000000016,8.6175,8.92,8.27,0.6500000000000004,-0.3200000000000003,217387,328402,144607,183795,-60629
2016-03-27,8.974,9.31,8.64,0.6699999999999999,0.6300000000000008,9.248,9.51,8.98,0.5299999999999994,0.33999999999999986,8.802,9.02,8.47,0.5499999999999989,0.5,9.122,9.45,8.71,0.7399999999999984,0.5499999999999989,270693,551345,127703,423642,372457
2016-04-03,9.209999999999999,9.29,9.16,0.129999999999999,-0.10999999999999943,9.352,9.47,9.25,0.22000000000000064,-0.22000000000000064,9.03,9.12,8.87,0.25,-0.25,9.152,9.29,8.92,0.3699999999999992,-0.3699999999999992,95961,137109,75541,61568,15496
2016-04-10,9.212,9.43,8.97,0.4599999999999991,0.33999999999999986,9.466,9.79,9.12,0.6699999999999999,0.6699999999999999,9.126,9.3,8.82,0.4800000000000004,0.4399999999999995,9.334,9.63,9.03,0.6000000000000014,0.6000000000000014,160851,230486,80287,150199,96594
2016-04-17,9.878,10.1,9.66,0.4399999999999995,-0.10999999999999943,10.15,10.42,9.88,0.5399999999999991,-0.3200000000000003,9.714,9.94,9.59,0.34999999999999964,0.0,9.876,10.08,9.67,0.41000000000000014,-0.3200000000000003,167233,326570,73290,253280,-204171
2016-04-24,9.454,9.76,8.6,1.1600000000000001,-1.1600000000000001,9.676,9.89,8.93,0.9600000000000009,-0.8900000000000006,8.96,9.55,7.13,2.420000000000001,-2.0699999999999994,9.346,9.69,8.4,1.2899999999999991,-1.049999999999999,270655,659330,148709,510621,510621
2016-05-01,8.472,8.56,8.3,0.2599999999999998,0.08999999999999986,8.656,8.83,8.58,0.25,0.22000000000000064,8.316,8.44,8.22,0.21999999999999886,0.21999999999999886,8.576,8.73,8.46,0.2699999999999996,0.16000000000000014,218824,238345,186925,51420,-20659
2016-05-08,8.73,8.9,8.49,0.41000000000000014,-0.25,8.895999999999999,9.11,8.65,0.4599999999999991,-0.29999999999999893,8.51,8.67,8.36,0.3100000000000005,-0.05000000000000071,8.706,8.89,8.53,0.3600000000000012,-0.3600000000000012,157924,210896,103440,107456,38845
2016-05-15,8.594,8.92,8.34,0.5800000000000001,0.3200000000000003,8.872,9.19,8.59,0.5999999999999996,0.3699999999999992,8.434,8.59,8.25,0.33999999999999986,0.0,8.684000000000001,8.91,8.42,0.4900000000000002,0.27999999999999936,190089,296164,91109,205055,11552
2016-05-22,8.914,9.01,8.76,0.25,0.07000000000000028,9.09,9.22,8.91,0.3100000000000005,0.05999999999999872,8.79,8.87,8.67,0.1999999999999993,0.02999999999999936,8.916,9.12,8.74,0.379999999999999,0.2699999999999996,199686,248812,145756,103056,76345
2016-05-29,9.0075,9.07,8.98,0.08999999999999986,-0.07000000000000028,9.1725,9.27,9.1,0.16999999999999993,0.08000000000000007,8.7175,8.82,8.65,0.16999999999999993,0.16999999999999993,9.032499999999999,9.12,8.99,0.129999999999999,0.10999999999999943,273663,355225,217902,137323,-68880
2016-06-05,9.236,9.41,8.99,0.41999999999999993,-0.16999999999999993,9.344,9.53,9.08,0.4499999999999993,-0.33000000000000007,9.06,9.31,8.86,0.45000000000000107,-0.14000000000000057,9.212,9.41,8.9,0.5099999999999998,-0.5099999999999998,162951,347950,107094,240856,-222924
2016-06-12,8.328,8.85,8.07,0.7799999999999994,-0.7199999999999989,8.46,8.85,8.21,0.6399999999999988,-0.4299999999999997,8.084,8.42,7.95,0.46999999999999975,-0.41999999999999993,8.193999999999999,8.43,8.09,0.33999999999999986,-0.2699999999999996,214577,239838,176377,63461,11131
2016-06-19,8.082,8.24,7.83,0.41000000000000014,-0.41000000000000014,8.218,8.35,8.1,0.25,-0.25,7.902,8.16,7.47,0.6900000000000004,-0.6900000000000004,8.038,8.2,7.72,0.47999999999999954,-0.47999999999999954,181751,309744,90441,219303,219303
2016-06-26,7.79,7.94,7.62,0.3200000000000003,0.3200000000000003,7.944,8.25,7.72,0.5300000000000002,0.5300000000000002,7.644,7.94,7.42,0.5200000000000005,0.5200000000000005,7.866,8.19,7.68,0.5099999999999998,0.4899999999999993,197744,321181,96073,225108,-180586
2016-07-03,8.07,8.14,7.93,0.21000000000000085,0.030000000000001137,8.2425,8.35,8.15,0.1999999999999993,0.16000000000000014,7.8825,8.05,7.57,0.4800000000000004,-0.009999999999999787,8.0825,8.17,7.99,0.17999999999999972,0.17999999999999972,128544,170152,81252,88900,49780
2016-07-10,8.37,8.57,8.0,0.5700000000000003,0.5199999999999996,8.564,8.78,8.32,0.4599999999999991,0.4599999999999991,8.298,8.51,7.81,0.7000000000000002,0.6900000000000004,8.478,8.64,8.25,0.39000000000000057,0.39000000000000057,198011,384649,61133,323516,-80819
2016-07-17,8.312,8.63,8.1,0.5300000000000011,-0.5300000000000011,8.418,8.63,8.26,0.370000000000001,-0.370000000000001,8.132,8.29,7.95,0.33999999999999897,-0.33999999999999897,8.244,8.46,8.11,0.3500000000000014,-0.27000000000000135,169008,209438,107040,102398,-30626
2016-07-24,8.054,8.16,7.71,0.4500000000000002,-0.4400000000000004,8.244,8.34,8.18,0.16000000000000014,-0.0600000000000005,7.826,8.06,7.03,1.0300000000000002,-0.9500000000000002,8.084,8.18,7.89,0.29000000000000004,-0.20000000000000018,157814,276484,117752,158732,158732
2016-07-31,8.022,8.1,7.91,0.1899999999999995,0.16999999999999993,8.228,8.33,8.1,0.23000000000000043,-0.03999999999999915,7.818,7.9,7.74,0.16000000000000014,0.14000000000000057,8.03,8.12,7.91,0.20999999999999908,-0.20999999999999908,177089,222478,97978,124500,-124500
2016-08-07,8.124,8.31,7.91,0.40000000000000036,0.40000000000000036,8.394,8.59,8.2,0.39000000000000057,0.34999999999999964,7.9959999999999996,8.04,7.91,0.129999999999999,0.11999999999999922,8.174,8.29,8.09,0.1999999999999993,-0.019999999999999574,170372,300785,98315,202470,-55979
2016-08-14,8.158,8.25,8.11,0.14000000000000057,0.10999999999999943,8.354,8.42,8.2,0.22000000000000064,0.019999999999999574,8.096,8.16,8.03,0.13000000000000078,0.019999999999999574,8.218,8.35,8.12,0.23000000000000043,0.16000000000000014,106084,148275,67674,80601,80601
2016-08-21,8.354000000000001,8.48,8.25,0.23000000000000043,0.17999999999999972,8.464,8.59,8.3,0.28999999999999915,0.2699999999999996,8.196,8.28,8.13,0.14999999999999858,0.14999999999999858,8.35,8.48,8.22,0.2599999999999998,0.16999999999999993,110200,125046,88831,36215,10091
2016-08-28,8.342,8.41,8.26,0.15000000000000036,0.02999999999999936,8.518,8.8,8.38,0.41999999999999993,0.3500000000000014,8.278,8.41,8.22,0.1899999999999995,0.16000000000000014,8.39,8.7,8.26,0.4399999999999995,0.4399999999999995,98611,112074,85089,26985,-17679
2016-09-04,8.625,8.69,8.51,0.17999999999999972,-0.02999999999999936,8.7225,8.76,8.66,0.09999999999999964,-0.07000000000000028,8.4825,8.6,8.33,0.2699999999999996,-0.16000000000000014,8.58,8.72,8.41,0.3100000000000005,-0.14000000000000057,101864,115758,91553,24205,-14242
2016-09-11,8.388,8.5,8.34,0.16000000000000014,0.16000000000000014,8.514,8.68,8.42,0.2599999999999998,0.1899999999999995,8.314,8.49,8.25,0.2400000000000002,0.21000000000000085,8.45,8.6,8.35,0.25,0.1399999999999988,227775,565168,81527,483641,130218
2016-09-18,8.644,8.7,8.59,0.10999999999999943,0.10999999999999943,8.838,8.94,8.7,0.2400000000000002,0.15000000000000036,8.56,8.65,8.49,0.16000000000000014,-0.019999999999999574,8.65,8.77,8.5,0.2699999999999996,-0.11999999999999922,164267,246174,85191,160983,-77420
2016-09-25,8.362,8.47,8.28,0.19000000000000128,-0.120000000000001,8.502,8.73,8.38,0.34999999999999964,-0.23000000000000043,8.266,8.35,8.17,0.17999999999999972,-0.10999999999999943,8.370000000000001,8.47,8.31,0.16000000000000014,0.120000000000001,93008,138289,64438,73851,67744
2016-10-02,8.3,8.46,8.16,0.3000000000000007,-0.17999999999999972,8.428,8.65,8.27,0.3800000000000008,-0.2699999999999996,8.206,8.39,8.1,0.2900000000000009,-0.15000000000000036,8.274,8.42,8.18,0.2400000000000002,-0.07000000000000028,85246,115915,51975,63940,-44579
2016-10-09,8.284,8.37,8.2,0.16999999999999993,-0.16999999999999993,8.4,8.46,8.21,0.25,-0.02000000000000135,8.146,8.27,7.96,0.3099999999999996,-0.1899999999999995,8.232,8.32,7.98,0.33999999999999986,0.0,148226,247060,77522,169538,-42702
2016-10-16,8.05,8.4,7.75,0.6500000000000004,-0.6500000000000004,8.120000000000001,8.4,7.9,0.5,-0.5,7.8500000000000005,8.05,7.6,0.45000000000000107,-0.45000000000000107,7.95,8.1,7.8,0.2999999999999998,-0.2999999999999998,138327,182311,69911,112400,78407
2016-10-23,7.82,7.9,7.7,0.20000000000000018,-0.20000000000000018,8.030000000000001,8.15,7.95,0.20000000000000018,0.15000000000000036,7.71,7.8,7.6,0.20000000000000018,0.10000000000000053,7.87,7.95,7.75,0.20000000000000018,0.0,137944,191133,99251,91882,-91882
2016-10-30,7.89,8.05,7.8,0.2500000000000009,-0.10000000000000053,8.15,8.55,8.0,0.5500000000000007,0.45000000000000107,7.77,7.8,7.75,0.04999999999999982,0.0,8.01,8.5,7.85,0.6500000000000004,0.5999999999999996,160083,320272,96207,224065,167248
2016-11-06,8.42,8.6,8.25,0.34999999999999964,-0.1999999999999993,8.564,8.65,8.35,0.3000000000000007,-0.09999999999999964,8.286,8.4,8.2,0.20000000000000107,0.10000000000000142,8.41,8.5,8.35,0.15000000000000036,0.15000000000000036,138164,259610,63717,195893,-135311
2016-11-13,8.8,9.1,8.5,0.5999999999999996,0.5999999999999996,9.05,9.3,8.7,0.6000000000000014,0.6000000000000014,8.77,9.1,8.5,0.5999999999999996,0.5999999999999996,8.94,9.25,8.6,0.6500000000000004,0.6500000000000004,106775,139220,72829,66391,-18730
2016-11-20,9.475,9.6,9.3,0.29999999999999893,0.29999999999999893,9.695,9.8,9.5,0.3000000000000007,0.3000000000000007,9.4,9.5,9.25,0.25,0.25,9.537500000000001,9.65,9.4,0.25,0.15000000000000036,68236,90495,39772,50723,-36233
2016-11-27,9.53,9.65,9.45,0.20000000000000107,-0.15000000000000036,9.69,9.7,9.65,0.049999999999998934,0.0,9.4,9.5,9.25,0.25,-0.16999999999999993,9.540000000000001,9.65,9.5,0.15000000000000036,0.15000000000000036,72144,86710,50957,35753,-12450
2016-12-04,10.040000000000001,10.3,9.75,0.5500000000000007,0.4499999999999993,10.264,10.47,9.95,0.5200000000000014,0.3500000000000014,9.872,9.96,9.7,0.26000000000000156,0.20000000000000107,10.12,10.3,9.9,0.40000000000000036,0.29999999999999893,88781,136923,37141,99782,-50148
2016-12-11,10.129999999999999,10.2,10.0,0.1999999999999993,0.0,10.370000000000001,10.65,10.25,0.40000000000000036,0.25,9.952,10.1,9.8,0.29999999999999893,0.09999999999999964,10.19,10.65,10.0,0.6500000000000004,0.5999999999999996,94145,203446,56972,146474,145983
