Date,CLBStock_Open_average,CLBStock_Open_max,CLBStock_Open_min,CLBStock_Open_volatility,CLBStock_Open_change,CLBStock_High_average,CLBStock_High_max,CLBStock_High_min,CLBStock_High_volatility,CLBStock_High_change,CLBStock_Low_average,CLBStock_Low_max,CLBStock_Low_min,CLBStock_Low_volatility,CLBStock_Low_change,CLBStock_Close_average,CLBStock_Close_max,CLBStock_Close_min,CLBStock_Close_volatility,CLBStock_Close_change,CLBStock_Volume_average,CLBStock_Volume_max,CLBStock_Volume_min,CLBStock_Volume_volatility,CLBStock_Volume_change
2016-01-03,104.05,108.93,99.65,9.280000000000001,-8.41000000000001,105.658,110.64,100.55,10.090000000000003,-10.090000000000003,101.598,105.47,96.79,8.679999999999993,-8.679999999999993,102.446,107.27,97.19,10.079999999999998,-10.079999999999998,550788,729683,462169,267514,-116214
2016-01-10,96.116,97.94,94.83,3.1099999999999994,-2.0600000000000023,97.33,98.6,96.26,2.339999999999989,-1.0899999999999892,92.788,94.1,91.6,2.5,-0.519999999999996,95.462,96.62,93.72,2.9000000000000057,2.1700000000000017,887572,1333950,578072,755878,-115908
2016-01-17,93.58500000000001,96.9,90.89,6.010000000000005,1.25,96.0675,100.23,92.39,7.840000000000003,3.450000000000003,89.39750000000001,92.34,84.5,7.840000000000003,1.3299999999999983,92.9925,95.27,91.18,4.089999999999989,2.700000000000003,843235,1090619,667542,423077,-113637
2016-01-24,90.224,93.23,88.0,5.230000000000004,-3.4399999999999977,94.544,98.59,92.23,6.359999999999999,2.730000000000004,88.644,89.55,87.69,1.8599999999999994,0.1799999999999926,91.802,98.4,89.25,9.150000000000006,8.670000000000002,1393642,2295044,835643,1459401,527031
2016-01-31,96.834,100.08,93.79,6.289999999999992,2.789999999999992,99.93,102.26,95.99,6.27000000000001,1.019999999999996,94.976,99.01,92.0,7.010000000000005,4.410000000000011,97.26400000000001,100.87,92.98,7.890000000000001,5.480000000000004,966346,1114413,844695,269718,-269718
2016-02-07,97.644,102.36,93.78,8.579999999999998,-1.019999999999996,100.962,104.37,96.17,8.200000000000003,-2.8700000000000045,94.47,96.8,91.52,5.280000000000001,-1.25,97.946,103.93,94.72,9.210000000000008,-4.550000000000011,745918,1057050,521573,535477,-390923
2016-02-14,103.8925,107.41,101.01,6.3999999999999915,3.3999999999999915,106.22,107.95,101.75,6.200000000000003,5.930000000000007,101.7125,104.19,96.79,7.3999999999999915,7.3999999999999915,105.195,107.29,101.67,5.6200000000000045,5.6200000000000045,680995,919321,512601,406720,406720
2016-02-21,105.062,109.22,100.62,8.599999999999994,-5.219999999999999,107.34400000000001,112.0,103.15,8.849999999999994,-5.219999999999999,102.998,108.24,99.95,8.289999999999992,-4.429999999999993,104.62599999999999,110.05,102.35,7.700000000000003,-5.019999999999996,785019,920773,518839,401934,34649
2016-02-28,108.658,114.64,105.5,9.14,9.14,111.938,116.52,108.38,8.14,8.14,106.73,110.38,104.19,6.189999999999998,6.189999999999998,110.382,115.19,104.94,10.25,10.25,855393,1256605,621931,634674,634674
2016-03-06,116.096,118.44,114.48,3.9599999999999937,2.3299999999999983,118.038,118.87,115.63,3.240000000000009,-0.07000000000000739,112.7,116.01,111.21,4.800000000000011,4.800000000000011,115.872,118.87,112.49,6.38000000000001,-1.4500000000000028,767993,1525308,488917,1036391,-984561
2016-03-13,112.654,115.33,110.98,4.349999999999994,-1.25,114.114,117.09,111.14,5.950000000000003,0.9000000000000057,110.486,113.75,107.52,6.230000000000004,1.6400000000000006,112.086,114.06,109.88,4.180000000000007,1.8900000000000006,811756,1158645,668917,489728,406759
2016-03-20,111.9075,112.87,109.9,2.969999999999999,-2.969999999999999,114.655,115.22,113.93,1.289999999999992,-0.4900000000000091,110.9975,112.2,108.51,3.6899999999999977,-3.239999999999995,113.515,114.34,112.36,1.980000000000004,-0.46999999999999886,470025,537739,403731,134008,-3759
2016-03-27,112.65,115.74,109.8,5.939999999999998,-3.7900000000000063,113.976,115.74,110.98,4.759999999999991,-3.769999999999996,110.39,112.07,107.37,4.699999999999989,-4.699999999999989,111.882,114.33,108.31,6.019999999999996,-4.189999999999998,446214,679652,339035,340617,328090
2016-04-03,106.48,107.42,105.45,1.9699999999999989,-1.0700000000000074,108.218,109.11,107.44,1.6700000000000017,-0.9099999999999966,104.608,105.6,102.22,3.3799999999999955,-0.46000000000000796,105.996,107.85,103.73,4.11999999999999,0.5600000000000023,483956,584566,406764,177802,-52497
2016-04-10,110.18,112.68,107.12,5.560000000000002,4.640000000000001,112.482,114.31,108.32,5.990000000000009,5.990000000000009,108.56400000000001,111.25,105.78,5.469999999999999,4.230000000000004,111.152,112.96,105.99,6.969999999999999,6.969999999999999,394390,495403,260492,234911,-18829
2016-04-17,117.266,124.42,110.15,14.269999999999996,14.269999999999996,122.25,130.98,114.48,16.499999999999986,16.499999999999986,116.694,124.24,110.04,14.199999999999989,14.199999999999989,120.622,129.21,113.56,15.650000000000006,15.650000000000006,814854,1254542,426272,828270,491488
2016-04-24,130.774,133.25,128.35,4.900000000000006,4.900000000000006,133.19,135.49,129.96,5.530000000000001,5.530000000000001,129.326,131.8,127.01,4.790000000000006,4.420000000000016,131.704,133.97,128.65,5.319999999999993,5.009999999999991,754912,976733,661447,315286,-39934
2016-05-01,128.65800000000002,133.05,124.56,8.490000000000009,-8.490000000000009,129.48399999999998,133.69,126.75,6.939999999999998,-6.939999999999998,125.262,130.92,120.82,10.099999999999994,-7.409999999999982,127.086,132.43,124.47,7.960000000000008,-7.420000000000002,762023,1409433,474281,935152,-210910
2016-05-08,121.08,123.19,118.55,4.640000000000001,-4.640000000000001,122.23,124.0,119.58,4.420000000000002,-3.6400000000000006,118.992,120.98,116.25,4.730000000000004,-3.780000000000001,120.442,122.74,116.99,5.75,-4.430000000000007,792786,1879043,346571,1532472,244334
2016-05-15,116.782,119.05,114.09,4.959999999999994,-3.0,118.608,119.38,117.12,2.259999999999991,-0.47999999999998977,115.31,117.29,113.12,4.170000000000002,-2.1500000000000057,116.682,118.07,114.47,3.5999999999999943,0.5600000000000023,495085,687266,362316,324950,-165458
2016-05-22,120.214,123.0,117.1,5.900000000000006,3.480000000000004,122.152,124.92,120.04,4.8799999999999955,2.309999999999988,119.226,121.19,116.79,4.3999999999999915,3.7299999999999898,120.914,122.64,119.15,3.489999999999995,3.0999999999999943,395200,430907,266805,164102,-164102
2016-05-29,120.465,122.17,119.72,2.450000000000003,-2.3599999999999994,122.1425,123.65,120.6,3.0500000000000114,-1.7800000000000011,118.71000000000001,120.48,117.65,2.8299999999999983,-1.7900000000000063,120.7325,121.54,119.85,1.690000000000012,-0.9599999999999937,312659,367673,230782,136891,-57997
2016-06-05,128.422,132.0,121.9,10.099999999999994,7.579999999999984,131.156,133.38,129.2,4.180000000000007,0.5500000000000114,127.148,130.63,121.0,9.629999999999995,5.299999999999997,129.816,131.8,126.5,5.300000000000011,-2.2299999999999898,490649,624907,395802,229105,45888
2016-06-12,123.316,125.82,121.24,4.579999999999998,-3.4799999999999898,124.914,127.3,121.85,5.450000000000003,-3.259999999999991,122.084,124.71,119.27,5.439999999999998,-2.4599999999999937,123.112,124.8,121.05,3.75,-1.5799999999999983,542011,859664,315826,543838,370173
2016-06-19,123.848,126.0,121.91,4.090000000000003,-2.819999999999993,125.196,126.92,123.81,3.1099999999999994,-1.0100000000000051,122.172,125.34,119.66,5.680000000000007,-1.6999999999999886,123.604,126.92,121.1,5.820000000000007,-1.5,326214,387060,265044,122016,1864
2016-06-26,120.682,123.53,118.4,5.1299999999999955,3.6899999999999977,122.53,126.94,118.91,8.030000000000001,6.25,118.894,122.83,115.18,7.6499999999999915,6.959999999999994,120.83200000000001,124.97,116.18,8.789999999999992,8.789999999999992,494424,619076,367554,251522,-134146
2016-07-03,121.155,122.99,119.52,3.469999999999999,-0.8299999999999983,122.555,123.46,120.34,3.1199999999999903,-0.4199999999999875,119.1175,120.85,118.11,2.739999999999995,2.739999999999995,120.325,121.06,119.05,2.010000000000005,0.21999999999999886,426818,466874,380148,86726,-44703
2016-07-10,123.224,125.6,121.6,4.0,2.3500000000000085,125.156,126.24,122.72,3.519999999999996,2.469999999999999,121.75,123.34,119.94,3.4000000000000057,3.4000000000000057,122.96000000000001,125.62,120.01,5.609999999999999,3.789999999999992,409840,513199,320723,192476,-23386
2016-07-17,122.208,124.44,118.34,6.099999999999994,-4.920000000000002,124.138,127.82,118.8,9.019999999999996,-6.38000000000001,119.86,122.84,115.6,7.240000000000009,-6.5800000000000125,121.772,125.0,118.24,6.760000000000005,-6.280000000000001,601088,811878,389927,421951,421951
2016-07-24,116.208,117.87,114.8,3.0700000000000074,-2.069999999999993,117.95,119.47,117.15,2.319999999999993,-0.5499999999999972,114.888,115.12,114.69,0.4300000000000068,-0.2400000000000091,116.472,117.7,115.39,2.3100000000000023,1.4200000000000017,485955,573947,399472,174475,-56564
2016-07-31,114.484,115.67,112.91,2.760000000000005,-1.7199999999999989,115.318,116.27,114.38,1.8900000000000006,-0.4099999999999966,113.238,113.84,112.6,1.240000000000009,-0.28000000000000114,114.314,115.24,113.49,1.75,0.29999999999999716,711981,754013,651003,103010,92515
2016-08-07,117.646,120.0,115.75,4.25,1.3299999999999983,119.242,120.0,117.97,2.030000000000001,-1.9200000000000017,115.62,117.08,115.0,2.0799999999999983,-0.5600000000000023,117.204,119.75,115.23,4.519999999999996,-4.519999999999996,367715,623034,290760,332274,-332274
