Date,MGA_stock_Open_average,MGA_stock_Open_max,MGA_stock_Open_min,MGA_stock_Open_volatility,MGA_stock_Open_change,MGA_stock_High_average,MGA_stock_High_max,MGA_stock_High_min,MGA_stock_High_volatility,MGA_stock_High_change,MGA_stock_Low_average,MGA_stock_Low_max,MGA_stock_Low_min,MGA_stock_Low_volatility,MGA_stock_Low_change,MGA_stock_Close_average,MGA_stock_Close_max,MGA_stock_Close_min,MGA_stock_Close_volatility,MGA_stock_Close_change,MGA_stock_Volume_average,MGA_stock_Volume_max,MGA_stock_Volume_min,MGA_stock_Volume_volatility,MGA_stock_Volume_change
2016-01-03,38.034,40.11,35.64,4.469999999999999,-4.259999999999998,38.352,40.22,36.16,4.060000000000002,-4.060000000000002,36.937999999999995,39.15,34.73,4.420000000000002,-3.789999999999999,37.328,39.97,35.27,4.699999999999996,-4.57,2892197,4300557,1708658,2591899,1033527
2016-01-10,35.908,37.88,34.32,3.5600000000000023,-1.259999999999998,36.09,38.15,34.32,3.8299999999999983,-1.6400000000000006,34.646,35.52,33.2,2.3200000000000003,-1.8099999999999952,35.212,36.02,33.58,2.440000000000005,-2.1499999999999986,3467622,5837919,2191184,3646735,972858
2016-01-17,34.3625,35.5,33.48,2.020000000000003,1.2899999999999991,34.9525,36.0,34.26,1.740000000000002,1.740000000000002,33.7075,34.77,32.49,2.280000000000001,1.220000000000006,34.4125,35.17,33.88,1.2899999999999991,1.0600000000000023,2650803,3024643,2457210,567433,59962
2016-01-24,35.198,36.11,34.51,1.6000000000000014,-1.490000000000002,35.49,36.11,34.83,1.2800000000000011,-1.2800000000000011,34.216,34.81,33.77,1.0399999999999991,0.1700000000000017,34.652,35.16,34.09,1.0699999999999932,0.5,6350109,24050036,1619884,22430152,-22213923
2016-01-31,33.902,34.66,32.71,1.9499999999999957,-1.2199999999999989,34.238,35.27,33.21,2.0600000000000023,-1.6500000000000057,32.87,34.05,32.0,2.049999999999997,-1.4499999999999957,33.496,35.12,32.65,2.469999999999999,-2.4299999999999997,2230713,2998119,1749883,1248236,-234744
2016-02-07,31.57,32.13,31.02,1.110000000000003,-0.05000000000000426,32.414,33.26,31.76,1.4999999999999964,0.9299999999999997,31.134,31.84,30.41,1.4299999999999997,0.8999999999999986,31.83,33.08,31.37,1.7099999999999973,1.629999999999999,2858741,4348664,2194574,2154090,-118619
2016-02-14,34.41,35.44,33.75,1.6899999999999977,0.5900000000000034,34.787499999999994,35.44,33.83,1.6099999999999994,0.6499999999999986,33.67,34.35,32.66,1.6900000000000048,1.0200000000000031,34.41,34.99,33.67,1.3200000000000003,0.5499999999999972,2133532,2731472,1625859,1105613,-470431
2016-02-21,35.64,38.57,34.5,4.07,3.780000000000001,36.162,39.09,34.78,4.310000000000002,3.480000000000004,34.968,37.2,33.58,3.6200000000000045,2.4299999999999997,35.796,38.23,34.78,3.4499999999999957,2.719999999999999,2251666,4022013,1582075,2439938,1947625
2016-02-28,39.532,40.56,38.26,2.3000000000000043,2.3000000000000043,40.216,41.15,39.09,2.059999999999995,2.059999999999995,39.298,40.23,38.11,2.1199999999999974,2.1199999999999974,39.903999999999996,41.07,38.85,2.219999999999999,2.219999999999999,2366156,3203003,1766978,1436025,-1213899
2016-03-06,40.872,41.46,40.12,1.3400000000000034,-0.20000000000000284,41.444,41.84,41.07,0.7700000000000031,-0.21000000000000085,40.15,40.84,39.45,1.3900000000000006,-0.13000000000000256,40.804,41.62,39.89,1.7299999999999969,-0.02999999999999403,2037929,2744988,1656801,1088187,-185501
2016-03-13,41.772,42.73,40.92,1.8099999999999952,1.2299999999999969,42.308,43.01,41.4,1.6099999999999994,1.230000000000004,41.480000000000004,42.57,40.63,1.9399999999999977,1.6000000000000014,42.092,42.78,41.27,1.509999999999998,1.3700000000000045,1932406,2282456,1408657,873799,-268451
2016-03-20,42.2125,42.66,41.45,1.2099999999999937,-1.2099999999999937,42.45,42.97,41.46,1.509999999999998,-1.509999999999998,41.769999999999996,42.39,40.84,1.5499999999999972,-1.5499999999999972,42.15,42.79,41.4,1.3900000000000006,-1.3900000000000006,1846102,2209831,1316104,893727,893727
2016-03-27,42.364000000000004,43.22,41.49,1.7299999999999969,0.8800000000000026,42.882,43.5,42.06,1.4399999999999977,0.7399999999999949,42.058,42.9,41.31,1.5899999999999963,0.30000000000000426,42.452,43.15,41.74,1.4099999999999966,0.14999999999999858,1388612,1824784,1156009,668775,146682
2016-04-03,40.808,41.78,40.05,1.730000000000004,-1.730000000000004,41.11,41.79,40.54,1.25,-1.25,39.934,40.6,39.15,1.4500000000000028,-0.980000000000004,40.47,41.13,39.52,1.6099999999999994,-1.1900000000000048,1466932,1760171,1125410,634761,-544705
2016-04-10,40.872,41.67,40.05,1.6200000000000045,1.5900000000000034,41.35,42.11,40.49,1.6199999999999974,1.2199999999999989,40.564,41.33,39.82,1.509999999999998,1.3299999999999983,41.024,41.68,39.93,1.75,1.490000000000002,1154785,1422016,991102,430914,75268
2016-04-17,42.484,43.47,41.29,2.1799999999999997,1.75,43.132,43.62,42.18,1.4399999999999977,1.3500000000000014,42.286,42.97,41.2,1.769999999999996,1.6199999999999974,42.79,43.43,42.04,1.3900000000000006,0.9299999999999997,1742951,2356266,1386929,969337,-32192
2016-04-24,43.056000000000004,43.63,42.7,0.9299999999999997,-0.02999999999999403,43.286,43.66,42.7,0.9599999999999937,-0.7099999999999937,42.5,43.14,41.87,1.2700000000000031,-0.8300000000000054,42.894,43.54,42.02,1.519999999999996,-1.1999999999999957,1565415,2162781,1081781,1081000,42636
2016-05-01,41.122,42.35,40.22,2.1300000000000026,-2.1300000000000026,41.49,42.39,40.79,1.6000000000000014,-1.1799999999999997,40.414,41.5,39.67,1.8299999999999983,-1.4699999999999989,40.876000000000005,42.09,39.7,2.3900000000000006,-1.1300000000000026,1709508,2445198,964792,1480406,428290
2016-05-08,40.914,41.23,40.32,0.9099999999999966,-0.38000000000000256,41.288,41.56,40.86,0.7000000000000028,-0.39000000000000057,40.444,40.95,39.92,1.0300000000000011,-0.5300000000000011,40.762,41.42,40.0,1.4200000000000017,-1.0499999999999972,1211981,1699408,966545,732863,-675157
2016-05-15,39.714,40.07,39.16,0.9100000000000037,-0.9100000000000037,40.24,40.71,39.77,0.9399999999999977,-0.759999999999998,39.466,39.98,38.82,1.1599999999999966,-0.9399999999999977,39.774,40.27,39.01,1.2600000000000051,-0.6799999999999997,1252417,1658253,1055167,603086,-166789
2016-05-22,39.824,40.62,39.21,1.4099999999999966,0.6199999999999974,40.342,40.8,39.68,1.1199999999999974,1.1199999999999974,39.546,40.04,39.01,1.0300000000000011,1.0300000000000011,40.007999999999996,40.72,39.04,1.6799999999999997,1.6799999999999997,1294027,1994930,702397,1292533,330349
2016-05-29,40.5,40.67,40.29,0.38000000000000256,-0.060000000000002274,40.6525,40.8,40.59,0.20999999999999375,-0.18999999999999773,40.01,40.34,39.47,0.8700000000000045,-0.30000000000000426,40.4625,40.53,40.41,0.12000000000000455,-0.12000000000000455,1599277,1758060,1270007,488053,-488053
2016-06-05,41.088,41.87,40.61,1.259999999999998,0.21000000000000085,41.41,42.15,41.0,1.1499999999999986,0.0,40.794,41.58,40.27,1.3099999999999952,-0.1699999999999946,41.09,41.59,40.37,1.220000000000006,-0.4200000000000017,1158751,1397048,897835,499213,-174463
2016-06-12,39.094,40.1,38.57,1.5300000000000011,-1.3000000000000043,39.518,40.16,38.87,1.2899999999999991,-0.529999999999994,38.712,39.33,37.88,1.4499999999999957,-0.5300000000000011,39.07,39.34,38.79,0.5500000000000043,-0.010000000000005116,1548713,2010243,1058240,952003,-465245
2016-06-19,39.226,40.06,37.81,2.25,-2.25,39.586,40.45,38.07,2.3800000000000026,-2.3800000000000026,38.626,39.6,36.13,3.469999999999999,-3.469999999999999,38.784,40.12,36.18,3.9399999999999977,-3.4399999999999977,1850160,4279962,1063768,3216194,2764054
2016-06-26,34.974000000000004,35.96,34.17,1.7899999999999991,-0.6300000000000026,35.344,36.05,34.51,1.5399999999999991,-0.20999999999999375,34.083999999999996,34.83,33.26,1.5700000000000003,1.2100000000000009,34.494,35.07,33.67,1.3999999999999986,1.3599999999999994,3112726,4788471,1251700,3536771,-3536771
2016-07-03,34.33,35.08,33.88,1.1999999999999957,-0.7100000000000009,34.7,35.38,33.88,1.5,-0.28000000000000114,33.6025,34.36,32.76,1.6000000000000014,0.6499999999999986,34.1725,35.01,33.83,1.1799999999999997,1.0799999999999983,1968259,2506033,1408093,1097940,-62749
2016-07-10,36.690000000000005,37.77,35.27,2.5,2.5,37.358,38.71,35.99,2.719999999999999,2.719999999999999,36.454,37.41,35.27,2.1399999999999935,2.1399999999999935,36.864,37.69,35.62,2.0700000000000003,1.8599999999999994,1864366,2283702,1536040,747662,-747662
2016-07-17,38.124,38.91,37.27,1.6399999999999935,1.6399999999999935,38.628,39.27,38.17,1.1000000000000014,0.7199999999999989,37.898,38.54,37.22,1.3200000000000003,1.0700000000000003,38.426,38.89,38.03,0.8599999999999994,0.7899999999999991,1167627,1354865,1075668,279197,-73970
2016-07-24,38.732,39.31,37.94,1.3700000000000045,-0.8700000000000045,39.2,39.61,38.78,0.8299999999999983,-0.4200000000000017,38.302,39.03,37.41,1.6200000000000045,-0.6900000000000048,38.800000000000004,39.42,37.85,1.5700000000000003,-0.3100000000000023,1442342,2798760,859495,1939265,208240
2016-07-31,38.376,39.37,37.38,1.9899999999999949,0.8599999999999994,38.856,40.18,38.07,2.1099999999999994,1.3699999999999974,37.796,39.0,36.89,2.1099999999999994,0.9200000000000017,38.422,39.92,37.35,2.5700000000000003,1.3599999999999994,1415687,2335410,884482,1450928,1450928
