Date,NVSStock_Open_average,NVSStock_Open_max,NVSStock_Open_min,NVSStock_Open_volatility,NVSStock_Open_change,NVSStock_High_average,NVSStock_High_max,NVSStock_High_min,NVSStock_High_volatility,NVSStock_High_change,NVSStock_Low_average,NVSStock_Low_max,NVSStock_Low_min,NVSStock_Low_volatility,NVSStock_Low_change,NVSStock_Close_average,NVSStock_Close_max,NVSStock_Close_min,NVSStock_Close_volatility,NVSStock_Close_change,NVSStock_Volume_average,NVSStock_Volume_max,NVSStock_Volume_min,NVSStock_Volume_volatility,NVSStock_Volume_change
2016-01-03,75.718,76.66,74.68,1.9799999999999898,-1.9799999999999898,76.18,77.26,74.79,2.469999999999999,-2.049999999999997,75.096,76.32,72.89,3.4299999999999926,-2.769999999999996,75.68599999999999,77.22,73.05,4.170000000000002,-3.760000000000005,2424129,2737119,2104641,632478,-181256
2016-01-10,73.27600000000001,74.04,71.76,2.280000000000001,-1.7199999999999989,73.756,74.39,72.66,1.730000000000004,-0.8500000000000085,72.34400000000001,72.83,71.29,1.539999999999992,-0.9299999999999926,73.072,74.08,71.86,2.219999999999999,-1.269999999999996,2494469,3543456,1585750,1957706,-1343656
2016-01-17,72.385,73.12,71.66,1.460000000000008,-0.0799999999999983,72.875,73.83,71.84,1.9899999999999949,0.6200000000000045,71.5875,72.92,70.5,2.4200000000000017,0.9899999999999949,72.4575,73.66,71.53,2.1299999999999955,1.1199999999999903,2416992,2642930,2157289,485641,-388866
2016-01-24,71.05799999999999,73.6,68.14,5.459999999999994,-4.909999999999997,71.688,74.13,69.21,4.920000000000002,-3.9000000000000057,70.25,73.11,67.75,5.359999999999999,-4.640000000000001,71.114,74.02,68.56,5.459999999999994,-3.269999999999996,3270629,4515045,2314714,2200331,1339105
2016-01-31,67.99000000000001,69.26,66.95,2.3100000000000023,-2.1200000000000045,68.28,69.5,67.25,2.25,-2.25,67.328,68.65,66.26,2.3900000000000006,-2.3900000000000006,67.894,69.21,66.58,2.6299999999999955,-2.6299999999999955,2308156,2927700,1867096,1060604,439603
2016-02-07,65.08,65.78,64.72,1.0600000000000023,-0.5300000000000011,65.594,66.39,65.02,1.3700000000000045,-0.6400000000000006,64.608,65.32,64.09,1.2299999999999898,-0.5499999999999972,65.154,65.55,64.67,0.8799999999999955,-0.4299999999999926,2551511,2831505,2123249,708256,-708256
2016-02-14,65.855,66.64,65.08,1.5600000000000023,1.0,66.245,66.69,65.94,0.75,0.3500000000000085,65.465,65.87,64.92,0.9500000000000028,0.7800000000000011,65.91499999999999,66.02,65.65,0.36999999999999034,0.36999999999999034,3009064,3625715,1992456,1633259,-1633259
2016-02-21,65.1,66.45,63.37,3.0800000000000054,-1.2199999999999989,65.57600000000001,66.69,64.4,2.289999999999992,-1.6499999999999915,64.854,66.19,63.27,2.9199999999999946,-1.6799999999999926,65.244,66.49,64.23,2.259999999999991,-1.9699999999999989,2543180,3082304,2199537,882767,673020
2016-02-28,64.688,65.21,64.01,1.1999999999999886,0.6199999999999903,65.21,65.84,64.55,1.2900000000000063,0.4099999999999966,64.424,64.96,63.65,1.3099999999999952,0.6499999999999986,64.942,65.77,63.69,2.0799999999999983,0.980000000000004,2415284,2624086,2140593,483493,9163
2016-03-06,65.168,65.93,64.24,1.690000000000012,1.690000000000012,65.706,66.7,65.03,1.6700000000000017,1.519999999999996,64.88,65.86,64.12,1.7399999999999949,1.7399999999999949,65.37400000000001,66.68,64.68,2.0,1.7600000000000051,2037344,3518353,1254023,2264330,-392124
2016-03-13,65.39,66.4,64.53,1.8700000000000045,-1.8700000000000045,65.81,66.46,65.12,1.3399999999999892,-1.3399999999999892,65.144,66.02,64.51,1.509999999999991,-1.509999999999991,65.548,66.05,65.1,0.9500000000000028,-0.9500000000000028,2425865,3461813,1471271,1990542,1904504
2016-03-20,65.995,67.05,65.43,1.6199999999999903,0.21999999999999886,66.4775,67.06,65.81,1.25,-0.3400000000000034,65.64750000000001,66.06,65.29,0.769999999999996,-0.12999999999999545,66.1225,66.63,65.66,0.9699999999999989,-0.3400000000000034,1929307,2741752,1361347,1380405,-529961
2016-03-27,64.5,65.83,62.62,3.210000000000001,-3.210000000000001,65.104,65.93,64.09,1.8400000000000034,-1.8400000000000034,64.224,65.17,62.61,2.5600000000000023,-2.5600000000000023,64.82600000000001,65.5,63.95,1.5499999999999972,-1.5499999999999972,2591181,3792834,1329228,2463606,1884584
2016-04-03,65.976,67.33,64.72,2.6099999999999994,2.3299999999999983,66.632,67.75,65.15,2.5999999999999943,2.3499999999999943,65.776,67.14,64.46,2.680000000000007,2.25,66.39,67.38,65.03,2.3499999999999943,2.2299999999999898,2438589,3500247,1479142,2021105,-794623
2016-04-10,67.42999999999999,67.88,66.88,1.0,-0.14000000000000057,67.81,68.27,67.46,0.8100000000000023,0.0799999999999983,67.116,67.67,66.38,1.2900000000000063,0.06999999999999318,67.624,68.15,67.28,0.8700000000000045,0.480000000000004,1733823,2098586,1250942,847644,-7239
