Date,Global X Yieldco_etf_Open_average,Global X Yieldco_etf_Open_max,Global X Yieldco_etf_Open_min,Global X Yieldco_etf_Open_volatility,Global X Yieldco_etf_Open_change,Global X Yieldco_etf_High_average,Global X Yieldco_etf_High_max,Global X Yieldco_etf_High_min,Global X Yieldco_etf_High_volatility,Global X Yieldco_etf_High_change,Global X Yieldco_etf_Low_average,Global X Yieldco_etf_Low_max,Global X Yieldco_etf_Low_min,Global X Yieldco_etf_Low_volatility,Global X Yieldco_etf_Low_change,Global X Yieldco_etf_Close_average,Global X Yieldco_etf_Close_max,Global X Yieldco_etf_Close_min,Global X Yieldco_etf_Close_volatility,Global X Yieldco_etf_Close_change
2016-03-13,10.55,10.55,10.55,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.39,10.39,10.39,0.0,0.0,10.42,10.42,10.42,0.0,0.0
2016-03-20,10.1,10.1,10.1,0.0,0.0,10.1,10.1,10.1,0.0,0.0,10.1,10.1,10.1,0.0,0.0,10.1,10.1,10.1,0.0,0.0
2016-03-27,10.48,10.48,10.48,0.0,0.0,10.58,10.58,10.58,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.58,10.58,10.58,0.0,0.0
2016-04-03,10.45,10.45,10.45,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.45,10.45,10.45,0.0,0.0
2016-04-10,10.6,10.6,10.6,0.0,0.0,10.65,10.65,10.65,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.56,10.56,10.56,0.0,0.0
2016-04-17,11.05,11.05,11.05,0.0,0.0,11.08,11.08,11.08,0.0,0.0,10.96,10.96,10.96,0.0,0.0,11.04,11.04,11.04,0.0,0.0
2016-04-24,11.21,11.21,11.21,0.0,0.0,11.26,11.26,11.26,0.0,0.0,11.02,11.02,11.02,0.0,0.0,11.02,11.02,11.02,0.0,0.0
2016-05-01,10.79,10.79,10.79,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.79,10.79,10.79,0.0,0.0,10.83,10.83,10.83,0.0,0.0
2016-05-08,10.74,10.74,10.74,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.63,10.63,10.63,0.0,0.0,10.71,10.71,10.71,0.0,0.0
2016-05-15,10.62,10.62,10.62,0.0,0.0,10.74,10.74,10.74,0.0,0.0,10.62,10.62,10.62,0.0,0.0,10.74,10.74,10.74,0.0,0.0
2016-05-22,10.85,10.85,10.85,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.84,10.84,10.84,0.0,0.0,10.85,10.85,10.85,0.0,0.0
2016-05-29,10.82,10.82,10.82,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.83,10.83,10.83,0.0,0.0
2016-06-05,11.01,11.01,11.01,0.0,0.0,11.01,11.01,11.01,0.0,0.0,10.73,10.73,10.73,0.0,0.0,10.73,10.73,10.73,0.0,0.0
2016-06-12,10.5,10.5,10.5,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.66,10.66,10.66,0.0,0.0
2016-06-19,10.79,10.79,10.79,0.0,0.0,10.79,10.79,10.79,0.0,0.0,10.51,10.51,10.51,0.0,0.0,10.56,10.56,10.56,0.0,0.0
2016-06-26,11.14,11.14,11.14,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.05,11.05,11.05,0.0,0.0,11.12,11.12,11.12,0.0,0.0
2016-07-03,11.1,11.1,11.1,0.0,0.0,11.3,11.3,11.3,0.0,0.0,11.1,11.1,11.1,0.0,0.0,11.19,11.19,11.19,0.0,0.0
2016-07-10,11.55,11.55,11.55,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.42,11.42,11.42,0.0,0.0,11.48,11.48,11.48,0.0,0.0
2016-07-17,11.56,11.56,11.56,0.0,0.0,11.73,11.73,11.73,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2016-07-24,11.62,11.62,11.62,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.62,11.62,11.62,0.0,0.0,11.71,11.71,11.71,0.0,0.0
2016-07-31,11.62,11.62,11.62,0.0,0.0,11.62,11.62,11.62,0.0,0.0,11.57,11.57,11.57,0.0,0.0,11.57,11.57,11.57,0.0,0.0
2016-08-07,11.49,11.49,11.49,0.0,0.0,11.57,11.57,11.57,0.0,0.0,11.49,11.49,11.49,0.0,0.0,11.52,11.52,11.52,0.0,0.0
2016-08-14,11.5,11.5,11.5,0.0,0.0,11.54,11.54,11.54,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0
2016-08-21,11.6,11.6,11.6,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.54,11.54,11.54,0.0,0.0,11.54,11.54,11.54,0.0,0.0
2016-08-28,11.61,11.61,11.61,0.0,0.0,11.69,11.69,11.69,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.66,11.66,11.66,0.0,0.0
2016-09-04,11.62,11.62,11.62,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.56,11.56,11.56,0.0,0.0
2016-09-11,11.29,11.29,11.29,0.0,0.0,11.29,11.29,11.29,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.24,11.24,11.24,0.0,0.0
2016-09-18,11.61,11.61,11.61,0.0,0.0,11.68,11.68,11.68,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.57,11.57,11.57,0.0,0.0
2016-09-25,11.63,11.63,11.63,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.58,11.58,11.58,0.0,0.0,11.63,11.63,11.63,0.0,0.0
2016-10-02,11.33,11.33,11.33,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.17,11.17,11.17,0.0,0.0,11.22,11.22,11.22,0.0,0.0
2016-10-09,11.18,11.18,11.18,0.0,0.0,11.24,11.24,11.24,0.0,0.0,11.18,11.18,11.18,0.0,0.0,11.24,11.24,11.24,0.0,0.0
2016-10-16,11.25,11.25,11.25,0.0,0.0,11.44,11.44,11.44,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.38,11.38,11.38,0.0,0.0
2016-10-23,11.21,11.21,11.21,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.21,11.21,11.21,0.0,0.0,11.25,11.25,11.25,0.0,0.0
2016-10-30,10.78,10.78,10.78,0.0,0.0,10.99,10.99,10.99,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.92,10.92,10.92,0.0,0.0
2016-11-06,10.26,10.26,10.26,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.16,10.16,10.16,0.0,0.0,10.18,10.18,10.18,0.0,0.0
2016-11-13,10.33,10.33,10.33,0.0,0.0,10.37,10.37,10.37,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.37,10.37,10.37,0.0,0.0
2016-11-20,10.66,10.66,10.66,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.66,10.66,10.66,0.0,0.0
2016-11-27,10.48,10.48,10.48,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.48,10.48,10.48,0.0,0.0,10.52,10.52,10.52,0.0,0.0
2016-12-04,10.85,10.85,10.85,0.0,0.0,10.88,10.88,10.88,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.88,10.88,10.88,0.0,0.0
2016-12-11,10.73,10.73,10.73,0.0,0.0,10.73,10.73,10.73,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.67,10.67,10.67,0.0,0.0
2016-12-18,10.55,10.55,10.55,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.55,10.55,10.55,0.0,0.0,10.71,10.71,10.71,0.0,0.0
2016-12-25,10.92,10.92,10.92,0.0,0.0,10.92,10.92,10.92,0.0,0.0,10.84,10.84,10.84,0.0,0.0,10.85,10.85,10.85,0.0,0.0
2017-01-01,10.91,10.91,10.91,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.91,10.91,10.91,0.0,0.0,10.98,10.98,10.98,0.0,0.0
2017-01-08,10.99,10.99,10.99,0.0,0.0,11.0,11.0,11.0,0.0,0.0,10.97,10.97,10.97,0.0,0.0,10.98,10.98,10.98,0.0,0.0
2017-01-15,11.13,11.13,11.13,0.0,0.0,11.13,11.13,11.13,0.0,0.0,11.03,11.03,11.03,0.0,0.0,11.1,11.1,11.1,0.0,0.0
2017-01-22,11.29,11.29,11.29,0.0,0.0,11.29,11.29,11.29,0.0,0.0,11.17,11.17,11.17,0.0,0.0,11.17,11.17,11.17,0.0,0.0
2017-01-29,11.4,11.4,11.4,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.39,11.39,11.39,0.0,0.0,11.4,11.4,11.4,0.0,0.0
2017-02-05,11.2,11.2,11.2,0.0,0.0,11.23,11.23,11.23,0.0,0.0,11.17,11.17,11.17,0.0,0.0,11.17,11.17,11.17,0.0,0.0
2017-02-12,11.2,11.2,11.2,0.0,0.0,11.27,11.27,11.27,0.0,0.0,11.14,11.14,11.14,0.0,0.0,11.27,11.27,11.27,0.0,0.0
2017-02-19,11.29,11.29,11.29,0.0,0.0,11.35,11.35,11.35,0.0,0.0,11.29,11.29,11.29,0.0,0.0,11.35,11.35,11.35,0.0,0.0
2017-02-26,11.21,11.21,11.21,0.0,0.0,11.21,11.21,11.21,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.11,11.11,11.11,0.0,0.0
2017-03-05,11.05,11.05,11.05,0.0,0.0,11.15,11.15,11.15,0.0,0.0,11.05,11.05,11.05,0.0,0.0,11.11,11.11,11.11,0.0,0.0
2017-03-12,11.55,11.55,11.55,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.44,11.44,11.44,0.0,0.0,11.44,11.44,11.44,0.0,0.0
2017-03-19,11.3,11.3,11.3,0.0,0.0,11.38,11.38,11.38,0.0,0.0,11.3,11.3,11.3,0.0,0.0,11.33,11.33,11.33,0.0,0.0
2017-03-26,11.48,11.48,11.48,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.48,11.48,11.48,0.0,0.0
2017-04-02,11.52,11.52,11.52,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.5,11.5,11.5,0.0,0.0
2017-04-09,11.48,11.48,11.48,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.48,11.48,11.48,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2017-04-16,11.64,11.64,11.64,0.0,0.0,11.66,11.66,11.66,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.63,11.63,11.63,0.0,0.0
2017-04-23,11.76,11.76,11.76,0.0,0.0,11.94,11.94,11.94,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.81,11.81,11.81,0.0,0.0
2017-04-30,11.53,11.53,11.53,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.52,11.52,11.52,0.0,0.0,11.65,11.65,11.65,0.0,0.0
2017-05-07,11.62,11.62,11.62,0.0,0.0,11.64,11.64,11.64,0.0,0.0,11.56,11.56,11.56,0.0,0.0,11.63,11.63,11.63,0.0,0.0
2017-05-14,11.63,11.63,11.63,0.0,0.0,11.75,11.75,11.75,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.75,11.75,11.75,0.0,0.0
2017-05-21,11.97,11.97,11.97,0.0,0.0,11.97,11.97,11.97,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.93,11.93,11.93,0.0,0.0
2017-05-28,12.03,12.03,12.03,0.0,0.0,12.03,12.03,12.03,0.0,0.0,11.92,11.92,11.92,0.0,0.0,11.95,11.95,11.95,0.0,0.0
2017-06-04,11.93,11.93,11.93,0.0,0.0,11.93,11.93,11.93,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.92,11.92,11.92,0.0,0.0
2017-06-11,12.04,12.04,12.04,0.0,0.0,12.04,12.04,12.04,0.0,0.0,12.04,12.04,12.04,0.0,0.0,12.04,12.04,12.04,0.0,0.0
2017-06-18,12.19,12.19,12.19,0.0,0.0,12.23,12.23,12.23,0.0,0.0,12.08,12.08,12.08,0.0,0.0,12.2,12.2,12.2,0.0,0.0
2017-06-25,12.29,12.29,12.29,0.0,0.0,12.29,12.29,12.29,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.18,12.18,12.18,0.0,0.0
2017-07-02,12.03,12.03,12.03,0.0,0.0,12.07,12.07,12.07,0.0,0.0,11.96,11.96,11.96,0.0,0.0,12.01,12.01,12.01,0.0,0.0
2017-07-09,12.22,12.22,12.22,0.0,0.0,12.33,12.33,12.33,0.0,0.0,12.22,12.22,12.22,0.0,0.0,12.32,12.32,12.32,0.0,0.0
2017-07-16,12.43,12.43,12.43,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.41,12.41,12.41,0.0,0.0
2017-07-23,12.52,12.52,12.52,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.52,12.52,12.52,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2017-07-30,12.59,12.59,12.59,0.0,0.0,12.59,12.59,12.59,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.59,12.59,12.59,0.0,0.0
2017-08-06,12.13,12.13,12.13,0.0,0.0,12.23,12.23,12.23,0.0,0.0,12.13,12.13,12.13,0.0,0.0,12.23,12.23,12.23,0.0,0.0
2017-08-13,12.43,12.43,12.43,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.41,12.41,12.41,0.0,0.0,12.44,12.44,12.44,0.0,0.0
2017-08-20,12.5,12.5,12.5,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2017-08-27,12.58,12.58,12.58,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.64,12.64,12.64,0.0,0.0
2017-09-03,12.83,12.83,12.83,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2017-09-10,12.83,12.83,12.83,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.83,12.83,12.83,0.0,0.0,12.84,12.84,12.84,0.0,0.0
2017-09-17,12.63,12.63,12.63,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.7,12.7,12.7,0.0,0.0
2017-09-24,12.61,12.61,12.61,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.56,12.56,12.56,0.0,0.0
2017-10-01,12.4,12.4,12.4,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.42,12.42,12.42,0.0,0.0
2017-10-08,12.62,12.62,12.62,0.0,0.0,12.62,12.62,12.62,0.0,0.0,12.62,12.62,12.62,0.0,0.0,12.62,12.62,12.62,0.0,0.0
2017-10-15,12.79,12.79,12.79,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.75,12.75,12.75,0.0,0.0
2017-10-22,12.45,12.45,12.45,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.42,12.42,12.42,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2017-10-29,12.47,12.47,12.47,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.47,12.47,12.47,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2017-11-05,12.39,12.39,12.39,0.0,0.0,12.39,12.39,12.39,0.0,0.0,12.33,12.33,12.33,0.0,0.0,12.33,12.33,12.33,0.0,0.0
2017-11-12,12.31,12.31,12.31,0.0,0.0,12.33,12.33,12.33,0.0,0.0,12.27,12.27,12.27,0.0,0.0,12.27,12.27,12.27,0.0,0.0
2017-11-19,12.46,12.46,12.46,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.46,12.46,12.46,0.0,0.0
2017-11-26,12.35,12.35,12.35,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.24,12.24,12.24,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2017-12-03,12.09,12.09,12.09,0.0,0.0,12.13,12.13,12.13,0.0,0.0,12.09,12.09,12.09,0.0,0.0,12.09,12.09,12.09,0.0,0.0
2017-12-10,12.33,12.33,12.33,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.29,12.29,12.29,0.0,0.0,12.35,12.35,12.35,0.0,0.0
2017-12-17,12.38,12.38,12.38,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.29,12.29,12.29,0.0,0.0,12.34,12.34,12.34,0.0,0.0
2017-12-24,12.51,12.51,12.51,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.59,12.59,12.59,0.0,0.0
2017-12-31,12.6,12.6,12.6,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.52,12.52,12.52,0.0,0.0,12.6,12.6,12.6,0.0,0.0
